split,anchor_family_id,diagnostic_axis,diagnostic_bucket,predeclared_partition_id,trigger_rate_type,numerator_split_rule,denominator_split_rule,numerator_bucket_source,anchor_trigger_count,upstream_anchor_trigger_count,cross_split_reference_count,ep2_launch_episode_count,denominator_scope,trigger_rate_per_launch_episode,trigger_rate_band,trigger_rate_gap_to_min_budget,unique_instrument_count,unique_instrument_year_count,trigger_count_reproduction_status,interpretation_status
validation,second_breakout,executable_status,executable,P05_PART_0cee223a644a,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,61,64,0,532,bucket_level,0.11466165413533834,0.1_0.15,0.08533834586466167,56,60,passed,interpretable
validation,second_breakout,executable_status,cross_split_reference,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,cross_split_reference,1,64,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,money_bucket,0,P05_PART_e3621f440496,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,64,0,15,bucket_level,0.06666666666666667,0.05_0.1,0.13333333333333336,1,1,passed,too_sparse
validation,second_breakout,money_bucket,1,P05_PART_9c1df3bb564c,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,5,64,0,47,bucket_level,0.10638297872340426,0.1_0.15,0.09361702127659575,5,5,passed,too_sparse
validation,second_breakout,money_bucket,2,P05_PART_239208c4d0f9,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,64,0,63,bucket_level,0.09523809523809523,0.05_0.1,0.10476190476190478,6,6,passed,too_sparse
validation,second_breakout,money_bucket,3,P05_PART_556b169e12b1,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,11,64,0,124,bucket_level,0.08870967741935484,0.05_0.1,0.11129032258064517,11,11,passed,too_sparse
validation,second_breakout,money_bucket,4,P05_PART_481390dbfb50,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,40,64,0,214,bucket_level,0.18691588785046728,0.15_0.2,0.013084112149532728,38,39,passed,interpretable
validation,second_breakout,money_bucket,unbucketed,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,64,0,73,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,money_bucket,cross_split_reference,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,cross_split_reference,1,64,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,vol20_bucket,0,P05_PART_8a57903b6903,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,8,64,0,46,bucket_level,0.17391304347826086,0.15_0.2,0.026086956521739146,8,8,passed,too_sparse
validation,second_breakout,vol20_bucket,1,P05_PART_fd87db9809b4,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,14,64,0,104,bucket_level,0.1346153846153846,0.1_0.15,0.0653846153846154,14,14,passed,too_sparse
validation,second_breakout,vol20_bucket,2,P05_PART_078d718fac0c,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,15,64,0,116,bucket_level,0.12931034482758622,0.1_0.15,0.0706896551724138,15,15,passed,too_sparse
validation,second_breakout,vol20_bucket,3,P05_PART_194ac7ca9f6f,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,19,64,0,120,bucket_level,0.15833333333333333,0.15_0.2,0.041666666666666685,17,19,passed,too_sparse
validation,second_breakout,vol20_bucket,4,P05_PART_34b3514cf6c1,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,7,64,0,77,bucket_level,0.09090909090909091,0.05_0.1,0.1090909090909091,7,7,passed,too_sparse
validation,second_breakout,vol20_bucket,unbucketed,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,64,0,73,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,vol20_bucket,cross_split_reference,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,cross_split_reference,1,64,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,ret_60d_bucket,1,P05_PART_e112cdbd9937,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,64,0,5,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,ret_60d_bucket,2,P05_PART_e5a4d5771669,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,64,0,54,bucket_level,0.018518518518518517,0_0.05,0.1814814814814815,1,1,passed,too_sparse
validation,second_breakout,ret_60d_bucket,3,P05_PART_7413d8b18e92,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,14,64,0,202,bucket_level,0.06930693069306931,0.05_0.1,0.1306930693069307,13,13,passed,too_sparse
validation,second_breakout,ret_60d_bucket,4,P05_PART_d6b7492c072c,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,48,64,0,202,bucket_level,0.2376237623762376,0.2_1.5,-0.0376237623762376,46,47,passed,interpretable
validation,second_breakout,ret_60d_bucket,unbucketed,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,64,0,73,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
validation,second_breakout,ret_60d_bucket,cross_split_reference,not_applicable,gate_eligible_h20,anchor_event_split,canonical_launch_split,cross_split_reference,1,64,1,536,split_level,0.0018656716417910447,0_0.05,0.19813432835820896,1,1,passed,too_sparse
validation,second_breakout,anchor_window_position_bucket,0.025_0.1,P05_PART_bfc88333615b,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,17,64,0,536,split_level,0.03171641791044776,0_0.05,0.16828358208955224,17,17,passed,too_sparse
validation,second_breakout,anchor_window_position_bucket,0.1_0.45,P05_PART_585c21cafb06,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,31,64,1,536,split_level,0.05783582089552239,0.05_0.1,0.14216417910447762,30,31,passed,interpretable
validation,second_breakout,anchor_window_position_bucket,ge_0.45,P05_PART_7c7f79bd6e01,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,6,64,0,536,split_level,0.011194029850746268,0_0.05,0.18880597014925374,6,6,passed,too_sparse
validation,second_breakout,anchor_window_position_bucket,lt_0.025,P05_PART_e6806b3c12e6,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,10,64,0,536,split_level,0.018656716417910446,0_0.05,0.18134328358208956,10,10,passed,too_sparse
validation,second_breakout,reference_age_bucket,0_5,P05_PART_64df811e6d73,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,17,64,0,536,split_level,0.03171641791044776,0_0.05,0.16828358208955224,16,17,passed,too_sparse
validation,second_breakout,reference_age_bucket,10_20,P05_PART_8c8ff8202cff,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,18,64,0,536,split_level,0.033582089552238806,0_0.05,0.16641791044776122,18,18,passed,too_sparse
validation,second_breakout,reference_age_bucket,20_40,P05_PART_4b5d754918f1,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,9,64,0,536,split_level,0.016791044776119403,0_0.05,0.18320895522388062,9,9,passed,too_sparse
validation,second_breakout,reference_age_bucket,5_10,P05_PART_dcad40adc80e,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,20,64,1,536,split_level,0.03731343283582089,0_0.05,0.16268656716417912,20,20,passed,interpretable
validation,second_breakout,second_breakout_gap_band,10_20,P05_PART_356d52c488be,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,18,64,0,536,split_level,0.033582089552238806,0_0.05,0.16641791044776122,18,18,passed,too_sparse
validation,second_breakout,second_breakout_gap_band,20_40,P05_PART_0672a00fd404,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,9,64,0,536,split_level,0.016791044776119403,0_0.05,0.18320895522388062,9,9,passed,too_sparse
validation,second_breakout,second_breakout_gap_band,3_10,P05_PART_d6ddd94cad8f,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,37,64,1,536,split_level,0.06902985074626866,0.05_0.1,0.13097014925373135,36,37,passed,interpretable
validation,second_breakout,second_breakout_return_band,0.0933868_0.125672,P05_PART_5d708f43ee71,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,20,64,0,536,split_level,0.03731343283582089,0_0.05,0.16268656716417912,20,20,passed,interpretable
validation,second_breakout,second_breakout_return_band,0.125672_0.174033,P05_PART_78934b2a3629,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,9,64,0,536,split_level,0.016791044776119403,0_0.05,0.18320895522388062,9,9,passed,too_sparse
validation,second_breakout,second_breakout_return_band,ge_0.174033,P05_PART_d2687d1f14c9,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,9,64,1,536,split_level,0.016791044776119403,0_0.05,0.18320895522388062,9,9,passed,too_sparse
validation,second_breakout,second_breakout_return_band,lt_0.0933868,P05_PART_1101f5f43cf0,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,26,64,0,536,split_level,0.048507462686567165,0_0.05,0.15149253731343285,25,26,passed,interpretable
validation,second_breakout,second_breakout_consolidation_drawdown_band,-0.0258192_-0.0102206,P05_PART_df440cd6f854,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,10,64,0,536,split_level,0.018656716417910446,0_0.05,0.18134328358208956,10,10,passed,too_sparse
validation,second_breakout,second_breakout_consolidation_drawdown_band,-0.0530469_-0.0258192,P05_PART_0ce242bbd627,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,24,64,0,536,split_level,0.04477611940298507,0_0.05,0.15522388059701495,24,24,passed,interpretable
validation,second_breakout,second_breakout_consolidation_drawdown_band,ge_-0.0102206,P05_PART_137da244b8b2,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,21,64,0,536,split_level,0.03917910447761194,0_0.05,0.16082089552238807,21,21,passed,interpretable
validation,second_breakout,second_breakout_consolidation_drawdown_band,lt_-0.0530469,P05_PART_7c9264b9e016,gate_eligible_h20,anchor_event_split,canonical_launch_split,anchor_event,9,64,1,536,split_level,0.016791044776119403,0_0.05,0.18320895522388062,8,9,passed,too_sparse
robustness,pullback_hold_restrengthen,all,all,not_applicable,raw,anchor_event_split,canonical_launch_split,anchor_event,100,100,0,775,split_level,0.12903225806451613,0.1_0.15,0.07096774193548389,81,86,passed,interpretable
robustness,pullback_hold_restrengthen,year_bucket,2024,P05_PART_ee38fefbf663,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,53,100,0,397,bucket_level,0.13350125944584382,0.1_0.15,0.0664987405541562,44,45,passed,interpretable
robustness,pullback_hold_restrengthen,year_bucket,2025,P05_PART_f381364dfe1e,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,47,100,0,378,bucket_level,0.12433862433862433,0.1_0.15,0.07566137566137568,43,43,passed,interpretable
robustness,pullback_hold_restrengthen,industry_bucket,交通运输,P05_PART_5567ef72272e,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,100,0,39,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,传媒,P05_PART_ab7d85ab49cf,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,100,0,5,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,公用事业,P05_PART_5ab80d0e8e1b,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,100,0,24,bucket_level,0.125,0.1_0.15,0.07500000000000001,3,3,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,农林牧渔,P05_PART_3eab43cc7673,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,100,0,11,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,医药生物,P05_PART_e9da2e5c1389,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,100,0,31,bucket_level,0.1935483870967742,0.15_0.2,0.006451612903225823,6,6,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,商贸零售,P05_PART_028b6c711bb7,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,100,0,9,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,国防军工,P05_PART_9be3680abaed,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,7,100,0,45,bucket_level,0.15555555555555556,0.15_0.2,0.04444444444444445,6,6,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,基础化工,P05_PART_2e042d6b8f63,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,100,0,30,bucket_level,0.2,0.2_1.5,0.0,5,5,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,家用电器,P05_PART_a15abe39afa3,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,100,0,15,bucket_level,0.06666666666666667,0.05_0.1,0.13333333333333336,1,1,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,建筑材料,P05_PART_2ca4daa4df69,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,100,0,10,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,建筑装饰,P05_PART_220dd76f3516,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,100,0,34,bucket_level,0.08823529411764706,0.05_0.1,0.11176470588235295,2,2,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,房地产,P05_PART_58e5ea3735ca,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,100,0,8,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,有色金属,P05_PART_e5a1accd8911,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,100,0,54,bucket_level,0.1111111111111111,0.1_0.15,0.0888888888888889,5,5,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,机械设备,P05_PART_1e1dc3e0ab2d,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,100,0,27,bucket_level,0.14814814814814814,0.1_0.15,0.05185185185185187,3,3,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,汽车,P05_PART_ca1964526ecf,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,100,0,39,bucket_level,0.15384615384615385,0.15_0.2,0.046153846153846156,5,6,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,煤炭,P05_PART_e14d8d96dc55,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,100,0,13,bucket_level,0.07692307692307693,0.05_0.1,0.12307692307692308,1,1,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,电力设备,P05_PART_029d2f3a704b,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,12,100,0,39,bucket_level,0.3076923076923077,0.2_1.5,-0.1076923076923077,10,10,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,电子,P05_PART_06cd7c59519e,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,19,100,0,62,bucket_level,0.3064516129032258,0.2_1.5,-0.1064516129032258,13,15,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,石油石化,P05_PART_b026189cf5cb,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,100,0,25,bucket_level,0.08,0.05_0.1,0.12000000000000001,2,2,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,计算机,P05_PART_3c695642a3b4,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,8,100,0,39,bucket_level,0.20512820512820512,0.2_1.5,-0.00512820512820511,5,6,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,轻工制造,P05_PART_e1d9610a174b,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,0,100,0,2,bucket_level,0.0,0_0.05,0.2,0,0,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,通信,P05_PART_2199aca9574e,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,2,100,0,16,bucket_level,0.125,0.1_0.15,0.07500000000000001,2,2,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,钢铁,P05_PART_5fbb8c288926,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,1,100,0,11,bucket_level,0.09090909090909091,0.05_0.1,0.1090909090909091,1,1,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,银行,P05_PART_554709790ba9,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,3,100,0,58,bucket_level,0.05172413793103448,0.05_0.1,0.14827586206896554,3,3,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,非银金融,P05_PART_fa21c42ca5ce,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,6,100,0,95,bucket_level,0.06315789473684211,0.05_0.1,0.1368421052631579,6,6,passed,too_sparse
robustness,pullback_hold_restrengthen,industry_bucket,食品饮料,P05_PART_d33431c59d85,raw,anchor_event_split,canonical_launch_split,canonical_denominator_row,4,100,0,34,bucket_level,0.11764705882352941,0.1_0.15,0.0823529411764706,3,3,passed,too_sparse
