instrument,artifact_path,sha256,size_bytes,row_count,schema_hash,min_date,max_date,read_for_forward_outcome
SZ002298,data/raw/akshare/day/qfq/SZ002298.csv,ebcecd4853578a8cc547fbe68fedc116be3dcc8a87dc85fcbdacc2ab64dd338e,253809,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002299,data/raw/akshare/day/qfq/SZ002299.csv,0166def03a223e87b38fbee58cd5490565db376b1fa4f8fa517ce711327ddac0,255706,2225,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002300,data/raw/akshare/day/qfq/SZ002300.csv,29e535f6faaa20c9d3d759e86d6e38aff8b7c7b887b6ff884cb374bdabc1254b,251696,2279,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002301,data/raw/akshare/day/qfq/SZ002301.csv,8f08a431c52935c538be670492987a50b5f6a88c542a091de53f598f1ed7cbf5,240928,2160,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002302,data/raw/akshare/day/qfq/SZ002302.csv,4286590ca11ec65a7f54b173617bd64592c593e6a5cd4af724f0d78c6e45e0a2,255269,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002303,data/raw/akshare/day/qfq/SZ002303.csv,256fe136f3d51512380e70d231102a0aabdccd6e4e3d3a163696e21a32af42da,251637,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002304,data/raw/akshare/day/qfq/SZ002304.csv,4064db29e67296884d34af6dc4d8d6f816a9c4bb045011d1fdda3dc904b762cc,265729,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002305,data/raw/akshare/day/qfq/SZ002305.csv,f230b1994d9ca2df84e8dd8be01a32a96817cf54253ad12ffe2b4987c28ecd3c,251514,2270,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002306,data/raw/akshare/day/qfq/SZ002306.csv,dea438536f2b0fb6b560ddd53c15401501331ef1cad7250222f54f739b076741,249480,2271,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002307,data/raw/akshare/day/qfq/SZ002307.csv,d4505c3b8040406b8462c6ca9e204a55df1e3a1c24557af3c33c79cb65cfddd7,252086,2270,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002309,data/raw/akshare/day/qfq/SZ002309.csv,a5a1178eab9450a1d33c4fac073d58656b75b2081db23f975a0643ad5069771f,235276,2120,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002310,data/raw/akshare/day/qfq/SZ002310.csv,b48be16df6c487cc2c86321b2c7a8d16d21ec7693639ea655c93958bf2811ee0,246885,2208,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002311,data/raw/akshare/day/qfq/SZ002311.csv,ba970e5191eb21226dc56843416280a480e9b544b6f7fbd38cd1e02b547f05e8,261120,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002312,data/raw/akshare/day/qfq/SZ002312.csv,2d3b64b7c2bfb0c957c973be2fa4a02df830da296e962f9c3f22914ebe8d22ec,233786,2074,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002313,data/raw/akshare/day/qfq/SZ002313.csv,1efdfa8d22f76d85a99ea88171d000a7d37c98c4919961c428504e1728d97e76,255351,2269,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002314,data/raw/akshare/day/qfq/SZ002314.csv,e8f2421620f917d452dbebc7e3ef300dc3b2cf0a0b73196b61e7df052440880c,250136,2265,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002315,data/raw/akshare/day/qfq/SZ002315.csv,23f2f4358beca101ee6d335be451d8507f9fb5457901380388fbed7ecd7b8781,257593,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002316,data/raw/akshare/day/qfq/SZ002316.csv,e1479f56822f0f8be48ad0dddd2818d290be89aba33155c05cce9eb872420ae0,242099,2186,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-05-22,2026-05-29,False
SZ002317,data/raw/akshare/day/qfq/SZ002317.csv,590a7368b22490ac36f631bb5afb122baaac87bd75f5341607591b73318f643d,259702,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002318,data/raw/akshare/day/qfq/SZ002318.csv,00c3df60ec6cffb62541c19519d3ca7258e1aaa1e5c9fc78dcd400181f1c4e84,255915,2272,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002319,data/raw/akshare/day/qfq/SZ002319.csv,17489883dee34ba4cd37c7c43d001b37756cc8ea9906f3c228ee1aaadce751d9,240152,2244,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002320,data/raw/akshare/day/qfq/SZ002320.csv,7f1f9cf39aa4b5b607950948a2c2b4972ac4e3505d74154663fcee06d63f4841,252594,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002321,data/raw/akshare/day/qfq/SZ002321.csv,eea86fffbc2ef5ef21525ce71213e85ef31d8305351da240960c5e104c7aaec4,248361,2239,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002322,data/raw/akshare/day/qfq/SZ002322.csv,2309e014b5d451b1fbb904ff3316e16cd5da4d7991391812d43b83b1bbd9ff42,254934,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002323,data/raw/akshare/day/qfq/SZ002323.csv,f804c125fe0572c36f899b54da1690390ef975eb78c8e602ed31964e9b1e00e8,216034,1956,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002324,data/raw/akshare/day/qfq/SZ002324.csv,2e90e3d41c555228f56c45dd4cf0f4b73e084d7d81a7786b746600fc9a49a70a,256262,2280,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002326,data/raw/akshare/day/qfq/SZ002326.csv,7cef425216eb5331269f5d132dc99752ed03dbcf83accf56b221992da7af9191,258517,2276,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002327,data/raw/akshare/day/qfq/SZ002327.csv,ac86dc8ec2715fd3814f7bd99b75d60978e4507706a60c72bb9fcdf951e8074c,250158,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002328,data/raw/akshare/day/qfq/SZ002328.csv,14dab8deafeff608f85cb907302cc54b5c11140dff3042876c68e07a70d696d1,251862,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002329,data/raw/akshare/day/qfq/SZ002329.csv,4f8142ad34257b5b2e8b55c34c583ade7b7499825714183982f52be5a2012972,252476,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002330,data/raw/akshare/day/qfq/SZ002330.csv,484d2414645f54306ff2bfe6072257b901909445ab0c276a709514dc282d88b7,251262,2278,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002331,data/raw/akshare/day/qfq/SZ002331.csv,82445cc01bce9271e28a1a994efd3e311d1e53860cfc6b3ae5a0fe1ababd3087,241902,2172,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002332,data/raw/akshare/day/qfq/SZ002332.csv,9c6271e1ad0a0f847d1f3ba9090bc53be534d17fe51d0f4f6486562adb064ae3,255751,2280,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002333,data/raw/akshare/day/qfq/SZ002333.csv,843382b35a5e33d232fc34c6717226c7ae8babdd01bd335ce5485cefc41e37a1,250203,2267,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002334,data/raw/akshare/day/qfq/SZ002334.csv,ddc70f331855f10d801df2c2d2a64e058ee2a2ff9b9c7dd3e0131eb5105ce92a,253326,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002335,data/raw/akshare/day/qfq/SZ002335.csv,b549a89441ba63a16650d1c0ca3d4e2ab5a46b6c994234dfe596fea1d90e5974,253194,2227,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-03-27,2026-05-29,False
SZ002337,data/raw/akshare/day/qfq/SZ002337.csv,db64e2c0b6dc290a32a723b3ed56dca06f7020581872697b5f2fa1ce972d41ed,250819,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002338,data/raw/akshare/day/qfq/SZ002338.csv,26ac1480a46cb32017508536ac069e9f9ca19af91b1824d5c8d9a480e38edf4c,257688,2264,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002339,data/raw/akshare/day/qfq/SZ002339.csv,e8dc2dc28058a0b099e695e1605c182e88579b22bd65f6af48a1db46a97ba5e3,248353,2244,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002340,data/raw/akshare/day/qfq/SZ002340.csv,61a8e07c0ed80134f5662a43d783ded8efe7f02b8caf2d7f5f832ecaa1d2915f,255977,2276,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002342,data/raw/akshare/day/qfq/SZ002342.csv,4d8356c16d1960b6aba472bc49022566abefc0cf207c7f3822fa4d8a7ec7a15b,252199,2271,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002343,data/raw/akshare/day/qfq/SZ002343.csv,dcee0d4a33d4853f1369fdd3d7985110c775dc2fadf4c0d1d8e6dd0778f9c112,253687,2276,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002344,data/raw/akshare/day/qfq/SZ002344.csv,6b2d7b5ab56bd47511a178fab700e3adf08d181c35fe922e7578cdffe2daa335,243596,2212,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002345,data/raw/akshare/day/qfq/SZ002345.csv,e35206a46247a506e40ed8bf917e62f6b77fe4c53573002dd55bc04cb3950ebf,244521,2206,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002346,data/raw/akshare/day/qfq/SZ002346.csv,33ef8fcca95806c70509c9ae2866b5ce1663d6b535d44dd3ed7da13ff99ddc86,255638,2269,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002347,data/raw/akshare/day/qfq/SZ002347.csv,bba0fe7fb077d068bc7453767cb1900eba7fc9c8a2c8380036dc87b08803b2d2,250062,2267,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002348,data/raw/akshare/day/qfq/SZ002348.csv,c190fd12a0e086861af27dfbae916f6be8f46eac983c5b85199e3983c9cd9649,245436,2221,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002349,data/raw/akshare/day/qfq/SZ002349.csv,3e64851ba4a873148e1eb96f11524a9b06c11c6496275b588e7800a7816fdd37,253161,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002350,data/raw/akshare/day/qfq/SZ002350.csv,254d027b759795bbba07e5bd31ce532a23dbbe77f6e3647252b5b5f688b039a0,250843,2269,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002351,data/raw/akshare/day/qfq/SZ002351.csv,63d5c3ae3fd93e5a396eeacafb85c6daf107461c67aa282a3cdd43237d37de7a,257506,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002352,data/raw/akshare/day/qfq/SZ002352.csv,f29abb2a5ccfb10bc39b9ff35a9dd61739beeead8cb3e91991a7480ecebe2643,262925,2278,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002353,data/raw/akshare/day/qfq/SZ002353.csv,39e09caec20459cabaa56a1ef15c023dbd58ef3fe71d9b9ecbcaf2b3f988290d,262491,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002354,data/raw/akshare/day/qfq/SZ002354.csv,baff29597c8d0b1d980035db72e35000493e89549dd4af080d331afdd07ad3c8,253698,2269,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002355,data/raw/akshare/day/qfq/SZ002355.csv,d066e7e8f55ecbd97d4e158c18a854682fd202aa652eb7836df7a8d99c448793,251686,2271,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002356,data/raw/akshare/day/qfq/SZ002356.csv,ae12b71da639f80001aa3f96e728327bd5988e2457f5d4531598db8aa40c875f,239918,2171,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002357,data/raw/akshare/day/qfq/SZ002357.csv,49bdd4ed798455d19f13bef83259e4d53b568e18835a2252d2ffd548b79b354f,237568,2150,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002358,data/raw/akshare/day/qfq/SZ002358.csv,bf0127724ccf1789f0a3a47539d38bcdccbaaaaf6c8c27db31e2d07a89d7fc71,242704,2180,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002360,data/raw/akshare/day/qfq/SZ002360.csv,51b26141d722efeddbf1e23e03ccc7704652087dc2a76ec541d37d00cbd2d5e2,250319,2280,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002361,data/raw/akshare/day/qfq/SZ002361.csv,6f818e5d664662330b6756585b2b61c24997054aaa6c4c93f1f60dca12e1233c,252198,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002362,data/raw/akshare/day/qfq/SZ002362.csv,de912d25bf50e23afd22e55f1d5dfe9e4bd5f05eed5cf1e43b36c3ea9bf46204,260128,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002363,data/raw/akshare/day/qfq/SZ002363.csv,1167f0a34442c1141c36bf1c570757fbd8062278e7bb28898e2b5e478aaf4ba5,251085,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002364,data/raw/akshare/day/qfq/SZ002364.csv,40052b5c82cd87121cb9afc80fc7eb5420cf54b65d772a38337eeef267f3775a,255894,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002365,data/raw/akshare/day/qfq/SZ002365.csv,65be71b4aa8e7c8212a9cc88f2a4d35b64c9926dcc03b7bfc1d418d8db043466,256139,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002366,data/raw/akshare/day/qfq/SZ002366.csv,8954100a334a3d33c910cc4c6c2f29f77b757fda9b1e02159d0f894cdf25f66e,242621,2170,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002367,data/raw/akshare/day/qfq/SZ002367.csv,0a51f31213571ac39dec39ecac0e8f484e1187e934f516051e42d5f3d4252516,251235,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002368,data/raw/akshare/day/qfq/SZ002368.csv,acaaf4742356b25e0e78ef3b4bb3c1200f227453809151355399a3a73dac28e3,259965,2263,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002369,data/raw/akshare/day/qfq/SZ002369.csv,762e0dadbd46b5eee44b68297959df0be8c2cfcc18645d4615409267c2998a73,239343,2153,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002370,data/raw/akshare/day/qfq/SZ002370.csv,cf3be2c1fff350f80cd37210d1f21f1ebbe1477e294daf211be161be55284db0,252826,2267,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002371,data/raw/akshare/day/qfq/SZ002371.csv,5a4b12d1a2a6ee0825ea17b4b731f2cd9606563a80239ed9c7791d2e54feffe4,268979,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002372,data/raw/akshare/day/qfq/SZ002372.csv,e93c7de9b459cc34c8f7f35caecf064b189d2fe5c12dca0cc46ae6d1b479665e,258458,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002373,data/raw/akshare/day/qfq/SZ002373.csv,2854ef2f326443c5cdeaa4e5ad3bf4ae099ae791f537c922c74756dc820724c9,252632,2210,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002374,data/raw/akshare/day/qfq/SZ002374.csv,b5f072362011c0e09ec2893e428460fc5c0113ef03ce65ba9f706401c2fc1e99,250565,2271,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002375,data/raw/akshare/day/qfq/SZ002375.csv,cc6dcf0c4243bce2f5215bf216843f55db516c8a6f48193a12482b95754920e1,251879,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002376,data/raw/akshare/day/qfq/SZ002376.csv,0ba8dc26cb019b6915c5ab35eeed40735a5b21b0c4f676241e29819cf888433d,253913,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002377,data/raw/akshare/day/qfq/SZ002377.csv,1783a3571b55bca1735f8bb8759925c149196a851e897a9e7a5f058b8d76dc3c,249403,2258,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-19,2026-05-29,False
SZ002378,data/raw/akshare/day/qfq/SZ002378.csv,f828fbaa529f03e575360558be65942aefedbd7482f7ba84592c09b749f245e4,253037,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002379,data/raw/akshare/day/qfq/SZ002379.csv,d360e43f6555df51d58e7073e892cfe576ba0f359c41433d4a043f006d666b68,244087,2201,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-04-19,2026-05-29,False
SZ002380,data/raw/akshare/day/qfq/SZ002380.csv,a58cb0e69c48d2ad29c7a33e0a1d26d0f419db20ff8aa1c702c80316675c1804,259660,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002381,data/raw/akshare/day/qfq/SZ002381.csv,a3164e3493dd7511441a94665dccc8ce8249a2be66832c30525799bcb60e54c1,248874,2271,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002382,data/raw/akshare/day/qfq/SZ002382.csv,52cf735a63e90795b8c0639eae6e382a5a74df4d754efb8d9f22bae83fe25fbf,243381,2162,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002383,data/raw/akshare/day/qfq/SZ002383.csv,0ed4f16b7d8435afc7a65143dd2df7fd963252e5b24db2ec07f2b86b21ddae82,250320,2231,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002384,data/raw/akshare/day/qfq/SZ002384.csv,b05f2e87b842ef329a71cf8ae5262ea5987e3f5491038dd6752a560560101f31,255916,2211,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002385,data/raw/akshare/day/qfq/SZ002385.csv,9f513e5f4f30c21a0a5bf92b8d966766dadc8e0683fae481c293b98bf36b363b,254540,2276,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002386,data/raw/akshare/day/qfq/SZ002386.csv,9872e03c0709374647cf2f5189bca242f4b32a0ffa1f7ec50949950c8f1a2ccf,252316,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002387,data/raw/akshare/day/qfq/SZ002387.csv,12d2f05a0da1df4dfff110852dd634442124caa0b65baa990550d37e19faeef8,252218,2248,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002388,data/raw/akshare/day/qfq/SZ002388.csv,2fce75bd76d13478fbc6fa9cabd495ed7c6d3294972111b31a15e8509f6543bd,249722,2264,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002389,data/raw/akshare/day/qfq/SZ002389.csv,7c837ca040b68e8a8f16604c19df31c587da803b533a4191b4152f9f16661b32,261874,2276,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002390,data/raw/akshare/day/qfq/SZ002390.csv,9a89e98ee70215ccc7dc3dae3d718f469c8b5e2266c48bd64131231d9c96e1fd,250857,2266,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002391,data/raw/akshare/day/qfq/SZ002391.csv,938a0de7fcd3f653f5a0ebfe39407a92327ce2c90de82dea93c3ad304f5b3484,250362,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002392,data/raw/akshare/day/qfq/SZ002392.csv,72aea2137d05cd91b9556ec66d958045778f7f16ed173f38e733c1ee3ab42e2b,250603,2271,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002393,data/raw/akshare/day/qfq/SZ002393.csv,c4b8612c118374376b9621b1508cecc373e8be1e3d59de5023f33662913ca46c,258100,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002394,data/raw/akshare/day/qfq/SZ002394.csv,b1c6d5b6dbcee8932eb3ba272bba23120f7fb4c0cb821dbb782768795e038f3f,250913,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002395,data/raw/akshare/day/qfq/SZ002395.csv,51b2b1ea8e4ec5ade26fe89d58f8d763bfc78fae511e8c17b108e34b4afc4c58,256457,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002396,data/raw/akshare/day/qfq/SZ002396.csv,4122c6c1916b28110e2c39771a10848fe049f82f7bc37af3fd313f92e50237b1,258122,2246,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-02-21,2026-05-29,False
SZ002397,data/raw/akshare/day/qfq/SZ002397.csv,7702f6b8732a5be745066a91721c59c173533a3935e826fd1296ee18e23602f9,250932,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002398,data/raw/akshare/day/qfq/SZ002398.csv,266168b6fa211c329c106ecc56cafaacfbb05b1732eff0fae5d4d56507b4bee0,240296,2179,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002399,data/raw/akshare/day/qfq/SZ002399.csv,7aec4a85e733c8d28256e23e18c8e854b5514045f67f966d0455229353ad8419,246615,2172,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002400,data/raw/akshare/day/qfq/SZ002400.csv,2ea241ec29716df7af941d742f30bdc77b7dc5e9262ca5aae29cb2fd31d5ebf8,244474,2187,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-05-25,2026-05-29,False
SZ002401,data/raw/akshare/day/qfq/SZ002401.csv,b0bd9e42221b75abc9414bcd9de772815d2f7e525381b6ad14428b139344fdb2,256559,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002402,data/raw/akshare/day/qfq/SZ002402.csv,5a754bd465b41f1bdafea92a295f6343580a0ed9d2267c8c3afbb713a7cafa9e,258910,2267,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
SZ002403,data/raw/akshare/day/qfq/SZ002403.csv,1aeed446e4d4c45ac9cb0283a5813bb0f1aea42b60732a2085b92cca06da987e,252849,2281,7e53f7848158194ba082d23fdf61bc8348b8f50d705d40e16a40e24e86c16ac0,2017-01-03,2026-05-29,False
