split,pool_id,entry_execution_date,daily_candidate_count,unique_instrument_count,volume_money_count,range_breakout_count,pullback_drawdown_count
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-10,4,4,1,3,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-11,7,7,3,6,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-12,24,24,17,13,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-15,7,7,2,3,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-16,9,9,2,6,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-17,15,15,12,9,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-18,6,6,3,2,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-19,7,7,6,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-22,20,20,10,13,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-23,15,15,6,4,9
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-24,25,25,8,15,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-25,9,9,3,2,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-26,7,7,6,3,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-29,7,7,3,4,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-11-30,13,13,4,6,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-01,7,7,5,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-02,6,6,2,4,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-03,13,13,8,8,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-06,22,22,9,5,12
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-07,18,18,11,8,7
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-08,22,22,7,15,6
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-09,24,24,5,11,13
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-10,36,36,26,13,16
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-13,9,9,2,2,5
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-14,10,10,5,3,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-15,3,3,0,3,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-16,5,5,1,2,4
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-17,4,4,2,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-20,2,2,2,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-21,1,1,0,0,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-22,2,2,2,0,0
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-23,4,4,3,2,1
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-24,3,3,1,2,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-27,7,7,3,1,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-28,7,7,4,3,3
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-29,4,4,2,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-30,5,5,4,1,2
train,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2021-12-31,8,8,5,5,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-04,9,9,5,5,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-05,11,11,7,3,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-06,4,4,2,2,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-07,6,6,6,2,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-10,10,10,3,1,7
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-11,4,4,0,1,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-12,5,5,2,2,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-13,9,9,5,4,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-14,2,2,1,0,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-17,5,5,2,2,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-18,6,6,4,2,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-19,10,10,4,6,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-20,6,6,1,2,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-21,14,14,8,3,6
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-24,7,7,2,3,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-25,8,8,3,5,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-26,4,4,1,0,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-27,3,3,3,3,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-01-28,4,4,0,0,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-07,2,2,1,1,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-08,2,2,0,1,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-09,11,11,6,5,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-10,18,18,8,5,7
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-11,15,15,5,4,8
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-14,13,13,3,2,10
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-15,2,2,1,1,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-16,9,9,2,6,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-17,10,10,4,4,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-18,12,12,4,6,7
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-21,6,6,0,5,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-22,13,13,9,6,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-23,2,2,2,2,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-24,25,25,13,16,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-25,13,13,6,5,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-02-28,10,10,2,2,9
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-01,7,7,4,1,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-02,11,11,5,4,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-03,2,2,0,2,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-04,8,8,7,3,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-07,4,4,3,0,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-08,1,1,0,1,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-10,2,2,2,0,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-11,5,5,2,1,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-14,5,5,3,0,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-17,2,2,1,2,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-18,4,4,0,1,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-21,2,2,0,0,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-22,13,13,0,5,12
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-23,21,21,2,13,10
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-24,10,10,2,6,7
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-25,9,9,2,8,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-28,2,2,1,2,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-29,15,15,7,8,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-30,8,8,4,3,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-03-31,37,37,26,17,6
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-01,15,15,9,4,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-06,27,27,14,14,7
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-07,29,29,11,12,15
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-08,4,4,2,2,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-11,14,14,8,7,6
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-12,1,1,1,0,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-13,15,15,10,8,6
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-14,8,8,5,3,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-15,16,16,7,10,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-18,8,8,3,0,6
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-19,7,7,3,4,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-20,7,7,5,0,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-21,1,1,1,0,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-22,1,1,0,0,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-25,3,3,1,1,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-26,1,1,1,0,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-28,9,9,5,2,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-04-29,3,3,2,1,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-05,20,20,2,17,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-06,20,20,4,5,15
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-09,5,5,1,1,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-10,8,8,0,3,6
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-11,12,12,3,8,9
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-12,18,18,10,11,10
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-13,16,16,5,9,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-16,14,14,7,7,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-17,6,6,2,4,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-18,8,8,3,7,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-19,4,4,1,1,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-24,32,32,4,22,14
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-25,2,2,2,0,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-26,7,7,2,5,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-27,21,21,10,9,7
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-30,10,10,5,5,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-05-31,14,14,9,7,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-01,28,28,19,14,6
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-02,10,10,4,4,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-06,7,7,4,4,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-07,34,34,25,8,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-08,19,19,7,8,7
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-09,19,19,10,7,10
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-10,17,17,11,5,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-13,19,19,9,3,9
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-15,6,6,1,2,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-16,30,30,23,8,8
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-17,6,6,2,2,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-20,6,6,3,4,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-21,12,12,5,2,6
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-22,4,4,1,1,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-23,2,2,0,1,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-24,3,3,2,1,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-27,5,5,4,0,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-28,9,9,7,2,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-29,4,4,4,1,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-06-30,5,5,5,2,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-01,7,7,3,3,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-04,7,7,0,4,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-05,9,9,3,2,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-06,8,8,6,5,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-07,7,7,6,2,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-08,3,3,2,1,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-11,2,2,1,0,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-12,7,7,6,0,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-13,5,5,4,2,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-14,7,7,5,0,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-15,6,6,4,3,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-18,6,6,1,1,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-20,5,5,3,3,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-21,8,8,1,2,6
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-22,3,3,2,2,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-25,7,7,3,3,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-26,1,1,1,1,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-27,6,6,3,4,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-28,3,3,2,0,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-07-29,15,15,10,8,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-01,8,8,6,5,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-02,9,9,4,4,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-03,2,2,2,1,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-04,3,3,2,0,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-05,6,6,2,5,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-08,17,17,11,7,12
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-09,8,8,3,4,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-10,2,2,1,1,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-11,8,8,2,3,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-12,31,31,20,21,8
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-15,30,30,9,17,13
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-16,16,16,4,11,6
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-17,27,27,13,15,8
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-18,27,27,7,16,10
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-19,4,4,2,2,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-22,11,11,9,1,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-23,18,18,14,5,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-24,7,7,2,1,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-25,3,3,3,1,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-26,8,8,3,4,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-29,6,6,3,3,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-30,10,10,5,1,5
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-08-31,8,8,5,4,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-01,17,17,14,8,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-02,6,6,2,1,4
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-05,1,1,1,1,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-06,2,2,1,1,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-07,2,2,0,2,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-08,16,16,6,9,7
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-09,5,5,2,1,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-13,28,28,22,5,7
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-14,12,12,4,2,7
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-15,6,6,2,2,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-16,7,7,3,1,3
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-19,4,4,3,1,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-20,1,1,1,0,0
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-21,4,4,0,2,2
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-22,1,1,0,0,1
validation,r04e_union_r02_volume_money_range_breakout_pullback_drawdown,2022-09-23,1,1,0,0,1
