policy_id,policy_family_id,hold_rule_id,exit_rule_family_id,sizing_rule_id,parameter_set_id,parameter_values_json,split,event_count,replay_complete_count,censored_count,censored_share,net_return_mean,net_return_median,net_return_p10,net_return_p25,net_return_p75,net_return_p90,unweighted_net_return_mean,unweighted_net_return_p10,weighted_net_return_mean,weighted_net_return_p10,loss_le_minus5_rate,loss_le_minus10_rate,max_drawdown_p50,max_drawdown_p90,max_gain50_count,max_gain50_rate,max_gain50_retention_vs_volume_money_hold120,max_gain50_retention_wilson_lower,max_gain50_retention_wilson_upper,policy_retained_max_gain50_count,avg_holding_days,position_weight_mean,position_weight_p10,turnover_proxy,cost_bps_mean,net_return_metric_basis,volume_money_hold120_net_return_mean,volume_money_hold120_net_return_p10,volume_money_hold120_loss_le_minus5_rate,volume_money_hold120_max_gain50_rate,net_return_mean_delta_vs_volume_money_hold120,p10_delta_vs_volume_money_hold120,loss_le_minus5_delta_vs_volume_money_hold120,max_gain50_rate_delta_vs_volume_money_hold120,baseline_A_r04c_hold120_net_return_mean,baseline_A_r04c_hold120_net_return_p10,baseline_A_r04c_hold120_loss_le_minus5_rate,net_return_mean_delta_vs_baseline_A,denominator_status,winner_retention_status,matched_baseline_replay_complete_count,matched_comparator_effective_sample_size,matched_baseline_net_return_mean,matched_baseline_net_return_p10,matched_baseline_loss_le_minus5_rate,matched_comparator_status,volume_money_replay_complete_count,volume_money_net_return_mean,volume_money_net_return_p10,volume_money_loss_le_minus5_rate,net_return_mean_delta_vs_matched_baseline_A,p10_delta_vs_matched_baseline_A,loss_le_minus5_delta_vs_matched_baseline_A
hold_120d__fixed_stop__stop_loss_pctm0p1__fixed_size,fixed_stop__fixed_size,hold_120d,fixed_stop,fixed_size,44806e673ca4,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""position_weight"":1.0}}",robustness,2197,1675,522,0.2375967228038234,0.030570230520497132,-0.07172753535521992,-0.12596125579402143,-0.11184177660596345,0.13142525251497017,0.2699554929199805,0.030570230520497132,-0.12596125579402143,0.030570230520497132,-0.12596125579402143,0.5128358208955224,0.4644776119402985,-0.09908074140548706,-0.00591022968292236,290,0.13199817933545743,0.47586206896551725,0.4190742878849738,0.5332809717976192,138,79.65910447761193,1.0,1.0,3.1634802029543807,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.04767540452203019,0.028967185693339115,0.25398198960125323,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.03060676923933647,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.027169087420291674,-0.12999530903656809,0.5628355134396719,sufficient,1675,0.030570230520497132,-0.12596125579402143,0.5128358208955224,0.0034011431002054573,0.004034053242546659,-0.04999969254414949
hold_20d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,fixed_stop__volatility_scaled,hold_20d,fixed_stop,volatility_scaled,85cd899bf841,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,2081,116,0.05279927173418298,0.006488026197511232,-0.01780190100763077,-0.06615500918839234,-0.05344789439360699,0.04121085605346807,0.10631425483891355,0.006256117766070095,-0.07491550513992662,0.006488026197511232,-0.06615500918839234,0.29264776549735705,0.014896684286400768,-0.037009596824645996,0.005613446235656738,290,0.13199817933545743,0.05517241379310345,0.03424255845565535,0.08773294140927367,16,16.104276790004807,0.9044506138240177,0.6190053554951261,15.648017187360127,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.07175760884501609,0.0887734322989682,0.033793934203087905,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.05468897356232237,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.0011999631725920028,-0.06479276374298548,0.2931647006346865,sufficient,2081,0.006488026197511232,-0.06615500918839234,0.29264776549735705,0.005288063024919229,-0.0013622454454068622,-0.0005169351373294773
hold_20d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,fixed_stop__volatility_scaled,hold_20d,fixed_stop,volatility_scaled,0bbbc56d74b3,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,2062,135,0.06144742831133364,0.007245805572897509,-0.007295051520185312,-0.08626190221835613,-0.05519469198735562,0.04595056148258718,0.10910828298278903,0.006919056445556268,-0.09648568472720788,0.007245805572897509,-0.08626190221835613,0.27885548011639183,0.03491755577109602,-0.03645351529121399,0.00589718818664551,290,0.13199817933545743,0.05862068965517241,0.036918535783165674,0.09186335555567865,17,18.48690591658584,0.9044828235574512,0.6199349384585245,13.631269674711437,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.07099982946962981,0.06866653926900441,0.020001648822122686,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.05393119418693609,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.0016125246806887946,-0.0869690141278753,0.31806459700176976,sufficient,2062,0.007245805572897509,-0.08626190221835613,0.27885548011639183,0.005633280892208714,0.0007071119095191786,-0.039209116885377926
hold_20d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,fixed_stop__volatility_scaled,hold_20d,fixed_stop,volatility_scaled,1263158fea99,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,2058,139,0.06326809285389166,0.007531005194120389,-0.004398602920070724,-0.09189462539048725,-0.05303137640415111,0.046582416067835634,0.11033736164456424,0.007083652566576237,-0.11082947074552976,0.007531005194120389,-0.09189462539048725,0.26239067055393583,0.08066083576287658,-0.036294251680374146,0.005903422832489013,290,0.13199817933545743,0.05862068965517241,0.036918535783165674,0.09186335555567865,17,19.386297376093296,0.9049029041743978,0.6231340663141882,12.998872095646288,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.07071462984840693,0.0630338160968733,0.003536839259666691,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.053645994565713215,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.0017469984938751728,-0.09640595632515135,0.30559650474557,sufficient,2058,0.007531005194120389,-0.09189462539048725,0.26239067055393583,0.005784006700245216,0.004511330934664104,-0.04320583419163415
hold_40d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,fixed_stop__volatility_scaled,hold_40d,fixed_stop,volatility_scaled,85cd899bf841,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,2033,164,0.07464724624487938,0.01239498144203872,-0.03487041186484676,-0.06977354124452491,-0.05752952903327725,0.05734798135471742,0.1456393761633994,0.01185048036851562,-0.07792831279141568,0.01239498144203872,-0.06977354124452491,0.3866207575012297,0.02115100836202656,-0.05074620246887207,0.0007074832916259737,290,0.13199817933545743,0.1793103448275862,0.1394413637579373,0.22756422916794172,52,26.521396950319726,0.9043551436349357,0.6177594203207152,9.501761934789865,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.0658506536004886,0.08515490024283563,0.12776692620696056,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.048782018317794884,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.004643291829779444,-0.06824788764484901,0.36963356509788325,sufficient,2033,0.01239498144203872,-0.06977354124452491,0.3866207575012297,0.007751689612259275,-0.001525653599675894,0.01698719240334645
hold_40d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,fixed_stop__volatility_scaled,hold_40d,fixed_stop,volatility_scaled,0bbbc56d74b3,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1990,207,0.09421939007737824,0.01498332594280014,-0.013070707732396391,-0.0930093799591797,-0.07626533634558483,0.06818620375538034,0.158945814086236,0.01398076387269451,-0.10200916513017903,0.01498332594280014,-0.0930093799591797,0.3798994974874372,0.05778894472361809,-0.054436832666397095,0.001257765293121343,290,0.13199817933545743,0.18620689655172415,0.14561168106912922,0.23500669480458045,54,32.20552763819096,0.904566779584045,0.6187195776381574,7.824743715770256,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.06326230909972719,0.061919061528180844,0.12104566619316803,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.04619367381703346,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.007144341996012327,-0.09241007723283623,0.41481568385080037,sufficient,1990,0.01498332594280014,-0.0930093799591797,0.3798994974874372,0.007838983946787814,-0.0005993027263434675,-0.03491618636336319
hold_40d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,fixed_stop__volatility_scaled,hold_40d,fixed_stop,volatility_scaled,1263158fea99,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1978,219,0.09968138370505235,0.01714282740528534,-0.004814546257816141,-0.10855225154774731,-0.0727966733970076,0.0712798928841297,0.16529590682732795,0.015962318268977427,-0.11762218158521387,0.01714282740528534,-0.10855225154774731,0.3528816986855409,0.1552072800808898,-0.05401325225830078,0.0013065457344055155,290,0.13199817933545743,0.18620689655172415,0.14561168106912922,0.23500669480458045,54,34.865015166835185,0.9050101642953016,0.6194985011972551,7.227875817467338,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.06110280763724198,0.04637618993961323,0.09402786739127178,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.04403417235454826,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.008249630839028504,-0.10847311301892576,0.3963989232096948,sufficient,1978,0.01714282740528534,-0.10855225154774731,0.3528816986855409,0.008893196566256836,-7.913852882154848e-05,-0.04351722452415385
hold_60d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,fixed_stop__volatility_scaled,hold_60d,fixed_stop,volatility_scaled,85cd899bf841,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1974,223,0.10150204824761037,0.015575922201240327,-0.0449423286458395,-0.07281988005685047,-0.05896678914039187,0.06260697647170665,0.17515948234221523,0.01500920024304863,-0.08179092899598947,0.015575922201240327,-0.07281988005685047,0.44832826747720367,0.02735562310030395,-0.052255451679229736,-0.0019434034824371272,290,0.13199817933545743,0.27586206896551724,0.2276051263467151,0.3299794278487918,80,34.44275582573455,0.9026261970519724,0.6159480567168868,7.316487718782174,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.062669712841287,0.08210856143051007,0.18947443618293452,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.04560107755859327,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.007480188133772261,-0.07068307805747139,0.41579845940428584,sufficient,1974,0.015575922201240327,-0.07281988005685047,0.44832826747720367,0.008095734067468066,-0.002136801999379087,0.03252980807291783
hold_60d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,fixed_stop__volatility_scaled,hold_60d,fixed_stop,volatility_scaled,0bbbc56d74b3,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1908,289,0.13154301319981793,0.02014048918295313,-0.029049762263060434,-0.09544640286571798,-0.0839803754764109,0.08799269949972993,0.18966621940656012,0.019104490360176016,-0.10585751755979948,0.02014048918295313,-0.09544640286571798,0.43658280922431864,0.07337526205450734,-0.0700255036354065,-0.0012042105197906583,290,0.13199817933545743,0.3,0.2501530803759733,0.35507621413694057,87,43.210691823899374,0.902391310596998,0.6159575653734928,5.831889964340295,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.058105145859574193,0.05948203862164256,0.1777289779300495,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.04103651057688047,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.012830626185992563,-0.09538243333151014,0.47657472513314814,sufficient,1908,0.02014048918295313,-0.09544640286571798,0.43658280922431864,0.0073098629969605665,-6.396953420784168e-05,-0.0399919159088295
hold_60d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,fixed_stop__volatility_scaled,hold_60d,fixed_stop,volatility_scaled,1263158fea99,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1880,317,0.14428766499772416,0.024449552993574892,-0.003954644605857769,-0.11276874827030614,-0.08984153742624232,0.0967788118827359,0.20158418259394423,0.02353627974191065,-0.12180712347277278,0.024449552993574892,-0.11276874827030614,0.3984042553191489,0.20904255319148937,-0.06772413849830627,-0.000917184352874755,290,0.13199817933545743,0.3137931034482759,0.2631148461314293,0.3693400142771457,91,47.71755319148936,0.9028275555011984,0.6166465638193855,5.281075477376852,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.053796082048952434,0.0421596932170544,0.13955042402487977,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.036727446766258706,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.01447878750343952,-0.11162198986684391,0.4543821041395234,sufficient,1880,0.024449552993574892,-0.11276874827030614,0.3984042553191489,0.009970765490135373,-0.0011467584034622336,-0.05597784882037449
hold_120d__fixed_stop__stop_loss_pctm0p05__volatility_scaled,fixed_stop__volatility_scaled,hold_120d,fixed_stop,volatility_scaled,85cd899bf841,"{""exit"":{""stop_loss_pct"":-0.05},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1775,422,0.19208010923987257,0.016078975416324894,-0.05203242458576627,-0.07518013230347659,-0.06166081089508986,0.039688566999018446,0.21022439924763567,0.016909686043882287,-0.08429816186184805,0.016078975416324894,-0.07518013230347659,0.532394366197183,0.03211267605633803,-0.05412602424621582,-0.006630837917327878,290,0.13199817933545743,0.38275862068965516,0.3286949457021845,0.439887744184696,111,53.945352112676055,0.9042174301656166,0.6226312123455867,4.671394107756415,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.06216665962620243,0.07974830918388395,0.2735405349029139,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.04509802434350871,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.01346468572731595,-0.07217422699508391,0.47543456526124933,sufficient,1775,0.016078975416324894,-0.07518013230347659,0.532394366197183,0.002614289689008944,-0.0030059053083926757,0.056959800935933724
hold_120d__fixed_stop__stop_loss_pctm0p08__volatility_scaled,fixed_stop__volatility_scaled,hold_120d,fixed_stop,volatility_scaled,0bbbc56d74b3,"{""exit"":{""stop_loss_pct"":-0.08},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1706,491,0.22348657259899862,0.02268576618103983,-0.05965375622132803,-0.09946863835776415,-0.08795009535045825,0.10088219481226152,0.23631312761886958,0.022565065694923628,-0.10970422423802229,0.02268576618103983,-0.09946863835776415,0.5439624853458382,0.09613130128956623,-0.08184829354286194,-0.006449013948440552,290,0.13199817933545743,0.4379310344827586,0.38200975136447357,0.49547520210505136,127,69.7749120750293,0.9024578097198447,0.6193576024252183,3.6116132934574416,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.05555986886148749,0.05545980312959639,0.2851086540515691,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.038491233578793776,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.022858745131298486,-0.09727296595504142,0.5549086396377214,sufficient,1706,0.02268576618103983,-0.09946863835776415,0.5439624853458382,-0.0001729789502586572,-0.002195672402722726,-0.01094615429188317
hold_120d__fixed_stop__stop_loss_pctm0p1__volatility_scaled,fixed_stop__volatility_scaled,hold_120d,fixed_stop,volatility_scaled,1263158fea99,"{""exit"":{""stop_loss_pct"":-0.1},""sizing"":{""max_weight"":1.0,""min_weight"":0.25,""target_vol"":0.02}}",robustness,2197,1675,522,0.2375967228038234,0.030425859309481527,-0.04774314854042765,-0.11592578503998682,-0.10436606443503559,0.12123524183312417,0.2536687355494709,0.030570230520497132,-0.12596125579402143,0.030425859309481527,-0.11592578503998682,0.4961194029850746,0.3008955223880597,-0.09908074140548706,-0.00591022968292236,290,0.13199817933545743,0.47586206896551725,0.4190742878849738,0.5332809717976192,138,79.65910447761193,0.9020148526835192,0.6189161879795828,3.1634802029543807,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.0478197757330458,0.03900265644737372,0.23726557169080548,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.030751140450352075,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.027787870624535915,-0.11534784879191873,0.5349017239268435,sufficient,1675,0.030425859309481527,-0.11592578503998682,0.4961194029850746,0.0026379886849456115,-0.000577936248068095,-0.03878232094176892
hold_20d__no_exit__none__fixed_size,no_exit__fixed_size,hold_20d,no_exit,fixed_size,22b62f92b190,"{""exit"":{},""sizing"":{""position_weight"":1.0}}",robustness,2197,2055,142,0.0646335912608102,0.010616039104431613,-0.002478366010288511,-0.10025303563642322,-0.051369830116562334,0.05627630440874741,0.12905764932147715,0.010616039104431613,-0.10025303563642322,0.010616039104431613,-0.10025303563642322,0.2559610705596107,0.10121654501216545,-0.03607892990112305,0.005907177925109865,290,0.13199817933545743,0.05862068965517241,0.036918535783165674,0.09186335555567865,17,21.0,1.0,1.0,12.0,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.06762959593809571,0.05467540585093732,-0.0028927607346584394,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.050560960655401985,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.0017961025823431636,-0.11821111958821617,0.3180763146354389,sufficient,2055,0.010616039104431613,-0.10025303563642322,0.2559610705596107,0.00881993652208845,0.01795808395179295,-0.06211524407582819
hold_40d__no_exit__none__fixed_size,no_exit__fixed_size,hold_40d,no_exit,fixed_size,22b62f92b190,"{""exit"":{},""sizing"":{""position_weight"":1.0}}",robustness,2197,1961,236,0.10741920801092399,0.024110532170499986,0.005834400797263263,-0.13297244456074386,-0.06379527117198226,0.08493067242744523,0.18903306472601922,0.024110532170499986,-0.13297244456074386,0.024110532170499986,-0.13297244456074386,0.2993370729219786,0.16012238653748087,-0.052731454372406006,0.0014728307723999023,290,0.13199817933545743,0.18620689655172415,0.14561168106912922,0.23500669480458045,54,41.0,1.0,1.0,6.146341463414634,21.0,weighted_net_return,0.07824563504252732,-0.15492844148736054,0.25885383129426914,0.13199817933545743,-0.05413510287202734,0.021955996926616678,0.04048324162770944,0.0,0.0611769997598336,-0.1991883501917575,0.3525,-0.037066467589333615,sufficient,failed_winner_retention_gate,2760,2423.2089381991455,0.012148519660934585,-0.15955809445450841,0.3478562450365942,sufficient,1961,0.024110532170499986,-0.13297244456074386,0.2993370729219786,0.011962012509565401,0.02658564989376455,-0.048519172114615594
