context_bucket_id,same_day_bundle_key,split,year,same_day_family_count,entry_risk_pct_bucket,row_count,label_denominator_count,good_count,bad_count,neutral_count,censored_or_invalid_count,censored_or_invalid_rate,P_good,P_bad,P_neutral,P_good_plus_P_bad_plus_P_neutral,EV_R_diagnostic,sample_sufficiency_status,context_bucket_definition,context_source_fields,context_field_status,fallback_level
bundle=price_trend|volatility_band|volume_money|split=train|year=2018|family_count=3|risk=na,price_trend|volatility_band|volume_money,train,2018,3,na,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|volume_money|split=train|year=2018|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|volume_money|split=train|year=2019|family_count=3|risk=na,price_trend|volatility_band|volume_money,train,2019,3,na,2,2,0,2,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|volume_money|split=train|year=2019|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|volume_money|split=train|year=2020|family_count=3|risk=na,price_trend|volatility_band|volume_money,train,2020,3,na,4,4,1,3,0,0,0.0,0.25,0.75,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|volume_money|split=train|year=2020|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|volume_money|split=train|year=2021|family_count=3|risk=na,price_trend|volatility_band|volume_money,train,2021,3,na,7,2,1,1,0,5,0.7142857142857143,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|volume_money|split=train|year=2021|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|volume_money|split=validation|year=2022|family_count=3|risk=na,price_trend|volatility_band|volume_money,validation,2022,3,na,2,2,1,1,0,0,0.0,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|volume_money|split=validation|year=2022|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volatility_band|volume_money|split=validation|year=2023|family_count=3|risk=na,price_trend|volatility_band|volume_money,validation,2023,3,na,3,3,3,0,0,0,0.0,1.0,0.0,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volatility_band|volume_money|split=validation|year=2023|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volume_money|split=robustness|year=2024|family_count=2|risk=na,price_trend|volume_money,robustness,2024,2,na,5,5,2,3,0,0,0.0,0.4,0.6,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volume_money|split=robustness|year=2024|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volume_money|split=robustness|year=2025|family_count=2|risk=na,price_trend|volume_money,robustness,2025,2,na,3,1,0,1,0,2,0.6666666666666666,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volume_money|split=robustness|year=2025|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volume_money|split=train|year=2018|family_count=2|risk=na,price_trend|volume_money,train,2018,2,na,5,5,2,3,0,0,0.0,0.4,0.6,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volume_money|split=train|year=2018|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volume_money|split=train|year=2019|family_count=2|risk=na,price_trend|volume_money,train,2019,2,na,8,8,2,6,0,0,0.0,0.25,0.75,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volume_money|split=train|year=2019|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volume_money|split=train|year=2020|family_count=2|risk=na,price_trend|volume_money,train,2020,2,na,3,3,0,3,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volume_money|split=train|year=2020|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volume_money|split=train|year=2021|family_count=2|risk=na,price_trend|volume_money,train,2021,2,na,10,6,3,3,0,4,0.4,0.5,0.5,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volume_money|split=train|year=2021|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volume_money|split=validation|year=2022|family_count=2|risk=na,price_trend|volume_money,validation,2022,2,na,5,5,4,1,0,0,0.0,0.8,0.2,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volume_money|split=validation|year=2022|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=price_trend|volume_money|split=validation|year=2023|family_count=2|risk=na,price_trend|volume_money,validation,2023,2,na,3,3,0,3,0,0,0.0,0.0,1.0,0.0,1.0,,too_sparse_use_fallback,bundle=price_trend|volume_money|split=validation|year=2023|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|split=robustness|year=2024|family_count=2|risk=na,pullback_drawdown|range_breakout,robustness,2024,2,na,269,269,121,143,5,0,0.0,0.44981412639405205,0.5315985130111525,0.01858736059479554,1.0,,sufficient,bundle=pullback_drawdown|range_breakout|split=robustness|year=2024|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=pullback_drawdown|range_breakout|split=robustness|year=2025|family_count=2|risk=na,pullback_drawdown|range_breakout,robustness,2025,2,na,193,68,32,35,1,125,0.6476683937823834,0.47058823529411764,0.5147058823529411,0.014705882352941176,1.0,,thin_bucket_report_only,bundle=pullback_drawdown|range_breakout|split=robustness|year=2025|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|split=train|year=2017|family_count=2|risk=na,pullback_drawdown|range_breakout,train,2017,2,na,39,39,14,25,0,0,0.0,0.358974358974359,0.6410256410256411,0.0,1.0,,too_sparse_use_fallback,bundle=pullback_drawdown|range_breakout|split=train|year=2017|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|split=train|year=2018|family_count=2|risk=na,pullback_drawdown|range_breakout,train,2018,2,na,241,241,48,188,5,0,0.0,0.1991701244813278,0.7800829875518672,0.02074688796680498,1.0,,sufficient,bundle=pullback_drawdown|range_breakout|split=train|year=2018|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=pullback_drawdown|range_breakout|split=train|year=2019|family_count=2|risk=na,pullback_drawdown|range_breakout,train,2019,2,na,300,300,120,171,9,0,0.0,0.4,0.57,0.03,1.0,,sufficient,bundle=pullback_drawdown|range_breakout|split=train|year=2019|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=pullback_drawdown|range_breakout|split=train|year=2020|family_count=2|risk=na,pullback_drawdown|range_breakout,train,2020,2,na,438,438,160,271,7,0,0.0,0.365296803652968,0.6187214611872146,0.01598173515981735,1.0,,sufficient,bundle=pullback_drawdown|range_breakout|split=train|year=2020|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=pullback_drawdown|range_breakout|split=train|year=2021|family_count=2|risk=na,pullback_drawdown|range_breakout,train,2021,2,na,457,239,54,183,2,218,0.47702407002188185,0.22594142259414227,0.7656903765690377,0.008368200836820083,1.0,,sufficient,bundle=pullback_drawdown|range_breakout|split=train|year=2021|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=pullback_drawdown|range_breakout|split=validation|year=2022|family_count=2|risk=na,pullback_drawdown|range_breakout,validation,2022,2,na,336,336,108,217,11,0,0.0,0.32142857142857145,0.6458333333333334,0.03273809523809524,1.0,,sufficient,bundle=pullback_drawdown|range_breakout|split=validation|year=2022|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_bundle_key
bundle=pullback_drawdown|range_breakout|split=validation|year=2023|family_count=2|risk=na,pullback_drawdown|range_breakout,validation,2023,2,na,182,118,37,80,1,64,0.3516483516483517,0.3135593220338983,0.6779661016949152,0.00847457627118644,1.0,,thin_bucket_report_only,bundle=pullback_drawdown|range_breakout|split=validation|year=2023|family_count=2|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2024|family_count=3|risk=na,pullback_drawdown|range_breakout|volatility_band,robustness,2024,3,na,98,98,45,49,4,0,0.0,0.45918367346938777,0.5,0.04081632653061224,1.0,,thin_bucket_report_only,bundle=pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2024|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2025|family_count=3|risk=na,pullback_drawdown|range_breakout|volatility_band,robustness,2025,3,na,66,25,10,14,1,41,0.6212121212121212,0.4,0.56,0.04,1.0,,too_sparse_use_fallback,bundle=pullback_drawdown|range_breakout|volatility_band|split=robustness|year=2025|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2017|family_count=3|risk=na,pullback_drawdown|range_breakout|volatility_band,train,2017,3,na,16,16,2,14,0,0,0.0,0.125,0.875,0.0,1.0,,too_sparse_use_fallback,bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2017|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2018|family_count=3|risk=na,pullback_drawdown|range_breakout|volatility_band,train,2018,3,na,64,64,12,51,1,0,0.0,0.1875,0.796875,0.015625,1.0,,thin_bucket_report_only,bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2018|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2019|family_count=3|risk=na,pullback_drawdown|range_breakout|volatility_band,train,2019,3,na,92,92,32,59,1,0,0.0,0.34782608695652173,0.6413043478260869,0.010869565217391304,1.0,,thin_bucket_report_only,bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2019|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2020|family_count=3|risk=na,pullback_drawdown|range_breakout|volatility_band,train,2020,3,na,86,86,36,50,0,0,0.0,0.4186046511627907,0.5813953488372093,0.0,1.0,,thin_bucket_report_only,bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2020|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2021|family_count=3|risk=na,pullback_drawdown|range_breakout|volatility_band,train,2021,3,na,80,32,10,22,0,48,0.6,0.3125,0.6875,0.0,1.0,,too_sparse_use_fallback,bundle=pullback_drawdown|range_breakout|volatility_band|split=train|year=2021|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|split=validation|year=2022|family_count=3|risk=na,pullback_drawdown|range_breakout|volatility_band,validation,2022,3,na,60,60,23,35,2,0,0.0,0.38333333333333336,0.5833333333333334,0.03333333333333333,1.0,,thin_bucket_report_only,bundle=pullback_drawdown|range_breakout|volatility_band|split=validation|year=2022|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|split=validation|year=2023|family_count=3|risk=na,pullback_drawdown|range_breakout|volatility_band,validation,2023,3,na,76,47,11,32,4,29,0.3815789473684211,0.23404255319148937,0.6808510638297872,0.0851063829787234,1.0,,too_sparse_use_fallback,bundle=pullback_drawdown|range_breakout|volatility_band|split=validation|year=2023|family_count=3|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2024|family_count=4|risk=na,pullback_drawdown|range_breakout|volatility_band|volume_money,robustness,2024,4,na,19,19,14,5,0,0,0.0,0.7368421052631579,0.2631578947368421,0.0,1.0,,too_sparse_use_fallback,bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2024|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2025|family_count=4|risk=na,pullback_drawdown|range_breakout|volatility_band|volume_money,robustness,2025,4,na,12,5,1,4,0,7,0.5833333333333334,0.2,0.8,0.0,1.0,,too_sparse_use_fallback,bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=robustness|year=2025|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2018|family_count=4|risk=na,pullback_drawdown|range_breakout|volatility_band|volume_money,train,2018,4,na,13,13,4,9,0,0,0.0,0.3076923076923077,0.6923076923076923,0.0,1.0,,too_sparse_use_fallback,bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2018|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2019|family_count=4|risk=na,pullback_drawdown|range_breakout|volatility_band|volume_money,train,2019,4,na,16,16,5,11,0,0,0.0,0.3125,0.6875,0.0,1.0,,too_sparse_use_fallback,bundle=pullback_drawdown|range_breakout|volatility_band|volume_money|split=train|year=2019|family_count=4|risk=na,split|year|same_day_family_count|same_day_bundle_key|entry_risk_pct_bucket,entry_risk_pct_bucket_unavailable_missing_ev_r,same_day_family_count
