scope_id,split,upper_barrier_pct,lower_barrier_pct,horizon_sessions,complete_executable_event_n,same_bar_conflict_n,same_bar_conflict_rate,conflict_counted_as
all_c0,train,0.4,-0.12,40,14560,0,0.0,lower_first
all_c0,train,0.4,-0.12,60,14560,0,0.0,lower_first
all_c0,train,0.4,-0.12,80,14560,0,0.0,lower_first
all_c0,train,0.4,-0.12,120,14560,0,0.0,lower_first
all_c0,train,0.4,-0.1,10,14560,0,0.0,lower_first
all_c0,train,0.4,-0.1,20,14560,0,0.0,lower_first
all_c0,train,0.4,-0.1,40,14560,0,0.0,lower_first
all_c0,train,0.4,-0.1,60,14560,0,0.0,lower_first
all_c0,train,0.4,-0.1,80,14560,0,0.0,lower_first
all_c0,train,0.4,-0.1,120,14560,0,0.0,lower_first
all_c0,train,0.4,-0.08,10,14560,0,0.0,lower_first
all_c0,train,0.4,-0.08,20,14560,0,0.0,lower_first
all_c0,train,0.4,-0.08,40,14560,0,0.0,lower_first
all_c0,train,0.4,-0.08,60,14560,0,0.0,lower_first
all_c0,train,0.4,-0.08,80,14560,0,0.0,lower_first
all_c0,train,0.4,-0.08,120,14560,0,0.0,lower_first
all_c0,train,0.4,-0.06,10,14560,0,0.0,lower_first
all_c0,train,0.4,-0.06,20,14560,0,0.0,lower_first
all_c0,train,0.4,-0.06,40,14560,0,0.0,lower_first
all_c0,train,0.4,-0.06,60,14560,0,0.0,lower_first
all_c0,train,0.4,-0.06,80,14560,0,0.0,lower_first
all_c0,train,0.4,-0.06,120,14560,0,0.0,lower_first
all_c0,validation,0.1,-0.2,10,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.2,20,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.2,40,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.2,60,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.2,80,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.2,120,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.15,10,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.15,20,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.15,40,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.15,60,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.15,80,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.15,120,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.12,10,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.12,20,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.12,40,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.12,60,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.12,80,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.12,120,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.1,10,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.1,20,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.1,40,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.1,60,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.1,80,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.1,120,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.08,10,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.08,20,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.08,40,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.08,60,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.08,80,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.08,120,6860,0,0.0,lower_first
all_c0,validation,0.1,-0.06,10,6860,2,0.0002915451895043732,lower_first
all_c0,validation,0.1,-0.06,20,6860,2,0.0002915451895043732,lower_first
all_c0,validation,0.1,-0.06,40,6860,2,0.0002915451895043732,lower_first
all_c0,validation,0.1,-0.06,60,6860,2,0.0002915451895043732,lower_first
all_c0,validation,0.1,-0.06,80,6860,2,0.0002915451895043732,lower_first
all_c0,validation,0.1,-0.06,120,6860,2,0.0002915451895043732,lower_first
all_c0,validation,0.15,-0.2,10,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.2,20,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.2,40,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.2,60,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.2,80,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.2,120,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.15,10,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.15,20,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.15,40,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.15,60,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.15,80,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.15,120,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.12,10,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.12,20,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.12,40,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.12,60,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.12,80,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.12,120,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.1,10,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.1,20,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.1,40,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.1,60,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.1,80,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.1,120,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.08,10,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.08,20,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.08,40,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.08,60,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.08,80,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.08,120,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.06,10,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.06,20,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.06,40,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.06,60,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.06,80,6860,0,0.0,lower_first
all_c0,validation,0.15,-0.06,120,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.2,10,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.2,20,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.2,40,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.2,60,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.2,80,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.2,120,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.15,10,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.15,20,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.15,40,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.15,60,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.15,80,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.15,120,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.12,10,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.12,20,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.12,40,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.12,60,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.12,80,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.12,120,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.1,10,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.1,20,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.1,40,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.1,60,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.1,80,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.1,120,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.08,10,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.08,20,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.08,40,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.08,60,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.08,80,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.08,120,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.06,10,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.06,20,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.06,40,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.06,60,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.06,80,6860,0,0.0,lower_first
all_c0,validation,0.2,-0.06,120,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.2,10,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.2,20,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.2,40,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.2,60,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.2,80,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.2,120,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.15,10,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.15,20,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.15,40,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.15,60,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.15,80,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.15,120,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.12,10,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.12,20,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.12,40,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.12,60,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.12,80,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.12,120,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.1,10,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.1,20,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.1,40,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.1,60,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.1,80,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.1,120,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.08,10,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.08,20,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.08,40,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.08,60,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.08,80,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.08,120,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.06,10,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.06,20,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.06,40,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.06,60,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.06,80,6860,0,0.0,lower_first
all_c0,validation,0.25,-0.06,120,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.2,10,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.2,20,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.2,40,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.2,60,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.2,80,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.2,120,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.15,10,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.15,20,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.15,40,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.15,60,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.15,80,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.15,120,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.12,10,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.12,20,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.12,40,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.12,60,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.12,80,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.12,120,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.1,10,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.1,20,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.1,40,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.1,60,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.1,80,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.1,120,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.08,10,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.08,20,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.08,40,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.08,60,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.08,80,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.08,120,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.06,10,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.06,20,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.06,40,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.06,60,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.06,80,6860,0,0.0,lower_first
all_c0,validation,0.3,-0.06,120,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.2,10,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.2,20,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.2,40,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.2,60,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.2,80,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.2,120,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.15,10,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.15,20,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.15,40,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.15,60,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.15,80,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.15,120,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.12,10,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.12,20,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.12,40,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.12,60,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.12,80,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.12,120,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.1,10,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.1,20,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.1,40,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.1,60,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.1,80,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.1,120,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.08,10,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.08,20,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.08,40,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.08,60,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.08,80,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.08,120,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.06,10,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.06,20,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.06,40,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.06,60,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.06,80,6860,0,0.0,lower_first
all_c0,validation,0.4,-0.06,120,6860,0,0.0,lower_first
all_c0,robustness,0.1,-0.2,10,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.2,20,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.2,40,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.2,60,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.2,80,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.2,120,7259,0,0.0,lower_first
all_c0,robustness,0.1,-0.15,10,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.15,20,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.15,40,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.15,60,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.15,80,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.15,120,7259,0,0.0,lower_first
all_c0,robustness,0.1,-0.12,10,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.12,20,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.12,40,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.12,60,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.12,80,7271,0,0.0,lower_first
all_c0,robustness,0.1,-0.12,120,7259,0,0.0,lower_first
all_c0,robustness,0.1,-0.1,10,7271,1,0.00013753266400770182,lower_first
all_c0,robustness,0.1,-0.1,20,7271,1,0.00013753266400770182,lower_first
all_c0,robustness,0.1,-0.1,40,7271,1,0.00013753266400770182,lower_first
all_c0,robustness,0.1,-0.1,60,7271,1,0.00013753266400770182,lower_first
all_c0,robustness,0.1,-0.1,80,7271,1,0.00013753266400770182,lower_first
all_c0,robustness,0.1,-0.1,120,7259,1,0.00013776002204160352,lower_first
all_c0,robustness,0.1,-0.08,10,7271,2,0.00027506532801540364,lower_first
all_c0,robustness,0.1,-0.08,20,7271,2,0.00027506532801540364,lower_first
all_c0,robustness,0.1,-0.08,40,7271,2,0.00027506532801540364,lower_first
all_c0,robustness,0.1,-0.08,60,7271,2,0.00027506532801540364,lower_first
all_c0,robustness,0.1,-0.08,80,7271,2,0.00027506532801540364,lower_first
all_c0,robustness,0.1,-0.08,120,7259,2,0.00027552004408320705,lower_first
all_c0,robustness,0.1,-0.06,10,7271,7,0.0009627286480539128,lower_first
all_c0,robustness,0.1,-0.06,20,7271,7,0.0009627286480539128,lower_first
all_c0,robustness,0.1,-0.06,40,7271,7,0.0009627286480539128,lower_first
all_c0,robustness,0.1,-0.06,60,7271,7,0.0009627286480539128,lower_first
all_c0,robustness,0.1,-0.06,80,7271,7,0.0009627286480539128,lower_first
all_c0,robustness,0.1,-0.06,120,7259,7,0.0009643201542912247,lower_first
all_c0,robustness,0.15,-0.2,10,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.2,20,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.2,40,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.2,60,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.2,80,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.2,120,7259,0,0.0,lower_first
all_c0,robustness,0.15,-0.15,10,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.15,20,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.15,40,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.15,60,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.15,80,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.15,120,7259,0,0.0,lower_first
all_c0,robustness,0.15,-0.12,10,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.12,20,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.12,40,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.12,60,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.12,80,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.12,120,7259,0,0.0,lower_first
all_c0,robustness,0.15,-0.1,10,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.1,20,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.1,40,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.1,60,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.1,80,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.1,120,7259,0,0.0,lower_first
all_c0,robustness,0.15,-0.08,10,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.08,20,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.08,40,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.08,60,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.08,80,7271,0,0.0,lower_first
all_c0,robustness,0.15,-0.08,120,7259,0,0.0,lower_first
all_c0,robustness,0.15,-0.06,10,7271,2,0.00027506532801540364,lower_first
all_c0,robustness,0.15,-0.06,20,7271,2,0.00027506532801540364,lower_first
all_c0,robustness,0.15,-0.06,40,7271,2,0.00027506532801540364,lower_first
all_c0,robustness,0.15,-0.06,60,7271,2,0.00027506532801540364,lower_first
all_c0,robustness,0.15,-0.06,80,7271,2,0.00027506532801540364,lower_first
all_c0,robustness,0.15,-0.06,120,7259,2,0.00027552004408320705,lower_first
all_c0,robustness,0.2,-0.2,10,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.2,20,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.2,40,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.2,60,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.2,80,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.2,120,7259,0,0.0,lower_first
all_c0,robustness,0.2,-0.15,10,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.15,20,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.15,40,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.15,60,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.15,80,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.15,120,7259,0,0.0,lower_first
all_c0,robustness,0.2,-0.12,10,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.12,20,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.12,40,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.12,60,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.12,80,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.12,120,7259,0,0.0,lower_first
all_c0,robustness,0.2,-0.1,10,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.1,20,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.1,40,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.1,60,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.1,80,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.1,120,7259,0,0.0,lower_first
all_c0,robustness,0.2,-0.08,10,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.08,20,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.08,40,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.08,60,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.08,80,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.08,120,7259,0,0.0,lower_first
all_c0,robustness,0.2,-0.06,10,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.06,20,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.06,40,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.06,60,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.06,80,7271,0,0.0,lower_first
all_c0,robustness,0.2,-0.06,120,7259,0,0.0,lower_first
all_c0,robustness,0.25,-0.2,10,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.2,20,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.2,40,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.2,60,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.2,80,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.2,120,7259,0,0.0,lower_first
all_c0,robustness,0.25,-0.15,10,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.15,20,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.15,40,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.15,60,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.15,80,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.15,120,7259,0,0.0,lower_first
all_c0,robustness,0.25,-0.12,10,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.12,20,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.12,40,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.12,60,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.12,80,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.12,120,7259,0,0.0,lower_first
all_c0,robustness,0.25,-0.1,10,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.1,20,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.1,40,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.1,60,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.1,80,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.1,120,7259,0,0.0,lower_first
all_c0,robustness,0.25,-0.08,10,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.08,20,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.08,40,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.08,60,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.08,80,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.08,120,7259,0,0.0,lower_first
all_c0,robustness,0.25,-0.06,10,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.06,20,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.06,40,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.06,60,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.06,80,7271,0,0.0,lower_first
all_c0,robustness,0.25,-0.06,120,7259,0,0.0,lower_first
all_c0,robustness,0.3,-0.2,10,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.2,20,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.2,40,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.2,60,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.2,80,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.2,120,7259,0,0.0,lower_first
all_c0,robustness,0.3,-0.15,10,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.15,20,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.15,40,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.15,60,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.15,80,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.15,120,7259,0,0.0,lower_first
all_c0,robustness,0.3,-0.12,10,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.12,20,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.12,40,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.12,60,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.12,80,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.12,120,7259,0,0.0,lower_first
all_c0,robustness,0.3,-0.1,10,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.1,20,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.1,40,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.1,60,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.1,80,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.1,120,7259,0,0.0,lower_first
all_c0,robustness,0.3,-0.08,10,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.08,20,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.08,40,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.08,60,7271,0,0.0,lower_first
all_c0,robustness,0.3,-0.08,80,7271,0,0.0,lower_first
