membership_date,board_bucket,listed_instrument_count,candidate_with_daily_bar_count,excluded_missing_daily_bar_count,excluded_not_listed_count,excluded_st_count,excluded_suspended_count,excluded_missing_market_cap_count,eligible_count,status_source
2022-07-12,main_board,3135,3018,117,0,84,0,0,2613,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-13,chinext,1156,1131,25,0,9,0,0,931,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-13,main_board,3135,3017,118,0,85,0,0,2611,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-14,chinext,1156,1131,25,0,9,0,0,931,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-14,main_board,3134,3020,114,0,85,0,0,2615,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-15,chinext,1156,1131,25,0,9,0,0,931,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-15,main_board,3136,3023,113,0,85,0,0,2618,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-18,chinext,1156,1133,23,0,9,0,0,933,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-18,main_board,3136,3023,113,0,85,0,0,2618,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-19,chinext,1156,1133,23,0,9,0,0,933,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-19,main_board,3136,3024,112,0,85,0,0,2620,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-20,chinext,1156,1133,23,0,9,0,0,933,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-20,main_board,3136,3024,112,0,85,0,0,2620,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-21,chinext,1156,1133,23,0,9,0,0,933,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-21,main_board,3136,3024,112,0,85,0,0,2621,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-22,chinext,1156,1133,23,0,9,0,0,935,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-22,main_board,3136,3024,112,0,85,0,0,2621,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-25,chinext,1156,1131,25,0,9,0,0,933,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-25,main_board,3137,3024,113,0,85,0,0,2621,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-26,chinext,1157,1132,25,0,9,0,0,934,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-26,main_board,3137,3027,110,0,85,0,0,2624,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-27,chinext,1157,1133,24,0,9,0,0,936,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-27,main_board,3138,3027,111,0,85,0,0,2624,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-28,chinext,1157,1133,24,0,9,0,0,936,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-28,main_board,3138,3027,111,0,85,0,0,2624,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-07-29,chinext,1158,1134,24,0,9,0,0,938,stock_info_sz_change_name_asof;daily_bar_presence
2022-07-29,main_board,3139,3027,112,0,85,0,0,2624,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-01,chinext,1159,1136,23,0,9,0,0,940,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-01,main_board,3139,3026,113,0,85,0,0,2624,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-02,chinext,1160,1137,23,0,9,0,0,941,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-02,main_board,3139,3027,112,0,85,0,0,2625,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-03,chinext,1160,1137,23,0,9,0,0,941,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-03,main_board,3139,3028,111,0,85,0,0,2626,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-04,chinext,1161,1138,23,0,9,0,0,944,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-04,main_board,3139,3028,111,0,85,0,0,2626,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-05,chinext,1163,1140,23,0,9,0,0,948,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-05,main_board,3140,3029,111,0,85,0,0,2627,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-08,chinext,1165,1142,23,0,9,0,0,950,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-08,main_board,3141,3030,111,0,85,0,0,2628,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-09,chinext,1165,1142,23,0,9,0,0,950,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-09,main_board,3141,3030,111,0,85,0,0,2628,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-10,chinext,1167,1144,23,0,9,0,0,952,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-10,main_board,3141,3028,113,0,84,0,0,2627,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-11,chinext,1168,1144,24,0,9,0,0,953,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-11,main_board,3141,3028,113,0,84,0,0,2627,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-12,chinext,1169,1145,24,0,9,0,0,954,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-12,main_board,3141,3029,112,0,84,0,0,2628,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-15,chinext,1169,1145,24,0,9,0,0,954,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-15,main_board,3142,3028,114,0,83,0,0,2627,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-16,chinext,1170,1146,24,0,9,0,0,955,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-16,main_board,3142,3030,112,0,84,0,0,2628,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-17,chinext,1171,1147,24,0,9,0,0,956,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-17,main_board,3142,3029,113,0,83,0,0,2628,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-18,chinext,1172,1148,24,0,9,0,0,957,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-18,main_board,3145,3033,112,0,83,0,0,2635,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-19,chinext,1174,1150,24,0,9,0,0,959,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-19,main_board,3146,3034,112,0,83,0,0,2637,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-22,chinext,1174,1148,26,0,9,0,0,957,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-22,main_board,3146,3035,111,0,83,0,0,2638,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-23,chinext,1174,1148,26,0,9,0,0,957,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-23,main_board,3146,3035,111,0,84,0,0,2637,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-24,chinext,1174,1148,26,0,9,0,0,958,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-24,main_board,3146,3035,111,0,84,0,0,2637,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-25,chinext,1175,1150,25,0,9,0,0,961,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-25,main_board,3146,3035,111,0,84,0,0,2637,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-26,chinext,1176,1150,26,0,9,0,0,961,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-26,main_board,3146,3036,110,0,84,0,0,2638,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-29,chinext,1177,1152,25,0,9,0,0,963,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-29,main_board,3146,3037,109,0,84,0,0,2639,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-30,chinext,1177,1151,26,0,8,0,0,963,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-30,main_board,3146,3038,108,0,84,0,0,2641,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-08-31,chinext,1179,1154,25,0,9,0,0,965,stock_info_sz_change_name_asof;daily_bar_presence
2022-08-31,main_board,3148,3040,108,0,84,0,0,2645,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-01,chinext,1179,1153,26,0,8,0,0,965,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-01,main_board,3148,3040,108,0,84,0,0,2646,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-02,chinext,1181,1156,25,0,8,0,0,968,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-02,main_board,3148,3040,108,0,84,0,0,2646,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-05,chinext,1181,1157,24,0,8,0,0,970,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-05,main_board,3149,3040,109,0,84,0,0,2646,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-06,chinext,1181,1157,24,0,8,0,0,970,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-06,main_board,3149,3039,110,0,84,0,0,2647,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-07,chinext,1181,1157,24,0,8,0,0,970,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-07,main_board,3149,3039,110,0,84,0,0,2647,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-08,chinext,1183,1159,24,0,8,0,0,972,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-08,main_board,3150,3041,109,0,84,0,0,2650,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-09,chinext,1186,1162,24,0,8,0,0,975,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-09,main_board,3151,3042,109,0,84,0,0,2651,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-13,chinext,1187,1162,25,0,8,0,0,975,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-13,main_board,3151,3042,109,0,84,0,0,2652,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-14,chinext,1188,1163,25,0,8,0,0,976,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-14,main_board,3151,3042,109,0,84,0,0,2653,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-15,chinext,1188,1163,25,0,8,0,0,976,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-15,main_board,3151,3038,113,0,84,0,0,2650,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-16,chinext,1188,1164,24,0,8,0,0,978,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-16,main_board,3151,3038,113,0,84,0,0,2650,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-19,chinext,1190,1166,24,0,8,0,0,981,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-19,main_board,3152,3039,113,0,84,0,0,2651,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-20,chinext,1190,1166,24,0,8,0,0,981,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-20,main_board,3153,3041,112,0,84,0,0,2653,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-21,chinext,1192,1168,24,0,8,0,0,983,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-21,main_board,3153,3043,110,0,84,0,0,2656,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-22,chinext,1193,1169,24,0,8,0,0,984,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-22,main_board,3153,3041,112,0,82,0,0,2656,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-23,chinext,1193,1169,24,0,8,0,0,984,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-23,main_board,3153,3042,111,0,82,0,0,2658,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-26,chinext,1195,1171,24,0,8,0,0,987,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-26,main_board,3154,3043,111,0,82,0,0,2659,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-27,chinext,1195,1171,24,0,8,0,0,989,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-27,main_board,3154,3044,110,0,83,0,0,2661,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-28,chinext,1197,1173,24,0,8,0,0,991,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-28,main_board,3154,3044,110,0,83,0,0,2661,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-29,chinext,1198,1174,24,0,8,0,0,991,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-29,main_board,3154,3042,112,0,83,0,0,2660,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-09-30,chinext,1199,1175,24,0,8,0,0,997,stock_info_sz_change_name_asof;daily_bar_presence
2022-09-30,main_board,3156,3043,113,0,83,0,0,2674,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-10,chinext,1199,1175,24,0,8,0,0,997,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-10,main_board,3156,3044,112,0,83,0,0,2676,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-11,chinext,1199,1175,24,0,8,0,0,997,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-11,main_board,3157,3044,113,0,83,0,0,2676,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-12,chinext,1200,1176,24,0,8,0,0,998,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-12,main_board,3157,3044,113,0,83,0,0,2676,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-13,chinext,1201,1177,24,0,8,0,0,1000,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-13,main_board,3158,3044,114,0,83,0,0,2676,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-14,chinext,1201,1177,24,0,8,0,0,1000,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-14,main_board,3158,3046,112,0,83,0,0,2679,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-17,chinext,1201,1177,24,0,8,0,0,1000,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-17,main_board,3158,3043,115,0,83,0,0,2676,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-18,chinext,1201,1177,24,0,8,0,0,1000,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-18,main_board,3158,3043,115,0,83,0,0,2676,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-19,chinext,1202,1178,24,0,8,0,0,1001,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-19,main_board,3160,3047,113,0,83,0,0,2681,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-20,chinext,1202,1178,24,0,8,0,0,1001,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-20,main_board,3160,3047,113,0,83,0,0,2681,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-21,chinext,1202,1178,24,0,8,0,0,1001,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-21,main_board,3160,3048,112,0,83,0,0,2682,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-24,chinext,1202,1177,25,0,8,0,0,1000,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-24,main_board,3160,3049,111,0,83,0,0,2683,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-25,chinext,1204,1179,25,0,8,0,0,1002,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-25,main_board,3160,3049,111,0,83,0,0,2683,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-26,chinext,1205,1180,25,0,8,0,0,1003,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-26,main_board,3161,3048,113,0,83,0,0,2683,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-27,chinext,1205,1180,25,0,8,0,0,1003,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-27,main_board,3161,3049,112,0,83,0,0,2683,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-28,chinext,1205,1180,25,0,8,0,0,1003,stock_info_sz_change_name_asof;daily_bar_presence
2022-10-28,main_board,3161,3051,110,0,83,0,0,2686,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-10-31,chinext,1206,1181,25,0,8,0,0,1004,stock_info_sz_change_name_asof;daily_bar_presence
