date,calendar_date_split,horizon,active_event_count,active_instrument_count,max_abs_weight_per_instrument,gross_short_return,name_capped_gross_short_return
2024-05-27,robustness,10,1,1,0.05,0.013348152,0.013348152
2024-05-28,robustness,10,1,1,0.05,0.039458786,0.039458786
2024-05-29,robustness,10,1,1,0.05,-0.0070421905,-0.0070421905
2024-05-30,robustness,10,1,1,0.05,0.036130474,0.036130474
2024-05-31,robustness,10,1,1,0.05,0.0024184349,0.0024184349
2024-06-07,robustness,10,1,1,0.05,0.050958009,0.050958009
2024-06-11,robustness,10,1,1,0.05,0.01331621,0.01331621
2024-06-12,robustness,10,1,1,0.05,-0.0069656009,-0.0069656009
2024-06-13,robustness,10,1,1,0.05,-0.062689184,-0.062689184
2024-06-14,robustness,10,1,1,0.05,-0.051261197,-0.051261197
2024-06-17,robustness,10,1,1,0.05,-0.010448934,-0.010448934
2024-06-18,robustness,10,2,2,0.05,-0.026548493,-0.026548493
2024-06-19,robustness,10,2,2,0.05,0.018210592,0.018210592
2024-06-20,robustness,10,2,2,0.05,-0.00062769601,-0.00062769601
2024-06-21,robustness,10,2,2,0.05,-0.0010371466,-0.0010371466
2024-06-24,robustness,10,1,1,0.05,-0.002180971,-0.002180971
2024-06-25,robustness,10,1,1,0.05,0.020674602,0.020674602
2024-06-26,robustness,10,1,1,0.05,-0.087777774,-0.087777774
2024-06-27,robustness,10,1,1,0.05,0.015832455,0.015832455
2024-06-28,robustness,10,1,1,0.05,0.0018162868,0.0018162868
2024-07-01,robustness,10,1,1,0.05,0.014036935,0.014036935
2024-07-04,robustness,10,1,1,0.05,0.023703261,0.023703261
2024-07-05,robustness,10,1,1,0.05,-0.01513478,-0.01513478
2024-07-08,robustness,10,2,2,0.05,-0.0080963046,-0.0080963046
2024-07-09,robustness,10,2,2,0.05,-0.0018860133,-0.0018860133
2024-07-10,robustness,10,3,3,0.05,-0.011429294,-0.011429294
2024-07-11,robustness,10,5,4,0.05,-0.01544682,-0.022915142
2024-07-12,robustness,10,6,5,0.05,-0.035766647,-0.032926023
2024-07-15,robustness,10,6,5,0.05,-0.0074001803,-0.0070727078
2024-07-16,robustness,10,6,5,0.05,-0.016790871,-0.018929418
2024-07-17,robustness,10,6,5,0.05,0.020933329,0.015573649
2024-07-18,robustness,10,5,4,0.05,0.00029253881,-0.0021206516
2024-07-19,robustness,10,5,4,0.05,0.023192582,0.023616545
2024-07-22,robustness,10,4,3,0.05,0.0093607724,0.0064583694
2024-07-23,robustness,10,4,3,0.05,0.034988867,0.031039335
2024-07-24,robustness,10,3,3,0.05,0.012106741,0.012106741
2024-07-25,robustness,10,1,1,0.05,-0.020182121,-0.020182121
2024-08-01,robustness,10,1,1,0.05,-0.0031413332,-0.0031413332
2024-08-02,robustness,10,1,1,0.05,-0.017745311,-0.017745311
2024-08-05,robustness,10,1,1,0.05,0.065641061,0.065641061
2024-08-06,robustness,10,1,1,0.05,-0.012074711,-0.012074711
2024-08-07,robustness,10,1,1,0.05,0.015184419,0.015184419
2024-08-08,robustness,10,1,1,0.05,0.10022025,0.10022025
2024-08-09,robustness,10,1,1,0.05,0.018359806,0.018359806
2024-08-12,robustness,10,1,1,0.05,0.04987538,0.04987538
2024-08-13,robustness,10,1,1,0.05,-0.014435713,-0.014435713
2024-08-14,robustness,10,1,1,0.05,0.018111238,0.018111238
2024-09-12,robustness,10,1,1,0.05,0.025325574,0.025325574
2024-09-13,robustness,10,1,1,0.05,0.054565746,0.054565746
2024-09-18,robustness,10,1,1,0.05,0.0070670751,0.0070670751
2024-09-19,robustness,10,1,1,0.05,-0.014234824,-0.014234824
2024-09-20,robustness,10,1,1,0.05,0.010526334,0.010526334
2024-09-23,robustness,10,1,1,0.05,-0.0035461054,-0.0035461054
2024-09-24,robustness,10,1,1,0.05,-0.075382808,-0.075382808
2024-09-25,robustness,10,2,2,0.05,0.0098599133,0.0098599133
2024-09-26,robustness,10,2,2,0.05,-0.046759247,-0.046759247
2024-09-27,robustness,10,10,10,0.05,-0.047595313,-0.047595313
2024-09-30,robustness,10,21,15,0.05,-0.028264069,-0.03533561
2024-10-08,robustness,10,57,41,0.05,0.013285615,0.012996807
2024-10-09,robustness,10,82,52,0.05,0.055871035,0.055871035
2024-10-10,robustness,10,83,53,0.05,0.01726713,0.01726713
2024-10-11,robustness,10,84,54,0.05,0.034705883,0.034705883
2024-10-14,robustness,10,85,54,0.05,-0.017356977,-0.017356977
2024-10-15,robustness,10,85,54,0.05,0.024158942,0.024158942
2024-10-16,robustness,10,84,54,0.05,0.0096098171,0.0096098171
2024-10-17,robustness,10,84,54,0.05,0.010847224,0.010847224
2024-10-18,robustness,10,76,53,0.05,-0.047439563,-0.047439563
2024-10-21,robustness,10,67,50,0.05,-0.0074236369,-0.0074236369
2024-10-22,robustness,10,32,27,0.05,-0.0037576413,-0.0032356096
2024-10-23,robustness,10,9,9,0.05,-0.011664057,-0.011664057
2024-10-24,robustness,10,13,11,0.05,0.025126277,0.021609609
2024-10-25,robustness,10,12,10,0.05,-0.043226356,-0.040318565
2024-10-28,robustness,10,15,10,0.05,-0.020000661,-0.01183174
2024-10-29,robustness,10,16,10,0.05,0.0096190103,0.0081462268
2024-10-30,robustness,10,18,11,0.05,-0.022019844,-0.010788525
2024-10-31,robustness,10,21,13,0.05,-0.029431005,-0.032079933
2024-11-01,robustness,10,28,16,0.05,0.069350668,0.061466762
2024-11-04,robustness,10,27,15,0.05,-0.037557739,-0.025264384
2024-11-05,robustness,10,31,15,0.05,-0.024100875,-0.032082577
2024-11-06,robustness,10,36,19,0.05,-0.0083581481,-0.0019121158
2024-11-07,robustness,10,35,19,0.05,0.0076912042,0.006061648
2024-11-08,robustness,10,42,25,0.05,-0.034312254,-0.023593103
2024-11-11,robustness,10,44,24,0.05,-0.015947634,-0.016695714
2024-11-12,robustness,10,47,27,0.05,0.021888618,0.020263999
2024-11-13,robustness,10,45,27,0.05,0.012300375,0.010795141
2024-11-14,robustness,10,43,28,0.05,0.049615575,0.04454567
2024-11-15,robustness,10,37,25,0.05,0.031247498,0.035205324
2024-11-18,robustness,10,35,25,0.05,0.049458281,0.046385915
2024-11-19,robustness,10,30,24,0.05,-0.030594826,-0.026525968
2024-11-20,robustness,10,25,19,0.05,-0.013342913,-0.01109851
2024-11-21,robustness,10,21,18,0.05,-0.0047638608,-0.0048036805
2024-11-22,robustness,10,14,13,0.05,0.039754379,0.037792254
2024-11-25,robustness,10,8,8,0.05,0.0043205907,0.0043205907
2024-11-26,robustness,10,4,4,0.05,0.026246149,0.026246149
2024-11-27,robustness,10,4,4,0.05,-0.024935215,-0.024935215
2024-11-28,robustness,10,3,3,0.05,0.0070801917,0.0070801917
2024-11-29,robustness,10,2,2,0.05,-0.002715367,-0.002715367
2024-12-02,robustness,10,2,2,0.05,-0.014102436,-0.014102436
2024-12-03,robustness,10,5,5,0.05,0.012347123,0.012347123
2024-12-04,robustness,10,3,3,0.05,-0.013651911,-0.013651911
2024-12-05,robustness,10,4,3,0.05,-0.0074865298,-0.01380716
2024-12-06,robustness,10,4,3,0.05,0.043237549,0.034985593
2024-12-09,robustness,10,4,3,0.05,0.0067258161,0.00066408514
2024-12-10,robustness,10,4,3,0.05,-0.034159278,-0.012090704
2024-12-11,robustness,10,5,3,0.05,-0.032736635,-0.02011662
2024-12-12,robustness,10,5,3,0.05,-0.06139466,-0.035763406
2024-12-13,robustness,10,6,3,0.05,-0.024191214,0.0077475734
2024-12-16,robustness,10,7,4,0.05,-0.049986128,-0.036077148
2024-12-17,robustness,10,4,2,0.05,0.082310391,0.065144373
2024-12-18,robustness,10,4,2,0.05,-0.023904518,-0.049262557
2024-12-19,robustness,10,4,2,0.05,0.01784223,0.01784223
2024-12-20,robustness,10,5,3,0.05,-0.0030493432,-0.0041125183
2024-12-23,robustness,10,5,3,0.05,0.04174415,0.037057015
2024-12-24,robustness,10,5,3,0.05,-0.026168433,-0.031736667
2024-12-25,robustness,10,4,3,0.05,-0.021124602,-0.022749856
2024-12-26,robustness,10,4,3,0.05,-0.044161211,-0.042953478
2024-12-27,robustness,10,4,3,0.05,0.030387412,0.031709438
2024-12-30,robustness,10,3,3,0.05,-0.021281888,-0.021281888
2024-12-31,robustness,10,3,3,0.05,0.053667032,0.053667032
2025-01-02,robustness,10,3,3,0.05,0.035437973,0.035437973
2025-01-03,robustness,10,2,2,0.05,0.049594452,0.049594452
2025-01-06,robustness,10,1,1,0.05,-0.027656756,-0.027656756
2025-01-07,robustness,10,1,1,0.05,-0.039637253,-0.039637253
2025-01-08,robustness,10,1,1,0.05,0.017163776,0.017163776
2025-01-09,robustness,10,1,1,0.05,0.0052963462,0.0052963462
2025-01-10,robustness,10,2,2,0.05,0.018308807,0.018308807
2025-01-13,robustness,10,1,1,0.05,-0.034063213,-0.034063213
2025-01-14,robustness,10,1,1,0.05,-0.064052308,-0.064052308
2025-01-15,robustness,10,3,3,0.05,-0.00069324505,-0.00069324505
2025-01-16,robustness,10,3,3,0.05,0.031160397,0.031160397
2025-01-17,robustness,10,3,3,0.05,-0.030852901,-0.030852901
2025-01-20,robustness,10,4,4,0.05,0.0041701464,0.0041701464
2025-01-21,robustness,10,4,4,0.05,-0.053766988,-0.053766988
2025-01-22,robustness,10,5,5,0.05,-0.0030224508,-0.0030224508
2025-01-23,robustness,10,6,6,0.05,0.026555051,0.026555051
2025-01-24,robustness,10,6,6,0.05,-0.024404545,-0.024404545
2025-01-27,robustness,10,6,6,0.05,0.025808848,0.025808848
2025-02-05,robustness,10,6,6,0.05,-0.02393398,-0.02393398
2025-02-06,robustness,10,5,5,0.05,-0.063990471,-0.063990471
2025-02-07,robustness,10,9,7,0.05,-0.0013849218,-0.010303435
2025-02-10,robustness,10,9,7,0.05,-0.0051687947,-0.0082359215
2025-02-11,robustness,10,8,7,0.05,0.020224124,0.022720661
2025-02-12,robustness,10,8,7,0.05,-0.023461008,-0.027206303
2025-02-13,robustness,10,12,11,0.05,0.016975512,0.020097019
2025-02-14,robustness,10,12,11,0.05,-0.012801103,-0.016240156
2025-02-17,robustness,10,12,12,0.05,-0.0017667444,-0.0017667444
2025-02-18,robustness,10,12,12,0.05,0.020865125,0.020865125
2025-02-19,robustness,10,12,12,0.05,-0.03914156,-0.03914156
2025-02-20,robustness,10,13,11,0.05,-0.0038322712,-0.005548793
2025-02-21,robustness,10,9,7,0.05,-0.036350824,-0.038123442
2025-02-24,robustness,10,13,9,0.05,0.019817521,0.016946407
2025-02-25,robustness,10,13,9,0.05,0.02813849,0.027253536
2025-02-26,robustness,10,13,9,0.05,-0.0062705386,-0.006043321
2025-02-27,robustness,10,8,7,0.05,0.027678224,0.03036557
2025-02-28,robustness,10,8,7,0.05,0.045836031,0.046676748
2025-03-03,robustness,10,7,7,0.05,0.0098567356,0.0098567356
2025-03-04,robustness,10,7,7,0.05,0.0022347056,0.0022347056
2025-03-05,robustness,10,8,8,0.05,-0.027395577,-0.027395577
2025-03-06,robustness,10,6,6,0.05,-0.036459139,-0.036459139
2025-03-07,robustness,10,8,8,0.05,0.02156393,0.02156393
2025-03-10,robustness,10,5,4,0.05,0.021799327,0.012014783
2025-03-11,robustness,10,5,4,0.05,-0.0027899263,-0.0054286349
2025-03-12,robustness,10,5,4,0.05,-0.003444128,-0.007938478
2025-03-13,robustness,10,5,4,0.05,0.00130912,0.002345435
2025-03-14,robustness,10,4,3,0.05,-0.0043070757,-0.011775944
2025-03-17,robustness,10,5,4,0.05,0.019997579,0.021252731
2025-03-18,robustness,10,5,4,0.05,0.0012680539,0.0021698482
2025-03-19,robustness,10,4,3,0.05,0.018082366,0.013802571
2025-03-20,robustness,10,4,3,0.05,0.00090821244,-0.00079588086
2025-03-21,robustness,10,2,2,0.05,0.044274917,0.044274917
2025-03-24,robustness,10,1,1,0.05,-0.01105926,-0.01105926
2025-03-25,robustness,10,1,1,0.05,0.020680211,0.020680211
2025-03-26,robustness,10,1,1,0.05,-0.013089005,-0.013089005
2025-03-27,robustness,10,1,1,0.05,-0.015503902,-0.015503902
2025-03-28,robustness,10,1,1,0.05,0.0094995991,0.0094995991
2025-04-09,robustness,10,1,1,0.05,-0.0083472776,-0.0083472776
2025-04-10,robustness,10,5,5,0.05,-0.013149279,-0.013149279
2025-04-11,robustness,10,8,8,0.05,-0.00552922,-0.00552922
2025-04-14,robustness,10,9,9,0.05,-0.0047824768,-0.0047824768
2025-04-15,robustness,10,9,9,0.05,0.016653301,0.016653301
2025-04-16,robustness,10,9,9,0.05,0.0076692057,0.0076692057
2025-04-17,robustness,10,9,9,0.05,0.0076078211,0.0076078211
2025-04-18,robustness,10,9,9,0.05,0.014254068,0.014254068
2025-04-21,robustness,10,9,9,0.05,-0.016041892,-0.016041892
2025-04-22,robustness,10,10,10,0.05,0.0026025258,0.0026025258
2025-04-23,robustness,10,9,9,0.05,0.018379388,0.018379388
2025-04-24,robustness,10,5,5,0.05,0.0018112356,0.0018112356
2025-04-25,robustness,10,2,2,0.05,0.027659685,0.027659685
2025-04-28,robustness,10,2,2,0.05,0.020079624,0.020079624
2025-04-29,robustness,10,2,2,0.05,0.014300903,0.014300903
2025-04-30,robustness,10,3,3,0.05,-0.0037718476,-0.0037718476
2025-05-06,robustness,10,4,4,0.05,-0.016009118,-0.016009118
2025-05-07,robustness,10,4,4,0.05,0.001423739,0.001423739
2025-05-08,robustness,10,4,4,0.05,0.017867828,0.017867828
2025-05-09,robustness,10,3,3,0.05,0.020065239,0.020065239
2025-05-12,robustness,10,3,3,0.05,-0.020257154,-0.020257154
2025-05-13,robustness,10,3,3,0.05,0.002265623,0.002265623
2025-05-14,robustness,10,3,3,0.05,0.0078491682,0.0078491682
2025-05-15,robustness,10,2,2,0.05,0.017912608,0.017912608
2025-05-16,robustness,10,2,2,0.05,0.00069719607,0.00069719607
2025-05-19,robustness,10,1,1,0.05,-0.0079577167,-0.0079577167
2025-05-26,robustness,10,1,1,0.05,0.029847585,0.029847585
2025-05-27,robustness,10,1,1,0.05,0.010685639,0.010685639
2025-05-28,robustness,10,1,1,0.05,0.03008332,0.03008332
2025-05-29,robustness,10,1,1,0.05,-0.0076233501,-0.0076233501
2025-05-30,robustness,10,2,2,0.05,0.015829297,0.015829297
2025-06-03,robustness,10,2,2,0.05,0.02295037,0.02295037
2025-06-04,robustness,10,2,2,0.05,-0.0010244356,-0.0010244356
2025-06-05,robustness,10,2,2,0.05,0.005904697,0.005904697
2025-06-06,robustness,10,3,3,0.05,0.040530763,0.040530763
2025-06-09,robustness,10,3,3,0.05,0.022256992,0.022256992
2025-06-10,robustness,10,3,3,0.05,0.014413766,0.014413766
2025-06-11,robustness,10,3,3,0.05,-0.025041547,-0.025041547
2025-06-12,robustness,10,3,3,0.05,-0.0072647461,-0.0072647461
2025-06-13,robustness,10,4,4,0.05,0.025300558,0.025300558
2025-06-16,robustness,10,3,3,0.05,0.013921245,0.013921245
2025-06-17,robustness,10,5,5,0.05,0.014826203,0.014826203
2025-06-18,robustness,10,5,5,0.05,-0.0021745308,-0.0021745308
2025-06-19,robustness,10,6,6,0.05,0.017495432,0.017495432
2025-06-20,robustness,10,5,5,0.05,0.021890412,0.021890412
2025-06-23,robustness,10,5,5,0.05,-0.022444211,-0.022444211
2025-06-24,robustness,10,4,4,0.05,0.0033606118,0.0033606118
2025-06-25,robustness,10,5,5,0.05,-0.029647878,-0.029647878
2025-06-26,robustness,10,5,5,0.05,-0.0011981515,-0.0011981515
2025-06-27,robustness,10,4,4,0.05,-0.009589993,-0.009589993
2025-06-30,robustness,10,4,4,0.05,0.0001913458,0.0001913458
2025-07-01,robustness,10,2,2,0.05,-0.0066867868,-0.0066867868
2025-07-02,robustness,10,3,3,0.05,0.02390252,0.02390252
2025-07-03,robustness,10,3,3,0.05,-0.037715449,-0.037715449
2025-07-04,robustness,10,5,5,0.05,-0.0041850786,-0.0041850786
2025-07-07,robustness,10,5,5,0.05,0.0089683931,0.0089683931
2025-07-08,robustness,10,5,5,0.05,-0.064233418,-0.064233418
2025-07-09,robustness,10,6,4,0.05,-0.0068008883,-0.010527915
2025-07-10,robustness,10,6,4,0.05,-0.0095589983,-0.011821006
2025-07-11,robustness,10,8,6,0.05,0.018823818,0.020689725
2025-07-14,robustness,10,11,8,0.05,-0.0054257551,-0.01086068
2025-07-15,robustness,10,12,9,0.05,-0.022055537,-0.029497318
2025-07-16,robustness,10,12,8,0.05,0.00799604,0.0080985209
2025-07-17,robustness,10,11,8,0.05,-0.032738899,-0.024808625
2025-07-18,robustness,10,14,12,0.05,-0.016593711,-0.010070104
2025-07-21,robustness,10,15,12,0.05,-0.012338432,-0.0052977667
2025-07-22,robustness,10,15,12,0.05,0.0020108399,-0.0014770237
2025-07-23,robustness,10,15,12,0.05,0.0051524529,0.0060710976
2025-07-24,robustness,10,16,13,0.05,-0.027428934,-0.019925678
2025-07-25,robustness,10,18,14,0.05,0.013427075,0.011235814
2025-07-28,robustness,10,15,13,0.05,-0.015329133,-0.012014287
2025-07-29,robustness,10,18,15,0.05,-0.024910831,-0.018668244
2025-07-30,robustness,10,18,16,0.05,0.0097149556,0.0086536215
2025-07-31,robustness,10,19,16,0.05,0.013194812,0.010348518
2025-08-01,robustness,10,14,12,0.05,0.030983148,0.027408042
2025-08-04,robustness,10,13,11,0.05,0.0051241597,0.0045005909
2025-08-05,robustness,10,14,12,0.05,-0.0037439067,-0.0022278465
2025-08-06,robustness,10,12,10,0.05,0.0062139706,0.003738293
2025-08-07,robustness,10,12,11,0.05,-0.009418247,-0.0070405341
2025-08-08,robustness,10,8,8,0.05,-0.014547146,-0.014547146
2025-08-11,robustness,10,8,8,0.05,0.0019877026,0.0019877026
2025-08-12,robustness,10,6,6,0.05,-0.00040230982,-0.00040230982
2025-08-13,robustness,10,5,4,0.05,0.0078169316,0.0097711645
2025-08-14,robustness,10,8,7,0.05,0.014034103,0.016038974
2025-08-15,robustness,10,8,7,0.05,0.001386231,0.001584264
2025-08-18,robustness,10,12,11,0.05,-0.0048578117,-0.0052994309
2025-08-19,robustness,10,14,13,0.05,-0.0034832976,-0.0037512436
2025-08-20,robustness,10,16,16,0.05,-0.001317475,-0.001317475
2025-08-21,robustness,10,19,19,0.05,0.024909133,0.024909133
2025-08-22,robustness,10,19,19,0.05,-0.03617264,-0.03617264
2025-08-25,robustness,10,22,21,0.05,-0.03371568,-0.032856127
2025-08-26,robustness,10,26,24,0.05,0.0079228366,0.0059121355
2025-08-27,robustness,10,27,25,0.05,0.0006244027,0.0020958333
2025-08-28,robustness,10,24,22,0.05,-0.034682108,-0.033972361
2025-08-29,robustness,10,31,27,0.05,0.0010536063,0.0011468742
2025-09-01,robustness,10,33,28,0.05,-0.0023161653,-0.0030728039
2025-09-02,robustness,10,36,31,0.05,0.03455614,0.034438284
2025-09-03,robustness,10,37,32,0.05,0.0079991337,0.008232661
2025-09-04,robustness,10,34,28,0.05,0.064982592,0.062751128
2025-09-05,robustness,10,34,28,0.05,-0.039095694,-0.038823243
2025-09-08,robustness,10,36,29,0.05,0.0092738897,0.0076177753
2025-09-09,robustness,10,31,24,0.05,-0.0034300613,0.0002891762
2025-09-10,robustness,10,31,24,0.05,-0.00040430252,-0.00084190705
2025-09-11,robustness,10,34,27,0.05,-0.038339027,-0.036697048
2025-09-12,robustness,10,38,29,0.05,-0.0057080659,-0.0066985617
2025-09-15,robustness,10,34,26,0.05,-0.0034258607,-0.0030835961
2025-09-16,robustness,10,28,22,0.05,-0.014354782,-0.013078274
2025-09-17,robustness,10,27,21,0.05,-0.015825539,-0.013767596
2025-09-18,robustness,10,28,23,0.05,-0.018335526,-0.021856989
2025-09-19,robustness,10,32,25,0.05,0.0035789833,0.002699863
2025-09-22,robustness,10,29,22,0.05,-0.024271336,-0.027906949
2025-09-23,robustness,10,33,22,0.05,0.0086022845,0.0094152781
2025-09-24,robustness,10,34,23,0.05,0.017691589,0.014324666
2025-09-25,robustness,10,34,25,0.05,0.0027752799,0.0019637616
2025-09-26,robustness,10,27,23,0.05,0.034832971,0.03478343
2025-09-29,robustness,10,25,21,0.05,-0.030851492,-0.03165166
2025-09-30,robustness,10,29,25,0.05,-0.0040266228,-0.0055337845
2025-10-09,robustness,10,29,26,0.05,-0.022485585,-0.025261979
2025-10-10,robustness,10,41,33,0.05,0.029429771,0.029429771
2025-10-13,robustness,10,37,30,0.05,-0.013084129,-0.012547696
2025-10-14,robustness,10,39,31,0.05,0.046273264,0.046119519
2025-10-15,robustness,10,34,27,0.05,-0.005950547,-0.0069749002
2025-10-16,robustness,10,35,28,0.05,0.013421051,0.012969831
2025-10-17,robustness,10,31,25,0.05,0.033190515,0.033396681
2025-10-20,robustness,10,27,23,0.05,0.0094103435,0.0068710137
2025-10-21,robustness,10,27,23,0.05,-0.021124938,-0.020484121
2025-10-22,robustness,10,25,21,0.05,0.014914894,0.014106032
2025-10-23,robustness,10,23,19,0.05,0.0047289389,0.0031999971
2025-10-24,robustness,10,9,8,0.05,-0.034541502,-0.026337964
2025-10-27,robustness,10,12,10,0.05,-0.038601276,-0.036663733
2025-10-28,robustness,10,15,11,0.05,-0.024590123,-0.030748435
2025-10-29,robustness,10,17,12,0.05,-0.033979333,-0.026448757
2025-10-30,robustness,10,18,13,0.05,0.016895483,0.017272035
2025-10-31,robustness,10,19,14,0.05,0.033472398,0.030085212
2025-11-03,robustness,10,21,16,0.05,-0.0048656743,-0.0074804694
2025-11-04,robustness,10,23,18,0.05,0.017650541,0.018503057
2025-11-05,robustness,10,21,17,0.05,-0.01880022,-0.015318135
2025-11-06,robustness,10,23,17,0.05,-0.010875432,-0.014831275
2025-11-07,robustness,10,30,23,0.05,-0.0034791893,-0.004217336
2025-11-10,robustness,10,28,23,0.05,0.0031620054,-0.00027958135
2025-11-11,robustness,10,22,19,0.05,0.013232238,0.0094427978
2025-11-12,robustness,10,21,19,0.05,0.0087895939,0.0089972292
2025-11-13,robustness,10,17,16,0.05,-0.014922572,-0.014498206
2025-11-14,robustness,10,22,21,0.05,0.034332296,0.033607565
2025-11-17,robustness,10,20,19,0.05,-0.0025200611,-0.0036759621
2025-11-18,robustness,10,20,19,0.05,0.021451513,0.020831812
2025-11-19,robustness,10,20,19,0.05,-0.010679872,-0.0080370102
2025-11-20,robustness,10,18,17,0.05,0.012243067,0.011779193
2025-11-21,robustness,10,11,10,0.05,0.071291211,0.068421938
2025-11-24,robustness,10,10,9,0.05,0.021035326,0.01447656
2025-11-25,robustness,10,11,9,0.05,-0.031156989,-0.032254643
2025-11-26,robustness,10,14,11,0.05,-0.0076827666,-0.0076353107
2025-11-27,robustness,10,15,12,0.05,0.0081037067,0.0054710352
2025-11-28,robustness,10,10,9,0.05,-0.018239939,-0.018358047
2025-12-01,robustness,10,12,10,0.05,0.0071270367,0.0030984615
2025-12-02,robustness,10,14,12,0.05,0.0087769467,0.011082118
2025-12-03,robustness,10,14,12,0.05,0.0017592246,0.0075658272
2025-12-04,robustness,10,15,12,0.05,0.001746811,0.0025569498
2025-12-05,robustness,10,16,13,0.05,-0.021249597,-0.015272363
2025-12-08,robustness,10,16,13,0.05,-0.015049179,-0.020234138
2025-12-09,robustness,10,17,15,0.05,-0.0076250197,-0.0082644997
2025-12-10,robustness,10,14,12,0.05,-0.0026012803,0.0012199861
2025-12-11,robustness,10,15,13,0.05,0.012437935,0.013843655
2025-12-12,robustness,10,15,13,0.05,-0.0094307675,-0.0036638108
2025-12-15,robustness,10,14,13,0.05,0.014147412,0.014657763
