target_episode_id,e1_first_event_id,e1_first_event_t0_date,e1_lead_time_to_first_50pct_sessions,e1_any_event_captured,candidate_first_event_id,candidate_first_event_t0_date,candidate_lead_time_to_first_50pct_sessions,candidate_any_event_captured,instrument,episode_low_date,episode_high_date,qfq_low_at_low_date,episode_split,market_regime_bucket,board_bucket,candidate_minus_e1_lead_time_sessions,candidate_earlier_than_e1_flag,candidate_at_least_10_sessions_earlier_flag,e1_event_close_vs_episode_low_return,candidate_event_close_vs_episode_low_return,candidate_better_basis_flag,basis_policy_id,basis_definition,basis_forbidden_future_fields
SZ300454_20240422_0001,SZ300454_20240926_recommended_union,2024-09-26,3.0,True,SZ300454_20240930_risk_on_transition_union,2024-09-30,1.0,True,SZ300454,2024-04-22,2024-10-08,51.93,robustness,risk_on,chinext,-2.0,False,False,-0.05854034276911224,0.3518197573656847,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300454_20250108_0002,SZ300454_20250205_recommended_union,2025-02-05,3.0,True,,,,False,SZ300454,2025-01-08,2025-03-07,51.46,robustness,risk_off,chinext,,False,False,0.215701515740381,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300454_20250409_0003,,,,False,,,,False,SZ300454,2025-04-09,2025-08-29,81.82,robustness,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300454_20251017_0004,,,,False,,,,False,SZ300454,2025-10-17,2026-01-28,103.0,robustness,risk_on,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300455_20200330_0000,,,,False,,,,False,SZ300455,2020-03-30,2020-08-11,11.93,train,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300456_20210209_0000,SZ300456_20210311_recommended_union,2021-03-11,62.0,True,SZ300456_20210311_risk_on_transition_union,2021-03-11,62.0,True,SZ300456,2021-02-09,2021-08-06,18.66,train,risk_on,chinext,0.0,False,False,0.23687031082529475,0.23687031082529475,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300456_20240205_0001,SZ300456_20240306_recommended_union,2024-03-06,9.0,True,SZ300456_20240312_risk_on_transition_union,2024-03-12,5.0,True,SZ300456,2024-02-05,2024-03-19,14.95,robustness,risk_off,chinext,-4.0,False,False,0.42274247491638794,0.4046822742474918,True,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300457_20210702_0000,,,,False,,,,False,SZ300457,2021-07-02,2021-11-15,18.09,train,risk_on,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300457_20220427_0001,,,,False,SZ300457_20220602_risk_on_transition_union,2022-06-02,5.0,True,SZ300457,2022-04-27,2022-08-24,15.13,validation,risk_off,chinext,,False,False,,0.36748182419035036,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300458_20240920_0000,SZ300458_20240927_recommended_union,2024-09-27,2.0,True,,,,False,SZ300458,2024-09-20,2025-03-05,12.7,robustness,risk_off,chinext,,False,False,0.184251968503937,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300458_20250409_0001,,,,False,,,,False,SZ300458,2025-04-09,2025-09-01,25.08,robustness,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300459_20181019_0000,SZ300459_20181112_recommended_union,2018-11-12,79.0,True,SZ300459_20190306_risk_on_transition_union,2019-03-06,4.0,True,SZ300459,2018-10-19,2019-03-13,3.35,train,risk_off,chinext,-75.0,False,False,0.21194029850746254,0.4179104477611939,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300459_20190806_0001,SZ300459_20190909_recommended_union,2019-09-09,67.0,True,,,,False,SZ300459,2019-08-06,2020-02-07,2.26,train,risk_off,chinext,,False,False,0.25221238938053103,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300459_20200430_0002,SZ300459_20200609_recommended_union,2020-06-09,5.0,True,,,,False,SZ300459,2020-04-30,2020-09-09,2.13,train,transition,chinext,,False,False,0.37089201877934275,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300459_20210330_0003,,,,False,,,,False,SZ300459,2021-03-30,2021-09-13,3.11,train,transition,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300459_20240206_0004,,,,False,,,,False,SZ300459,2024-02-06,2024-03-21,3.17,robustness,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300467_20181019_0000,SZ300467_20181112_recommended_union,2018-11-12,78.0,True,SZ300467_20190306_risk_on_transition_union,2019-03-06,3.0,True,SZ300467,2018-10-19,2019-03-13,20.01,train,risk_off,chinext,-75.0,False,False,0.28335832083958,0.31584207896051963,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300470_20181019_0000,SZ300470_20181116_recommended_union,2018-11-16,93.0,True,SZ300470_20190404_risk_on_transition_union,2019-04-04,1.0,True,SZ300470,2018-10-19,2019-04-10,17.98,train,risk_off,chinext,-92.0,False,False,0.23637374860956628,0.45105672969966615,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300474_20240205_0000,,,,False,,,,False,SZ300474,2024-02-05,2024-03-13,42.2,robustness,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300474_20240416_0001,SZ300474_20240719_recommended_union,2024-07-19,50.0,True,SZ300474_20240930_risk_on_transition_union,2024-09-30,1.0,True,SZ300474,2024-04-16,2024-10-09,59.84,robustness,risk_off,chinext,-49.0,False,False,0.13051470588235303,0.27606951871657737,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300474_20250407_0002,SZ300474_20250613_recommended_union,2025-06-13,51.0,True,SZ300474_20250819_risk_on_transition_union,2025-08-19,4.0,True,SZ300474,2025-04-07,2025-08-25,62.28,robustness,risk_off,chinext,-47.0,False,False,0.17276814386640993,0.3370263326910725,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300476_20210615_0000,SZ300476_20210629_recommended_union,2021-06-29,66.0,True,,,,False,SZ300476,2021-06-15,2021-12-08,18.76,train,risk_on,chinext,,False,False,0.13912579957356064,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300476_20231023_0001,SZ300476_20231109_recommended_union,2023-11-09,82.0,True,SZ300476_20240311_risk_on_transition_union,2024-03-11,2.0,True,SZ300476,2023-10-23,2024-03-18,17.88,validation,risk_off,chinext,-80.0,False,False,0.16722595078299785,0.44686800894854595,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300476_20240422_0002,,,,False,,,,False,SZ300476,2024-04-22,2024-10-21,22.41,robustness,risk_on,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300476_20241125_0003,,,,False,,,,False,SZ300476,2024-11-25,2025-03-19,36.21,robustness,risk_on,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300476_20250409_0004,,,,False,,,,False,SZ300476,2025-04-09,2025-09-16,58.38,robustness,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300476_20251124_0005,,,,False,,,,False,SZ300476,2025-11-24,2026-05-27,245.91,robustness,transition,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300485_20180207_0000,SZ300485_20180309_recommended_union,2018-03-09,33.0,True,SZ300485_20180312_risk_on_transition_union,2018-03-12,32.0,True,SZ300485,2018-02-07,2018-05-08,10.72,train,risk_off,chinext,-1.0,False,False,0.2173507462686568,0.33955223880596996,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300487_20240422_0000,SZ300487_20240903_recommended_union,2024-09-03,18.0,True,SZ300487_20240930_risk_on_transition_union,2024-09-30,1.0,True,SZ300487,2024-04-22,2024-10-08,40.69,robustness,risk_on,chinext,-17.0,False,False,0.028999754239370956,0.3688867043499633,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300487_20251121_0001,,,,False,,,,False,SZ300487,2025-11-21,2026-03-13,51.08,robustness,transition,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300493_20180207_0000,,,,False,SZ300493_20180312_risk_on_transition_union,2018-03-12,16.0,True,SZ300493,2018-02-07,2018-04-03,6.65,train,risk_off,chinext,,False,False,,0.23007518796992477,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300496_20240205_0000,,,,False,,,,False,SZ300496,2024-02-05,2024-03-19,43.0,robustness,risk_off,chinext,,False,False,,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300496_20240422_0001,SZ300496_20240927_recommended_union,2024-09-27,3.0,True,SZ300496_20240930_risk_on_transition_union,2024-09-30,2.0,True,SZ300496,2024-04-22,2024-10-09,43.3,robustness,risk_on,chinext,-1.0,False,False,0.007621247113164031,0.20900692840646662,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300496_20250113_0002,SZ300496_20250124_recommended_union,2025-01-24,4.0,True,,,,False,SZ300496,2025-01-13,2025-02-07,49.51,robustness,risk_off,chinext,,False,False,0.3064027469198143,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300496_20250409_0003,SZ300496_20250609_recommended_union,2025-06-09,55.0,True,,,,False,SZ300496,2025-04-09,2025-08-27,45.24,robustness,risk_off,chinext,,False,False,0.25176834659593283,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300498_20240918_0000,SZ300498_20240930_recommended_union,2024-09-30,1.0,True,,,,False,SZ300498,2024-09-18,2024-10-08,14.57,robustness,risk_off,chinext,,False,False,0.33218943033630755,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300502_20231102_0000,SZ300502_20231110_recommended_union,2023-11-10,1.0,True,,,,False,SZ300502,2023-11-02,2024-05-06,21.3,validation,transition,chinext,,False,False,0.4206572769953052,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300502_20240805_0001,SZ300502_20240924_recommended_union,2024-09-24,4.0,True,,,,False,SZ300502,2024-08-05,2024-10-09,60.68,robustness,risk_off,chinext,,False,False,0.2345088991430455,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
SZ300502_20250304_0002,SZ300502_20250508_recommended_union,2025-05-08,18.0,True,,,,False,SZ300502,2025-03-04,2025-08-25,62.18,robustness,risk_on,chinext,,False,False,0.23512383403023485,,False,event_close_vs_episode_low_v0,candidate event close relative to episode low is lower than E1 event close relative to episode low,episode_high_date;qfq_high_at_high_date;first_50pct_touch_date
