test_id,estimator,arm_id,formation_sessions,holding_sessions,return_semantics,weighting,bucket_count,series_role,fold_id,calendar_slot_n,evaluable_week_n,null_value,alternative,hac_lag_weeks,block_method,block_length_weeks,bootstrap_repetitions,finite_bootstrap_repetitions,bootstrap_seed,scope_seed,bootstrap_rng,ci_method,estimate,standard_error,ci_low,ci_high,nominal_pvalue,holm_family_id,holm_family_size,holm_adjusted_pvalue,inference_status,failure_reason
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::favorable_minus_middle::LATE,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,favorable_minus_middle,LATE,213,212,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000338013433083,0.00196667167316,-0.00351659221572,0.00419261908189,0.863539103464,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::favorable_minus_unfavorable::EARLY,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,favorable_minus_unfavorable,EARLY,213,213,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.00178846894136,,-0.00560566920312,0.00304110890387,0.418716256749,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::favorable_minus_unfavorable::EARLY,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,favorable_minus_unfavorable,EARLY,213,213,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.00178846894136,0.00221272074522,-0.00612532190983,0.00254838402711,0.41893695174,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::favorable_minus_unfavorable::FULL,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,favorable_minus_unfavorable,FULL,426,425,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.0016517692815,,-0.00515684989409,0.00106075972499,0.31073785243,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::favorable_minus_unfavorable::FULL,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,favorable_minus_unfavorable,FULL,426,425,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.0016517692815,0.00165948994703,-0.00490430981038,0.00160077124738,0.319567250422,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::favorable_minus_unfavorable::LATE,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,favorable_minus_unfavorable,LATE,213,212,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.00151442481193,,-0.00744199011464,0.00150503933253,0.580083983203,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::favorable_minus_unfavorable::LATE,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,favorable_minus_unfavorable,LATE,213,212,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.00151442481193,0.00246891671691,-0.0063534126579,0.00332456303404,0.539614216078,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::middle_bucket_mean::EARLY,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,middle_bucket_mean,EARLY,213,213,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000359850262218,,-0.0060700224845,0.00973169598014,0.936812637473,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::middle_bucket_mean::EARLY,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,middle_bucket_mean,EARLY,213,213,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000359850262218,0.0039847527706,-0.00745012165546,0.00816982217989,0.928043418467,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::middle_bucket_mean::FULL,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,middle_bucket_mean,FULL,426,425,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00204867261356,,-0.00329242623939,0.00785532157537,0.479104179164,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::middle_bucket_mean::FULL,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,middle_bucket_mean,FULL,426,425,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00204867261356,0.00292837744332,-0.00369084170848,0.0077881869356,0.484181461412,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::middle_bucket_mean::LATE,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,middle_bucket_mean,LATE,213,212,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00374546110807,,-0.00321771307177,0.0125977316398,0.357928414317,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::middle_bucket_mean::LATE,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,middle_bucket_mean,LATE,213,212,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00374546110807,0.00426899561711,-0.00462161655163,0.0121125387678,0.380289209904,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::unfavorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,unfavorable_bucket,EARLY,213,213,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,9.44331864236e-05,,-0.0070953370199,0.00969857202536,0.983403319336,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::unfavorable_bucket::EARLY,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,unfavorable_bucket,EARLY,213,213,0,two_sided,4,,,,,,,,normal_1.959963984540054,9.44331864236e-05,0.00408721295639,-0.00791635700525,0.00810522337809,0.981566882075,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::unfavorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,unfavorable_bucket,FULL,426,425,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00283969160367,,-0.00283042582162,0.00937350637427,0.360127974405,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::unfavorable_bucket::FULL,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,unfavorable_bucket,FULL,426,425,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00283969160367,0.00311721072158,-0.00326992914284,0.00894931235019,0.362310140774,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::unfavorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,unfavorable_bucket,LATE,213,212,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00559789935308,,-0.00133681404996,0.0159519968875,0.202359528094,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K10::unfavorable_bucket::LATE,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,10,unfavorable_bucket,LATE,213,212,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00559789935308,0.00463593344416,-0.00348836323219,0.0146841619384,0.227238838161,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_bucket,EARLY,213,213,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.00108348133351,,-0.00801085061405,0.00909451752185,0.805038992202,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_bucket::EARLY,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_bucket,EARLY,213,213,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.00108348133351,0.00429328802884,-0.00949817124528,0.00733120857826,0.800757924586,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_bucket,FULL,426,425,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00147609826532,,-0.00436775582477,0.00726225716495,0.632073585283,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_bucket::FULL,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_bucket,FULL,426,425,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00147609826532,0.00303158919496,-0.00446570737272,0.00741790390336,0.626325111146,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_bucket,LATE,213,212,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00404775135282,,-0.00365164885995,0.0121234655542,0.323535292941,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_bucket::LATE,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_bucket,LATE,213,212,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00404775135282,0.00424434450514,-0.00427101101522,0.0123665137209,0.340245064116,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_middle::EARLY,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_middle,EARLY,213,213,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.00143944029892,,-0.00361874128972,0.00151397712347,0.296940611878,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_middle::EARLY,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_middle,EARLY,213,213,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.00143944029892,0.00131463375921,-0.00401607511984,0.001137194522,0.27354451963,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_middle::FULL,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_middle,FULL,426,425,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000570386053073,,-0.00275754491259,0.00135211459055,0.578284343131,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_middle::FULL,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_middle,FULL,426,425,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000570386053073,0.00102065217463,-0.00257082755608,0.00143005544994,0.576267716406,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_middle::LATE,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_middle,LATE,213,212,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.000302767505255,,-0.00345357866771,0.00287360741938,0.854629074185,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_middle::LATE,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_middle,LATE,213,212,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.000302767505255,0.00156207116548,-0.00275883572037,0.00336437073088,0.846313381441,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_unfavorable::EARLY,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_unfavorable,EARLY,213,213,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.00248131861861,,-0.00546102540955,0.00138396682883,0.163567286543,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_unfavorable::EARLY,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_unfavorable,EARLY,213,213,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.00248131861861,0.00180824486288,-0.00602541342508,0.00106277618786,0.1699934375,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_unfavorable::FULL,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_unfavorable,FULL,426,425,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.00167826039169,,-0.00429254978433,0.000494092591054,0.183163367327,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_unfavorable::FULL,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_unfavorable,FULL,426,425,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.00167826039169,0.00135256386439,-0.00432923685268,0.000972716069293,0.214679873799,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_unfavorable::LATE,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_unfavorable,LATE,213,212,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000871414154276,,-0.00544169613019,0.00126356633109,0.682063587283,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::favorable_minus_unfavorable::LATE,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,favorable_minus_unfavorable,LATE,213,212,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000871414154276,0.00200239189175,-0.00479603014504,0.00305320183649,0.663426975536,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::middle_bucket_mean::EARLY,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,middle_bucket_mean,EARLY,213,213,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00035595896541,,-0.00607269260679,0.00972211379196,0.937412517497,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::middle_bucket_mean::EARLY,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,middle_bucket_mean,EARLY,213,213,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00035595896541,0.00398418509866,-0.0074529003357,0.00816481826652,0.928809338354,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::middle_bucket_mean::FULL,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,middle_bucket_mean,FULL,426,425,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00204648431839,,-0.00329082050334,0.00784891603467,0.479704059188,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::middle_bucket_mean::FULL,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,middle_bucket_mean,FULL,426,425,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00204648431839,0.00292819839781,-0.00369267908091,0.00778564771769,0.484621686636,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::middle_bucket_mean::LATE,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,middle_bucket_mean,LATE,213,212,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00374498384757,,-0.00322290205127,0.0126002235074,0.358328334333,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::middle_bucket_mean::LATE,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,middle_bucket_mean,LATE,213,212,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00374498384757,0.00426900989598,-0.00462212179819,0.0121120894933,0.38035151024,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::unfavorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,unfavorable_bucket,EARLY,213,213,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,0.0013978372851,,-0.00505900650218,0.0107062446933,0.734453109378,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::unfavorable_bucket::EARLY,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,unfavorable_bucket,EARLY,213,213,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.0013978372851,0.00391664277942,-0.00627864150288,0.00907431607308,0.72116906337,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::unfavorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,unfavorable_bucket,FULL,426,425,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00315435865701,,-0.00223454434311,0.00934191557954,0.287942411518,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::unfavorable_bucket::FULL,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,unfavorable_bucket,FULL,426,425,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00315435865701,0.00299125190713,-0.00270838734965,0.00901710466368,0.291641284038,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::unfavorable_bucket::LATE,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,unfavorable_bucket,LATE,213,212,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20022,numpy.random.PCG64,percentile_linear_2.5_97.5,0.0049191655071,,-0.00177768546662,0.0148267021496,0.243951209758,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::EW::K5::unfavorable_bucket::LATE,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,EW,5,unfavorable_bucket,LATE,213,212,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.0049191655071,0.00447349200738,-0.00384871771248,0.0136870487267,0.27149536364,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::VW::K10::favorable_bucket::EARLY,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,VW,10,favorable_bucket,EARLY,213,213,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20021,numpy.random.PCG64,percentile_linear_2.5_97.5,-0.000103943200264,,-0.0062535769006,0.00983387335389,0.980403919216,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::VW::K10::favorable_bucket::EARLY,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,VW,10,favorable_bucket,EARLY,213,213,0,two_sided,4,,,,,,,,normal_1.959963984540054,-0.000103943200264,0.00411578842105,-0.00817074027352,0.00796285387299,0.979851768103,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::VW::K10::favorable_bucket::FULL,moving_calendar_week_block_bootstrap,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,VW,10,favorable_bucket,FULL,426,425,0,two_sided,,non_circular_contiguous,13,5000,5000,20020,20020,numpy.random.PCG64,percentile_linear_2.5_97.5,0.00240322343628,,-0.0027405364114,0.0078636015323,0.377524495101,,,,pass,
MEAN::SRC3_MKT_RESID_CONT_5D::F5::H10::qfq_complete_case_sensitivity::VW::K10::favorable_bucket::FULL,newey_west_bartlett,SRC3_MKT_RESID_CONT_5D,5,10,qfq_complete_case_sensitivity,VW,10,favorable_bucket,FULL,426,425,0,two_sided,4,,,,,,,,normal_1.959963984540054,0.00240322343628,0.00280402550796,-0.00309256557104,0.00789901244361,0.39141067466,,,,pass,
