filter_family,filter_variant,filter_action,launch_stratum_scope,stratum_family,stratum_variant,filter_event_count,filter_eligible_launch_count,filtered_launch_count,distinct_launch_episode_count,distinct_instrument_count,distinct_year_count,filter_conversion_rate,median_filter_delay_days,eligible_nonwinner_count,eligible_failure_count,eligible_pending_winner_count,eligible_pending_big_winner_count,filtered_nonwinner_count,filtered_failure_count,filtered_pending_winner_count,filtered_pending_big_winner_count,nonwinner_reject_recall,failure_reject_recall,reject_precision_nonwinner,reject_precision_failure,same_launch_stratum_nonwinner_prevalence,same_launch_stratum_failure_prevalence,reject_precision_nonwinner_lift_vs_scope_prevalence,reject_precision_failure_lift_vs_scope_prevalence,winner_false_reject_rate_among_pending_winners,big_winner_false_reject_rate_among_pending_winners,winner_coverage_loss_pending,winner_coverage_loss_total,median_drawdown_avoided_on_rejected_nonwinners,mean_drawdown_avoided_on_rejected_nonwinners,median_drawdown_avoided_vs_matched_delay,mean_drawdown_avoided_vs_matched_delay,filter_before_12pct_drawdown_rate,filter_before_20pct_drawdown_rate,matched_delay_reject_precision_nonwinner,matched_delay_winner_false_reject_rate,matched_delay_drawdown_avoided,instrument_year_filter_effect_lift,positive_unique_instrument_year_count,top1_instrument_contribution,top5_instrument_contribution,filter_observable_delay_days,filter_after_target_achieved_count,observability_leak_check_passed,rejection_reason,p1_failure_filter_candidate
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,high_vol_quality_permit:high_vol_controlled_drawdown,high_vol_quality_permit,high_vol_controlled_drawdown,88,658,88,88,73,7,0.1337386018237082,3.0,513,304,145,149,60,25,28,28,0.11695906432748537,0.08223684210526316,0.6818181818181818,0.2840909090909091,0.7796352583586627,0.46200607902735563,0.8745348219032428,0.6149072966507177,0.19310344827586207,0.18791946308724833,0.19310344827586207,0.19310344827586207,0.22501559951212663,0.21604121137173424,0.08232025740291826,0.05899227537601384,1.0,1.0,0.7755681818181819,1.0,0.14269534210920837,0.5822746521476103,25,0.03409090909090909,0.13636363636363635,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,relative_strength_persistence:industry_relative_strength_persistence,relative_strength_persistence,industry_relative_strength_persistence,161,2073,161,161,117,7,0.07766521948866377,3.0,1789,737,284,299,113,35,48,45,0.06316377864728899,0.04748982360922659,0.7018633540372671,0.21739130434782608,0.8630004823926676,0.3555233960443801,0.8132826902846588,0.6114683499498554,0.16901408450704225,0.1505016722408027,0.16901408450704225,0.16901408450704225,0.17557253066150846,0.18404482615352052,0.07140590848565123,0.06338350187296446,1.0,1.0,0.8642857142857142,1.0,0.10416662217585723,0.46515671471059256,34,0.018633540372670808,0.09316770186335403,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_new_entry_10d,no_new_entry,sparse_strong_day_lifecycle_node:first_near_limit_upper_close,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,348,720,348,348,180,7,0.48333333333333334,3.0,584,316,136,132,253,93,95,89,0.4332191780821918,0.29430379746835444,0.7270114942528736,0.2672413793103448,0.8111111111111111,0.4388888888888889,0.8963155408597072,0.608904408555216,0.6985294117647058,0.6742424242424242,0.6985294117647058,0.6985294117647058,0.1684408571746434,0.17526052952215754,0.03377675650784262,0.028252418294289983,0.9844961240310077,1.0,0.8096264367816091,1.0,0.1346641006668008,0.5873724489795918,90,0.014367816091954023,0.07183908045977011,1.0,0,True,nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
gap_fade_filter,gap_fade_after_launch_5d,reduce_risk,high_vol_destructive_warning:destructive_high_vol_upper_shadow,high_vol_destructive_warning,destructive_high_vol_upper_shadow,27,595,27,27,27,6,0.0453781512605042,4.0,454,258,141,145,19,7,8,7,0.04185022026431718,0.027131782945736434,0.7037037037037037,0.25925925925925924,0.7630252100840336,0.4336134453781513,0.9222548539729157,0.5979041056560436,0.05673758865248227,0.04827586206896552,0.05673758865248227,0.05673758865248227,0.1499271834248902,0.17784641638388288,0.0010095130719192658,0.017074005819619542,0.9230769230769231,1.0,0.7648148148148148,1.0,0.14891767035297093,0.5490862041080381,7,0.037037037037037035,0.18518518518518517,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;instrument_year_filter_effect_lift_too_low;positive_unique_instrument_year_count_too_low,False
gap_fade_filter,gap_fade_break_prior_close_5d,reduce_risk,repair_quality_watchlist:repair_reclaim_ema20_quality,repair_quality_watchlist,repair_reclaim_ema20_quality,4,714,4,4,4,2,0.0056022408963585435,2.5,601,303,113,123,4,1,0,0,0.0066555740432612314,0.0033003300330033004,1.0,0.25,0.8417366946778712,0.42436974789915966,1.1880199667221298,0.5891089108910891,0.0,0.0,0.0,0.0,0.1471535050772259,0.17895253819780685,-0.0023634636051163282,0.023502670052148983,1.0,1.0,0.7875,1.0,0.14951696868234224,0.5346938775510205,1,0.25,1.0,2.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_year_count;insufficient_distinct_instrument_count;top1_instrument_contribution_too_high;top5_instrument_contribution_too_high;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;failure_precision_lift_too_low;drawdown_avoided_vs_matched_delay_too_low;instrument_year_filter_effect_lift_too_low;positive_unique_instrument_year_count_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_new_entry_10d,no_new_entry,rank_jump_persistence_watchlist:industry_rank_jump_leader,rank_jump_persistence_watchlist,industry_rank_jump_leader,305,2027,305,305,176,7,0.15046867291563887,5.0,1743,735,284,292,213,64,92,87,0.12220309810671257,0.08707482993197278,0.6983606557377049,0.2098360655737705,0.8598914652195363,0.36260483473112975,0.8121497700403487,0.5786907549905208,0.323943661971831,0.2979452054794521,0.323943661971831,0.323943661971831,0.1834905276833947,0.18351648744961369,0.07510785713786872,0.060438544783285655,0.9775280898876404,1.0,0.8583606557377049,1.0,0.10838267054552597,0.4488187472545662,60,0.01639344262295082,0.06885245901639345,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,money_price_keep_context:money_expansion_no_distribution,money_price_keep_context,money_expansion_no_distribution,266,3271,266,266,169,7,0.08132069703454602,3.0,2869,1051,402,424,191,49,75,76,0.06657371906587661,0.046622264509990484,0.7180451127819549,0.18421052631578946,0.8771018037297462,0.32130846835830024,0.8186565227988061,0.5733136361360107,0.1865671641791045,0.1792452830188679,0.1865671641791045,0.1865671641791045,0.15504802071307333,0.16272547088747355,0.06256678393882231,0.05466577721466037,1.0,1.0,0.8791353383458645,1.0,0.09248123677425102,0.36082949308755763,48,0.018796992481203006,0.07518796992481203,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,all_launch_strata,ALL,ALL,2624,29188,2624,677,241,7,0.08989995888721393,3.0,25081,10618,4107,4260,1838,547,786,763,0.073282564491049,0.051516293087210396,0.7004573170731707,0.20846036585365854,0.8592914896532822,0.3637796354666301,0.8151568187365618,0.5730402296606315,0.19138056975894813,0.17910798122065727,0.19138056975894813,0.19138056975894813,0.16833337148030603,0.17748752040116272,0.060721736725100395,0.054814870588916625,0.9987531172069826,1.0,0.8588986280487806,1.0,0.10761163475520563,0.4290709129137077,208,0.01676829268292683,0.06745426829268293,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,sparse_strong_day_lifecycle_node:strong_body_day_node,sparse_strong_day_lifecycle_node,strong_body_day_node,293,2172,293,293,176,7,0.13489871086556168,2.0,1839,830,333,344,210,64,83,81,0.11419249592169657,0.07710843373493977,0.7167235494880546,0.21843003412969283,0.8466850828729282,0.3821362799263352,0.846505464648208,0.571602450758666,0.24924924924924924,0.23546511627906977,0.24924924924924924,0.24924924924924924,0.16723854344001537,0.16842223135765858,0.05506337598491734,0.04322832935575838,1.0,1.0,0.8549488054607508,1.0,0.11217516745509803,0.4476767330340574,62,0.017064846416382253,0.08191126279863481,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,repair_quality_watchlist:repair_reclaim_ema20_quality,repair_quality_watchlist,repair_reclaim_ema20_quality,67,714,67,67,55,6,0.0938375350140056,3.0,601,303,113,123,49,16,18,19,0.08153078202995008,0.052805280528052806,0.7313432835820896,0.23880597014925373,0.8417366946778712,0.42436974789915966,0.8688504234236472,0.5627308999556672,0.1592920353982301,0.15447154471544716,0.1592920353982301,0.1592920353982301,0.18576703621988166,0.18715501229814857,0.056114800318880664,0.03772446024249826,1.0,1.0,0.841044776119403,1.0,0.129652235901001,0.5346938775510205,16,0.04477611940298507,0.1791044776119403,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;instrument_year_filter_effect_lift_too_low;positive_unique_instrument_year_count_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,industry_breadth_coherence:industry_breadth_confirmed_launch,industry_breadth_coherence,industry_breadth_confirmed_launch,173,2273,173,173,127,7,0.07611086669599648,3.0,1967,796,306,305,119,32,54,53,0.060498220640569395,0.04020100502512563,0.6878612716763006,0.18497109826589594,0.8653761548614166,0.3501979762428509,0.7948696850636662,0.5281900833648009,0.17647058823529413,0.1737704918032787,0.17647058823529413,0.17647058823529413,0.17428885692955065,0.17589573974216802,0.07225328972757525,0.05625116458412277,0.98,1.0,0.860693641618497,1.0,0.1020355672019754,0.38480932871099904,31,0.023121387283236993,0.09248554913294797,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,prelaunch_path_quality:range_tightening_then_expand,prelaunch_path_quality,range_tightening_then_expand,123,1363,123,123,100,7,0.09024211298606016,3.0,1209,506,154,155,91,24,32,29,0.07526881720430108,0.04743083003952569,0.7398373983739838,0.1951219512195122,0.8870139398385913,0.37123991195891415,0.8340764052801819,0.5255952954786465,0.2077922077922078,0.1870967741935484,0.2077922077922078,0.2077922077922078,0.15200004577636717,0.1619295166922772,0.048118813764509716,0.04421695224865474,1.0,1.0,0.8857723577235772,1.0,0.10388123201185745,0.4151432951999056,24,0.024390243902439025,0.11382113821138211,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;big_winner_false_reject_rate_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_new_entry_10d,no_new_entry,money_price_keep_context:money_price_upper_keep,money_price_keep_context,money_price_upper_keep,443,3180,443,443,210,7,0.13930817610062893,5.0,2802,1041,378,400,319,76,124,126,0.11384725196288366,0.07300672430355427,0.7200902934537246,0.17155756207674944,0.8811320754716981,0.3273584905660377,0.8172330953543341,0.5240663279577937,0.328042328042328,0.315,0.328042328042328,0.328042328042328,0.15670056376553432,0.16407761109380176,0.05847341448762086,0.05283622459039995,0.9724770642201835,1.0,0.8843115124153499,1.0,0.09822714927791346,0.3531139793027693,75,0.01580135440180587,0.06320541760722348,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_new_entry_10d,no_new_entry,relative_strength_persistence:industry_relative_strength_persistence,relative_strength_persistence,industry_relative_strength_persistence,299,2073,299,299,175,7,0.14423540762180415,5.0,1789,737,284,299,210,55,89,86,0.11738401341531582,0.07462686567164178,0.7023411371237458,0.18394648829431437,0.8630004823926676,0.3555233960443801,0.8138363204346144,0.5173962961114161,0.31338028169014087,0.28762541806020064,0.31338028169014087,0.31338028169014087,0.17624990781226152,0.18068695660494719,0.0710593214686352,0.05801525565791227,0.9873417721518988,1.0,0.8663879598662207,1.0,0.10519058634362632,0.4009800128949065,52,0.016722408026755852,0.07692307692307693,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,prelaunch_path_quality:controlled_repair_from_deep_drawdown,prelaunch_path_quality,controlled_repair_from_deep_drawdown,16,406,16,16,15,6,0.03940886699507389,4.0,361,149,45,49,13,3,3,3,0.036011080332409975,0.020134228187919462,0.8125,0.1875,0.8891625615763546,0.3669950738916256,0.9137811634349031,0.5109060402684564,0.06666666666666667,0.061224489795918366,0.06666666666666667,0.06666666666666667,0.14438505128276113,0.15041646553676283,0.039722674878526404,0.03402929431222229,1.0,1.0,0.896875,1.0,0.10466237640423473,0.48124999999999996,3,0.125,0.375,1.0,0,True,insufficient_failure_filter_event_count;insufficient_distinct_instrument_count;top5_instrument_contribution_too_high;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;instrument_year_filter_effect_lift_too_low;positive_unique_instrument_year_count_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_add_5d,no_add_on,post_20_30_or_late_continuation_context:late_acceleration_context,post_20_30_or_late_continuation_context,late_acceleration_context,130,602,130,130,96,7,0.2159468438538206,3.0,480,297,122,133,85,32,45,44,0.17708333333333334,0.10774410774410774,0.6538461538461539,0.24615384615384617,0.7973421926910299,0.49335548172757476,0.8200320512820513,0.49893809893809893,0.36885245901639346,0.3308270676691729,0.36885245901639346,0.36885245901639346,0.22673849643203448,0.22291864993770136,0.06565587999414052,0.05654419851973291,1.0,1.0,0.8007692307692309,1.0,0.16108261643789396,0.47296187683284463,32,0.023076923076923078,0.1076923076923077,1.0,0,True,insufficient_failure_filter_event_count;nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_new_entry_10d,no_new_entry,money_price_keep_context:money_expansion_no_distribution,money_price_keep_context,money_expansion_no_distribution,484,3271,484,484,217,7,0.14796698257413635,5.0,2869,1051,402,424,343,76,141,140,0.11955385151620773,0.07231208372978117,0.7086776859504132,0.15702479338842976,0.8771018037297462,0.32130846835830024,0.8079765460940403,0.48870418570271523,0.35074626865671643,0.330188679245283,0.35074626865671643,0.35074626865671643,0.15504802071307333,0.15916635056828604,0.060368660002006275,0.04798133101058387,0.981651376146789,1.0,0.8801652892561984,1.0,0.09467936071106706,0.32821931589537223,75,0.014462809917355372,0.0640495867768595,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
wide_stop_or_unexecutable_filter,wide_stop_risk_no_new_entry_10d,no_new_entry,sparse_strong_day_lifecycle_node:strong_body_day_node,sparse_strong_day_lifecycle_node,strong_body_day_node,498,2172,498,498,219,7,0.2292817679558011,4.0,1839,830,333,344,353,93,145,142,0.19195214790647092,0.11204819277108434,0.7088353413654619,0.18674698795180722,0.8466850828729282,0.3821362799263352,0.8371888860499093,0.4886921178690666,0.43543543543543545,0.4127906976744186,0.43543543543543545,0.43543543543543545,0.15991391832471735,0.16357177042492124,0.047139374319487365,0.03634355501651537,0.9920634920634921,1.0,0.8447791164658636,1.0,0.11277454400522999,0.39639579060619307,90,0.014056224899598393,0.060240963855421686,1.0,0,True,nonwinner_reject_recall_too_low;failure_reject_recall_too_low;nonwinner_precision_lift_too_low;failure_precision_lift_too_low;winner_false_reject_rate_too_high;big_winner_false_reject_rate_too_high;winner_coverage_loss_pending_too_high;winner_coverage_loss_total_too_high;instrument_year_filter_effect_lift_too_low,False
