launch_episode_id,stratum_family,stratum_variant,raw_stratum_rows,kept_stratum_rows,first_stratum_date
P07LPE_SH600893_2022-04-27_0015,industry_breadth_coherence,industry_breadth_confirmed_launch,33,1,2022-05-13
P07LPE_SH600893_2022-04-27_0015,money_price_keep_context,money_expansion_no_distribution,11,1,2022-04-27
P07LPE_SH600893_2022-04-27_0015,money_price_keep_context,money_price_upper_keep,10,1,2022-05-05
P07LPE_SH600893_2022-04-27_0015,post_20_30_or_late_continuation_context,late_acceleration_context,30,1,2022-07-04
P07LPE_SH600893_2022-04-27_0015,post_20_30_or_late_continuation_context,post_20_relative_strength_context,11,1,2022-05-13
P07LPE_SH600893_2022-04-27_0015,prelaunch_path_quality,controlled_repair_from_deep_drawdown,3,1,2022-06-01
P07LPE_SH600893_2022-04-27_0015,prelaunch_path_quality,range_tightening_then_expand,3,1,2022-06-02
P07LPE_SH600893_2022-04-27_0015,rank_jump_persistence_watchlist,industry_rank_jump_leader,26,1,2022-06-27
P07LPE_SH600893_2022-04-27_0015,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,6,1,2022-05-17
P07LPE_SH600893_2022-04-27_0015,relative_strength_persistence,industry_relative_strength_persistence,10,1,2022-06-27
P07LPE_SH600893_2022-04-27_0015,relative_strength_persistence,relative_strength_10d_persistence,39,1,2022-05-16
P07LPE_SH600893_2022-04-27_0015,repair_quality_watchlist,repair_higher_low_reclaim,3,1,2022-06-01
P07LPE_SH600893_2022-04-27_0015,repair_quality_watchlist,repair_reclaim_ema20_quality,11,1,2022-05-17
P07LPE_SH600893_2022-04-27_0015,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2022-06-23
P07LPE_SH600893_2022-04-27_0015,sparse_strong_day_lifecycle_node,strong_body_day_node,5,1,2022-06-23
P07LPE_SH600893_2022-10-25_0016,industry_breadth_coherence,industry_breadth_confirmed_launch,3,1,2022-10-25
P07LPE_SH600893_2022-10-25_0016,money_price_keep_context,money_expansion_no_distribution,1,1,2022-10-31
P07LPE_SH600893_2022-10-25_0016,money_price_keep_context,money_price_upper_keep,1,1,2022-10-31
P07LPE_SH600893_2022-10-25_0016,post_20_30_or_late_continuation_context,late_acceleration_context,2,1,2022-10-25
P07LPE_SH600893_2022-10-25_0016,post_20_30_or_late_continuation_context,post_20_relative_strength_context,3,1,2022-10-25
P07LPE_SH600893_2022-10-25_0016,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2022-10-25
P07LPE_SH600893_2022-10-25_0016,relative_strength_persistence,relative_strength_10d_persistence,3,1,2022-10-25
P07LPE_SH600893_2022-10-25_0016,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2022-10-31
P07LPE_SH600893_2023-01-03_0017,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2023-01-03
P07LPE_SH600893_2023-01-03_0017,money_price_keep_context,money_expansion_no_distribution,1,1,2023-01-03
P07LPE_SH600893_2023-01-03_0017,money_price_keep_context,money_price_upper_keep,1,1,2023-01-03
P07LPE_SH600893_2023-01-03_0017,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2023-02-15
P07LPE_SH600893_2023-01-03_0017,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2023-02-15
P07LPE_SH600893_2023-01-03_0017,relative_strength_persistence,relative_strength_10d_persistence,1,1,2023-02-15
P07LPE_SH600893_2023-01-03_0017,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2023-01-03
P07LPE_SH600893_2023-01-03_0017,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2023-01-03
P07LPE_SH600893_2023-03-21_0018,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2023-03-21
P07LPE_SH600893_2023-03-21_0018,money_price_keep_context,money_expansion_no_distribution,1,1,2023-03-23
P07LPE_SH600893_2023-03-21_0018,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2023-03-21
P07LPE_SH600893_2023-04-27_0019,money_price_keep_context,money_expansion_no_distribution,1,1,2023-04-27
P07LPE_SH600893_2023-04-27_0019,money_price_keep_context,money_price_upper_keep,1,1,2023-04-27
P07LPE_SH600893_2023-04-27_0019,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2023-04-27
P07LPE_SH600893_2023-06-16_0020,money_price_keep_context,money_expansion_no_distribution,2,1,2023-06-16
P07LPE_SH600893_2023-06-16_0020,money_price_keep_context,money_price_upper_keep,2,1,2023-06-16
P07LPE_SH600893_2023-06-16_0020,prelaunch_path_quality,range_tightening_then_expand,2,1,2023-06-16
P07LPE_SH600893_2023-06-16_0020,relative_strength_persistence,industry_relative_strength_persistence,1,1,2023-06-16
P07LPE_SH600893_2023-06-16_0020,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2023-06-16
P07LPE_SH600893_2023-06-16_0020,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2023-06-20
P07LPE_SH600893_2023-08-30_0021,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2023-08-30
P07LPE_SH600893_2023-08-30_0021,money_price_keep_context,money_expansion_no_distribution,1,1,2023-08-30
P07LPE_SH600893_2023-08-30_0021,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2023-09-04
P07LPE_SH600893_2023-11-06_0022,industry_breadth_coherence,industry_breadth_confirmed_launch,6,1,2023-11-14
P07LPE_SH600893_2023-11-06_0022,money_price_keep_context,money_expansion_no_distribution,7,1,2023-11-06
P07LPE_SH600893_2023-11-06_0022,money_price_keep_context,money_price_upper_keep,5,1,2023-11-06
P07LPE_SH600893_2023-11-06_0022,post_20_30_or_late_continuation_context,post_20_relative_strength_context,6,1,2024-03-11
P07LPE_SH600893_2023-11-06_0022,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2023-11-16
P07LPE_SH600893_2023-11-06_0022,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,5,1,2023-11-14
P07LPE_SH600893_2023-11-06_0022,relative_strength_persistence,industry_relative_strength_persistence,4,1,2023-11-14
P07LPE_SH600893_2023-11-06_0022,relative_strength_persistence,relative_strength_10d_persistence,11,1,2023-11-14
P07LPE_SH600893_2023-11-06_0022,repair_quality_watchlist,repair_higher_low_reclaim,6,1,2023-11-06
P07LPE_SH600893_2023-11-06_0022,sparse_strong_day_lifecycle_node,strong_body_day_node,2,1,2023-11-13
P07LPE_SH600893_2024-04-22_0023,industry_breadth_coherence,industry_breadth_confirmed_launch,25,1,2024-04-26
P07LPE_SH600893_2024-04-22_0023,money_price_keep_context,money_expansion_no_distribution,8,1,2024-04-22
P07LPE_SH600893_2024-04-22_0023,money_price_keep_context,money_price_upper_keep,9,1,2024-04-22
P07LPE_SH600893_2024-04-22_0023,post_20_30_or_late_continuation_context,post_20_relative_strength_context,9,1,2024-04-26
P07LPE_SH600893_2024-04-22_0023,prelaunch_path_quality,range_tightening_then_expand,2,1,2024-04-22
P07LPE_SH600893_2024-04-22_0023,rank_jump_persistence_watchlist,industry_rank_jump_leader,7,1,2024-04-29
P07LPE_SH600893_2024-04-22_0023,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,10,1,2024-04-29
P07LPE_SH600893_2024-04-22_0023,relative_strength_persistence,industry_relative_strength_persistence,13,1,2024-04-29
P07LPE_SH600893_2024-04-22_0023,relative_strength_persistence,relative_strength_10d_persistence,21,1,2024-04-30
P07LPE_SH600893_2024-04-22_0023,repair_quality_watchlist,repair_higher_low_reclaim,16,1,2024-04-22
P07LPE_SH600893_2024-04-22_0023,sparse_strong_day_lifecycle_node,strong_body_day_node,7,1,2024-04-22
P07LPE_SH600893_2024-09-24_0024,money_price_keep_context,money_expansion_no_distribution,3,1,2024-09-24
P07LPE_SH600893_2024-09-24_0024,money_price_keep_context,money_price_upper_keep,4,1,2024-09-24
P07LPE_SH600893_2024-09-24_0024,post_20_30_or_late_continuation_context,post_20_relative_strength_context,9,1,2024-10-09
P07LPE_SH600893_2024-09-24_0024,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2024-11-05
P07LPE_SH600893_2024-09-24_0024,relative_strength_persistence,industry_relative_strength_persistence,1,1,2024-11-05
P07LPE_SH600893_2024-09-24_0024,relative_strength_persistence,relative_strength_10d_persistence,15,1,2024-10-21
P07LPE_SH600893_2024-09-24_0024,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2024-09-24
P07LPE_SH600893_2024-09-24_0024,sparse_strong_day_lifecycle_node,first_near_limit_upper_close,1,1,2024-11-05
P07LPE_SH600893_2024-09-24_0024,sparse_strong_day_lifecycle_node,strong_body_day_node,2,1,2024-10-21
P07LPE_SH600893_2024-12-26_0025,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2024-12-26
P07LPE_SH600900_2017-09-22_0001,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2017-09-22
P07LPE_SH600900_2017-12-05_0002,money_price_keep_context,money_expansion_no_distribution,1,1,2017-12-05
P07LPE_SH600900_2017-12-05_0002,money_price_keep_context,money_price_upper_keep,1,1,2017-12-05
P07LPE_SH600900_2017-12-05_0002,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2017-12-05
P07LPE_SH600900_2017-12-05_0002,relative_strength_persistence,industry_relative_strength_persistence,1,1,2017-12-05
P07LPE_SH600900_2017-12-05_0002,relative_strength_persistence,relative_strength_10d_persistence,1,1,2017-12-05
P07LPE_SH600900_2017-12-05_0002,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2017-12-05
P07LPE_SH600900_2018-01-23_0003,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2018-02-09
P07LPE_SH600900_2018-01-23_0003,money_price_keep_context,money_expansion_no_distribution,1,1,2018-02-01
P07LPE_SH600900_2018-01-23_0003,money_price_keep_context,money_price_upper_keep,1,1,2018-02-01
P07LPE_SH600900_2018-01-23_0003,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2018-02-09
P07LPE_SH600900_2018-01-23_0003,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2018-02-09
P07LPE_SH600900_2018-01-23_0003,relative_strength_persistence,industry_relative_strength_persistence,1,1,2018-02-09
P07LPE_SH600900_2018-01-23_0003,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2018-01-23
P07LPE_SH600900_2018-04-23_0004,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2018-04-23
P07LPE_SH600900_2018-04-23_0004,rank_jump_persistence_watchlist,industry_rank_jump_leader,3,1,2018-04-23
P07LPE_SH600900_2018-04-23_0004,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2018-05-04
P07LPE_SH600900_2018-04-23_0004,relative_strength_persistence,industry_relative_strength_persistence,4,1,2018-04-23
P07LPE_SH600900_2018-04-23_0004,relative_strength_persistence,relative_strength_10d_persistence,2,1,2018-04-23
P07LPE_SH600900_2018-04-23_0004,repair_quality_watchlist,repair_higher_low_reclaim,4,1,2018-04-23
P07LPE_SH600900_2018-07-05_0005,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2018-07-05
P07LPE_SH600900_2018-07-05_0005,money_price_keep_context,money_expansion_no_distribution,1,1,2018-07-05
P07LPE_SH600900_2018-07-05_0005,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2018-07-05
P07LPE_SH600900_2018-07-05_0005,relative_strength_persistence,industry_relative_strength_persistence,1,1,2018-07-05
P07LPE_SH600900_2018-07-05_0005,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2018-07-18
P07LPE_SH600900_2018-07-05_0005,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2018-07-05
P07LPE_SH600900_2018-08-20_0006,industry_breadth_coherence,industry_breadth_confirmed_launch,2,1,2018-08-20
P07LPE_SH600900_2018-08-20_0006,money_price_keep_context,money_expansion_no_distribution,1,1,2018-08-20
P07LPE_SH600900_2018-08-20_0006,money_price_keep_context,money_price_upper_keep,1,1,2018-08-20
P07LPE_SH600900_2018-08-20_0006,rank_jump_persistence_watchlist,industry_rank_jump_leader,3,1,2018-08-20
P07LPE_SH600900_2018-08-20_0006,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2018-08-22
P07LPE_SH600900_2018-08-20_0006,relative_strength_persistence,industry_relative_strength_persistence,1,1,2018-08-20
P07LPE_SH600900_2018-08-20_0006,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2018-08-20
P07LPE_SH600900_2018-08-20_0006,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2018-08-20
P07LPE_SH600900_2018-09-20_0007,money_price_keep_context,money_expansion_no_distribution,2,1,2018-10-19
P07LPE_SH600900_2018-09-20_0007,money_price_keep_context,money_price_upper_keep,1,1,2018-10-26
P07LPE_SH600900_2018-09-20_0007,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2018-10-19
P07LPE_SH600900_2018-09-20_0007,relative_strength_persistence,industry_relative_strength_persistence,2,1,2018-10-19
P07LPE_SH600900_2018-09-20_0007,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2018-09-20
P07LPE_SH600900_2018-09-20_0007,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2018-10-26
P07LPE_SH600900_2018-12-03_0008,industry_breadth_coherence,industry_breadth_confirmed_launch,3,1,2018-12-12
P07LPE_SH600900_2018-12-03_0008,money_price_keep_context,money_expansion_no_distribution,2,1,2018-12-03
P07LPE_SH600900_2018-12-03_0008,money_price_keep_context,money_price_upper_keep,2,1,2018-12-03
P07LPE_SH600900_2018-12-03_0008,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2018-12-12
P07LPE_SH600900_2018-12-03_0008,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2018-12-17
P07LPE_SH600900_2018-12-03_0008,relative_strength_persistence,industry_relative_strength_persistence,1,1,2018-12-12
P07LPE_SH600900_2018-12-03_0008,relative_strength_persistence,relative_strength_10d_persistence,2,1,2018-12-17
P07LPE_SH600900_2018-12-03_0008,repair_quality_watchlist,repair_higher_low_reclaim,4,1,2018-12-03
P07LPE_SH600900_2018-12-03_0008,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2018-12-12
P07LPE_SH600900_2019-03-18_0009,post_20_30_or_late_continuation_context,post_20_relative_strength_context,1,1,2019-03-26
P07LPE_SH600900_2019-03-18_0009,repair_quality_watchlist,repair_higher_low_reclaim,2,1,2019-03-18
P07LPE_SH600900_2019-04-29_0010,industry_breadth_coherence,industry_breadth_confirmed_launch,4,1,2019-05-06
P07LPE_SH600900_2019-04-29_0010,money_price_keep_context,money_expansion_no_distribution,1,1,2019-05-06
P07LPE_SH600900_2019-04-29_0010,money_price_keep_context,money_price_upper_keep,1,1,2019-05-06
P07LPE_SH600900_2019-04-29_0010,rank_jump_persistence_watchlist,industry_rank_jump_leader,5,1,2019-05-06
P07LPE_SH600900_2019-04-29_0010,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2019-05-07
P07LPE_SH600900_2019-04-29_0010,relative_strength_persistence,industry_relative_strength_persistence,5,1,2019-04-29
P07LPE_SH600900_2019-04-29_0010,relative_strength_persistence,relative_strength_10d_persistence,1,1,2019-05-21
P07LPE_SH600900_2019-04-29_0010,repair_quality_watchlist,repair_higher_low_reclaim,4,1,2019-04-29
P07LPE_SH600900_2019-04-29_0010,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2019-05-06
P07LPE_SH600900_2019-07-22_0011,industry_breadth_coherence,industry_breadth_confirmed_launch,4,1,2019-07-22
P07LPE_SH600900_2019-07-22_0011,money_price_keep_context,money_expansion_no_distribution,3,1,2019-07-22
P07LPE_SH600900_2019-07-22_0011,money_price_keep_context,money_price_upper_keep,3,1,2019-07-22
P07LPE_SH600900_2019-07-22_0011,post_20_30_or_late_continuation_context,post_20_relative_strength_context,2,1,2019-08-08
P07LPE_SH600900_2019-07-22_0011,prelaunch_path_quality,range_tightening_then_expand,1,1,2019-08-08
P07LPE_SH600900_2019-07-22_0011,rank_jump_persistence_watchlist,industry_rank_jump_leader,1,1,2019-07-22
P07LPE_SH600900_2019-07-22_0011,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,3,1,2019-07-22
P07LPE_SH600900_2019-07-22_0011,relative_strength_persistence,industry_relative_strength_persistence,1,1,2019-07-22
P07LPE_SH600900_2019-07-22_0011,relative_strength_persistence,relative_strength_10d_persistence,5,1,2019-07-22
P07LPE_SH600900_2019-07-22_0011,repair_quality_watchlist,repair_higher_low_reclaim,9,1,2019-07-22
P07LPE_SH600900_2019-07-22_0011,sparse_strong_day_lifecycle_node,strong_body_day_node,2,1,2019-07-22
P07LPE_SH600900_2019-11-04_0012,industry_breadth_coherence,industry_breadth_confirmed_launch,1,1,2019-11-25
P07LPE_SH600900_2019-11-04_0012,money_price_keep_context,money_expansion_no_distribution,1,1,2019-12-30
P07LPE_SH600900_2019-11-04_0012,money_price_keep_context,money_price_upper_keep,1,1,2019-12-30
P07LPE_SH600900_2019-11-04_0012,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2019-11-18
P07LPE_SH600900_2019-11-04_0012,relative_strength_persistence,relative_strength_10d_persistence,2,1,2019-11-18
P07LPE_SH600900_2019-11-04_0012,repair_quality_watchlist,repair_higher_low_reclaim,6,1,2019-11-04
P07LPE_SH600900_2020-02-07_0013,industry_breadth_coherence,industry_breadth_confirmed_launch,3,1,2020-02-07
P07LPE_SH600900_2020-02-07_0013,money_price_keep_context,money_expansion_no_distribution,2,1,2020-03-03
P07LPE_SH600900_2020-02-07_0013,money_price_keep_context,money_price_upper_keep,2,1,2020-03-03
P07LPE_SH600900_2020-02-07_0013,prelaunch_path_quality,range_tightening_then_expand,1,1,2020-02-07
P07LPE_SH600900_2020-02-07_0013,rank_jump_persistence_watchlist,industry_rank_jump_leader,3,1,2020-02-07
P07LPE_SH600900_2020-02-07_0013,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,1,1,2020-02-07
P07LPE_SH600900_2020-02-07_0013,relative_strength_persistence,industry_relative_strength_persistence,3,1,2020-02-07
P07LPE_SH600900_2020-02-07_0013,relative_strength_persistence,relative_strength_10d_persistence,2,1,2020-03-30
P07LPE_SH600900_2020-02-07_0013,repair_quality_watchlist,repair_higher_low_reclaim,6,1,2020-03-03
P07LPE_SH600900_2020-05-28_0014,money_price_keep_context,money_expansion_no_distribution,1,1,2020-05-28
P07LPE_SH600900_2020-05-28_0014,money_price_keep_context,money_price_upper_keep,1,1,2020-05-28
P07LPE_SH600900_2020-05-28_0014,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2020-05-28
P07LPE_SH600900_2020-05-28_0014,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2020-05-28
P07LPE_SH600900_2020-08-17_0015,industry_breadth_coherence,industry_breadth_confirmed_launch,5,1,2020-09-03
P07LPE_SH600900_2020-08-17_0015,money_price_keep_context,money_expansion_no_distribution,1,1,2020-09-14
P07LPE_SH600900_2020-08-17_0015,money_price_keep_context,money_price_upper_keep,1,1,2020-09-14
P07LPE_SH600900_2020-08-17_0015,post_20_30_or_late_continuation_context,post_20_relative_strength_context,5,1,2020-09-03
P07LPE_SH600900_2020-08-17_0015,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2020-09-07
P07LPE_SH600900_2020-08-17_0015,rank_jump_persistence_watchlist,rank_jump_5d_persist_3d,2,1,2020-09-03
P07LPE_SH600900_2020-08-17_0015,relative_strength_persistence,industry_relative_strength_persistence,1,1,2020-09-14
P07LPE_SH600900_2020-08-17_0015,relative_strength_persistence,relative_strength_10d_persistence,5,1,2020-09-03
P07LPE_SH600900_2020-08-17_0015,repair_quality_watchlist,repair_higher_low_reclaim,1,1,2020-08-17
P07LPE_SH600900_2020-08-17_0015,sparse_strong_day_lifecycle_node,strong_body_day_node,1,1,2020-09-14
P07LPE_SH600900_2020-11-02_0016,industry_breadth_coherence,industry_breadth_confirmed_launch,2,1,2020-11-02
P07LPE_SH600900_2020-11-02_0016,money_price_keep_context,money_expansion_no_distribution,2,1,2020-11-02
P07LPE_SH600900_2020-11-02_0016,money_price_keep_context,money_price_upper_keep,2,1,2020-11-02
P07LPE_SH600900_2020-11-02_0016,rank_jump_persistence_watchlist,industry_rank_jump_leader,2,1,2020-11-02
P07LPE_SH600900_2020-11-02_0016,relative_strength_persistence,industry_relative_strength_persistence,1,1,2020-11-26
