lead_id,lead_name,primary_combo_family,lifecycle_bucket,formula_or_bin,direction,target_horizon,positive_label,baseline_scope,baseline_stock_day_count,stock_day_count,positive_stock_day_count,baseline_stock_day_precision,stock_day_precision,stock_day_lift,lead_future_50pct_precision,lead_future_100pct_240d_precision,unique_instrument_count,unique_instrument_year_count,positive_unique_instrument_count,positive_unique_instrument_year_count,distinct_year_count,distinct_industry_count,top1_industry_contribution,top1_instrument_contribution,top5_instrument_contribution,top1_episode_contribution,top5_episode_contribution,avg_lead_time_to_50pct_high,median_lead_time_to_50pct_high,avg_lead_time_to_50pct_close,avg_lead_time_to_100pct_high,trend_speed_not_fast_rate,repair_signal_rate,label_horizon_truncated_rate,observed_reference_overlap_rate,false_positive_stock_day_count,false_positive_rate,false_positive_avg_future_drawdown_120d,sparse_diagnostic,generalizable_entry_lead,path_explanation_only,diagnostic_only_not_p1_ready,recommended_next_phase,instrument_year_hit_rate,baseline_instrument_year_hit_rate,instrument_year_hit_lift,mean_trigger_count_per_instrument_year,median_trigger_count_per_instrument_year,p95_trigger_count_per_instrument_year,lead_trigger_event_count,positive_lead_trigger_event_count,dedup_trigger_event_precision,baseline_trigger_event_precision,dedup_trigger_event_lift,winner_episode_coverage,winner_episode_covered_count,winner_episode_denominator_count,stock_day_vs_dedup_lift_gap,qualified_lead,failure_reason,feature_name,bin_value,lead_type
p0_5_uni_volume_spike_failed_5d_true,volume_spike_failed_5d,money_quality,early_entry_discovery,volume_spike_failed_5d == true,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,6742,635,0.09227356021744593,0.09418570157223376,1.0207225271278337,0.09418570157223376,0.04909522396914862,260,1138,166,282,8,28,0.16078315040047464,0.02047244094488189,0.09133858267716535,0.011023622047244094,0.04566929133858268,73.31811023622048,77.0,80.17687074829932,122.0349344978166,0.9980717887867102,0.7029071492138831,0.0,0.0,6107,0.9058142984277663,-0.14297737627704074,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,volume_spike_failed_5d,true,univariate_primitive
p0_5_uni_money_close_location_score_p0_10,money_close_location_score,money_quality,confirmation_continuation,money_close_location_score == p0_10,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,163993,13527,1902,0.14214631112303575,0.14060767354180528,0.9891756770254932,0.14060767354180528,0.07503511495527464,283,1369,195,419,8,28,0.1449693206180232,0.024185068349106203,0.08937960042060988,0.007360672975814932,0.028391167192429023,67.24763406940063,68.0,74.25616591928251,123.74904458598726,0.9773046499593406,0.7853182523841207,0.0,0.0,11625,0.8593923264581947,-0.15901522433216678,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_close_location_score,p0_10,univariate_primitive
p0_5_uni_money_close_location_score_p10_20,money_close_location_score,money_quality,confirmation_continuation,money_close_location_score == p10_20,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,163993,15024,2248,0.14214631112303575,0.1496272630457934,1.05262853368233,0.1496272630457934,0.08133652822151224,281,1358,202,419,8,28,0.12133919062832801,0.02090747330960854,0.08051601423487545,0.005338078291814947,0.02224199288256228,67.75756227758008,68.0,75.05210800568452,121.01857923497268,0.9771698615548455,0.7675053248136315,0.0,0.0,12776,0.8503727369542066,-0.16733140142806918,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_close_location_score,p10_20,univariate_primitive
p0_5_uni_money_close_location_score_p20_40,money_close_location_score,money_quality,confirmation_continuation,money_close_location_score == p20_40,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,163993,31027,4334,0.14214631112303575,0.13968479066619396,0.9826831914427157,0.13968479066619396,0.07860895349211977,286,1417,215,473,8,28,0.11309504625004028,0.024688509460083063,0.07706506691278264,0.003461005999077065,0.01545916012921089,67.93631748961698,69.0,75.1082474226804,122.60704457897633,0.9700261062945177,0.7745834273374803,0.0,0.0,26693,0.860315209333806,-0.16668223078563835,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_close_location_score,p20_40,univariate_primitive
p0_5_uni_money_close_location_score_p40_60,money_close_location_score,money_quality,confirmation_continuation,money_close_location_score == p40_60,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,163993,32371,4552,0.14214631112303575,0.14061969046368664,0.9892602161302115,0.14061969046368664,0.0797936424577554,284,1424,217,498,8,28,0.11275524389113713,0.020430579964850613,0.07315465729349736,0.004393673110720563,0.017135325131810195,67.18848857644991,67.0,74.26511954992968,123.42620403935784,0.9613542986005993,0.7685582774705755,0.0,0.0,27819,0.8593803095363134,-0.16999610189037742,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_close_location_score,p40_60,univariate_primitive
p0_5_uni_money_close_location_score_p60_80,money_close_location_score,money_quality,confirmation_continuation,money_close_location_score == p60_80,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,163993,34029,4873,0.14214631112303575,0.14320138705222016,1.0074224643668113,0.14320138705222016,0.08043139674983103,286,1439,213,490,8,28,0.11781127861529872,0.021342089062179357,0.07818592242971475,0.004104247896572953,0.016827416375949106,66.33983172583623,66.0,73.38843880008758,122.66324033284386,0.9463104998677598,0.7714302506685474,0.0,0.0,29156,0.8567986129477798,-0.16859518677770968,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_close_location_score,p60_80,univariate_primitive
p0_5_uni_money_close_location_score_p80_90,money_close_location_score,money_quality,confirmation_continuation,money_close_location_score == p80_90,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,163993,17955,2579,0.14214631112303575,0.14363686995265942,1.0104860887197664,0.14363686995265942,0.08237259816207185,285,1419,212,447,8,28,0.1239209133945976,0.016285381930981,0.07250872431174873,0.005040713454827452,0.02055060100814269,64.7510663047693,63.0,71.51459103986848,121.8752276867031,0.923141186299081,0.7801726538568644,0.0,0.0,15376,0.8563631300473405,-0.16890072210874285,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_close_location_score,p80_90,univariate_primitive
p0_5_uni_money_close_location_score_p90_100,money_close_location_score,money_quality,confirmation_continuation,money_close_location_score == p90_100,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,163993,20060,2823,0.14214631112303575,0.14072781655034897,0.9900208836832988,0.14072781655034897,0.07976071784646062,286,1444,212,466,8,28,0.1127617148554337,0.01983705278072972,0.08005667729365923,0.0038965639390719092,0.015940488841657812,62.69252568189869,61.0,69.3385140257771,117.54139072847683,0.8837986041874377,0.7759720837487537,0.0,0.0,17237,0.8592721834496511,-0.17271776679344536,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_close_location_score,p90_100,univariate_primitive
p0_5_uni_money_rank_jump_with_ret_rank_jump_false,money_rank_jump_with_ret_rank_jump,money_quality,early_entry_discovery,money_rank_jump_with_ret_rank_jump == false,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,162833,15014,0.09227356021744593,0.09220489704175444,0.9992558737786894,0.09220489704175444,0.0495599786284107,269,1444,214,559,8,28,0.16413749055781077,0.015718662581590517,0.07339816171573198,0.007060077261222859,0.028440122552284536,71.63440788597309,72.0,78.59112267765488,127.88990825688073,0.9958546486277352,0.7464948751174516,0.0,0.0,147819,0.9077951029582456,-0.1401872107228967,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_rank_jump_with_ret_rank_jump,false,univariate_primitive
p0_5_uni_money_rank_jump_with_ret_rank_jump_true,money_rank_jump_with_ret_rank_jump,money_quality,early_entry_discovery,money_rank_jump_with_ret_rank_jump == true,high,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,334,42,0.09227356021744593,0.12574850299401197,1.3627793562715165,0.12574850299401197,0.04491017964071856,121,180,15,18,8,24,0.11976047904191617,0.14285714285714285,0.5714285714285714,0.11904761904761904,0.4523809523809524,69.16666666666667,78.0,78.25,160.27272727272728,1.0,0.8502994011976048,0.0,0.0,292,0.874251497005988,-0.1611685127188036,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_rank_jump_with_ret_rank_jump,true,univariate_primitive
p0_5_uni_high_money_persistence5_false,high_money_persistence5,money_quality,confirmation_continuation,high_money_persistence5 == false,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,84598,11956,0.1423576030732932,0.14132721813754462,0.9927619957522178,0.14132721813754462,0.07611291047069671,286,1430,220,526,8,28,0.11737866143407645,0.02266644362663098,0.07694881231180997,0.0034292405486784877,0.01630980260956842,68.07385413181666,68.0,74.93317869569097,122.73210256410256,0.9812761531005462,0.7689070663609069,0.0,0.0,72642,0.8586727818624553,-0.166209737134112,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,high_money_persistence5,false,univariate_primitive
p0_5_uni_high_money_persistence5_true,high_money_persistence5,money_quality,confirmation_continuation,high_money_persistence5 == true,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,80697,11575,0.1423576030732932,0.14343779818332775,1.0075878989721287,0.14343779818332775,0.0838321127179449,286,1492,217,519,8,28,0.11255684845781132,0.01796976241900648,0.07524838012958963,0.0029373650107991363,0.014168466522678187,64.49434125269978,63.0,71.6186659296112,120.64289994008388,0.912846822062778,0.7680954682330198,0.0,0.0,69122,0.8565622018166723,-0.170582517970635,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,high_money_persistence5,true,univariate_primitive
p0_5_uni_money_up_no_return_followthrough_false,money_up_no_return_followthrough,money_quality,early_entry_discovery,money_up_no_return_followthrough == false,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,154101,14291,0.09227356021744593,0.09273787970227318,1.0050319884020196,0.09273787970227318,0.04981148727133503,269,1437,214,551,8,28,0.16162127435902426,0.016094045203274787,0.07466237492127913,0.0069974109579455605,0.028199566160520606,71.58274438457771,72.0,78.56897729861059,128.1076458752515,0.9956781591294022,0.7499237513059617,0.0,0.0,139810,0.9072621202977268,-0.14059437180959136,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_up_no_return_followthrough,false,univariate_primitive
p0_5_uni_money_up_no_return_followthrough_true,money_up_no_return_followthrough,money_quality,early_entry_discovery,money_up_no_return_followthrough == true,low,120d,future_50pct_high_120d,same_horizon_early_entry_discovery_eligible_pit_stock_days,163167,9066,765,0.09227356021744593,0.0843812045003309,0.9144678529958483,0.0843812045003309,0.04511361129494816,261,1169,176,321,8,28,0.20361791308184427,0.02483660130718954,0.09803921568627451,0.01437908496732026,0.04967320261437908,72.4640522875817,74.0,78.98717948717949,125.23076923076923,0.999007279947055,0.6920361791308185,0.0,0.0,8301,0.9156187954996691,-0.1340676285824343,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_up_no_return_followthrough,true,univariate_primitive
p0_5_uni_money_industry_width_improve_false,money_industry_width_improve,money_quality,confirmation_continuation,money_industry_width_improve == false,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165095,138903,19818,0.14165783336866652,0.14267510420941232,1.0071811831125381,0.14267510420941232,0.07975349704470026,286,1486,225,561,8,27,0.11270454921779947,0.020688263195075184,0.07483096175194268,0.003027550711474417,0.014532243415077202,67.00560096881622,67.0,74.0611652052289,122.20987357013847,0.9608935732129615,0.7669812747024902,0.0,0.0,119085,0.8573248957905877,-0.16790511929628107,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_industry_width_improve,false,univariate_primitive
p0_5_uni_money_industry_width_improve_true,money_industry_width_improve,money_quality,confirmation_continuation,money_industry_width_improve == true,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165095,26192,3569,0.14165783336866652,0.13626298106291998,0.961916314986222,0.13626298106291998,0.07735186316432499,285,1418,206,443,8,27,0.12820708613317044,0.022135051835247967,0.08938077892967218,0.0047632390025217144,0.021574670776127767,62.149621742785094,59.0,68.95555555555555,117.46968687541639,0.8792379352474038,0.777794746487477,0.0,0.0,22623,0.86373701893708,-0.17057771053253623,False,True,False,False,p1_hypothesis_refine,,,,,,,,,,,,,,,,False,univariate_screen_only,money_industry_width_improve,true,univariate_primitive
p0_5_uni_near_limit_up_like_false,near_limit_up_like,sparse_strong_day_diagnostic,confirmation_continuation,near_limit_up_like == false,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,162714,22869,0.1423576030732932,0.14054721781776613,0.9872828340991736,0.14054721781776613,0.07908354536180046,286,1513,226,577,8,28,0.1165664908981403,0.020202020202020204,0.07123179850452578,0.003148366784730421,0.014561196379378197,66.60938388211116,66.0,73.56565939190449,122.05728297161937,0.9529788463193087,0.7695465663679831,0.0,0.0,139845,0.8594527821822339,-0.1673879500906246,True,False,True,False,p1_path_diagnostic,,,,,,,,,,,,,,,,False,univariate_screen_only,near_limit_up_like,false,univariate_primitive
p0_5_uni_near_limit_up_like_true,near_limit_up_like,sparse_strong_day_diagnostic,confirmation_continuation,near_limit_up_like == true,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,2581,662,0.1423576030732932,0.256489732661759,1.8017283736486105,0.256489732661759,0.13018209996125532,271,847,156,253,7,28,0.1204959318093762,0.030211480362537766,0.13293051359516617,0.006042296072507553,0.02416918429003021,56.07703927492447,52.0,64.18901453957997,109.33221476510067,0.625726462611391,0.7032158078264239,0.0,0.0,1919,0.743510267338241,-0.23785547245388175,True,False,True,False,p1_path_diagnostic,,,,,,,,,,,,,,,,False,univariate_screen_only,near_limit_up_like,true,univariate_primitive
p0_5_uni_limit_up_count5_p40_60,limit_up_count5,sparse_strong_day_diagnostic,confirmation_continuation,limit_up_count5 == p40_60,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,157964,21740,0.1423576030732932,0.13762629459876935,0.9667646239302868,0.13762629459876935,0.07750500113950014,286,1508,225,574,8,28,0.11962219239826796,0.020239190432382703,0.07230910763569458,0.003311867525298988,0.015363385464581417,67.1670653173873,67.0,74.26177984800196,123.27035686664458,0.962763667671115,0.7740371223823149,0.0,0.0,136224,0.8623737054012306,-0.16552489453756108,True,False,True,False,p1_path_diagnostic,,,,,,,,,,,,,,,,False,univariate_screen_only,limit_up_count5,p40_60,univariate_primitive
p0_5_uni_limit_up_count5_p90_100,limit_up_count5,sparse_strong_day_diagnostic,confirmation_continuation,limit_up_count5 == p90_100,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,7331,1791,0.1423576030732932,0.24430500613831674,1.7161359903800546,0.24430500613831674,0.13108716409766744,256,688,143,213,8,27,0.12576728959214295,0.031825795644891124,0.1306532663316583,0.0072585147962032385,0.03126744835287549,55.94695700725851,52.0,61.57434052757794,104.28158844765343,0.62692674942027,0.6494339107897967,0.0,0.0,5540,0.7556949938616833,-0.23760817663856923,True,False,True,False,p1_path_diagnostic,,,,,,,,,,,,,,,,False,univariate_screen_only,limit_up_count5,p90_100,univariate_primitive
p0_5_uni_limit_up_count20_p20_40,limit_up_count20,sparse_strong_day_diagnostic,confirmation_continuation,limit_up_count20 == p20_40,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,22415,2864,0.1423576030732932,0.1277715815302253,0.8975395677633161,0.1277715815302253,0.05366941780057997,246,246,103,103,1,27,0.11889359803702877,0.039804469273743016,0.16166201117318435,0.018156424581005588,0.07472067039106145,61.13966480446928,57.5,70.72581247665298,88.10582959641256,0.9675663618112871,0.7338835601159938,0.0,0.0,19551,0.8722284184697747,-0.2121494100298742,True,False,True,False,p1_path_diagnostic,,,,,,,,,,,,,,,,False,univariate_screen_only,limit_up_count20,p20_40,univariate_primitive
p0_5_uni_limit_up_count20_p40_60,limit_up_count20,sparse_strong_day_diagnostic,confirmation_continuation,limit_up_count20 == p40_60,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,119423,15277,0.1423576030732932,0.1279234318347387,0.8986062498458686,0.1279234318347387,0.07743064568801655,280,1249,203,449,7,28,0.13355886219572444,0.018851868822412778,0.0805131897623879,0.004712967205603194,0.020946520913791976,69.90790076585716,70.0,76.76438547486033,132.943410973894,0.9831774448808018,0.7843547725312544,0.0,0.0,104146,0.8720765681652614,-0.14952302087786798,True,False,True,False,p1_path_diagnostic,,,,,,,,,,,,,,,,False,univariate_screen_only,limit_up_count20,p40_60,univariate_primitive
p0_5_uni_limit_up_count20_p80_90,limit_up_count20,sparse_strong_day_diagnostic,confirmation_continuation,limit_up_count20 == p80_90,high,120d,future_50pct_high_120d,same_horizon_confirmation_continuation_eligible_pit_stock_days,165295,5193,1034,0.1423576030732932,0.19911419218178317,1.398690255267003,0.19911419218178317,0.07933756980550741,175,175,67,67,1,26,0.11188137877912574,0.0609284332688588,0.2620889748549323,0.01644100580270793,0.07156673114119923,52.5899419729207,48.0,58.72876151484135,90.59852216748769,0.8372809551319084,0.7221259387637204,0.0,0.0,4159,0.8008858078182168,-0.2532036480240945,True,False,True,False,p1_path_diagnostic,,,,,,,,,,,,,,,,False,univariate_screen_only,limit_up_count20,p80_90,univariate_primitive
