record_source,record_unit,selection_rule,source_relative_path,episode_id,instrument,episode_low_date,episode_high_date,first_50pct_date,pre120_calendar_start_date,low_to_high_sessions,low_to_high_calendar_days,mfe_120,split,duration_bucket,board_bucket,liquidity_money_20d,total_market_cap_cny,cluster_union_start_date,cluster_union_end_date,lineage_status
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300602_20210209_0000,SZ300602,2021-02-09,2021-08-03,2021-08-03,2020-10-12,115,175,0.5554830287206265,train,long,chinext,68113865.5,7875509462.05,2021-02-09,2021-08-03,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300604_20230113_0001,SZ300604,2023-01-13,2023-04-14,2023-04-14,2022-09-15,59,91,0.5795662398745753,validation,medium,chinext,499761210.15,23901201192.4,2023-01-13,2023-04-14,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300616_20200828_0001,SZ300616,2020-08-28,2021-01-04,2021-01-04,2020-04-30,84,129,0.6101996441984581,train,long,chinext,149552092.2,12341691000.0,2020-08-28,2021-01-04,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300616_20210201_0002,SZ300616,2021-02-01,2021-06-28,2021-06-28,2020-10-04,95,147,0.5133584364353596,train,long,chinext,107714194.15,15357577500.0,2021-02-01,2021-06-28,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300620_20251114_0000,SZ300620,2025-11-14,2026-05-14,2026-05-14,2025-07-17,117,181,2.1603037553313222,robustness,long,chinext,1564791281.6,25403956562.75,2025-11-14,2026-05-14,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300633_20191031_0000,SZ300633,2019-10-31,2020-04-23,2020-04-23,2019-07-03,117,175,0.5046728971962617,train,long,chinext,32911547.9,8845568000.0,2019-10-31,2020-06-30,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300633_20210129_0001,SZ300633,2021-01-29,2021-07-14,2021-07-14,2020-10-01,108,166,0.6900614754098362,train,long,chinext,84101901.8,8222090780.0,2021-01-29,2021-09-28,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300661_20241125_0001,SZ300661,2024-11-25,2025-04-17,2025-04-17,2024-07-28,95,143,0.5188782704057655,robustness,long,chinext,644775619.1,40495936767.0,2024-11-25,2025-04-17,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300662_20210114_0000,SZ300662,2021-01-14,2021-05-28,2021-05-28,2020-09-16,87,134,0.5577671013498056,train,long,chinext,80069292.45,8685660000.0,2021-01-14,2021-05-28,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300672_20210611_0000,SZ300672,2021-06-11,2021-11-24,2021-11-24,2021-02-11,110,166,2.5720023802439758,train,long,chinext,440875333.65,13974617255.0,2021-06-11,2021-11-24,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300676_20240419_0002,SZ300676,2024-04-19,2024-10-08,2024-10-08,2023-12-21,111,172,0.511022576361222,robustness,long,chinext,109223686.75,15915005796.250002,2024-04-19,2025-03-07,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300677_20250904_0000,SZ300677,2025-09-04,2026-03-11,2026-03-11,2025-05-07,120,188,0.5692446043165469,robustness,long,chinext,773942133.55,23546382998.28,2025-09-04,2026-04-07,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300679_20210208_0000,SZ300679,2021-02-08,2021-08-05,2021-08-05,2020-10-11,118,178,1.631668558456299,train,long,chinext,117672133.15,7977528000.0,2021-02-08,2021-12-06,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300679_20210831_0001,SZ300679,2021-08-31,2021-12-06,2021-12-06,2021-05-03,62,97,0.7225554889022194,train,medium,chinext,481869542.95,15533856000.000002,2021-08-31,2021-12-06,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300699_20250801_0007,SZ300699,2025-08-01,2026-01-12,2026-01-12,2025-04-03,108,164,0.57543391188251,robustness,long,chinext,409349871.65,25231533200.0,2025-08-01,2026-01-12,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300702_20200528_0000,SZ300702,2020-05-28,2020-08-31,2020-08-31,2020-01-29,65,95,0.827782081074103,train,medium,chinext,273775034.0,13274986345.999998,2020-05-28,2020-08-31,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300724_20251023_0002,SZ300724,2025-10-23,2026-02-04,2026-02-04,2025-06-25,72,104,0.7300000000000002,robustness,medium,chinext,2004082746.75,31635362904.98,2025-10-23,2026-02-04,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300741_20210809_0002,SZ300741,2021-08-09,2021-11-29,2021-11-29,2021-04-11,73,112,0.9916112236042808,train,medium,chinext,85786584.4,25312668000.0,2021-08-09,2021-11-29,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300755_20210204_0001,SZ300755,2021-02-04,2021-06-08,2021-06-08,2020-10-07,79,124,1.3812436289500507,train,medium,chinext,65075814.4,10036505472.0,2021-02-04,2021-06-08,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300760_20191224_0000,SZ300760,2019-12-24,2020-06-24,2020-06-24,2019-08-26,120,183,0.8039445420816247,train,long,chinext,838663555.75,212198910480.3,2019-12-24,2020-07-15,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300760_20200820_0001,SZ300760,2020-08-20,2021-02-18,2021-02-18,2020-04-22,118,182,0.6502384158992465,train,long,chinext,1484110408.75,375648601194.0,2020-08-20,2021-02-18,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300762_20201228_0001,SZ300762,2020-12-28,2021-01-05,2021-01-05,2020-08-30,5,8,0.6022576361221779,train,fast,chinext,107494484.65,8782179500.0,2020-12-28,2021-01-05,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300763_20240426_0000,SZ300763,2024-04-26,2024-10-08,2024-10-08,2023-12-28,106,165,0.8868839736127281,robustness,long,chinext,369469030.4,21288497387.85,2024-04-26,2024-10-08,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300763_20251023_0002,SZ300763,2025-10-23,2026-03-20,2026-03-20,2025-06-25,98,148,0.6562750869681564,robustness,long,chinext,2114827535.8,30595048988.25,2025-10-23,2026-03-20,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300765_20241118_0002,SZ300765,2024-11-18,2025-04-23,2025-04-23,2024-07-21,104,156,0.9615228837586064,robustness,long,chinext,372936760.8,36238497955.200005,2024-11-18,2025-06-09,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300777_20201218_0000,SZ300777,2020-12-18,2021-01-07,2021-01-07,2020-08-20,13,20,0.5684157670097916,train,fast,chinext,241519619.7,17156428900.0,2020-12-18,2021-01-07,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300782_20240422_0003,SZ300782,2024-04-22,2024-10-09,2024-10-09,2023-12-24,111,170,0.5644795028086531,robustness,long,chinext,541664678.9,46575376723.5,2024-04-22,2024-10-09,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300783_20201229_0000,SZ300783,2020-12-29,2021-04-22,2021-04-22,2020-08-31,75,114,0.5757894736842106,train,medium,chinext,126242618.4,15911680000.0,2020-12-29,2021-04-22,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300832_20240418_0002,SZ300832,2024-04-18,2024-10-08,2024-10-08,2023-12-20,112,173,0.6194721202586961,robustness,long,chinext,329435886.55,49366711261.55,2024-04-18,2024-10-08,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300866_20230103_0000,SZ300866,2023-01-03,2023-06-14,2023-06-14,2022-09-05,107,162,0.6119586614173229,validation,long,chinext,149909634.3,24088940558.89,2023-01-03,2023-10-19,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300888_20250225_0002,SZ300888,2025-02-25,2025-04-30,2025-04-30,2024-10-28,45,64,0.5381734370498414,robustness,medium,chinext,169914965.7,21697608646.08,2025-02-25,2025-04-30,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300972_20250806_0000,SZ300972,2025-08-06,2026-01-28,2026-01-28,2025-04-08,117,175,0.7098888572242803,robustness,long,chinext,293744703.55,27350523738.36,2025-08-06,2026-01-28,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ301039_20230410_0001,SZ301039,2023-04-10,2023-07-31,2023-07-31,2022-12-11,75,112,0.5656455142231946,validation,medium,chinext,193226767.65,21245328000.0,2023-04-10,2023-07-31,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ301200_20250904_0000,SZ301200,2025-09-04,2026-01-22,2026-01-22,2025-05-07,92,140,1.3052168447517285,robustness,long,chinext,889617851.05,36785266190.4,2025-09-04,2026-01-22,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ301217_20251017_0000,SZ301217,2025-10-17,2026-03-03,2026-03-03,2025-06-19,89,137,0.91734921816828,robustness,long,chinext,1126152780.8,23262176164.64,2025-10-17,2026-03-03,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ301498_20241120_0000,SZ301498,2024-11-20,2025-05-20,2025-05-20,2024-07-23,118,181,1.124296675191816,robustness,long,chinext,162488629.5,24534729185.0,2024-11-20,2025-05-20,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ301606_20251017_0000,SZ301606,2025-10-17,2026-03-10,2026-03-10,2025-06-19,94,144,0.5878912968696248,robustness,long,chinext,142484502.2,25338541852.42,2025-10-17,2026-03-10,frozen_06_risk_on_episode
06_topn_big_winner_episode_reference,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ301611_20250909_0000,SZ301611,2025-09-09,2026-01-16,2026-01-16,2025-05-12,85,129,1.8369481022463208,robustness,long,chinext,469856852.2,23413200000.0,2025-09-09,2026-01-16,frozen_06_risk_on_episode
