oracle_id,oracle_variant_id,split_bucket,cost_bps,q_defend,primary_variant,bootstrap_family,bootstrap_primary_role,cluster_key,cluster_n,bootstrap_iterations,random_seed,observed_mean_incremental_return,ci_low,ci_mid,ci_high,ci_alpha,bootstrap_family_status,bootstrap_gate,blocking_reason
O2,O2_dd_20pct_stress,robustness,0,0.25,False,instrument,primary_required,instrument,195,1000,342729862,0.0043016260801761845,0.003137968282315103,0.004284551784844319,0.005494273765855908,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,0,0.25,False,calendar_month,primary_required,calendar_month,26,1000,3453724247,0.0043016260801761845,0.0019065313295721347,0.004124923165435142,0.007530154317447109,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,0,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,2253840954,0.0043016260801761845,0.0020016272503374545,0.004139366665922,0.007786378516105641,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,validation,0,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,2384935833,0.006610595522963896,0.004130982242378134,0.006625670279717947,0.00921640224685745,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,0,0.25,False,instrument,primary_required,instrument,41,1000,3590648010,0.006610595522963896,0.0042618399353880915,0.006490055953196277,0.008940255437864579,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,0,0.25,False,calendar_month,primary_required,calendar_month,52,1000,2138302373,0.006610595522963896,0.002967792623312276,0.006498727645512421,0.011854579737858513,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,0,0.25,False,calendar_quarter,readout_only,calendar_quarter,18,1000,773058890,0.006610595522963896,0.0025796500559919764,0.006318061675646215,0.013423791092463595,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,train,0,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3764208946,0.004340124001708798,0.003950890169811837,0.004334607414938083,0.004736403491686977,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,0,0.5,False,instrument,primary_required,instrument,590,1000,1813699872,0.004340124001708798,0.003947853184376563,0.004336478455348998,0.004716012486191126,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,0,0.5,False,calendar_month,primary_required,calendar_month,100,1000,1784669768,0.004340124001708798,0.0029417162917469574,0.004258843351805415,0.005986968084832673,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,0,0.5,False,calendar_quarter,readout_only,calendar_quarter,34,1000,1928422282,0.004340124001708798,0.0028001364064916064,0.004372720972480471,0.006072111931762466,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,0,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,982834226,0.002867750720117457,0.0020962278204930667,0.0028599225429833596,0.0037232413299569935,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,0,0.5,False,instrument,primary_required,instrument,195,1000,3376729597,0.002867750720117457,0.0020580689549151154,0.0028448014645493193,0.003751777917395029,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,0,0.5,False,calendar_month,primary_required,calendar_month,26,1000,3918087628,0.002867750720117457,0.001338042233461987,0.0028048697004273565,0.005137472009141701,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,0,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,4104807705,0.002867750720117457,0.0012990718315015598,0.0027276929248392498,0.0049358761995420865,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,validation,0,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,2436711791,0.004407063681975931,0.0028435343928779346,0.004358623348757763,0.006035705108614798,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,0,0.5,False,instrument,primary_required,instrument,41,1000,102029785,0.004407063681975931,0.0027378921314760167,0.004358877265753351,0.006015444779503687,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,0,0.5,False,calendar_month,primary_required,calendar_month,52,1000,3145141854,0.004407063681975931,0.0019425533462989037,0.004245552800118837,0.007768610210441122,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,0,0.5,False,calendar_quarter,readout_only,calendar_quarter,18,1000,3932023203,0.004407063681975931,0.0017476365394701987,0.004169050217009314,0.008998770738500425,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,train,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,4205580786,0.008568738988846096,0.0077940286478848245,0.008554884331287647,0.00937486557689207,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,25,0.0,False,instrument,primary_required,instrument,590,1000,2250323701,0.008568738988846096,0.007768675748783079,0.008597669682328998,0.009353592468319852,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,25,0.0,False,calendar_month,primary_required,calendar_month,100,1000,3341500843,0.008568738988846096,0.005787888884804801,0.008442722336260021,0.012303486626507982,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,34,1000,2203406772,0.008568738988846096,0.005488914831762302,0.008441350367404277,0.011815886452365332,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,1093497378,0.005664387658183631,0.0041614076940532764,0.005666940885974802,0.007393271412293445,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.0,False,instrument,primary_required,instrument,195,1000,1830040914,0.005664387658183631,0.00411275482925527,0.005628448558613439,0.007317187244795019,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.0,False,calendar_month,primary_required,calendar_month,26,1000,3781546798,0.005664387658183631,0.0025095534877119423,0.005379701973331144,0.010123315404213143,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,10,1000,1020448552,0.005664387658183631,0.002613129495628575,0.005577409297921282,0.01004478252559212,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,validation,25,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,1759116566,0.008689880376000055,0.005401577984772853,0.008572894999015236,0.011953578560735019,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,25,0.0,False,instrument,primary_required,instrument,41,1000,2784535517,0.008689880376000055,0.005456255196606488,0.00864915083504948,0.011876900785811658,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,25,0.0,False,calendar_month,primary_required,calendar_month,52,1000,3788330016,0.008689880376000055,0.003706531473525909,0.008401093912743404,0.016033018729725478,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,25,0.0,False,calendar_quarter,readout_only,calendar_quarter,18,1000,2179972442,0.008689880376000055,0.0034374862851948088,0.008438340147637854,0.01676546988797146,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,train,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2658848884,0.0063986769879917,0.005804658410754973,0.006396777658223343,0.00701602395756771,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,25,0.25,False,instrument,primary_required,instrument,590,1000,3264035145,0.0063986769879917,0.005790976611414631,0.006386798531106784,0.006989421311682377,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,25,0.25,False,calendar_month,primary_required,calendar_month,100,1000,4124644092,0.0063986769879917,0.004235976014575515,0.006377905972171362,0.008928612740118727,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,34,1000,2707834550,0.0063986769879917,0.00417426856058322,0.006419577853425838,0.009084643401761993,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,221306117,0.004230512298124904,0.003058309531452122,0.004152159743026731,0.005527323236667367,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.25,False,instrument,primary_required,instrument,195,1000,990611495,0.004230512298124904,0.00308465613205,0.004164442025450523,0.005439289845160033,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.25,False,calendar_month,primary_required,calendar_month,26,1000,3755047044,0.004230512298124904,0.0018340076116211126,0.004067646244476479,0.007452943386269305,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,1615098926,0.004230512298124904,0.0019189027410680955,0.004043247077450228,0.00733596922578634,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,validation,25,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,1182989500,0.00648634853501209,0.004235923487353554,0.0064790891806410685,0.008870497757717423,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,25,0.25,False,instrument,primary_required,instrument,41,1000,3002124440,0.00648634853501209,0.0038841513180269483,0.006441124904368252,0.008937896335450756,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,25,0.25,False,calendar_month,primary_required,calendar_month,52,1000,3898116772,0.00648634853501209,0.0026874595519189182,0.0061824480731237415,0.012320750585686633,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,25,0.25,False,calendar_quarter,readout_only,calendar_quarter,18,1000,1725708157,0.00648634853501209,0.002684789905905708,0.005996129247191938,0.012397326693069312,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,train,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2421512143,0.004228614987137299,0.0038811407998827416,0.004245294681136529,0.0046520635978504095,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,25,0.5,False,instrument,primary_required,instrument,590,1000,1320479685,0.004228614987137299,0.0038195157973991913,0.0042172661322257814,0.0046532132529813084,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,25,0.5,False,calendar_month,primary_required,calendar_month,100,1000,516745321,0.004228614987137299,0.0028525421499902693,0.004179145794920026,0.005865983353388871,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,34,1000,192387560,0.004228614987137299,0.0027391908492114363,0.004208634265782468,0.006000934844021665,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,950922359,0.0027966369380661746,0.002012920290587045,0.002768143392794844,0.0036235923952307237,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.5,False,instrument,primary_required,instrument,195,1000,3750438565,0.0027966369380661746,0.001973297135822551,0.0027891110551321137,0.0036699477473707267,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.5,False,calendar_month,primary_required,calendar_month,26,1000,327918771,0.0027966369380661746,0.0012706384247483386,0.0026430292789969435,0.004894398494541497,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,10,1000,3505289141,0.0027966369380661746,0.0013179598298001575,0.002715091301903356,0.00495257329041162,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,validation,25,0.5,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,2282972104,0.004282816694024124,0.002763718252833653,0.0042763667711837455,0.005878455938696899,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,25,0.5,False,instrument,primary_required,instrument,41,1000,3993167234,0.004282816694024124,0.002669961749196188,0.004234312341880505,0.005930048767658952,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,25,0.5,False,calendar_month,primary_required,calendar_month,52,1000,860350297,0.004282816694024124,0.001841038503712486,0.0040280002469670305,0.007331662427172836,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,25,0.5,False,calendar_quarter,readout_only,calendar_quarter,18,1000,1729905861,0.004282816694024124,0.001685026670676979,0.0041136968094836485,0.008605272360758863,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,train,50,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,2236695822,0.008457229974274599,0.0077455683520018595,0.008447509456842143,0.00922345120135526,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,50,0.0,False,instrument,primary_required,instrument,590,1000,4024982164,0.008457229974274599,0.007622036136460178,0.008455975382858949,0.009247078377030425,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,50,0.0,False,calendar_month,primary_required,calendar_month,100,1000,248650695,0.008457229974274599,0.005725617619942568,0.008486165944172262,0.01181979135735863,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,50,0.0,False,calendar_quarter,readout_only,calendar_quarter,34,1000,3101279227,0.008457229974274599,0.005528528754554079,0.008290141087674716,0.01164434739281762,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,50,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,2145121583,0.005593273876132349,0.004018317364264156,0.005576336938379893,0.007384528965869294,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,50,0.0,False,instrument,primary_required,instrument,195,1000,119398538,0.005593273876132349,0.004134660343016925,0.005543418313202356,0.007155684857563847,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,50,0.0,False,calendar_month,primary_required,calendar_month,26,1000,2657376005,0.005593273876132349,0.0025107935746340663,0.005249149309825271,0.009833627347357207,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,50,0.0,False,calendar_quarter,readout_only,calendar_quarter,10,1000,3499890444,0.005593273876132349,0.002581997876199448,0.005453552122432207,0.009984703615576502,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,validation,50,0.0,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,1782018665,0.008565633388048248,0.0051807805159447195,0.008484442042241226,0.011783597061332729,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,50,0.0,False,instrument,primary_required,instrument,41,1000,1355863622,0.008565633388048248,0.005439887368740494,0.008413613846573898,0.011743118921396513,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,50,0.0,False,calendar_month,primary_required,calendar_month,52,1000,4058183468,0.008565633388048248,0.0037656841885493238,0.00817915372661727,0.015599943642307877,0.05,pass,pass,
O2,O2_dd_20pct_stress,validation,50,0.0,False,calendar_quarter,readout_only,calendar_quarter,18,1000,1632250586,0.008565633388048248,0.0032877242420100657,0.00800106330119992,0.01668527726826614,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,train,50,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,652,1000,3564320805,0.006287167973420199,0.005695965144050137,0.006285180054239246,0.006853516625285099,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,50,0.25,False,instrument,primary_required,instrument,590,1000,2889100912,0.006287167973420199,0.005669745871793365,0.006254806771711554,0.006866937936754885,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,50,0.25,False,calendar_month,primary_required,calendar_month,100,1000,3342750004,0.006287167973420199,0.004291150464844145,0.006194521805146194,0.009079151488776084,0.05,pass,pass,
O2,O2_dd_20pct_stress,train,50,0.25,False,calendar_quarter,readout_only,calendar_quarter,34,1000,3579039163,0.006287167973420199,0.004064484945277429,0.006187673895790299,0.008843562478722982,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,50,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,204,1000,3341084393,0.00415939851607362,0.0030021331218974177,0.004131415105793151,0.005452829468727827,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,50,0.25,False,instrument,primary_required,instrument,195,1000,1656056102,0.00415939851607362,0.002962169526923532,0.004095629124838624,0.005439361388076308,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,50,0.25,False,calendar_month,primary_required,calendar_month,26,1000,1940017746,0.00415939851607362,0.0018512247594121558,0.003986885475266155,0.007308377353938285,0.05,pass,pass,
O2,O2_dd_20pct_stress,robustness,50,0.25,False,calendar_quarter,readout_only,calendar_quarter,10,1000,2733037009,0.00415939851607362,0.001989567606415297,0.00394825871210718,0.007262594680839878,0.05,readout_only_insufficient_clusters,readout_only,
O2,O2_dd_20pct_stress,validation,50,0.25,False,episode_cluster_id,primary_required,episode_cluster_id,41,1000,3538778985,0.006362101547060282,0.003856143386011764,0.006334881549540439,0.008665914682339662,0.05,pass,pass,
