factor_id,local_formula_id,signal_period,signal_month_end,holding_period,holding_month_end,split,factor_month_status,eligible_instrument_count,high_quintile_count,low_quintile_count,high_mean_return,low_mean_return,factor_gross_return,factor_buy_turnover,factor_sell_turnover,factor_after_cost_return,high_instruments,low_instruments
BAB,local_BAB_beta_sort_252d_v0,2021-12,2021-12-31,2022-01,2022-01-28,validation,complete,269,53,54,-0.13275949262791845,-0.035257156283065555,-0.09750233634485295,0.22396925227113934,0.22396925227113887,-0.09996599811983548,SH603501;SZ002240;SZ002475;SH600309;SH600426;SZ002230;SH601919;SZ002027;SH600519;SZ002821;SZ000333;SH603392;SZ002756;SH600660;SZ002415;SH600703;SZ000596;SZ002493;SZ002074;SH603882;SH600438;SH601633;SZ002304;SH603369;SZ002709;SZ002601;SH600176;SH600346;SH600760;SZ000661;SH600779;SH601995;SZ000786;SH601100;SH601012;SH603259;SZ002271;SZ000157;SH603198;SH600893;SH600031;SZ002460;SH601865;SH600809;SZ002594;SH600436;SH603799;SH600132;SH601888;SZ000858;SZ000799;SH600763;SZ000568,SH600905;SH600188;SH600023;SH601991;SH601288;SH601988;SH600027;SH600236;SH601898;SH600795;SH600886;SH601857;SH601916;SH601398;SH600011;SH600025;SH601006;SH601328;SZ003816;SH600547;SH600900;SH600028;SH601169;SH600050;SH601998;SH601727;SH601985;SH600016;SH600015;SH601088;SH601229;SH600150;SH601186;SH600039;SH600674;SH600115;SH601668;SH601939;SH601669;SH601818;SZ000617;SH600010;SH601607;SH601390;SH601989;SH601816;SH601658;SZ000069;SH601800;SH600018;SH601018;SH600956;SZ001979;SH600029
SIZE,local_SIZE_market_cap_high_minus_low_v0,2022-01,2022-01-28,2022-02,2022-02-28,validation,complete,236,47,48,0.011941604957961378,0.02258169728125212,-0.010640092323290738,0.7222222222222214,0.7222222222222221,-0.01858453676773518,SH603501;SZ000651;SZ002812;SH601998;SZ002304;SZ000002;SH600887;SH600000;SH601816;SH601601;SH601899;SZ002142;SH601919;SH600690;SH600276;SH600309;SZ002714;SZ000001;SH603259;SZ002352;SZ000568;SZ002475;SH600809;SH601328;SH600030;SH601633;SH601012;SH601888;SH603288;SH601166;SZ002415;SH601088;SH600900;SH600028;SZ000333;SH601658;SZ002594;SZ000858;SH601628;SH601988;SH601318;SH601857;SH601288;SH600036;SH601939;SH601398;SH600519,SH601615;SH601236;SZ002008;SZ002602;SH601838;SZ002841;SH603899;SH600039;SZ002791;SH600219;SZ000408;SH601021;SH601698;SH605358;SZ000799;SH600875;SH601607;SH603198;SZ000039;SZ000786;SH603290;SZ002555;SH600233;SH600606;SH600522;SZ000723;SZ002120;SZ002236;SH600884;SH600085;SZ002601;SH601377;SZ002916;SZ000733;SH600383;SH600956;SH601689;SH600754;SZ000938;SH600918;SH601901;SZ000157;SH600702;SH601127;SH601117;SH601018;SH605499;SZ002202
ILL,local_ILL_amihud_21d_v0,2022-01,2022-01-28,2022-02,2022-02-28,validation,complete,235,47,47,0.013078306202261131,0.031642186002452805,-0.018563879800191658,0.6177498252969951,0.6177498252969947,-0.0253591278784586,SH601628;SH601901;SH600989;SH601127;SH600875;SZ000408;SH601689;SH600741;SH601155;SH600233;SH601898;SZ002916;SH600018;SZ002938;SH601916;SH601021;SH600132;SH601100;SZ000786;SZ000039;SH600115;SH601727;SH600754;SH601865;SH600039;SZ002120;SH601998;SH600845;SH603486;SH600025;SZ000708;SH603899;SH603833;SZ002791;SH600606;SH603392;SH603195;SH600886;SH601236;SZ000877;SZ000617;SH601018;SZ002841;SH601698;SH605499;SH601808;SH600956,SH600519;SZ000858;SH601318;SH600036;SZ002594;SZ000725;SH601012;SZ000651;SZ002466;SH601166;SZ000001;SH601288;SH601398;SH600031;SH600276;SH600905;SH600887;SZ002460;SH601899;SH600111;SH601919;SH603259;SZ000002;SZ000333;SH601988;SH601888;SZ002475;SZ000568;SZ000723;SZ002129;SH600809;SH601688;SH601668;SZ000792;SH603799;SH600900;SH601601;SH600010;SZ000063;SZ002304;SZ002415;SZ002241;SH601669;SZ000338;SH600837;SZ002714;SH603986
TURN,local_TURN_share_turnover_21d_v0,2022-01,2022-01-28,2022-02,2022-02-28,validation,complete,236,47,48,0.06186651982266925,0.020192161475735396,0.041674358346933844,0.6296296296296293,0.6296296296296291,0.03474843242100792,SH603198;SH600703;SH601377;SZ000938;SZ002602;SZ000768;SZ002821;SZ002236;SH600905;SH600875;SH600196;SZ000651;SZ002241;SZ002202;SH603290;SZ000963;SH601600;SZ002129;SH601127;SH601689;SH600089;SH600383;SZ002371;SH600010;SZ000792;SH600884;SZ002074;SZ000408;SH600460;SH600031;SZ002709;SZ002555;SZ002008;SZ002460;SH603986;SH603799;SZ000799;SZ000876;SH600111;SH601669;SH600702;SZ000661;SH600085;SH601615;SH600522;SZ002466;SZ000723,SH601628;SH601939;SH601998;SH601398;SH601988;SH601288;SH603288;SH601816;SZ000617;SH601857;SH601916;SH600028;SH601018;SH600000;SH601319;SH603195;SH601328;SH601088;SH600025;SH601066;SH601138;SH600956;SH600900;SH601658;SZ003816;SH600015;SH601698;SH601808;SZ000877;SH600115;SH601995;SH600016;SH600018;SH601006;SZ000166;SH601766;SH600999;SZ002736;SH601229;SH601818;SH605499;SH600519;SZ002415;SH601727;SH600036;SH601238;SZ000708;SH600886
BAB,local_BAB_beta_sort_252d_v0,2022-01,2022-01-28,2022-02,2022-02-28,validation,complete,235,47,47,0.022031446696525493,0.03247620454199217,-0.01044475784546668,0.35499650593990223,0.3549965059399023,-0.014349719410805605,SH601689;SH600426;SH603501;SH600760;SZ002230;SH600702;SH601633;SH600703;SZ002415;SZ000333;SH600438;SZ002493;SH600519;SZ002709;SZ002475;SH600346;SZ002027;SZ002821;SZ002601;SH603369;SH600893;SZ002791;SH601100;SH600176;SZ002304;SH600660;SH601995;SZ000596;SH601012;SZ000157;SH603198;SZ000661;SZ000786;SZ002460;SZ002271;SH603259;SH600031;SH603799;SH601865;SH601888;SH600809;SH600436;SZ002594;SZ000858;SZ000799;SH600132;SZ000568,SH600188;SH601898;SH600905;SH601988;SH601288;SH600547;SH601006;SH601398;SH601916;SH601857;SH601328;SH600028;SH600900;SH600886;SH600025;SH601169;SZ003816;SH601998;SH600016;SH601727;SH601088;SH600015;SH600115;SH601229;SH600050;SH601989;SH600150;SH601939;SH601018;SH601985;SH601818;SH600956;SH600011;SH601186;SH601668;SH600029;SH601816;SZ000617;SH601901;SH601669;SH601607;SZ000069;SH600018;SH600000;SH601658;SH600010;SZ000039
SIZE,local_SIZE_market_cap_high_minus_low_v0,2022-02,2022-02-28,2022-03,2022-03-31,validation,complete,244,48,49,-0.06893605049135168,-0.09129567971616956,0.022359629224817892,0.32780612244897994,0.3278061224489794,0.018753761877879117,SH600436;SH601138;SZ000002;SH601998;SZ002812;SH600690;SH600000;SZ002304;SZ002142;SH600887;SH601816;SH601601;SH600276;SH601919;SH601899;SZ002352;SH600309;SZ002714;SZ000001;SH603259;SZ002475;SZ000568;SH601633;SH600030;SH601328;SH600809;SH601728;SH601888;SH603288;SH601012;SZ002415;SH601166;SZ000333;SH601088;SH601658;SH600028;SH600900;SZ002594;SZ000858;SH601628;SH601988;SH601318;SH601288;SH601857;SH600036;SH601939;SH601398;SH600519,SH600795;SH603899;SZ000786;SH600765;SH600875;SH600023;SZ002240;SH600803;SH600763;SZ002008;SH601838;SZ002414;SH601991;SH601233;SH600674;SH601607;SZ000039;SH601615;SH601698;SH605358;SH601377;SH600606;SZ000799;SZ002236;SZ002120;SZ000069;SZ002841;SH600383;SH600219;SH601901;SH603198;SH600039;SH600918;SH600233;SZ002916;SZ002756;SH600754;SZ000733;SZ000408;SZ000157;SZ000723;SH601788;SH601127;SH603290;SH600956;SH600085;SZ000938;SZ002601;SZ002202
ILL,local_ILL_amihud_21d_v0,2022-02,2022-02-28,2022-03,2022-03-31,validation,complete,244,48,49,-0.07698053158427114,-0.09530372985512714,0.01832319827085604,0.3924319727891158,0.39243197278911535,0.014006446570175773,SH600795;SH600754;SH600918;SH601238;SH600132;SH601689;SZ002410;SH601825;SZ002414;SZ000786;SH600741;SH601607;SH601898;SH601155;SH600233;SH601916;SH601901;SH600845;SH601865;SH601998;SZ000039;SH601100;SZ002938;SH600886;SH600803;SH601727;SH600018;SH603899;SH600115;SZ000877;SH603392;SH600025;SH601991;SH603486;SZ002841;SH600606;SZ002120;SH603195;SH603833;SH600023;SH600674;SZ000708;SH605499;SH601808;SH601698;SZ000617;SH601018;SH600956,SH600519;SZ000858;SH601318;SH600036;SZ002466;SH600030;SH601012;SZ002460;SZ000725;SH600111;SZ000651;SZ002594;SH601398;SH601899;SH601166;SH600887;SZ000792;SH601288;SH600905;SH601919;SZ000002;SZ000001;SH600276;SH603259;SZ002129;SH601888;SZ002475;SH600031;SH601669;SZ002714;SZ000661;SZ000568;SH601988;SZ000333;SZ002241;SH603501;SH600010;SH601668;SZ000723;SH601688;SH600309;SZ000776;SH603799;SZ000063;SH600809;SZ002812;SZ002415;SH600703;SH600048
TURN,local_TURN_share_turnover_21d_v0,2022-02,2022-02-28,2022-03,2022-03-31,validation,complete,244,48,49,-0.1057200409849293,-0.04360130898078483,-0.06211873200414448,0.37202380952380976,0.3720238095238093,-0.06621099390890639,SH600875;SZ000768;SH600438;SH600031;SH600958;SH603198;SZ000938;SH600703;SH601618;SH600383;SH600426;SZ002202;SH603259;SH601012;SH603290;SZ002371;SH601233;SZ002241;SH600085;SZ000876;SZ002074;SH600765;SZ002008;SH600089;SZ002129;SH600010;SZ000408;SH603986;SZ002709;SZ002821;SH600763;SH601600;SH603799;SZ000792;SZ000799;SH600702;SH600460;SH601669;SZ002460;SH600884;SZ002756;SH600111;SH601615;SZ002240;SZ000723;SH600522;SZ000661;SZ002466,SH601628;SH601939;SH601998;SH601988;SH601398;SH601288;SH603288;SH603195;SH601018;SH600000;SH600025;SH601138;SH601916;SH601698;SH600900;SH601728;SH601319;SZ000617;SZ003816;SH601066;SH601857;SH601816;SH601658;SH600018;SH601328;SH600956;SH601825;SH601995;SH600028;SH600016;SZ000708;SZ002736;SH601766;SH600023;SH600674;SH601727;SH600115;SH603833;SH600036;SZ000166;SH600886;SH600999;SH601818;SH601088;SH601229;SH600015;SZ000877;SH601901;SH603392
BAB,local_BAB_beta_sort_252d_v0,2022-02,2022-02-28,2022-03,2022-03-31,validation,complete,242,48,49,-0.12607884592982035,-0.02036562874692124,-0.10571321718289911,0.24744897959183704,0.24744897959183654,-0.10843515595840932,SH600346;SH601066;SH601689;SH600570;SH600588;SZ002230;SZ002709;SZ002415;SH603486;SZ002601;SH600176;SH603392;SH600703;SH600893;SZ000333;SZ000661;SH600438;SH600660;SZ002027;SZ002460;SH601633;SZ002821;SH601100;SZ000157;SH600519;SZ002475;SH600702;SH601012;SZ002271;SH600031;SH603369;SH601995;SH603198;SZ002304;SZ000596;SZ000786;SH603799;SH603259;SH601865;SH601888;SH600809;SH600436;SZ002594;SZ000858;SH600132;SZ000799;SZ000568;SH600763,SH600188;SH601898;SH600547;SH600905;SH601288;SH600023;SH601988;SH601857;SH601006;SH601398;SH601991;SH601916;SH600028;SH601328;SH601727;SH601088;SH601169;SZ000792;SZ003816;SH601998;SH600900;SH600016;SH600886;SH600025;SH600115;SH601989;SH600015;SZ000039;SH601229;SH601018;SH600050;SH600795;SH600150;SH601818;SH601939;SH601985;SH600956;SZ000069;SH601607;SH600029;SH600674;SH601668;SZ000617;SH601658;SH601186;SH601816;SH600000;SH600018;SH601111
SIZE,local_SIZE_market_cap_high_minus_low_v0,2022-03,2022-03-31,2022-04,2022-04-29,validation,complete,225,45,45,-0.003824521407306341,-0.060997530285453544,0.057173008878147205,0.6547619047619049,0.654761904761905,0.049970627925766245,SH600690;SH601601;SZ000002;SZ002352;SZ002475;SH601668;SH601816;SH600000;SH600276;SH600887;SZ002142;SH601919;SH601998;SH601633;SH600309;SZ000568;SZ000001;SH601899;SZ002714;SH600030;SH600809;SH601888;SH603259;SH601728;SH603288;SH601328;SZ002415;SH601012;SZ000333;SH601166;SH601658;SH600900;SH600028;SH601088;SZ000858;SZ002594;SH601628;SH601318;SH601988;SH601857;SH601288;SH600036;SH601939;SH601398;SH600519,SH600803;SZ000983;SZ002120;SH600332;SZ000786;SH601377;SH600132;SZ002555;SH600702;SH603369;SH600754;SH605499;SH600256;SH601838;SZ000723;SH600956;SZ002601;SZ002202;SH601901;SZ000938;SZ002603;SH600918;SZ002074;SH601788;SZ000157;SH600522;SZ000963;SH601127;SZ000733;SH601117;SZ002410;SH600233;SZ002050;SH600884;SZ002180;SZ000069;SH600176;SH601825;SH601018;SH603486;SH601689;SH600741;SH601727;SH600085;SH600383
ILL,local_ILL_amihud_21d_v0,2022-03,2022-03-31,2022-04,2022-04-29,validation,complete,225,45,45,-0.031362023467833934,-0.04008046794821674,0.008718444480382816,0.516581632653061,0.5165816326530613,0.0030360465211991417,SH601816;SZ000069;SH601628;SZ000157;SH601838;SH601898;SH600332;SH601111;SH601607;SZ002050;SH600132;SH600918;SZ002601;SH600233;SH603369;SH600886;SH600018;SZ002736;SH600754;SH600025;SH601901;SH601998;SH601100;SZ002410;SZ002938;SZ000708;SH601916;SH601808;SH600029;SH600845;SZ000786;SH600606;SZ000617;SH603486;SZ000877;SZ002120;SH601825;SH601727;SH600803;SH600115;SH601018;SH605499;SH603833;SH603195;SH600956,SH600519;SH601012;SZ002466;SH601318;SZ002594;SH601288;SZ000858;SH601398;SH600036;SZ002460;SZ000792;SH600030;SH600111;SH601899;SH600438;SH601166;SH600276;SH601919;SH601668;SZ000725;SH600887;SZ002475;SZ000651;SZ002129;SH603259;SH600905;SZ002714;SZ002241;SZ000333;SZ000002;SH601888;SH601988;SH600031;SH603986;SZ000001;SH600900;SH600028;SH601857;SH600089;SH600048;SZ002812;SH601688;SH603799;SH600309;SH603501
TURN,local_TURN_share_turnover_21d_v0,2022-03,2022-03-31,2022-04,2022-04-29,validation,complete,225,45,45,-0.10338954462660402,-0.028420732874822146,-0.0749688117517819,0.45535714285714274,0.4553571428571431,-0.07997774032321046,SZ000768;SH600547;SH600745;SH600031;SH600426;SZ002129;SZ002202;SH601012;SH601618;SH600438;SH601117;SH603290;SH600958;SH601669;SH601155;SZ002371;SH600703;SZ000063;SH600383;SZ000876;SH600085;SZ000002;SZ002555;SH600884;SZ002709;SZ002074;SZ002460;SZ000792;SZ002241;SH601600;SH600089;SH603986;SH600111;SH600460;SH601607;SH600702;SH603799;SZ000661;SH600256;SH600522;SZ000983;SH600196;SZ000723;SZ002466;SZ002603,SH601628;SH601939;SH601988;SH601398;SH601998;SH601288;SH601728;SH601319;SH600000;SH601825;SH603195;SH601916;SH601857;SH601816;SH603288;SZ002736;SH600028;SH601138;SH601766;SH601658;SH601727;SH601328;SH601066;SH600956;SH600016;SZ000877;SH601018;SH600015;SH600025;SH600999;SZ000708;SH600018;SH600900;SZ003816;SH601229;SH600886;SH605499;SH601881;SH601818;SH601901;SZ000166;SH603392;SH601088;SH600104;SZ000617
BAB,local_BAB_beta_sort_252d_v0,2022-03,2022-03-31,2022-04,2022-04-29,validation,complete,224,44,45,-0.04311576956596577,-0.01686005568073205,-0.026255713885233695,0.5573979591836735,0.5573979591836736,-0.0323870914362541,SZ002714;SH601066;SH601155;SZ000338;SZ000963;SH600660;SZ002074;SH600036;SH600570;SZ000001;SH600176;SH600519;SZ002555;SH603501;SZ000661;SH600809;SZ002709;SH601865;SH603486;SZ000333;SH600703;SH601633;SH601100;SZ000776;SH600958;SZ002475;SH601995;SH600588;SH600031;SH600436;SH603259;SH603369;SZ002304;SH603799;SZ002027;SZ000596;SH600702;SH601888;SZ002594;SZ000786;SZ000858;SZ002271;SZ000568;SH600132,SH600188;SH600547;SH601288;SH601398;SH601898;SH601988;SH601728;SH601857;SH600028;SH601169;SH601939;SH601006;SH601916;SH601088;SH601328;SH601229;SH600016;SH601998;SH601989;SH600015;SH601818;SH600900;SZ000792;SH600025;SH600905;SZ002603;SH601727;SH600050;SZ003816;SH601825;SH600000;SH601018;SH601658;SH600886;SH601225;SH600150;SH601766;SH601186;SH600956;SH601668;SH601390;SZ000617;SZ002179;SH601816;SH601808
SIZE,local_SIZE_market_cap_high_minus_low_v0,2022-04,2022-04-29,2022-05,2022-05-31,validation,complete,212,42,43,0.0033517973170529795,0.07237151007025128,-0.06901971275319826,0.4888888888888885,0.48888888888888893,-0.07439749053097605,SH601816;SH601633;SH601919;SH600000;SZ002304;SZ002142;SH600309;SH600690;SH601998;SH600887;SZ002352;SH601668;SZ002714;SH601899;SH600030;SZ000001;SH603259;SZ000568;SH600809;SH601888;SH601728;SH601012;SH601328;SH603288;SZ000333;SZ002415;SH601166;SH601658;SH600900;SH600028;SH601088;SZ000858;SZ002594;SH601628;SH601318;SH601988;SH601857;SH600036;SH601288;SH601939;SH601398;SH600519,SZ002236;SH600085;SZ000157;SH601901;SH600918;SZ002841;SH601788;SH601127;SZ002555;SH600795;SZ002410;SZ000733;SH600570;SH601117;SH600522;SH603369;SH600754;SZ000983;SZ002180;SH601825;SH601689;SH600256;SZ000617;SH601360;SZ000100;SH603290;SH600460;SH601808;SZ000963;SH601727;SH601100;SZ002050;SZ000768;SH601838;SH600132;SH600362;SH600606;SH600233;SH600741;SH601018;SZ002648;SH603486;SH601155
ILL,local_ILL_amihud_21d_v0,2022-04,2022-04-29,2022-05,2022-05-31,validation,complete,211,42,43,0.060091835082043694,0.014420238516113003,0.04567159656593069,0.6222222222222222,0.6222222222222223,0.03882715212148624,SH601319;SZ000733;SZ002179;SH601881;SH600795;SZ002236;SH601628;SH600362;SH603369;SZ000157;SZ002920;SH600918;SH600115;SH601788;SH601916;SZ002648;SH600754;SH601100;SZ000301;SH600886;SH600233;SZ000877;SH600741;SZ002736;SH603486;SH601901;SH600029;SH601865;SZ002050;SH600845;SZ002938;SZ002180;SZ002410;SH601825;SZ000708;SH601727;SH603833;SH601018;SH603195;SZ000617;SH601808;SZ002841,SH600519;SH601288;SH600036;SH601398;SZ002594;SZ000858;SH601012;SH601318;SH601166;SH601668;SH600887;SH600030;SZ000002;SZ000001;SH601899;SH601888;SH601919;SZ000725;SH601988;SH600900;SZ002466;SH600111;SZ002460;SH601328;SH603259;SH600196;SZ000792;SZ002714;SH600276;SH601939;SZ000651;SH600438;SZ002142;SH600309;SH600809;SZ000568;SZ002415;SZ000333;SH600031;SH600048;SH603799;SZ000776;SH600905
TURN,local_TURN_share_turnover_21d_v0,2022-04,2022-04-29,2022-05,2022-05-31,validation,complete,212,42,43,0.06953897314580851,0.014543961093063896,0.054995012052744596,0.37777777777777766,0.37777777777777793,0.05083945649718904,SH600085;SH601600;SZ000768;SH601117;SH601668;SH603501;SZ002049;SH601012;SH603290;SH601689;SZ002129;SZ002371;SH600958;SH600703;SH601127;SH600606;SZ000876;SH600570;SH601607;SH601155;SH600745;SZ000776;SH601669;SH600089;SH600383;SH600031;SZ000002;SH603986;SZ002709;SZ000792;SZ000661;SZ002241;SH600522;SZ002555;SZ002460;SH603799;SH600111;SH600256;SH600196;SH600460;SZ000983;SZ002466,SH601628;SH601939;SH601728;SH601988;SH601398;SH601319;SH601857;SH603195;SH600000;SH601816;SH601288;SH603288;SH601138;SH601998;SH600028;SZ000617;SH601727;SH601766;SH600016;SH600025;SH601328;SH601825;SH601916;SH601808;SZ000708;SH600900;SH601018;SH601658;SZ002736;SH600015;SH601066;SH600029;SH600886;SZ003816;SH603392;SH600999;SH601818;SH601088;SH601881;SZ000877;SH600104;SH600050;SH601601
BAB,local_BAB_beta_sort_252d_v0,2022-04,2022-04-29,2022-05,2022-05-31,validation,complete,212,42,43,0.08240243559441195,0.01716416304773594,0.065238272546676,0.36060606060606026,0.36060606060606076,0.06127160588000933,SH600036;SH603986;SH600600;SZ000338;SH601238;SZ000301;SZ000625;SZ002709;SH601155;SZ002241;SZ002812;SH603259;SH600809;SZ002555;SH601127;SH600570;SH600436;SH601633;SH601865;SH601100;SZ000661;SZ002475;SH601995;SH600958;SH603486;SH600703;SH603501;SZ002304;SZ000333;SH603799;SH600031;SH601888;SZ002594;SH603369;SZ000776;SH600588;SZ000596;SZ002271;SZ002027;SZ000858;SZ000568;SH600132,SH600188;SH601288;SH601398;SH601988;SH600547;SH601728;SH601939;SH601006;SH601088;SH600028;SH601169;SH601328;SH601916;SH600016;SH601857;SH601818;SH601229;SH600900;SH600015;SH601998;SH600050;SH600000;SH601989;SZ003816;SH601898;SH601658;SH600886;SH600025;SH601727;SH601225;SH601390;SH600905;SH601766;SH601018;SH601668;SH601186;SH601825;SH601009;SH600795;SH601816;SZ000895;SH601868;SH601808
SIZE,local_SIZE_market_cap_high_minus_low_v0,2022-05,2022-05-31,2022-06,2022-06-30,validation,complete,221,44,45,0.07675991718151504,0.10656884543432657,-0.02980892825281157,0.4232323232323232,0.42323232323232285,-0.03446448380836712,SZ000002;SZ002142;SH601998;SH601668;SH600000;SH601816;SZ002475;SH600690;SH600887;SH601919;SZ002304;SZ002352;SH600309;SH601899;SZ002714;SZ000001;SH603259;SH600030;SH601633;SZ002415;SZ000568;SH600809;SH601888;SH601728;SH603288;SH601328;SZ000333;SH601166;SH601012;SH601658;SH600028;SH600900;SZ000858;SH601088;SH601628;SH601318;SZ002594;SH601988;SH600036;SH601857;SH601288;SH601939;SH601398;SH600519,SH600332;SH600918;SZ000938;SZ000799;SH600039;SH600956;SZ000157;SH601901;SH600803;SZ002202;SZ002120;SH600674;SH601788;SH601615;SH600383;SH601155;SH601838;SH600702;SH601117;SH603369;SH600754;SH605499;SZ000983;SH600570;SH601360;SZ000617;SZ002074;SZ000733;SZ002180;SH600522;SZ002050;SH601825;SH600362;SH600132;SH600426;SH601727;SZ000100;SH601018;SH600460;SH600085;SZ002410;SZ002001;SH600795;SZ000876;SH601689
ILL,local_ILL_amihud_21d_v0,2022-05,2022-05-31,2022-06,2022-06-30,validation,complete,221,44,45,0.0656680724857504,0.10841750231530764,-0.042749429829557255,0.36060606060606054,0.3606060606060603,-0.04671609649622392,SH600025;SH600999;SH601319;SH601881;SZ000157;SH601628;SH600018;SH603392;SH600233;SH601788;SH601916;SZ002736;SH603369;SZ002920;SZ002648;SH600029;SH600741;SZ002120;SZ002180;SH601865;SH600918;SH601100;SZ002938;SH601901;SH600115;SH600332;SZ000877;SH600845;SH600886;SH600754;SH603486;SH600803;SH601825;SH603195;SZ002410;SZ000708;SH603833;SH601727;SH605499;SH601018;SH600674;SH601808;SZ000617;SH600956,SH600519;SZ000858;SZ002594;SH601288;SZ002466;SH600036;SH601318;SH601012;SH601398;SH600887;SH601899;SH601166;SZ002415;SH600111;SH600438;SZ000725;SZ002460;SH601919;SH601988;SZ000651;SH600030;SZ000792;SZ000002;SZ002714;SH600276;SZ000001;SH601939;SZ002129;SH601668;SH603259;SZ002241;SH600031;SH600028;SH601888;SH601328;SH600089;SH600048;SH603799;SH600905;SZ002709;SH600900;SH600196;SZ000568;SZ000333;SZ002475
TURN,local_TURN_share_turnover_21d_v0,2022-05,2022-05-31,2022-06,2022-06-30,validation,complete,221,44,45,0.16773136695575144,0.038572108328018655,0.12915925862773278,0.47373737373737385,0.4737373737373734,0.12394814751662167,SZ002202;SZ000733;SH600570;SZ000876;SZ000100;SH603290;SH601155;SH600958;SH600438;SZ002027;SZ002129;SZ002415;SH600010;SZ002821;SH600031;SH601669;SH601607;SH603501;SH600795;SH600383;SH600196;SZ000792;SH600703;SZ002371;SH603799;SH603986;SZ002241;SZ002709;SH600745;SZ000661;SH601127;SH600522;SZ002460;SH600089;SH600460;SZ002074;SH601615;SH600256;SZ000983;SZ000799;SH600111;SH600702;SZ000625;SZ002466,SH601628;SH601939;SH601988;SH601398;SH601728;SH601998;SH601319;SZ000617;SH601857;SH601288;SH600000;SH601816;SH603195;SH601825;SH601766;SH600956;SH601018;SH601916;SH600028;SH601138;SH600016;SZ002736;SH601727;SH601328;SZ000877;SH600015;SH601658;SH601818;SH600999;SH603288;SH601229;SH601066;SZ003816;SZ000166;SH601088;SH601808;SH600115;SH600900;SH601995;SZ000708;SH600050;SH601881;SH600018;SH600674;SH600886
BAB,local_BAB_beta_sort_252d_v0,2022-05,2022-05-31,2022-06,2022-06-30,validation,complete,221,44,45,0.1377850298196361,0.013835871595681185,0.12394915822395494,0.2484848484848487,0.24848484848484823,0.1212158248906216,SZ000338;SZ002371;SH601689;SZ000963;SH600036;SH601865;SH601633;SH600436;SH601155;SH600745;SH600111;SH603259;SZ002241;SH600570;SZ002812;SH603986;SH600600;SH601100;SH600809;SZ000661;SZ000333;SZ002475;SH600958;SH600031;SH600703;SZ002074;SH601127;SZ002304;SH603501;SH603799;SZ002594;SH603486;SH600588;SZ000776;SH601888;SZ000596;SZ002271;SH603369;SZ000858;SZ000568;SZ002027;SH600702;SZ000799;SH600132,SH601288;SH601398;SH600188;SH601988;SH601728;SH600547;SH601939;SH601006;SH601169;SH601328;SH600016;SH601088;SH600028;SH601916;SH601818;SH601229;SH600015;SH601998;SH600900;SH601857;SH600000;SH600050;SH601658;SZ003816;SH601989;SH600886;SH600025;SH601898;SH601727;SH601825;SH601225;SZ000895;SH600905;SH601390;SH601766;SH601668;SH601186;SZ002311;SH601868;SH601018;SH600674;SH601816;SH600795;SZ001979;SH601009
