instrument,board_bucket,market_cap_source,price_source,share_source,first_price_date,last_price_date,price_rows,candidate_rows,member_rows,missing_share_asof_rows
SH603399,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-03-31,2026-05-29,2198,0,0,0
SH603398,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2168,0,0,0
SH603400,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-06-20,2026-05-29,228,0,0,0
SH603402,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2026-01-06,2026-05-29,94,0,0,0
SH603406,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-08-08,2026-05-29,193,0,0,0
SH603407,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2026-05-11,2026-05-29,15,0,0,0
SH603409,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-03-04,2026-05-29,301,0,0,0
SH603408,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-07-30,2026-05-29,1412,0,0,0
SH603416,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603418,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2025-09-23,2026-05-29,161,0,0,0
SH603421,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603435,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2026-05-22,2026-05-29,6,1,1,0
SH603429,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-24,2026-05-29,2216,0,0,0
SH603439,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-04-28,2026-05-29,1474,0,0,0
SH603444,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-04,2026-05-29,2280,0,0,0
SH603456,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2258,4,4,1143
SH603459,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2026-04-08,2026-05-29,35,21,21,0
SH603458,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-08-09,2026-05-29,2133,0,0,0
SH603466,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-10-20,2026-05-29,2087,0,0,1120
SH603477,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-12-18,2026-05-29,2036,0,0,1380
SH603486,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-05-28,2026-05-29,1942,59,59,1497
SH603488,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-05-16,2026-05-29,2178,0,0,0
SH603489,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-11-11,2026-05-29,1587,0,0,0
SH603496,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-06-07,2026-05-29,2171,0,0,0
SH603499,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-10-16,2026-05-29,2091,0,0,783
SH603500,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-09-04,2026-05-29,2117,0,0,0
SH603501,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-05-04,2026-05-29,2031,222,222,1809
SH603505,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-05-03,2026-05-29,2203,0,0,0
SH603506,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-02-01,2026-05-29,2015,0,0,0
SH603507,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-11-06,2026-05-29,2072,0,0,0
SH603508,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2188,0,0,0
SH603511,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-05-31,2026-05-29,1211,0,0,0
SH603515,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,579
SH603516,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-02-02,2026-05-29,2014,4,4,888
SH603517,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-03-17,2026-05-29,2232,112,112,0
SH603518,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2278,0,0,1698
SH603519,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603520,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2155,0,0,0
SH603527,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-09-07,2026-05-29,2114,0,0,0
SH603528,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,826
SH603529,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-06-15,2026-05-29,1201,0,0,710
SH603530,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-08-05,2026-05-29,1651,0,0,0
SH603533,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-09-21,2026-05-29,2102,0,0,0
SH603535,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-08-08,2026-05-29,2136,0,0,0
SH603536,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-06-13,2026-05-29,2176,0,0,0
SH603551,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-01-15,2026-05-29,1541,0,0,728
SH603538,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-04-07,2026-05-29,2147,0,0,1784
SH603557,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-08-18,2026-05-29,2116,0,0,1052
SH603556,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603558,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-03-10,2026-05-29,2233,0,0,0
SH603559,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2200,0,0,0
SH603565,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-09-25,2026-05-29,1371,0,0,0
SH603566,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603567,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603568,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,22,22,1209
SH603569,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,669
SH603577,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603578,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-03-06,2026-05-29,2230,0,0,867
SH603579,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-11,2026-05-29,2275,0,0,1304
SH603580,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-05-25,2026-05-29,2187,0,0,0
SH603583,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-09-21,2026-05-29,1859,0,0,433
SH603585,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,719
SH603586,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-04-06,2026-05-29,2221,0,0,0
SH603587,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-06-22,2026-05-29,1924,0,0,0
SH603588,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2185,0,0,1133
SH603589,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,3,3,0
SH603590,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-08-27,2026-05-29,1878,0,0,0
SH603596,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-04-27,2026-05-29,1961,0,0,1197
SH603595,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-07-12,2026-05-29,2154,0,0,0
SH603598,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2103,0,0,0
SH603599,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603600,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2277,0,0,0
SH603601,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2236,0,0,1414
SH603602,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-08-10,2026-05-29,2072,0,0,667
SH603605,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-11-15,2026-05-29,2070,0,0,1511
SH603606,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,92,92,0
SH603607,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-10-25,2026-05-29,2084,0,0,0
SH603608,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2195,0,0,1251
SH603609,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2273,0,0,786
SH603610,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-10-29,2026-05-29,1596,0,0,0
SH603611,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603612,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-07-18,2026-05-29,2140,0,0,722
SH603613,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-07-30,2026-05-29,1655,78,78,0
SH603615,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-02-13,2026-05-29,2257,0,0,0
SH603616,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2262,0,0,0
SH603617,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-07-03,2026-05-29,2162,0,0,1097
SH603619,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-11-17,2026-05-29,2068,0,0,0
SH603618,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,545
SH603628,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-12,2026-05-29,2270,0,0,0
SH603626,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-02-09,2026-05-29,2259,0,0,740
SH603629,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-12-24,2026-05-29,1799,6,6,0
SH603630,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-03-13,2026-05-29,2237,0,0,0
SH603633,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2275,0,0,0
SH603636,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2204,0,0,0
SH603637,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-02-08,2026-05-29,2258,0,0,0
SH603638,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-20,2026-05-29,2268,0,0,1037
SH603639,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-12,2026-05-29,2274,0,0,959
SH603648,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-09-13,2026-05-29,2110,0,0,0
SH603650,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-06-27,2026-05-29,1921,0,0,1512
SH603655,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-12-29,2026-05-29,2033,0,0,0
SH603656,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-03-21,2026-05-29,2231,0,0,0
SH603657,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-07-30,2026-05-29,1898,0,0,0
SH603658,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,290,290,0
SH603659,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-11-03,2026-05-29,2022,795,795,789
SH603660,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,1639
SH603661,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-11-21,2026-05-29,2058,0,0,0
SH603662,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-08-06,2026-05-29,1650,0,0,0
SH603663,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,1062
SH603665,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-03-13,2026-05-29,2237,0,0,0
SH603666,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-06-12,2026-05-29,1931,0,0,0
SH603667,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2209,0,0,1191
SH603668,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-17,2026-05-29,2271,0,0,885
SH603669,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,340
SH603676,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-07-21,2026-05-29,2148,0,0,0
SH603677,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-02-06,2026-05-29,2257,0,0,729
SH603678,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,1396
SH603679,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-06-21,2026-05-29,2170,0,0,1186
SH603680,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-02-27,2026-05-29,2002,0,0,0
SH603681,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-03-26,2026-05-29,1740,0,0,601
SH603682,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-04-21,2026-05-29,1479,0,0,0
SH603683,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-10-20,2026-05-29,2088,0,0,1060
SH603685,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-11-27,2026-05-29,2060,0,0,123
SH603686,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603687,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-07-26,2026-05-29,1657,0,0,427
SH603688,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,46,46,151
SH603689,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-10,2026-05-29,2276,0,0,1908
SH603690,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-13,2026-05-29,2180,0,0,1182
SH603693,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-07-03,2026-05-29,1908,0,0,0
SH603696,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2247,0,0,0
SH603697,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-05-08,2026-05-29,1713,0,0,0
SH603698,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603699,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,5,5,0
SH603701,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2257,0,0,0
SH603700,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-01-22,2026-05-29,1780,0,0,0
SH603703,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2271,0,0,0
SH603706,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-07-09,2026-05-29,1913,0,0,0
SH603707,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-07-19,2026-05-29,2150,25,25,1024
SH603708,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,593
SH603709,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-02-08,2026-05-29,2010,0,0,0
SH603711,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-11-30,2026-05-29,2059,0,0,0
SH603712,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-02-26,2026-05-29,2000,0,0,0
SH603713,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-07-13,2026-05-29,1909,0,0,1329
SH603716,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2269,0,0,1505
SH603717,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-03-27,2026-05-29,2227,0,0,0
SH603718,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2245,0,0,0
SH603719,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2020-02-24,2026-05-29,1514,0,0,0
SH603721,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-08-11,2026-05-29,2130,0,0,0
SH603722,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-10-25,2026-05-29,2083,0,0,0
SH603725,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-09-06,2026-05-29,2100,0,0,0
SH603726,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2275,0,0,0
SH603727,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603729,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2192,0,0,0
SH603728,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-05-09,2026-05-29,2199,0,0,0
SH603730,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-07-28,2026-05-29,2128,0,0,376
SH603733,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-04-20,2026-05-29,1966,0,0,0
SH603738,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,662
SH603737,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,135,135,99
SH603739,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-01-16,2026-05-29,1784,0,0,0
SH603755,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-08-28,2026-05-29,1634,0,0,0
SH603757,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-07-11,2026-05-29,2156,0,0,1451
SH603758,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-05-17,2026-05-29,2179,0,0,0
SH603759,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2021-03-26,2026-05-29,1253,0,0,0
SH603766,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2280,0,0,0
SH603767,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-06-13,2026-05-29,2176,0,0,0
SH603768,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-03-24,2026-05-29,2228,0,0,0
SH603773,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-04-17,2026-05-29,1969,0,0,1544
SH603776,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-08-17,2026-05-29,2114,0,0,1216
SH603777,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603778,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2245,0,0,0
SH603779,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2274,0,0,0
SH603786,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2019-10-15,2026-05-29,1606,0,0,0
SH603787,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-04-27,2026-05-29,2206,0,0,0
SH603788,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2281,0,0,0
SH603789,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2278,0,0,0
SH603790,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2018-09-12,2026-05-29,1855,0,0,0
SH603797,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-04-13,2026-05-29,2216,0,0,1028
SH603798,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2279,0,0,0
SH603799,main_board,raw_close_times_total_share_asof,raw_close,stock_zh_a_gbjg_em,2017-01-03,2026-05-29,2269,404,404,1693
