membership_date,board_bucket,candidate_before_status_exclusion_count,excluded_not_listed_count,excluded_st_count,excluded_suspended_count,final_member_count,status_source
2022-12-08,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-08,main_board,184,0,2,0,182,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-09,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-09,main_board,182,0,2,0,180,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-12,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-12,main_board,183,0,2,0,181,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-13,chinext,61,0,0,0,61,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-13,main_board,183,0,2,0,181,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-14,chinext,62,0,0,0,62,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-14,main_board,182,0,2,0,180,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-15,chinext,63,0,0,0,63,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-15,main_board,179,0,2,0,177,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-16,chinext,61,0,0,0,61,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-16,main_board,179,0,2,0,177,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-19,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-19,main_board,177,0,2,0,175,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-20,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-20,main_board,176,0,2,0,174,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-21,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-21,main_board,176,0,2,0,174,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-22,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-22,main_board,173,0,2,0,171,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-23,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-23,main_board,171,0,2,0,169,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-26,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-26,main_board,173,0,2,0,171,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-27,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-27,main_board,173,0,2,0,171,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-28,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-28,main_board,174,0,2,0,172,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-29,chinext,60,0,0,0,60,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-29,main_board,174,0,2,0,172,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2022-12-30,chinext,59,0,0,0,59,stock_info_sz_change_name_asof;daily_bar_presence
2022-12-30,main_board,174,0,2,0,172,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-03,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-03,main_board,175,0,2,0,173,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-04,chinext,65,0,0,0,65,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-04,main_board,176,0,2,0,174,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-05,chinext,66,0,0,0,66,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-05,main_board,178,0,2,0,176,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-06,chinext,67,0,0,0,67,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-06,main_board,180,0,2,0,178,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-09,chinext,67,0,0,0,67,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-09,main_board,180,0,2,0,178,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-10,chinext,67,0,0,0,67,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-10,main_board,181,0,2,0,179,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-11,chinext,68,0,0,0,68,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-11,main_board,181,0,2,0,179,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-12,chinext,67,0,0,0,67,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-12,main_board,180,0,2,0,178,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-13,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-13,main_board,180,0,2,0,178,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-16,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-16,main_board,185,0,2,0,183,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-17,chinext,69,0,0,0,69,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-17,main_board,184,0,2,0,182,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-18,chinext,68,0,0,0,68,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-18,main_board,185,0,2,0,183,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-19,chinext,68,0,0,0,68,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-19,main_board,186,0,2,0,184,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-20,chinext,69,0,0,0,69,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-20,main_board,189,0,2,0,187,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-30,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-30,main_board,188,0,2,0,186,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-01-31,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-01-31,main_board,187,0,2,0,185,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-01,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-01,main_board,191,0,2,0,189,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-02,chinext,72,0,0,0,72,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-02,main_board,190,0,2,0,188,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-03,chinext,72,0,0,0,72,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-03,main_board,188,0,2,0,186,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-06,chinext,69,0,0,0,69,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-06,main_board,190,0,2,0,188,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-07,chinext,72,0,0,0,72,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-07,main_board,189,0,2,0,187,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-08,chinext,71,0,0,0,71,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-08,main_board,188,0,2,0,186,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-09,chinext,74,0,0,0,74,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-09,main_board,189,0,2,0,187,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-10,chinext,73,0,0,0,73,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-10,main_board,191,0,2,0,189,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-13,chinext,74,0,0,0,74,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-13,main_board,195,0,2,0,193,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-14,chinext,73,0,0,0,73,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-14,main_board,193,0,2,0,191,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-15,chinext,75,0,0,0,75,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-15,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-16,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-16,main_board,195,0,2,0,193,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-17,chinext,71,0,0,0,71,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-17,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-20,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-20,main_board,201,0,2,0,199,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-21,chinext,71,0,0,0,71,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-21,main_board,199,0,2,0,197,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-22,chinext,73,0,0,0,73,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-22,main_board,199,0,2,0,197,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-23,chinext,71,0,0,0,71,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-23,main_board,197,0,2,0,195,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-24,chinext,71,0,0,0,71,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-24,main_board,194,0,2,0,192,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-27,chinext,71,0,0,0,71,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-27,main_board,191,0,2,0,189,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-02-28,chinext,72,0,0,0,72,stock_info_sz_change_name_asof;daily_bar_presence
2023-02-28,main_board,197,0,2,0,195,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-01,chinext,72,0,0,0,72,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-01,main_board,196,0,2,0,194,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-02,chinext,72,0,0,0,72,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-02,main_board,196,0,2,0,194,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-03,chinext,73,0,0,0,73,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-03,main_board,196,0,2,0,194,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-06,chinext,73,0,0,0,73,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-06,main_board,197,0,2,0,195,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-07,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-07,main_board,194,0,2,0,192,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-08,chinext,71,0,0,0,71,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-08,main_board,194,0,2,0,192,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-09,chinext,73,0,0,0,73,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-09,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-10,chinext,71,0,0,0,71,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-10,main_board,190,0,2,0,188,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-13,chinext,74,0,0,0,74,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-13,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-14,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-14,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-15,chinext,69,0,0,0,69,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-15,main_board,191,0,2,0,189,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-16,chinext,67,0,0,0,67,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-16,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-17,chinext,72,0,0,0,72,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-17,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-20,chinext,71,0,0,0,71,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-20,main_board,192,0,2,0,190,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-21,chinext,70,0,0,0,70,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-21,main_board,194,0,2,0,192,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-22,chinext,75,0,0,0,75,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-22,main_board,195,0,2,0,193,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-23,chinext,78,0,0,0,78,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-23,main_board,197,0,2,0,195,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-24,chinext,77,0,0,0,77,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-24,main_board,196,0,2,0,194,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-27,chinext,77,0,0,0,77,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-27,main_board,193,0,2,0,191,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-28,chinext,76,0,0,0,76,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-28,main_board,193,0,2,0,191,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-29,chinext,76,0,0,0,76,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-29,main_board,196,0,2,0,194,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-30,chinext,75,0,0,0,75,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-30,main_board,197,0,2,0,195,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-03-31,chinext,78,0,0,0,78,stock_info_sz_change_name_asof;daily_bar_presence
2023-03-31,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-04-03,chinext,79,0,0,0,79,stock_info_sz_change_name_asof;daily_bar_presence
2023-04-03,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-04-04,chinext,80,0,0,0,80,stock_info_sz_change_name_asof;daily_bar_presence
2023-04-04,main_board,198,0,2,0,196,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
2023-04-06,chinext,79,0,0,0,79,stock_info_sz_change_name_asof;daily_bar_presence
2023-04-06,main_board,199,0,2,0,197,stock_info_change_name_lifetime_st_exclusion;daily_bar_presence;stock_info_sz_change_name_asof;daily_bar_presence
