threshold_id,cluster_split_bucket,instrument,episode_cluster_id,anchor_n,qfq_row_n,cluster_start_pos,cluster_end_pos,available_forward_sessions_min,cluster_start_out_of_bounds_n,cluster_end_out_of_bounds_n,cluster_end_beyond_anchor_available_forward_sessions_n,price_path_status,blocking_reason
up50pct,cross_split,SH600958,up50pct::SH600958::000001,45,2259,1339,2082,476,0,0,0,pass,
up50pct,train,SH600959,up50pct::SH600959::000000,2,2179,408,437,1770,0,0,0,pass,
up50pct,cross_split,SH600967,up50pct::SH600967::000000,220,2281,251,2059,1295,0,0,0,pass,
up50pct,robustness,SH600967,up50pct::SH600967::000001,16,2281,2060,2092,197,0,0,0,pass,
up50pct,cross_split,SH600968,up50pct::SH600968::000000,551,1679,61,1620,155,0,0,0,pass,
up50pct,cross_split,SH600977,up50pct::SH600977::000000,344,2281,251,2115,676,0,0,0,pass,
up50pct,train,SH600984,up50pct::SH600984::000000,19,2271,805,865,1421,0,0,0,pass,
up50pct,cross_split,SH600985,up50pct::SH600985::000000,344,2180,675,1781,675,0,0,0,pass,
up50pct,cross_split,SH600988,up50pct::SH600988::000000,570,2271,812,2196,123,0,0,0,pass,
up50pct,cross_split,SH600989,up50pct::SH600989::000000,789,1707,79,1651,125,0,0,0,pass,
up50pct,cross_split,SH600995,up50pct::SH600995::000000,227,2270,1583,2217,172,0,0,0,pass,
up50pct,train,SH600998,up50pct::SH600998::000000,34,2281,606,871,1551,0,0,0,pass,
up50pct,train,SH600999,up50pct::SH600999::000000,212,2275,251,975,1426,0,0,0,pass,
up50pct,cross_split,SH600999,up50pct::SH600999::000001,179,2275,1113,1877,486,0,0,0,pass,
up50pct,train,SH601000,up50pct::SH601000::000000,120,2279,249,1725,1555,0,0,0,pass,
up50pct,cross_split,SH601001,up50pct::SH601001::000000,5,2260,1317,2240,912,0,0,0,pass,
up50pct,train,SH601003,up50pct::SH601003::000000,13,2207,192,317,1937,0,0,0,pass,
up50pct,train,SH601003,up50pct::SH601003::000001,7,2207,444,2011,1707,0,0,0,pass,
up50pct,train,SH601005,up50pct::SH601005::000000,46,2080,61,941,1671,0,0,0,pass,
up50pct,cross_split,SH601009,up50pct::SH601009::000000,44,2279,1592,2163,499,0,0,0,pass,
up50pct,robustness,SH601012,up50pct::SH601012::000000,36,2275,1874,2142,188,0,0,0,pass,
up50pct,train,SH601018,up50pct::SH601018::000000,1,2281,519,556,1762,0,0,0,pass,
up50pct,cross_split,SH601018,up50pct::SH601018::000001,22,2281,747,2225,1444,0,0,0,pass,
up50pct,train,SH601019,up50pct::SH601019::000000,62,2065,73,1322,1715,0,0,0,pass,
up50pct,train,SH601021,up50pct::SH601021::000000,263,2281,251,1069,1343,0,0,0,pass,
up50pct,cross_split,SH601058,up50pct::SH601058::000000,244,2277,977,2167,230,0,0,0,pass,
up50pct,validation,SH601059,up50pct::SH601059::000000,1,786,119,135,667,0,0,0,pass,
up50pct,robustness,SH601059,up50pct::SH601059::000001,9,786,290,624,293,0,0,0,pass,
up50pct,cross_split,SH601061,up50pct::SH601061::000000,271,759,72,628,141,0,0,0,pass,
up50pct,train,SH601066,up50pct::SH601066::000000,179,1926,155,521,1432,0,0,0,pass,
up50pct,robustness,SH601066,up50pct::SH601066::000001,26,1926,1399,1550,486,0,0,0,pass,
up50pct,train,SH601068,up50pct::SH601068::000000,17,1874,103,186,1715,0,0,0,pass,
up50pct,cross_split,SH601068,up50pct::SH601068::000001,1,1874,337,800,1537,0,0,0,pass,
up50pct,cross_split,SH601077,up50pct::SH601077::000000,404,1596,62,1565,396,0,0,0,pass,
up50pct,cross_split,SH601088,up50pct::SH601088::000000,627,2207,187,2161,284,0,0,0,pass,
up50pct,train,SH601098,up50pct::SH601098::000000,218,2281,251,1882,1375,0,0,0,pass,
up50pct,cross_split,SH601099,up50pct::SH601099::000000,194,2271,241,1895,1190,0,0,0,pass,
up50pct,train,SH601100,up50pct::SH601100::000000,286,2281,251,978,1330,0,0,0,pass,
up50pct,cross_split,SH601100,up50pct::SH601100::000001,423,2281,1052,2200,179,0,0,0,pass,
up50pct,train,SH601106,up50pct::SH601106::000000,239,2279,326,2191,1129,0,0,0,pass,
up50pct,cross_split,SH601107,up50pct::SH601107::000000,1,2260,531,1755,1729,0,0,0,pass,
up50pct,train,SH601111,up50pct::SH601111::000000,2,2280,510,548,1769,0,0,0,pass,
up50pct,cross_split,SH601111,up50pct::SH601111::000001,239,2280,680,1445,1087,0,0,0,pass,
up50pct,train,SH601117,up50pct::SH601117::000000,406,2281,251,1143,1150,0,0,0,pass,
up50pct,cross_split,SH601117,up50pct::SH601117::000001,58,2281,1668,2229,279,0,0,0,pass,
up50pct,train,SH601118,up50pct::SH601118::000000,299,2163,323,2110,1202,0,0,0,pass,
up50pct,validation,SH601127,up50pct::SH601127::000000,3,2266,1203,1316,1061,0,0,0,pass,
up50pct,cross_split,SH601127,up50pct::SH601127::000001,195,2266,1317,2110,381,0,0,0,pass,
up50pct,validation,SH601136,up50pct::SH601136::000000,21,829,61,157,681,0,0,0,pass,
up50pct,robustness,SH601136,up50pct::SH601136::000001,3,829,313,456,514,0,0,0,pass,
up50pct,robustness,SH601138,up50pct::SH601138::000000,225,1933,1391,1793,169,0,0,0,pass,
up50pct,train,SH601139,up50pct::SH601139::000000,252,2281,518,1139,1307,0,0,0,pass,
up50pct,train,SH601155,up50pct::SH601155::000000,240,2279,249,1006,1299,0,0,0,pass,
up50pct,robustness,SH601155,up50pct::SH601155::000001,1,2279,1788,2202,491,0,0,0,pass,
up50pct,train,SH601162,up50pct::SH601162::000000,10,1839,74,92,1756,0,0,0,pass,
up50pct,train,SH601162,up50pct::SH601162::000001,35,1839,244,413,1453,0,0,0,pass,
up50pct,cross_split,SH601162,up50pct::SH601162::000002,150,1839,673,1458,401,0,0,0,pass,
up50pct,robustness,SH601162,up50pct::SH601162::000003,15,1839,1585,1658,226,0,0,0,pass,
up50pct,cross_split,SH601166,up50pct::SH601166::000000,125,2281,1461,2067,364,0,0,0,pass,
up50pct,cross_split,SH601168,up50pct::SH601168::000000,686,2212,182,2134,125,0,0,0,pass,
up50pct,cross_split,SH601169,up50pct::SH601169::000000,461,2273,243,2059,533,0,0,0,pass,
up50pct,train,SH601179,up50pct::SH601179::000000,53,2281,510,799,1505,0,0,0,pass,
up50pct,cross_split,SH601179,up50pct::SH601179::000001,529,2281,811,2197,125,0,0,0,pass,
up50pct,cross_split,SH601186,up50pct::SH601186::000000,363,2281,331,1539,779,0,0,0,pass,
up50pct,train,SH601198,up50pct::SH601198::000000,6,2261,510,559,1746,0,0,0,pass,
up50pct,cross_split,SH601198,up50pct::SH601198::000001,197,2261,680,2158,381,0,0,0,pass,
up50pct,cross_split,SH601211,up50pct::SH601211::000000,176,2262,1332,2168,467,0,0,0,pass,
up50pct,cross_split,SH601212,up50pct::SH601212::000000,345,2212,187,2132,125,0,0,0,pass,
up50pct,train,SH601216,up50pct::SH601216::000000,218,2200,247,795,1408,0,0,0,pass,
up50pct,cross_split,SH601216,up50pct::SH601216::000001,364,2200,860,1852,360,0,0,0,pass,
up50pct,cross_split,SH601225,up50pct::SH601225::000000,600,2281,251,1882,606,0,0,0,pass,
up50pct,robustness,SH601225,up50pct::SH601225::000001,18,2281,1973,2235,254,0,0,0,pass,
up50pct,cross_split,SH601229,up50pct::SH601229::000000,121,2281,1428,2064,365,0,0,0,pass,
up50pct,robustness,SH601231,up50pct::SH601231::000000,271,2273,1731,2203,125,0,0,0,pass,
up50pct,train,SH601233,up50pct::SH601233::000000,286,2281,335,1002,1306,0,0,0,pass,
up50pct,cross_split,SH601233,up50pct::SH601233::000001,286,2281,1332,2220,125,0,0,0,pass,
up50pct,train,SH601236,up50pct::SH601236::000000,57,1666,64,161,1515,0,0,0,pass,
up50pct,robustness,SH601236,up50pct::SH601236::000001,3,1666,1150,1484,513,0,0,0,pass,
up50pct,cross_split,SH601288,up50pct::SH601288::000000,527,2281,251,2152,221,0,0,0,pass,
up50pct,cross_split,SH601298,up50pct::SH601298::000000,377,1775,63,1496,518,0,0,0,pass,
up50pct,train,SH601318,up50pct::SH601318::000000,14,2281,328,950,1762,0,0,0,pass,
up50pct,cross_split,SH601318,up50pct::SH601318::000001,302,2281,1094,2187,279,0,0,0,pass,
up50pct,train,SH601319,up50pct::SH601319::000000,8,1825,61,72,1757,0,0,0,pass,
up50pct,cross_split,SH601319,up50pct::SH601319::000001,546,1825,245,1732,279,0,0,0,pass,
up50pct,cross_split,SH601328,up50pct::SH601328::000000,371,2281,251,2056,530,0,0,0,pass,
up50pct,train,SH601333,up50pct::SH601333::000000,26,2281,747,1562,1505,0,0,0,pass,
up50pct,cross_split,SH601336,up50pct::SH601336::000000,778,2281,251,2204,213,0,0,0,pass,
up50pct,cross_split,SH601360,up50pct::SH601360::000000,218,2159,930,1397,775,0,0,0,pass,
up50pct,cross_split,SH601360,up50pct::SH601360::000001,79,2159,1546,1794,378,0,0,0,pass,
up50pct,robustness,SH601360,up50pct::SH601360::000002,3,2159,1931,2072,216,0,0,0,pass,
up50pct,train,SH601375,up50pct::SH601375::000000,177,2281,510,975,1311,0,0,0,pass,
up50pct,train,SH601377,up50pct::SH601377::000000,230,2270,246,1124,1276,0,0,0,pass,
up50pct,robustness,SH601377,up50pct::SH601377::000001,22,2270,1744,2171,486,0,0,0,pass,
up50pct,cross_split,SH601390,up50pct::SH601390::000000,492,2207,436,1464,784,0,0,0,pass,
up50pct,cross_split,SH601398,up50pct::SH601398::000000,510,2281,251,2063,486,0,0,0,pass,
up50pct,cross_split,SH601399,up50pct::SH601399::000000,106,1447,70,1357,1061,0,0,0,pass,
up50pct,cross_split,SH601519,up50pct::SH601519::000000,139,2268,522,2082,1316,0,0,0,pass,
up50pct,cross_split,SH601555,up50pct::SH601555::000000,301,2259,254,2087,476,0,0,0,pass,
up50pct,cross_split,SH601567,up50pct::SH601567::000000,28,2281,1070,1740,1173,0,0,0,pass,
up50pct,robustness,SH601567,up50pct::SH601567::000001,35,2281,2033,2227,193,0,0,0,pass,
up50pct,cross_split,SH601577,up50pct::SH601577::000000,314,1857,86,1643,504,0,0,0,pass,
up50pct,cross_split,SH601598,up50pct::SH601598::000000,616,1782,61,1623,206,0,0,0,pass,
up50pct,cross_split,SH601600,up50pct::SH601600::000000,846,2172,181,2095,135,0,0,0,pass,
up50pct,cross_split,SH601601,up50pct::SH601601::000000,673,2281,251,2188,254,0,0,0,pass,
up50pct,robustness,SH601606,up50pct::SH601606::000000,2,1893,1699,1718,193,0,0,0,pass,
up50pct,cross_split,SH601608,up50pct::SH601608::000000,100,2210,184,2129,1465,0,0,0,pass,
up50pct,robustness,SH601611,up50pct::SH601611::000000,16,2281,2039,2192,125,0,0,0,pass,
up50pct,cross_split,SH601615,up50pct::SH601615::000000,73,1771,561,842,1053,0,0,0,pass,
up50pct,cross_split,SH601615,up50pct::SH601615::000001,66,1771,1092,1698,130,0,0,0,pass,
up50pct,train,SH601618,up50pct::SH601618::000000,409,2281,251,1143,1150,0,0,0,pass,
up50pct,validation,SH601618,up50pct::SH601618::000001,2,2281,1360,1539,854,0,0,0,pass,
up50pct,robustness,SH601618,up50pct::SH601618::000002,1,2281,2053,2127,228,0,0,0,pass,
up50pct,cross_split,SH601628,up50pct::SH601628::000000,536,2281,251,2192,486,0,0,0,pass,
up50pct,cross_split,SH601658,up50pct::SH601658::000000,351,1566,61,1392,503,0,0,0,pass,
up50pct,cross_split,SH601668,up50pct::SH601668::000000,363,2281,664,1882,911,0,0,0,pass,
up50pct,train,SH601669,up50pct::SH601669::000000,396,2281,328,1143,1144,0,0,0,pass,
up50pct,cross_split,SH601669,up50pct::SH601669::000001,1,2281,1192,1229,1089,0,0,0,pass,
up50pct,cross_split,SH601669,up50pct::SH601669::000002,135,2281,1668,2078,208,0,0,0,pass,
up50pct,cross_split,SH601688,up50pct::SH601688::000000,576,2281,251,2187,225,0,0,0,pass,
up50pct,cross_split,SH601689,up50pct::SH601689::000000,689,2281,251,2117,179,0,0,0,pass,
up50pct,train,SH601696,up50pct::SH601696::000000,25,1517,61,91,1431,0,0,0,pass,
up50pct,cross_split,SH601696,up50pct::SH601696::000001,255,1517,586,1329,214,0,0,0,pass,
up50pct,cross_split,SH601698,up50pct::SH601698::000000,764,1677,61,1583,125,0,0,0,pass,
up50pct,cross_split,SH601699,up50pct::SH601699::000000,450,2281,251,1742,675,0,0,0,pass,
up50pct,robustness,SH601699,up50pct::SH601699::000001,37,2281,2026,2133,207,0,0,0,pass,
up50pct,cross_split,SH601717,up50pct::SH601717::000000,142,2164,818,2004,187,0,0,0,pass,
up50pct,train,SH601718,up50pct::SH601718::000000,10,2281,510,540,1762,0,0,0,pass,
up50pct,train,SH601718,up50pct::SH601718::000001,14,2281,673,2088,1535,0,0,0,pass,
up50pct,cross_split,SH601727,up50pct::SH601727::000000,578,2150,522,1774,383,0,0,0,pass,
up50pct,robustness,SH601727,up50pct::SH601727::000001,34,2150,1896,1996,208,0,0,0,pass,
up50pct,cross_split,SH601728,up50pct::SH601728::000000,152,1153,61,846,488,0,0,0,pass,
up50pct,cross_split,SH601766,up50pct::SH601766::000000,393,2281,701,1882,606,0,0,0,pass,
up50pct,cross_split,SH601777,up50pct::SH601777::000000,280,2276,966,2117,193,0,0,0,pass,
up50pct,train,SH601788,up50pct::SH601788::000000,213,2281,251,854,1431,0,0,0,pass,
up50pct,cross_split,SH601788,up50pct::SH601788::000001,121,2281,998,1927,514,0,0,0,pass,
up50pct,train,SH601799,up50pct::SH601799::000000,227,2281,510,1089,1365,0,0,0,pass,
up50pct,cross_split,SH601800,up50pct::SH601800::000000,365,2281,688,1538,803,0,0,0,pass,
up50pct,cross_split,SH601800,up50pct::SH601800::000001,24,2281,1668,1904,523,0,0,0,pass,
up50pct,train,SH601801,up50pct::SH601801::000000,34,2268,508,1548,1726,0,0,0,pass,
up50pct,cross_split,SH601808,up50pct::SH601808::000000,563,2281,251,2222,135,0,0,0,pass,
up50pct,train,SH601811,up50pct::SH601811::000000,87,2281,510,1538,1580,0,0,0,pass,
up50pct,cross_split,SH601816,up50pct::SH601816::000000,13,1540,376,1141,918,0,0,0,pass,
up50pct,cross_split,SH601818,up50pct::SH601818::000000,268,2281,1052,2067,491,0,0,0,pass,
up50pct,cross_split,SH601825,up50pct::SH601825::000000,123,1154,61,914,491,0,0,0,pass,
up50pct,train,SH601828,up50pct::SH601828::000000,23,2020,491,840,1273,0,0,0,pass,
up50pct,cross_split,SH601838,up50pct::SH601838::000000,118,2016,1196,1792,500,0,0,0,pass,
up50pct,cross_split,SH601857,up50pct::SH601857::000000,806,2281,251,2222,140,0,0,0,pass,
up50pct,robustness,SH601865,up50pct::SH601865::000000,8,1767,1366,1383,388,0,0,0,pass,
up50pct,train,SH601866,up50pct::SH601866::000000,281,2270,256,1137,1165,0,0,0,pass,
up50pct,cross_split,SH601868,up50pct::SH601868::000000,354,1128,61,1076,125,0,0,0,pass,
up50pct,cross_split,SH601869,up50pct::SH601869::000000,408,1904,133,1829,125,0,0,0,pass,
up50pct,cross_split,SH601872,up50pct::SH601872::000000,851,2181,151,2117,125,0,0,0,pass,
up50pct,train,SH601877,up50pct::SH601877::000000,398,2281,251,1134,1172,0,0,0,pass,
up50pct,cross_split,SH601877,up50pct::SH601877::000001,296,2281,1426,2227,136,0,0,0,pass,
up50pct,cross_split,SH601878,up50pct::SH601878::000000,47,2167,1405,1768,505,0,0,0,pass,
up50pct,cross_split,SH601881,up50pct::SH601881::000000,142,2267,1412,2085,486,0,0,0,pass,
up50pct,train,SH601888,up50pct::SH601888::000000,306,2281,251,1002,1309,0,0,0,pass,
up50pct,robustness,SH601888,up50pct::SH601888::000001,107,2281,1880,2197,184,0,0,0,pass,
up50pct,cross_split,SH601898,up50pct::SH601898::000000,786,2281,251,2229,143,0,0,0,pass,
up50pct,cross_split,SH601899,up50pct::SH601899::000000,379,2277,1328,2200,125,0,0,0,pass,
up50pct,train,SH601901,up50pct::SH601901::000000,182,2271,241,965,1431,0,0,0,pass,
up50pct,cross_split,SH601901,up50pct::SH601901::000001,67,2271,1322,1872,775,0,0,0,pass,
up50pct,train,SH601908,up50pct::SH601908::000000,2,2281,999,1138,1278,0,0,0,pass,
up50pct,cross_split,SH601916,up50pct::SH601916::000000,92,1570,651,1356,532,0,0,0,pass,
up50pct,robustness,SH601919,up50pct::SH601919::000000,41,2231,1689,2025,499,0,0,0,pass,
up50pct,cross_split,SH601928,up50pct::SH601928::000000,152,2281,262,1524,1417,0,0,0,pass,
up50pct,train,SH601933,up50pct::SH601933::000000,1,2275,741,789,1534,0,0,0,pass,
up50pct,cross_split,SH601933,up50pct::SH601933::000001,253,2275,1075,1925,361,0,0,0,pass,
up50pct,cross_split,SH601939,up50pct::SH601939::000000,570,2281,251,2068,486,0,0,0,pass,
up50pct,train,SH601949,up50pct::SH601949::000000,7,2127,103,1383,2016,0,0,0,pass,
up50pct,train,SH601952,up50pct::SH601952::000000,15,2195,165,794,1992,0,0,0,pass,
up50pct,cross_split,SH601958,up50pct::SH601958::000000,655,2281,251,2220,125,0,0,0,pass,
up50pct,train,SH601966,up50pct::SH601966::000000,162,2272,738,1041,1304,0,0,0,pass,
up50pct,train,SH601966,up50pct::SH601966::000001,1,2272,1143,1167,1129,0,0,0,pass,
up50pct,train,SH601969,up50pct::SH601969::000000,2,2263,289,1081,1935,0,0,0,pass,
up50pct,train,SH601969,up50pct::SH601969::000001,22,2263,1084,1126,1149,0,0,0,pass,
up50pct,train,SH601975,up50pct::SH601975::000000,49,1789,69,914,1565,0,0,0,pass,
up50pct,cross_split,SH601985,up50pct::SH601985::000000,357,2281,858,1835,606,0,0,0,pass,
up50pct,cross_split,SH601988,up50pct::SH601988::000000,349,2281,251,2157,486,0,0,0,pass,
up50pct,train,SH601990,up50pct::SH601990::000000,133,1930,159,507,1525,0,0,0,pass,
up50pct,cross_split,SH601991,up50pct::SH601991::000000,665,2281,251,2266,125,0,0,0,pass,
up50pct,robustness,SH601998,up50pct::SH601998::000000,8,2281,1760,2064,514,0,0,0,pass,
up50pct,cross_split,SH603000,up50pct::SH603000::000000,224,2281,519,1619,1358,0,0,0,pass,
up50pct,train,SH603005,up50pct::SH603005::000000,25,2278,742,854,1438,0,0,0,pass,
up50pct,cross_split,SH603019,up50pct::SH603019::000000,754,2268,547,2109,169,0,0,0,pass,
up50pct,cross_split,SH603025,up50pct::SH603025::000000,1,2266,323,950,1943,0,0,0,pass,
up50pct,train,SH603025,up50pct::SH603025::000001,15,2266,958,1061,1217,0,0,0,pass,
up50pct,train,SH603026,up50pct::SH603026::000000,32,2281,1082,1148,1156,0,0,0,pass,
up50pct,train,SH603027,up50pct::SH603027::000000,55,2280,812,1000,1402,0,0,0,pass,
up50pct,train,SH603043,up50pct::SH603043::000000,5,2166,395,758,1765,0,0,0,pass,
up50pct,train,SH603077,up50pct::SH603077::000000,85,2269,239,1135,1141,0,0,0,pass,
up50pct,robustness,SH603083,up50pct::SH603083::000000,11,2073,1917,2058,125,0,0,0,pass,
up50pct,train,SH603087,up50pct::SH603087::000000,19,1435,96,133,1320,0,0,0,pass,
up50pct,cross_split,SH603087,up50pct::SH603087::000001,82,1435,486,1276,215,0,0,0,pass,
up50pct,train,SH603103,up50pct::SH603103::000000,12,2094,72,2025,1945,0,0,0,pass,
up50pct,robustness,SH603119,up50pct::SH603119::000000,1,683,510,519,173,0,0,0,pass,
up50pct,train,SH603127,up50pct::SH603127::000000,15,2123,902,991,1182,0,0,0,pass,
up50pct,cross_split,SH603129,up50pct::SH603129::000000,82,2128,766,1964,236,0,0,0,pass,
up50pct,cross_split,SH603156,up50pct::SH603156::000000,571,2008,62,1998,135,0,0,0,pass,
up50pct,cross_split,SH603160,up50pct::SH603160::000000,82,2271,1332,1891,391,0,0,0,pass,
up50pct,robustness,SH603179,up50pct::SH603179::000000,5,2233,2082,2148,132,0,0,0,pass,
up50pct,cross_split,SH603198,up50pct::SH603198::000000,299,2281,253,1622,839,0,0,0,pass,
up50pct,train,SH603218,up50pct::SH603218::000000,43,2281,917,989,1304,0,0,0,pass,
up50pct,train,SH603218,up50pct::SH603218::000001,45,2281,1060,1177,1172,0,0,0,pass,
up50pct,robustness,SH603228,up50pct::SH603228::000000,104,2278,1962,2273,147,0,0,0,pass,
up50pct,validation,SH603233,up50pct::SH603233::000000,19,2142,1193,1300,909,0,0,0,pass,
up50pct,cross_split,SH603236,up50pct::SH603236::000000,53,1665,61,757,1315,0,0,0,pass,
up50pct,train,SH603256,up50pct::SH603256::000000,8,1662,61,1465,1580,0,0,0,pass,
up50pct,robustness,SH603256,up50pct::SH603256::000001,11,1662,1483,1595,139,0,0,0,pass,
up50pct,robustness,SH603259,up50pct::SH603259::000000,139,1956,1461,1779,213,0,0,0,pass,
up50pct,train,SH603260,up50pct::SH603260::000000,399,2082,61,933,1156,0,0,0,pass,
up50pct,validation,SH603260,up50pct::SH603260::000001,8,2082,1150,1167,925,0,0,0,pass,
up50pct,robustness,SH603260,up50pct::SH603260::000002,3,2082,1576,1957,225,0,0,0,pass,
up50pct,train,SH603267,up50pct::SH603267::000000,76,1708,361,620,1184,0,0,0,pass,
up50pct,robustness,SH603268,up50pct::SH603268::000000,85,2209,1968,2149,124,0,0,0,pass,
up50pct,train,SH603288,up50pct::SH603288::000000,231,2281,251,978,1413,0,0,0,pass,
up50pct,robustness,SH603296,up50pct::SH603296::000000,163,678,136,662,192,0,0,0,pass,
up50pct,robustness,SH603298,up50pct::SH603298::000000,34,2281,1739,2217,400,0,0,0,pass,
up50pct,cross_split,SH603305,up50pct::SH603305::000000,15,2150,712,1244,1401,0,0,0,pass,
up50pct,train,SH603328,up50pct::SH603328::000000,7,2280,257,2255,1992,0,0,0,pass,
up50pct,train,SH603338,up50pct::SH603338::000000,218,2281,510,1002,1401,0,0,0,pass,
up50pct,train,SH603338,up50pct::SH603338::000001,27,2281,1080,1189,1130,0,0,0,pass,
up50pct,cross_split,SH603338,up50pct::SH603338::000002,2,2281,1427,1785,835,0,0,0,pass,
up50pct,train,SH603345,up50pct::SH603345::000000,153,2211,631,932,1294,0,0,0,pass,
up50pct,train,SH603369,up50pct::SH603369::000000,237,2281,251,976,1402,0,0,0,pass,
up50pct,cross_split,SH603369,up50pct::SH603369::000001,42,2281,1115,1521,841,0,0,0,pass,
up50pct,train,SH603379,up50pct::SH603379::000000,63,1735,61,1185,1517,0,0,0,pass,
up50pct,robustness,SH603379,up50pct::SH603379::000001,64,1735,1193,1674,191,0,0,0,pass,
up50pct,train,SH603392,up50pct::SH603392::000000,84,1473,61,307,1269,0,0,0,pass,
up50pct,cross_split,SH603392,up50pct::SH603392::000001,9,1473,333,472,1132,0,0,0,pass,
up50pct,validation,SH603392,up50pct::SH603392::000002,6,1473,860,889,606,0,0,0,pass,
up50pct,cross_split,SH603444,up50pct::SH603444::000000,381,2280,250,2121,173,0,0,0,pass,
up50pct,robustness,SH603486,up50pct::SH603486::000000,122,1942,1542,1778,201,0,0,0,pass,
up50pct,train,SH603489,up50pct::SH603489::000000,75,1587,166,474,1156,0,0,0,pass,
up50pct,train,SH603515,up50pct::SH603515::000000,4,2281,747,1009,1459,0,0,0,pass,
up50pct,robustness,SH603516,up50pct::SH603516::000000,2,2014,1875,1925,138,0,0,0,pass,
up50pct,train,SH603517,up50pct::SH603517::000000,213,2232,280,954,1313,0,0,0,pass,
up50pct,robustness,SH603529,up50pct::SH603529::000000,1,1201,805,910,396,0,0,0,pass,
up50pct,train,SH603565,up50pct::SH603565::000000,32,1371,80,215,1172,0,0,0,pass,
up50pct,cross_split,SH603568,up50pct::SH603568::000000,205,2281,1436,2221,172,0,0,0,pass,
up50pct,train,SH603589,up50pct::SH603589::000000,290,2281,251,1205,1113,0,0,0,pass,
