signal_week_index,J,holding_week_end,skip_week_end,split,pit_member_count,raw_signal_valid_count,imom_signal_valid_count,raw_portfolio_status,imom_portfolio_status,raw_block_reason,imom_block_reason
314,3,2023-05-12,2023-04-28,validation,232,232,232,complete,complete,,
314,4,2023-05-12,2023-04-28,validation,232,232,232,complete,complete,,
314,8,2023-05-12,2023-04-28,validation,232,232,232,complete,complete,,
314,13,2023-05-12,2023-04-28,validation,232,231,232,complete,complete,,
314,26,2023-05-12,2023-04-28,validation,232,230,232,complete,complete,,
314,52,2023-05-12,2023-04-28,validation,232,225,231,complete,complete,,
315,2,2023-05-19,2023-05-12,validation,229,229,229,complete,complete,,
315,3,2023-05-19,2023-05-12,validation,229,229,229,complete,complete,,
315,4,2023-05-19,2023-05-12,validation,229,229,229,complete,complete,,
315,8,2023-05-19,2023-05-12,validation,229,229,229,complete,complete,,
315,13,2023-05-19,2023-05-12,validation,229,228,229,complete,complete,,
315,26,2023-05-19,2023-05-12,validation,229,227,229,complete,complete,,
315,52,2023-05-19,2023-05-12,validation,229,222,229,complete,complete,,
316,2,2023-05-26,2023-05-19,validation,229,229,229,complete,complete,,
316,3,2023-05-26,2023-05-19,validation,229,229,229,complete,complete,,
316,4,2023-05-26,2023-05-19,validation,229,229,229,complete,complete,,
316,8,2023-05-26,2023-05-19,validation,229,229,229,complete,complete,,
316,13,2023-05-26,2023-05-19,validation,229,228,229,complete,complete,,
316,26,2023-05-26,2023-05-19,validation,229,227,229,complete,complete,,
316,52,2023-05-26,2023-05-19,validation,229,223,229,complete,complete,,
317,2,2023-06-02,2023-05-26,validation,226,226,226,complete,complete,,
317,3,2023-06-02,2023-05-26,validation,226,226,226,complete,complete,,
317,4,2023-06-02,2023-05-26,validation,226,226,226,complete,complete,,
317,8,2023-06-02,2023-05-26,validation,226,226,226,complete,complete,,
317,13,2023-06-02,2023-05-26,validation,226,225,226,complete,complete,,
317,26,2023-06-02,2023-05-26,validation,226,224,226,complete,complete,,
317,52,2023-06-02,2023-05-26,validation,226,221,226,complete,complete,,
318,2,2023-06-09,2023-06-02,validation,224,224,224,complete,complete,,
318,3,2023-06-09,2023-06-02,validation,224,224,224,complete,complete,,
318,4,2023-06-09,2023-06-02,validation,224,224,224,complete,complete,,
318,8,2023-06-09,2023-06-02,validation,224,224,224,complete,complete,,
318,13,2023-06-09,2023-06-02,validation,224,224,224,complete,complete,,
318,26,2023-06-09,2023-06-02,validation,224,222,224,complete,complete,,
318,52,2023-06-09,2023-06-02,validation,224,220,224,complete,complete,,
319,2,2023-06-16,2023-06-09,validation,225,225,225,complete,complete,,
319,3,2023-06-16,2023-06-09,validation,225,225,225,complete,complete,,
319,4,2023-06-16,2023-06-09,validation,225,225,225,complete,complete,,
319,8,2023-06-16,2023-06-09,validation,225,225,225,complete,complete,,
319,13,2023-06-16,2023-06-09,validation,225,225,225,complete,complete,,
319,26,2023-06-16,2023-06-09,validation,225,223,225,complete,complete,,
319,52,2023-06-16,2023-06-09,validation,225,221,225,complete,complete,,
320,2,2023-06-21,2023-06-16,validation,230,230,230,complete,complete,,
320,3,2023-06-21,2023-06-16,validation,230,230,230,complete,complete,,
320,4,2023-06-21,2023-06-16,validation,230,230,230,complete,complete,,
320,8,2023-06-21,2023-06-16,validation,230,230,230,complete,complete,,
320,13,2023-06-21,2023-06-16,validation,230,230,230,complete,complete,,
320,26,2023-06-21,2023-06-16,validation,230,228,230,complete,complete,,
320,52,2023-06-21,2023-06-16,validation,230,226,230,complete,complete,,
321,2,2023-06-30,2023-06-21,validation,222,222,222,complete,complete,,
321,3,2023-06-30,2023-06-21,validation,222,222,222,complete,complete,,
321,4,2023-06-30,2023-06-21,validation,222,222,222,complete,complete,,
321,8,2023-06-30,2023-06-21,validation,222,222,222,complete,complete,,
321,13,2023-06-30,2023-06-21,validation,222,222,222,complete,complete,,
321,26,2023-06-30,2023-06-21,validation,222,220,222,complete,complete,,
321,52,2023-06-30,2023-06-21,validation,222,218,222,complete,complete,,
322,2,2023-07-07,2023-06-30,validation,227,226,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
322,3,2023-07-07,2023-06-30,validation,227,226,226,complete,complete,,
322,4,2023-07-07,2023-06-30,validation,227,226,227,complete,complete,,
322,8,2023-07-07,2023-06-30,validation,227,226,227,complete,complete,,
322,13,2023-07-07,2023-06-30,validation,227,226,227,complete,complete,,
322,26,2023-07-07,2023-06-30,validation,227,224,227,complete,complete,,
322,52,2023-07-07,2023-06-30,validation,227,222,227,complete,complete,,
323,2,2023-07-14,2023-07-07,validation,224,223,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
323,3,2023-07-14,2023-07-07,validation,224,223,223,complete,complete,,
323,4,2023-07-14,2023-07-07,validation,224,223,223,complete,complete,,
323,8,2023-07-14,2023-07-07,validation,224,223,224,complete,complete,,
323,13,2023-07-14,2023-07-07,validation,224,223,224,complete,complete,,
323,26,2023-07-14,2023-07-07,validation,224,221,224,complete,complete,,
323,52,2023-07-14,2023-07-07,validation,224,219,224,complete,complete,,
324,2,2023-07-21,2023-07-14,validation,227,226,226,complete,complete,,
324,3,2023-07-21,2023-07-14,validation,227,226,226,complete,complete,,
324,4,2023-07-21,2023-07-14,validation,227,226,226,complete,complete,,
324,8,2023-07-21,2023-07-14,validation,227,226,227,complete,complete,,
324,13,2023-07-21,2023-07-14,validation,227,226,227,complete,complete,,
324,26,2023-07-21,2023-07-14,validation,227,225,227,complete,complete,,
324,52,2023-07-21,2023-07-14,validation,227,222,227,complete,complete,,
325,2,2023-07-28,2023-07-21,validation,225,225,225,complete,complete,,
325,3,2023-07-28,2023-07-21,validation,225,224,225,complete,complete,,
325,4,2023-07-28,2023-07-21,validation,225,224,225,complete,complete,,
325,8,2023-07-28,2023-07-21,validation,225,224,225,complete,complete,,
325,13,2023-07-28,2023-07-21,validation,225,224,225,complete,complete,,
325,26,2023-07-28,2023-07-21,validation,225,223,225,complete,complete,,
325,52,2023-07-28,2023-07-21,validation,225,220,225,complete,complete,,
326,2,2023-08-04,2023-07-28,validation,233,233,233,complete,complete,,
326,3,2023-08-04,2023-07-28,validation,233,233,233,complete,complete,,
326,4,2023-08-04,2023-07-28,validation,233,232,233,complete,complete,,
326,8,2023-08-04,2023-07-28,validation,233,232,233,complete,complete,,
326,13,2023-08-04,2023-07-28,validation,233,232,232,complete,complete,,
326,26,2023-08-04,2023-07-28,validation,233,230,232,complete,complete,,
326,52,2023-08-04,2023-07-28,validation,233,227,232,complete,complete,,
327,2,2023-08-11,2023-08-04,validation,232,232,232,complete,complete,,
327,3,2023-08-11,2023-08-04,validation,232,232,232,complete,complete,,
327,4,2023-08-11,2023-08-04,validation,232,232,232,complete,complete,,
327,8,2023-08-11,2023-08-04,validation,232,231,232,complete,complete,,
327,13,2023-08-11,2023-08-04,validation,232,231,231,complete,complete,,
327,26,2023-08-11,2023-08-04,validation,232,229,230,complete,complete,,
327,52,2023-08-11,2023-08-04,validation,232,225,230,complete,complete,,
328,2,2023-08-18,2023-08-11,validation,230,230,230,complete,complete,,
328,3,2023-08-18,2023-08-11,validation,230,230,230,complete,complete,,
328,4,2023-08-18,2023-08-11,validation,230,230,230,complete,complete,,
328,8,2023-08-18,2023-08-11,validation,230,229,230,complete,complete,,
328,13,2023-08-18,2023-08-11,validation,230,229,229,complete,complete,,
328,26,2023-08-18,2023-08-11,validation,230,227,228,complete,complete,,
328,52,2023-08-18,2023-08-11,validation,230,222,228,complete,complete,,
329,2,2023-08-25,2023-08-18,validation,220,220,220,complete,complete,,
329,3,2023-08-25,2023-08-18,validation,220,220,220,complete,complete,,
329,4,2023-08-25,2023-08-18,validation,220,220,220,complete,complete,,
329,8,2023-08-25,2023-08-18,validation,220,219,220,complete,complete,,
329,13,2023-08-25,2023-08-18,validation,220,219,220,complete,complete,,
329,26,2023-08-25,2023-08-18,validation,220,218,218,complete,complete,,
329,52,2023-08-25,2023-08-18,validation,220,213,218,complete,complete,,
330,2,2023-09-01,2023-08-25,validation,215,215,215,complete,complete,,
330,3,2023-09-01,2023-08-25,validation,215,215,215,complete,complete,,
330,4,2023-09-01,2023-08-25,validation,215,215,215,complete,complete,,
330,8,2023-09-01,2023-08-25,validation,215,214,215,complete,complete,,
330,13,2023-09-01,2023-08-25,validation,215,214,215,complete,complete,,
330,26,2023-09-01,2023-08-25,validation,215,213,213,complete,complete,,
330,52,2023-09-01,2023-08-25,validation,215,208,213,complete,complete,,
331,2,2023-09-08,2023-09-01,validation,225,225,225,complete,complete,,
331,3,2023-09-08,2023-09-01,validation,225,225,225,complete,complete,,
331,4,2023-09-08,2023-09-01,validation,225,225,225,complete,complete,,
331,8,2023-09-08,2023-09-01,validation,225,225,225,complete,complete,,
331,13,2023-09-08,2023-09-01,validation,225,224,225,complete,complete,,
331,26,2023-09-08,2023-09-01,validation,225,224,223,complete,complete,,
331,52,2023-09-08,2023-09-01,validation,225,218,223,complete,complete,,
332,2,2023-09-15,2023-09-08,validation,223,223,223,complete,complete,,
332,3,2023-09-15,2023-09-08,validation,223,223,223,complete,complete,,
332,4,2023-09-15,2023-09-08,validation,223,223,223,complete,complete,,
332,8,2023-09-15,2023-09-08,validation,223,223,223,complete,complete,,
332,13,2023-09-15,2023-09-08,validation,223,222,223,complete,complete,,
332,26,2023-09-15,2023-09-08,validation,223,222,222,complete,complete,,
332,52,2023-09-15,2023-09-08,validation,223,216,221,complete,complete,,
333,2,2023-09-22,2023-09-15,validation,226,226,226,complete,complete,,
333,3,2023-09-22,2023-09-15,validation,226,226,226,complete,complete,,
333,4,2023-09-22,2023-09-15,validation,226,226,226,complete,complete,,
333,8,2023-09-22,2023-09-15,validation,226,226,226,complete,complete,,
333,13,2023-09-22,2023-09-15,validation,226,225,226,complete,complete,,
333,26,2023-09-22,2023-09-15,validation,226,225,225,complete,complete,,
333,52,2023-09-22,2023-09-15,validation,226,220,224,complete,complete,,
334,2,2023-09-28,2023-09-22,validation,227,227,227,complete,complete,,
334,3,2023-09-28,2023-09-22,validation,227,227,227,complete,complete,,
334,4,2023-09-28,2023-09-22,validation,227,227,227,complete,complete,,
334,8,2023-09-28,2023-09-22,validation,227,227,227,complete,complete,,
334,13,2023-09-28,2023-09-22,validation,227,226,227,complete,complete,,
334,26,2023-09-28,2023-09-22,validation,227,226,226,complete,complete,,
334,52,2023-09-28,2023-09-22,validation,227,222,225,complete,complete,,
335,2,2023-10-13,2023-09-28,validation,226,226,226,complete,complete,,
335,3,2023-10-13,2023-09-28,validation,226,226,226,complete,complete,,
335,4,2023-10-13,2023-09-28,validation,226,226,226,complete,complete,,
335,8,2023-10-13,2023-09-28,validation,226,226,226,complete,complete,,
335,13,2023-10-13,2023-09-28,validation,226,225,226,complete,complete,,
335,26,2023-10-13,2023-09-28,validation,226,225,225,complete,complete,,
335,52,2023-10-13,2023-09-28,validation,226,221,224,complete,complete,,
336,2,2023-10-20,2023-10-13,validation,221,221,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
336,3,2023-10-20,2023-10-13,validation,221,221,221,complete,complete,,
336,4,2023-10-20,2023-10-13,validation,221,221,221,complete,complete,,
336,8,2023-10-20,2023-10-13,validation,221,221,221,complete,complete,,
336,13,2023-10-20,2023-10-13,validation,221,221,221,complete,complete,,
336,26,2023-10-20,2023-10-13,validation,221,220,220,complete,complete,,
336,52,2023-10-20,2023-10-13,validation,221,216,219,complete,complete,,
337,2,2023-10-27,2023-10-20,validation,216,216,0,complete,blocked_insufficient_portfolio_coverage,,insufficient_signal_eligible_universe
337,3,2023-10-27,2023-10-20,validation,216,216,216,complete,complete,,
337,4,2023-10-27,2023-10-20,validation,216,216,216,complete,complete,,
337,8,2023-10-27,2023-10-20,validation,216,216,216,complete,complete,,
337,13,2023-10-27,2023-10-20,validation,216,216,216,complete,complete,,
337,26,2023-10-27,2023-10-20,validation,216,215,216,complete,complete,,
337,52,2023-10-27,2023-10-20,validation,216,211,214,complete,complete,,
338,2,2023-11-03,2023-10-27,validation,213,213,213,complete,complete,,
338,3,2023-11-03,2023-10-27,validation,213,213,213,complete,complete,,
338,4,2023-11-03,2023-10-27,validation,213,213,213,complete,complete,,
338,8,2023-11-03,2023-10-27,validation,213,213,213,complete,complete,,
338,13,2023-11-03,2023-10-27,validation,213,213,213,complete,complete,,
338,26,2023-11-03,2023-10-27,validation,213,212,213,complete,complete,,
338,52,2023-11-03,2023-10-27,validation,213,208,211,complete,complete,,
339,2,2023-11-10,2023-11-03,validation,213,213,213,complete,complete,,
339,3,2023-11-10,2023-11-03,validation,213,213,213,complete,complete,,
339,4,2023-11-10,2023-11-03,validation,213,213,213,complete,complete,,
339,8,2023-11-10,2023-11-03,validation,213,213,213,complete,complete,,
339,13,2023-11-10,2023-11-03,validation,213,213,213,complete,complete,,
339,26,2023-11-10,2023-11-03,validation,213,212,213,complete,complete,,
339,52,2023-11-10,2023-11-03,validation,213,208,211,complete,complete,,
340,2,2023-11-17,2023-11-10,validation,218,218,218,complete,complete,,
340,3,2023-11-17,2023-11-10,validation,218,218,218,complete,complete,,
340,4,2023-11-17,2023-11-10,validation,218,218,218,complete,complete,,
340,8,2023-11-17,2023-11-10,validation,218,218,218,complete,complete,,
340,13,2023-11-17,2023-11-10,validation,218,218,218,complete,complete,,
340,26,2023-11-17,2023-11-10,validation,218,217,218,complete,complete,,
340,52,2023-11-17,2023-11-10,validation,218,213,216,complete,complete,,
341,2,2023-11-24,2023-11-17,validation,216,216,216,complete,complete,,
341,3,2023-11-24,2023-11-17,validation,216,216,216,complete,complete,,
341,4,2023-11-24,2023-11-17,validation,216,216,216,complete,complete,,
341,8,2023-11-24,2023-11-17,validation,216,216,216,complete,complete,,
341,13,2023-11-24,2023-11-17,validation,216,216,216,complete,complete,,
341,26,2023-11-24,2023-11-17,validation,216,215,216,complete,complete,,
341,52,2023-11-24,2023-11-17,validation,216,211,214,complete,complete,,
342,2,2023-12-01,2023-11-24,validation,213,213,213,complete,complete,,
342,3,2023-12-01,2023-11-24,validation,213,213,213,complete,complete,,
342,4,2023-12-01,2023-11-24,validation,213,213,213,complete,complete,,
342,8,2023-12-01,2023-11-24,validation,213,213,213,complete,complete,,
342,13,2023-12-01,2023-11-24,validation,213,213,213,complete,complete,,
342,26,2023-12-01,2023-11-24,validation,213,212,213,complete,complete,,
342,52,2023-12-01,2023-11-24,validation,213,208,211,complete,complete,,
343,2,2023-12-08,2023-12-01,validation,214,214,214,complete,complete,,
343,3,2023-12-08,2023-12-01,validation,214,214,214,complete,complete,,
343,4,2023-12-08,2023-12-01,validation,214,214,214,complete,complete,,
343,8,2023-12-08,2023-12-01,validation,214,214,214,complete,complete,,
343,13,2023-12-08,2023-12-01,validation,214,214,214,complete,complete,,
343,26,2023-12-08,2023-12-01,validation,214,213,214,complete,complete,,
343,52,2023-12-08,2023-12-01,validation,214,209,212,complete,complete,,
344,2,2023-12-15,2023-12-08,validation,211,211,211,complete,complete,,
344,3,2023-12-15,2023-12-08,validation,211,211,211,complete,complete,,
344,4,2023-12-15,2023-12-08,validation,211,211,211,complete,complete,,
344,8,2023-12-15,2023-12-08,validation,211,211,211,complete,complete,,
344,13,2023-12-15,2023-12-08,validation,211,211,211,complete,complete,,
344,26,2023-12-15,2023-12-08,validation,211,210,211,complete,complete,,
344,52,2023-12-15,2023-12-08,validation,211,206,209,complete,complete,,
345,2,2023-12-22,2023-12-15,validation,209,209,209,complete,complete,,
345,3,2023-12-22,2023-12-15,validation,209,209,209,complete,complete,,
345,4,2023-12-22,2023-12-15,validation,209,209,209,complete,complete,,
345,8,2023-12-22,2023-12-15,validation,209,209,209,complete,complete,,
345,13,2023-12-22,2023-12-15,validation,209,209,209,complete,complete,,
345,26,2023-12-22,2023-12-15,validation,209,208,209,complete,complete,,
345,52,2023-12-22,2023-12-15,validation,209,204,207,complete,complete,,
346,2,2023-12-29,2023-12-22,validation,205,205,205,complete,complete,,
346,3,2023-12-29,2023-12-22,validation,205,205,205,complete,complete,,
346,4,2023-12-29,2023-12-22,validation,205,205,205,complete,complete,,
346,8,2023-12-29,2023-12-22,validation,205,205,205,complete,complete,,
346,13,2023-12-29,2023-12-22,validation,205,205,205,complete,complete,,
