instrument,stock_ts_code,industry_target_key,industry_ts_code,industry_name,source,source_trade_date,weight
SZ300849,300849.SZ,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SZ300850,300850.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300851,300851.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300852,300852.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300853,300853.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300854,300854.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300855,300855.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ300856,300856.SZ,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SZ300857,300857.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300858,300858.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300859,300859.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ300860,300860.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ300861,300861.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300862,300862.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300863,300863.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300864,300864.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300865,300865.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300866,300866.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300867,300867.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300868,300868.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300869,300869.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300870,300870.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300871,300871.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ300872,300872.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300873,300873.SZ,sw_801170,801170.SI,交通运输,tushare.index_member,20260430,
SZ300875,300875.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300876,300876.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300877,300877.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ300878,300878.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300879,300879.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300880,300880.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300881,300881.SZ,sw_801040,801040.SI,钢铁,tushare.index_member,20260430,
SZ300882,300882.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300883,300883.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ300884,300884.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300885,300885.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300886,300886.SZ,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SZ300887,300887.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ300888,300888.SZ,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SZ300889,300889.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300890,300890.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300891,300891.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300892,300892.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ300893,300893.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300894,300894.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ300895,300895.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300896,300896.SZ,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SZ300897,300897.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300898,300898.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ300899,300899.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300900,300900.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300901,300901.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ300902,300902.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300903,300903.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300904,300904.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300905,300905.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300906,300906.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300907,300907.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300908,300908.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ300909,300909.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300910,300910.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300911,300911.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ300912,300912.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300913,300913.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300915,300915.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ300916,300916.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300917,300917.SZ,sw_801180,801180.SI,房地产,tushare.index_member,20260430,
SZ300918,300918.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ300919,300919.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300920,300920.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300921,300921.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300922,300922.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300923,300923.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300925,300925.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300926,300926.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300927,300927.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300928,300928.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300929,300929.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300930,300930.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ300931,300931.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300932,300932.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300933,300933.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300935,300935.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300936,300936.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300937,300937.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300938,300938.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ300939,300939.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300940,300940.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300941,300941.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300942,300942.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300943,300943.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300945,300945.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ300946,300946.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300947,300947.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ300948,300948.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300949,300949.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300950,300950.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300951,300951.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300952,300952.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ300953,300953.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ300955,300955.SZ,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SZ300956,300956.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300957,300957.SZ,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SZ300958,300958.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300959,300959.SZ,sw_801770,801770.SI,通信,tushare.index_member,20260430,
SZ300960,300960.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300961,300961.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ300962,300962.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ300963,300963.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ300964,300964.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300965,300965.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ300966,300966.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300967,300967.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ300968,300968.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300969,300969.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300970,300970.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ300971,300971.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300972,300972.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ300973,300973.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ300975,300975.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300976,300976.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300977,300977.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300978,300978.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300979,300979.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ300980,300980.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300981,300981.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ300982,300982.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300983,300983.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300984,300984.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300985,300985.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300986,300986.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300987,300987.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ300988,300988.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300989,300989.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ300990,300990.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300991,300991.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ300992,300992.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ300993,300993.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ300994,300994.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300995,300995.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ300996,300996.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ300997,300997.SZ,sw_801120,801120.SI,食品饮料,tushare.index_member,20260430,
SZ300998,300998.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ300999,300999.SZ,sw_801010,801010.SI,农林牧渔,tushare.index_member,20260430,
SZ301000,301000.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ301001,301001.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ301002,301002.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ301003,301003.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ301004,301004.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ301005,301005.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ301006,301006.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301007,301007.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ301008,301008.SZ,sw_801110,801110.SI,家用电器,tushare.index_member,20260430,
SZ301009,301009.SZ,sw_801980,801980.SI,美容护理,tushare.index_member,20260430,
SZ301010,301010.SZ,sw_801710,801710.SI,建筑材料,tushare.index_member,20260430,
SZ301011,301011.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ301012,301012.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ301013,301013.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301015,301015.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ301016,301016.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301017,301017.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ301018,301018.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301019,301019.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ301020,301020.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ301021,301021.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301022,301022.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ301023,301023.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ301024,301024.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ301025,301025.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ301026,301026.SZ,sw_801050,801050.SI,有色金属,tushare.index_member,20260430,
SZ301027,301027.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ301028,301028.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301029,301029.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301030,301030.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ301031,301031.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ301032,301032.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301033,301033.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ301035,301035.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ301036,301036.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ301037,301037.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ301038,301038.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ301039,301039.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ301040,301040.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ301041,301041.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ301042,301042.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ301043,301043.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301045,301045.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ301046,301046.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ301047,301047.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ301048,301048.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301049,301049.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ301050,301050.SZ,sw_801740,801740.SI,国防军工,tushare.index_member,20260430,
SZ301051,301051.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ301052,301052.SZ,sw_801760,801760.SI,传媒,tushare.index_member,20260430,
SZ301053,301053.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301055,301055.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ301056,301056.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301057,301057.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ301058,301058.SZ,sw_801720,801720.SI,建筑装饰,tushare.index_member,20260430,
SZ301059,301059.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ301060,301060.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ301061,301061.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ301062,301062.SZ,sw_801140,801140.SI,轻工制造,tushare.index_member,20260430,
SZ301063,301063.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301065,301065.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ301066,301066.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ301067,301067.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ301068,301068.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ301069,301069.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ301070,301070.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301071,301071.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ301072,301072.SZ,sw_801880,801880.SI,汽车,tushare.index_member,20260430,
SZ301073,301073.SZ,sw_801210,801210.SI,社会服务,tushare.index_member,20260430,
SZ301075,301075.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ301076,301076.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ301077,301077.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
SZ301078,301078.SZ,sw_801200,801200.SI,商贸零售,tushare.index_member,20260430,
SZ301079,301079.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301080,301080.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ301081,301081.SZ,sw_801970,801970.SI,环保,tushare.index_member,20260430,
SZ301082,301082.SZ,sw_801730,801730.SI,电力设备,tushare.index_member,20260430,
SZ301083,301083.SZ,sw_801890,801890.SI,机械设备,tushare.index_member,20260430,
SZ301085,301085.SZ,sw_801750,801750.SI,计算机,tushare.index_member,20260430,
SZ301086,301086.SZ,sw_801080,801080.SI,电子,tushare.index_member,20260430,
SZ301087,301087.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ301088,301088.SZ,sw_801130,801130.SI,纺织服饰,tushare.index_member,20260430,
SZ301089,301089.SZ,sw_801150,801150.SI,医药生物,tushare.index_member,20260430,
SZ301090,301090.SZ,sw_801030,801030.SI,基础化工,tushare.index_member,20260430,
