instrument_id,signal_date,split,open,high,low,close,volume,money,vwap,avg_money20_D,industry_id,industry_name,liquidity_quintile,beta_bucket,market_state,base_eligible,candidate_row_id,included_factor_count,valid_included_factor_count,eligible_after_factor_coverage,active_factor_count,score_raw,eligible_count,selected_flag,canonical_unit_id,event_key,unit_role
SH600763,2021-02-05,train,231.44,246.05,229.32,245.33,2777800.0,933296260.0,335.98398,782114969.6,sw_801150,医药生物,q3,mid_beta,mixed,True,22032,125,125,True,124,-0.006053545887792303,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600763_2021-02-05,nonselected_baseline
SZ001979,2021-02-05,train,9.86,10.08,9.86,9.98,10122188.0,119971570.0,11.852336,185462836.8,sw_801180,房地产,q1,low_beta,mixed,True,72048,125,124,True,123,-0.00701707356223246,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ001979_2021-02-05,nonselected_baseline
SH601688,2021-02-05,train,14.47,14.59,14.31,14.42,59324080.0,1000050600.0,16.857414,1841430803.2,sw_801790,非银金融,q4,mid_beta,mixed,True,43660,125,125,True,124,-0.008215662091970444,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601688_2021-02-05,nonselected_baseline
SH600845,2021-02-05,train,24.64,25.86,24.6,25.15,6391439.0,433570340.0,67.836105,464622510.4,sw_801750,计算机,q2,low_beta,mixed,True,23492,125,125,True,124,-0.008755275063336856,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600845_2021-02-05,nonselected_baseline
SH603259,2021-02-05,train,135.55,141.09,133.91,136.99,11163416.0,1985004000.0,177.81332,2734114246.4,sw_801150,医药生物,q5,high_beta,mixed,True,55726,125,125,True,124,-0.00884006584003087,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603259_2021-02-05,nonselected_baseline
SH600887,2021-02-05,train,36.8,37.57,36.36,36.77,79759176.0,3544478700.0,44.439762,3974664345.6,sw_801120,食品饮料,q5,high_beta,mixed,True,24599,125,125,True,124,-0.008905587808018731,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600887_2021-02-05,nonselected_baseline
SH600426,2021-02-05,train,31.65,32.06,29.59,29.81,21793850.0,978019200.0,44.875927,714272568.0,sw_801030,基础化工,q2,high_beta,mixed,True,14861,125,125,True,124,-0.009884110952336942,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600426_2021-02-05,nonselected_baseline
SZ002791,2021-02-05,train,179.58,184.92,177.98,180.67,1416600.0,260358740.0,183.79129,344305768.8,sw_801710,建筑材料,q1,mid_beta,mixed,True,84227,125,125,True,124,-0.011544325659351965,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002791_2021-02-05,nonselected_baseline
SH600018,2021-02-05,train,3.67,3.72,3.63,3.66,18115532.0,78096620.0,4.3110313,229946055.6,sw_801170,交通运输,q1,low_beta,mixed,True,2721,125,125,True,124,-0.012975327467786209,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600018_2021-02-05,nonselected_baseline
SZ000100,2021-02-05,train,7.89,7.9,7.12,7.12,900349630.0,7810972000.0,8.6754875,7177152716.8,sw_801080,电子,q5,high_beta,mixed,True,61913,125,124,True,123,-0.013149228901034447,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000100_2021-02-05,nonselected_baseline
SZ002459,2021-02-05,train,18.21,19.3,18.2,18.7,15237100.0,591235460.0,38.80236,667491211.2,sw_801730,电力设备,q2,high_beta,mixed,True,79830,125,125,True,124,-0.01589934487316397,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002459_2021-02-05,nonselected_baseline
SH603345,2021-02-05,train,261.16,268.06,252.68,264.26,1817700.0,494857470.0,272.24374,602132016.0,sw_801120,食品饮料,q2,low_beta,mixed,True,56837,125,125,True,124,-0.016348093207324704,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603345_2021-02-05,nonselected_baseline
SZ000651,2021-02-05,train,41.01,41.72,40.9,41.32,27993334.0,1649582600.0,58.927692,2865844083.2,sw_801110,家用电器,q5,low_beta,mixed,True,66281,125,125,True,124,-0.01666052229402046,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000651_2021-02-05,nonselected_baseline
SH600519,2021-02-05,train,2037.93,2072.64,2008.13,2027.42,3972906.0,9253566000.0,2329.1682,8739829427.2,sw_801120,食品饮料,q5,mid_beta,mixed,True,16376,125,125,True,124,-0.01809275009098553,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600519_2021-02-05,nonselected_baseline
SZ003816,2021-02-05,train,2.29,2.33,2.28,2.29,56706412.0,148810530.0,2.6242275,275063179.2,sw_801160,公用事业,q1,low_beta,mixed,True,85595,125,125,True,124,-0.01972937372122561,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ003816_2021-02-05,nonselected_baseline
SH601985,2021-02-05,train,4.21,4.24,4.14,4.2,47809880.0,223789250.0,4.6808157,475318323.2,sw_801160,公用事业,q2,low_beta,mixed,True,52812,125,125,True,124,-0.02014146411355825,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601985_2021-02-05,nonselected_baseline
SH601021,2021-02-05,train,61.23,61.77,59.82,60.48,4179246.0,263206110.0,62.97933,457834006.4,sw_801170,交通运输,q2,low_beta,mixed,True,29867,125,125,True,124,-0.022074398224151904,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601021_2021-02-05,nonselected_baseline
SH601012,2021-02-05,train,55.93,58.66,55.88,56.68,100245610.0,11604989000.0,115.76556,9788279116.8,sw_801730,电力设备,q5,high_beta,mixed,True,29324,125,125,True,124,-0.022206039182961948,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601012_2021-02-05,nonselected_baseline
SH601211,2021-02-05,train,13.64,13.7,13.52,13.59,27314436.0,442730200.0,16.208652,749584856.0,sw_801790,非银金融,q3,mid_beta,mixed,True,34389,125,125,True,124,-0.022292717622833386,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601211_2021-02-05,nonselected_baseline
SH600606,2021-02-05,train,4.25,4.42,4.24,4.33,32222600.0,168965760.0,5.2437034,243910372.8,sw_801180,房地产,q1,low_beta,mixed,True,19015,125,124,True,123,-0.022824379411049006,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600606_2021-02-05,nonselected_baseline
SZ000725,2021-02-05,train,5.56,5.56,5.3,5.3,1128165900.0,6760337400.0,5.992326,9511386931.2,sw_801080,电子,q5,high_beta,mixed,True,67354,125,125,True,124,-0.022933832610086087,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000725_2021-02-05,nonselected_baseline
SH600031,2021-02-05,train,38.19,39.05,37.25,37.42,106965900.0,4549512000.0,42.53236,5843668761.6,sw_801890,机械设备,q5,high_beta,mixed,True,5875,125,125,True,124,-0.02539792656147432,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600031_2021-02-05,nonselected_baseline
SZ002271,2021-02-05,train,50.07,50.51,47.57,48.03,31776700.0,1687201700.0,53.09556,1587724784.0,sw_801710,建筑材料,q4,high_beta,mixed,True,77162,125,125,True,124,-0.02587173034947726,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002271_2021-02-05,nonselected_baseline
SZ000776,2021-02-05,train,13.52,13.61,13.37,13.39,41191050.0,638429950.0,15.49924,1566179174.4,sw_801790,非银金融,q4,high_beta,mixed,True,68160,125,125,True,124,-0.026450703866899974,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000776_2021-02-05,nonselected_baseline
SH601186,2021-02-05,train,6.2,6.29,6.19,6.24,31016184.0,228286200.0,7.3602285,552949156.8,sw_801720,建筑装饰,q2,low_beta,mixed,True,33953,125,125,True,124,-0.026487703570314953,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601186_2021-02-05,nonselected_baseline
SZ000858,2021-02-05,train,269.53,283.26,269.53,274.47,32891320.0,10624158000.0,323.00793,8615902668.8,sw_801120,食品饮料,q5,high_beta,mixed,True,69226,125,125,True,124,-0.02772588888183236,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000858_2021-02-05,nonselected_baseline
SH601901,2021-02-05,train,8.45,8.66,8.32,8.45,63468940.0,557234700.0,8.779644,988205457.6,sw_801790,非银金融,q3,mid_beta,mixed,True,51053,125,125,True,124,-0.028098727009379335,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601901_2021-02-05,nonselected_baseline
SH601966,2021-02-05,train,47.4,49.06,45.1,45.1,14128200.0,687609540.0,48.669296,586476633.6,sw_801030,基础化工,q2,mid_beta,mixed,True,52593,125,124,True,123,-0.028781502363764172,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601966_2021-02-05,nonselected_baseline
SH600837,2021-02-05,train,11.02,11.09,10.97,11.03,43350200.0,516655550.0,11.918181,871594099.2,sw_801790,非银金融,q3,mid_beta,mixed,True,23233,125,125,True,124,-0.029142394737010042,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600837_2021-02-05,nonselected_baseline
SH603369,2021-02-05,train,56.39,57.65,54.92,56.64,16310600.0,988813800.0,60.624,910370561.6,sw_801120,食品饮料,q3,high_beta,mixed,True,56888,125,125,True,124,-0.03090300697893385,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603369_2021-02-05,nonselected_baseline
SH600048,2021-02-05,train,10.96,11.39,10.92,11.26,88379380.0,1205608200.0,13.641284,1514749244.8,sw_801180,房地产,q4,low_beta,mixed,True,6921,125,125,True,124,-0.031478605976688764,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600048_2021-02-05,nonselected_baseline
SH600176,2021-02-05,train,18.98,19.12,18.27,18.46,36127076.0,880055900.0,24.360008,1134352262.4,sw_801030,基础化工,q3,mid_beta,mixed,True,10106,125,122,True,121,-0.031607217163093816,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600176_2021-02-05,nonselected_baseline
SH600309,2021-02-05,train,118.6,119.13,110.8,111.78,28830972.0,3665209600.0,127.12751,2449744640.0,sw_801030,基础化工,q4,high_beta,mixed,True,12318,125,125,True,124,-0.031751840976217104,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600309_2021-02-05,nonselected_baseline
SH603816,2021-02-05,train,61.95,64.07,60.49,61.94,4439700.0,392154400.0,88.32903,351359964.0,sw_801140,轻工制造,q1,mid_beta,mixed,True,58591,125,125,True,124,-0.03197916929099348,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603816_2021-02-05,nonselected_baseline
SZ000568,2021-02-05,train,240.51,255.72,238.62,247.91,17166124.0,4948264000.0,288.2575,4603983257.6,sw_801120,食品饮料,q5,high_beta,mixed,True,64881,125,125,True,124,-0.03399919620865295,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000568_2021-02-05,nonselected_baseline
SH601319,2021-02-05,train,5.12,5.17,5.07,5.13,39820990.0,235553310.0,5.915305,378640151.2,sw_801790,非银金融,q1,low_beta,mixed,True,37138,125,125,True,124,-0.034854741511686195,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601319_2021-02-05,nonselected_baseline
SZ000157,2021-02-05,train,10.31,10.56,9.63,9.65,211500110.0,2720613600.0,12.863415,2451421971.2,sw_801890,机械设备,q4,high_beta,mixed,True,62211,125,125,True,124,-0.035232641974524144,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000157_2021-02-05,nonselected_baseline
SH603517,2021-02-05,train,93.82,101.5,92.34,97.18,5912100.0,592704300.0,100.252754,568185785.6,sw_801120,食品饮料,q2,low_beta,mixed,True,57814,125,125,True,124,-0.03684667930487664,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH603517_2021-02-05,nonselected_baseline
SH601155,2021-02-05,train,41.62,42.75,41.36,41.65,9215800.0,406040300.0,44.059147,617743037.6,sw_801180,房地产,q2,low_beta,mixed,True,32792,125,125,True,124,-0.03789837056049897,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601155_2021-02-05,nonselected_baseline
SH600900,2021-02-05,train,16.44,16.55,16.28,16.36,54269016.0,1056400600.0,19.465998,1205382768.0,sw_801160,公用事业,q3,low_beta,mixed,True,25448,125,125,True,124,-0.03832840447824809,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600900_2021-02-05,nonselected_baseline
SH600050,2021-02-05,train,3.49,3.51,3.47,3.49,62944324.0,253877180.0,4.033361,707589424.0,sw_801770,通信,q2,low_beta,mixed,True,7345,125,125,True,124,-0.03848322084353816,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600050_2021-02-05,nonselected_baseline
SZ002493,2021-02-05,train,25.8,25.93,23.79,23.97,49374180.0,1899868700.0,38.478992,1279446473.6,sw_801030,基础化工,q4,mid_beta,mixed,True,81267,125,125,True,124,-0.03971683007154253,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002493_2021-02-05,nonselected_baseline
SH601618,2021-02-05,train,2.44,2.47,2.42,2.43,77961040.0,212188560.0,2.7217257,684359660.0,sw_801720,建筑装饰,q2,mid_beta,mixed,True,41234,125,125,True,124,-0.04003593541171041,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601618_2021-02-05,nonselected_baseline
SZ002714,2021-02-05,train,70.48,75.7,69.15,69.52,70432500.0,7793056000.0,110.645744,4125138348.8,sw_801010,农林牧渔,q5,mid_beta,mixed,True,83529,125,125,True,124,-0.04141986541329853,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002714_2021-02-05,nonselected_baseline
SH601816,2021-02-05,train,4.82,4.86,4.8,4.83,30175294.0,156221550.0,5.1771345,303761028.0,sw_801170,交通运输,q1,low_beta,mixed,True,46811,125,125,True,124,-0.04153736186544261,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601816_2021-02-05,nonselected_baseline
SH601669,2021-02-05,train,3.25,3.3,3.23,3.26,31121238.0,113118550.0,3.6347704,313432117.2,sw_801720,建筑装饰,q1,low_beta,mixed,True,43230,125,125,True,124,-0.041912684968161966,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601669_2021-02-05,nonselected_baseline
SZ000166,2021-02-05,train,4.22,4.28,4.2,4.25,42450204.0,196011420.0,4.6174436,413937136.8,sw_801790,非银金融,q1,mid_beta,mixed,True,62630,125,125,True,124,-0.0433384969965705,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ000166_2021-02-05,nonselected_baseline
SH601018,2021-02-05,train,3.35,3.37,3.33,3.35,10454164.0,39923480.0,3.818907,98375515.2,sw_801170,交通运输,q1,low_beta,mixed,True,29674,125,125,True,124,-0.044249247823421274,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601018_2021-02-05,nonselected_baseline
SH601888,2021-02-05,train,314.94,332.54,312.99,326.1,13760066.0,4763194400.0,346.16074,4807527744.0,sw_801210,社会服务,q5,high_beta,mixed,True,49838,125,125,True,124,-0.0459561463175041,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601888_2021-02-05,nonselected_baseline
SH601766,2021-02-05,train,5.09,5.18,5.05,5.05,107439250.0,646663550.0,6.0188766,2509357667.2,sw_801890,机械设备,q4,low_beta,mixed,True,45278,125,125,True,124,-0.049579028851322586,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601766_2021-02-05,nonselected_baseline
SH601600,2021-02-05,train,3.09,3.21,3.08,3.1,162419740.0,546894300.0,3.3671663,466596916.8,sw_801050,有色金属,q2,mid_beta,mixed,True,39893,125,125,True,124,-0.05015200939810564,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601600_2021-02-05,nonselected_baseline
SH600383,2021-02-05,train,9.76,10.22,9.63,10.05,48408100.0,556084400.0,11.487425,580434318.4,sw_801180,房地产,q2,low_beta,mixed,True,14208,125,125,True,124,-0.05083393370131812,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600383_2021-02-05,nonselected_baseline
SH600436,2021-02-05,train,323.66,335.8,316.88,330.62,4518132.0,1544654800.0,341.8791,1457308310.4,sw_801150,医药生物,q4,mid_beta,mixed,True,15205,125,125,True,124,-0.05172194956591533,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600436_2021-02-05,nonselected_baseline
SH600690,2021-02-05,train,28.49,30.09,28.22,29.43,55917824.0,1877113600.0,33.569145,1777036569.6,sw_801110,家用电器,q4,high_beta,mixed,True,20106,125,124,True,123,-0.051804551915303476,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH600690_2021-02-05,nonselected_baseline
SH601006,2021-02-05,train,4.61,4.63,4.58,4.63,19137662.0,122257800.0,6.388335,216414425.6,sw_801170,交通运输,q1,low_beta,mixed,True,28505,125,124,True,123,-0.05231968301340816,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601006_2021-02-05,nonselected_baseline
SZ002050,2021-02-05,train,23.24,23.61,22.81,23.33,34600256.0,858516100.0,24.81242,896331926.4,sw_801110,家用电器,q3,high_beta,mixed,True,74044,125,125,True,124,-0.05304284016000888,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SZ002050_2021-02-05,nonselected_baseline
SH601377,2021-02-05,train,7.06,7.09,6.94,6.96,56454190.0,462163260.0,8.186518,1147070492.8,sw_801790,非银金融,q3,high_beta,mixed,True,38677,125,125,True,124,-0.053286594083352436,226,False,r04_gtja191_train_direction_equal_weight_residual_composite_v0,r04_nonselected_baseline_SH601377_2021-02-05,nonselected_baseline
