threshold_id,split_bucket,phase_scheme,episode_cluster_id,cluster_anchor_n,cluster_subtype_set,cluster_phase_resolved,cluster_single_subtype_after_phase,cluster_residual_mixed_share,cluster_sparse_phase_anchor_share,cluster_outcome_only_descriptor_flag
up50pct,train,outcome,up50pct::SH603328::000000,7,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH603489::000000,75,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.5733333333333334,0.013333333333333334,True
up50pct,train,outcome,up50pct::SH603515::000000,4,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH603516::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH603529::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH603596::000000,12,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.16666666666666666,True
up50pct,robustness,outcome,up50pct::SH603688::000000,17,choppy_reversal_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SH603728::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH603806::000000,10,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH603806::000001,35,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SH603833::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH603833::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH603858::000000,137,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.635036496350365,0.0364963503649635,True
up50pct,train,outcome,up50pct::SH603881::000000,12,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SH603888::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SH603920::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH603983::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SH605111::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ000002::000000,9,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000028::000000,152,late_rescue_winner,True,True,0.0,0.0,True
up50pct,validation,outcome,up50pct::SZ000032::000000,47,mixed_episode_winner|smooth_trend_winner|stair_step_winner,True,False,0.425531914893617,0.0,True
up50pct,train,outcome,up50pct::SZ000035::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000069::000000,183,mixed_episode_winner|smooth_trend_winner,True,True,0.7759562841530054,0.0,True
up50pct,train,outcome,up50pct::SZ000089::000000,4,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000089::000001,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000166::000000,78,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8974358974358975,0.10256410256410256,True
up50pct,robustness,outcome,up50pct::SZ000301::000000,208,mixed_episode_winner|stair_step_winner,True,True,0.4519230769230769,0.0,True
up50pct,train,outcome,up50pct::SZ000501::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000563::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000581::000000,51,late_rescue_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ000661::000000,14,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.07142857142857142,True
up50pct,train,outcome,up50pct::SZ000672::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000681::000000,35,late_rescue_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ000683::000000,4,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000685::000000,7,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000686::000000,57,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8947368421052632,0.10526315789473684,True
up50pct,robustness,outcome,up50pct::SZ000708::000000,118,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ000709::000000,194,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ000717::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000728::000000,101,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9603960396039604,0.039603960396039604,True
up50pct,train,outcome,up50pct::SZ000750::000000,19,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.47368421052631576,True
up50pct,train,outcome,up50pct::SZ000762::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000778::000000,12,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ000813::000000,24,mixed_episode_winner|sparse_phase_subgroup,False,False,0.625,0.375,True
up50pct,train,outcome,up50pct::SZ000826::000000,10,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ000877::000000,28,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.2857142857142857,True
up50pct,train,outcome,up50pct::SZ000930::000000,20,mixed_episode_winner|sparse_phase_subgroup,False,False,0.95,0.05,True
up50pct,robustness,outcome,up50pct::SZ000963::000000,32,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.03125,True
up50pct,train,outcome,up50pct::SZ000966::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ000970::000000,16,late_rescue_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ001979::000001,29,mixed_episode_winner|sparse_phase_subgroup,False,False,0.6896551724137931,0.3103448275862069,True
up50pct,validation,outcome,up50pct::SZ002015::000000,19,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ002024::000000,11,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002025::000000,82,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9512195121951219,0.04878048780487805,True
up50pct,train,outcome,up50pct::SZ002038::000000,16,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9375,0.0625,True
up50pct,train,outcome,up50pct::SZ002044::000000,108,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ002049::000000,49,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.32653061224489793,True
up50pct,train,outcome,up50pct::SZ002081::000000,26,jump_repricing_winner|smooth_trend_winner|sparse_phase_subgroup,True,False,0.0,0.11538461538461539,True
up50pct,train,outcome,up50pct::SZ002092::000000,24,jump_repricing_winner|sparse_phase_subgroup,True,True,0.0,0.5833333333333334,True
up50pct,train,outcome,up50pct::SZ002110::000000,82,mixed_episode_winner|stair_step_winner,True,True,0.7073170731707317,0.0,True
up50pct,train,outcome,up50pct::SZ002124::000000,18,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7222222222222222,0.2777777777777778,True
up50pct,robustness,outcome,up50pct::SZ002126::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ002130::000000,9,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002142::000000,142,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.04225352112676056,True
up50pct,robustness,outcome,up50pct::SZ002142::000001,44,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.045454545454545456,True
up50pct,train,outcome,up50pct::SZ002145::000000,36,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.1111111111111111,True
up50pct,robustness,outcome,up50pct::SZ002179::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ002180::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002191::000000,16,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ002192::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002216::000000,36,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9722222222222222,0.027777777777777776,True
up50pct,train,outcome,up50pct::SZ002217::000000,28,mixed_episode_winner|sparse_phase_subgroup,False,False,0.5357142857142857,0.4642857142857143,True
up50pct,robustness,outcome,up50pct::SZ002230::000000,24,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.20833333333333334,True
up50pct,train,outcome,up50pct::SZ002233::000000,42,late_rescue_winner|stair_step_winner,True,False,0.0,0.0,True
up50pct,validation,outcome,up50pct::SZ002240::000000,75,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ002243::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002250::000000,36,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7777777777777778,0.2222222222222222,True
up50pct,train,outcome,up50pct::SZ002252::000000,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002252::000001,24,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7916666666666666,0.20833333333333334,True
up50pct,robustness,outcome,up50pct::SZ002265::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ002271::000000,115,mixed_episode_winner|stair_step_winner,True,True,0.24347826086956523,0.0,True
up50pct,train,outcome,up50pct::SZ002302::000000,10,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ002340::000000,102,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ002351::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ002352::000000,13,stair_step_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ002385::000000,24,mixed_episode_winner|sparse_phase_subgroup,False,False,0.6666666666666666,0.3333333333333333,True
up50pct,train,outcome,up50pct::SZ002399::000000,42,mixed_episode_winner|smooth_trend_winner,True,True,0.42857142857142855,0.0,True
up50pct,robustness,outcome,up50pct::SZ002402::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,validation,outcome,up50pct::SZ002415::000000,23,sparse_phase_subgroup|stair_step_winner,True,True,0.0,0.30434782608695654,True
up50pct,train,outcome,up50pct::SZ002419::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ002422::000000,16,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002440::000000,24,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ002458::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ002459::000000,4,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ002459::000001,28,mixed_episode_winner|sparse_phase_subgroup,False,False,0.75,0.25,True
up50pct,train,outcome,up50pct::SZ002468::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ002472::000000,12,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002481::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002500::000000,23,mixed_episode_winner|sparse_phase_subgroup,False,False,0.6086956521739131,0.391304347826087,True
up50pct,train,outcome,up50pct::SZ002563::000000,105,mixed_episode_winner|sparse_phase_subgroup|stair_step_winner,True,True,0.4,0.12380952380952381,True
up50pct,validation,outcome,up50pct::SZ002568::000000,19,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ002585::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002626::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002626::000001,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002673::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002673::000001,10,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ002714::000000,45,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8444444444444444,0.15555555555555556,True
up50pct,train,outcome,up50pct::SZ002737::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002739::000000,39,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ002745::000000,34,mixed_episode_winner|sparse_phase_subgroup,False,False,0.38235294117647056,0.6176470588235294,True
up50pct,robustness,outcome,up50pct::SZ002773::000000,4,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ002821::000000,127,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9763779527559056,0.023622047244094488,True
up50pct,train,outcome,up50pct::SZ002841::000000,8,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,validation,outcome,up50pct::SZ002865::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002926::000000,29,mixed_episode_winner|sparse_phase_subgroup,False,False,0.8620689655172413,0.13793103448275862,True
up50pct,robustness,outcome,up50pct::SZ002966::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ002985::000001,27,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7037037037037037,0.2962962962962963,True
up50pct,validation,outcome,up50pct::SZ003035::000000,16,late_rescue_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ300015::000000,25,jump_repricing_winner|sparse_phase_subgroup,True,True,0.0,0.16,True
up50pct,train,outcome,up50pct::SZ300027::000000,136,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9558823529411765,0.04411764705882353,True
up50pct,train,outcome,up50pct::SZ300070::000000,56,mixed_episode_winner|smooth_trend_winner|sparse_phase_subgroup|stair_step_winner,True,False,0.44642857142857145,0.03571428571428571,True
up50pct,robustness,outcome,up50pct::SZ300070::000001,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300094::000000,35,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300096::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300098::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300098::000001,22,smooth_trend_winner|sparse_phase_subgroup,True,True,0.0,0.5,True
up50pct,train,outcome,up50pct::SZ300098::000002,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300098::000003,5,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300145::000000,60,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ300146::000000,98,mixed_episode_winner|smooth_trend_winner,True,True,0.7448979591836735,0.0,True
up50pct,train,outcome,up50pct::SZ300168::000000,13,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ300170::000000,15,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ300176::000000,19,mixed_episode_winner|sparse_phase_subgroup,False,False,0.7894736842105263,0.21052631578947367,True
up50pct,train,outcome,up50pct::SZ300198::000000,7,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ300204::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,robustness,outcome,up50pct::SZ300212::000001,26,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ300225::000000,4,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300225::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300226::000000,16,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9375,0.0625,True
up50pct,train,outcome,up50pct::SZ300226::000001,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,validation,outcome,up50pct::SZ300229::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300230::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300252::000000,25,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300266::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300288::000000,42,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300307::000000,21,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300324::000000,3,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300324::000001,16,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300359::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300365::000000,6,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300374::000000,14,late_rescue_winner,True,True,0.0,0.0,True
up50pct,train,outcome,up50pct::SZ300384::000000,13,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ300441::000000,1,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300448::000000,2,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300497::000000,46,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ300510::000000,27,mixed_episode_winner|sparse_phase_subgroup,False,False,0.9259259259259259,0.07407407407407407,True
up50pct,train,outcome,up50pct::SZ300523::000000,43,stair_step_winner,True,True,0.0,0.0,True
up50pct,robustness,outcome,up50pct::SZ300568::000000,25,mixed_episode_winner,False,False,1.0,0.0,True
up50pct,train,outcome,up50pct::SZ300571::000000,7,sparse_phase_subgroup,False,False,0.0,1.0,True
up50pct,train,outcome,up50pct::SZ300572::000000,84,mixed_episode_winner,False,False,1.0,0.0,True
