threshold_id,split_bucket,phase_scheme,entry_phase_value,episode_cluster_id,anchor_n,eligible_phase_subgroup,sparse_phase_subgroup,distinct_path_type_n,path_type_distribution_vector,dominant_path_type,dominant_share,internal_entropy,subgroup_earliest_anchor_path_type,subgroup_shortest_duration_anchor_path_type,subgroup_medoid_anchor_path_type,subgroup_representative_disagreement,subtype_0p70,subtype_0p75,subtype_assignment_status
up100pct,train,pit,undetermined_pit,up100pct::SZ300203::000000,51,True,False,2,"{""late_rescue_winner"": 0.21568627450980393, ""unclassified_mixed_path"": 0.7843137254901961}",unclassified_mixed_path,0.7843137254901961,0.7522121733341474,late_rescue_winner,unclassified_mixed_path,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up100pct,train,pit,breakout_pit,up100pct::SZ300203::000000,6,False,True,2,"{""late_rescue_winner"": 0.6666666666666666, ""unclassified_mixed_path"": 0.3333333333333333}",late_rescue_winner,0.6666666666666666,0.9182958340544894,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,late_chase_pit,up100pct::SZ300203::000000,12,True,False,3,"{""choppy_reversal_winner"": 0.3333333333333333, ""late_rescue_winner"": 0.08333333333333333, ""unclassified_mixed_path"": 0.5833333333333334}",unclassified_mixed_path,0.5833333333333334,0.8080141510844469,late_rescue_winner,unclassified_mixed_path,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,mid_trend_pit,up100pct::SZ300203::000000,8,False,True,2,"{""choppy_reversal_winner"": 0.75, ""unclassified_mixed_path"": 0.25}",choppy_reversal_winner,0.75,0.8112781244591328,choppy_reversal_winner,unclassified_mixed_path,choppy_reversal_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,pit,undetermined_pit,up150pct::SZ300203::000000,46,True,False,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up150pct,train,pit,early_base_pit,up150pct::SZ300203::000000,22,True,False,2,"{""late_rescue_winner"": 0.9545454545454546, ""unclassified_mixed_path"": 0.045454545454545456}",late_rescue_winner,0.9545454545454546,0.26676498780302604,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,late_rescue_winner,late_rescue_winner,pass
up150pct,train,pit,breakout_pit,up150pct::SZ300203::000000,5,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,pit,mid_trend_pit,up150pct::SZ300203::000000,6,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,early_base_pit,up50pct::SZ300203::000000,40,True,False,3,"{""choppy_reversal_winner"": 0.6, ""late_rescue_winner"": 0.15, ""unclassified_mixed_path"": 0.25}",choppy_reversal_winner,0.6,0.8534739433956112,late_rescue_winner,unclassified_mixed_path,choppy_reversal_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SZ300203::000000,90,True,False,3,"{""choppy_reversal_winner"": 0.28888888888888886, ""late_rescue_winner"": 0.43333333333333335, ""unclassified_mixed_path"": 0.2777777777777778}",late_rescue_winner,0.43333333333333335,0.9802422921284314,late_rescue_winner,unclassified_mixed_path,choppy_reversal_winner,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up50pct,train,pit,breakout_pit,up50pct::SZ300203::000000,10,True,False,3,"{""choppy_reversal_winner"": 0.2, ""late_rescue_winner"": 0.4, ""unclassified_mixed_path"": 0.4}",late_rescue_winner,0.4,0.9602297178607612,late_rescue_winner,unclassified_mixed_path,choppy_reversal_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,mid_trend_pit,up50pct::SZ300203::000000,27,True,False,3,"{""choppy_reversal_winner"": 0.037037037037037035, ""late_rescue_winner"": 0.6666666666666666, ""unclassified_mixed_path"": 0.2962962962962963}",late_rescue_winner,0.6666666666666666,0.6852203833332884,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,late_chase_pit,up50pct::SZ300203::000000,13,True,False,2,"{""choppy_reversal_winner"": 0.07692307692307693, ""unclassified_mixed_path"": 0.9230769230769231}",unclassified_mixed_path,0.9230769230769231,0.3912435636292556,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,late_chase_pit,up100pct::SZ300205::000000,4,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,mid_trend_pit,up100pct::SZ300205::000000,1,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,late_chase_pit,up50pct::SZ300205::000000,35,True,False,4,"{""choppy_reversal_winner"": 0.2857142857142857, ""jump_repricing_winner"": 0.02857142857142857, ""late_rescue_winner"": 0.6285714285714286, ""unclassified_mixed_path"": 0.05714285714285714}",late_rescue_winner,0.6285714285714286,0.6599732719168523,jump_repricing_winner,jump_repricing_winner,late_rescue_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,mid_trend_pit,up50pct::SZ300205::000000,8,False,True,3,"{""choppy_reversal_winner"": 0.375, ""late_rescue_winner"": 0.375, ""unclassified_mixed_path"": 0.25}",choppy_reversal_winner,0.375,0.9850568223215079,unclassified_mixed_path,choppy_reversal_winner,unclassified_mixed_path,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,undetermined_pit,up50pct::SZ300205::000000,4,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,late_chase_pit,up100pct::SZ300206::000000,4,False,True,2,"{""smooth_trend_winner"": 0.75, ""stair_step_winner"": 0.25}",smooth_trend_winner,0.75,0.8112781244591328,stair_step_winner,smooth_trend_winner,smooth_trend_winner,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,mid_trend_pit,up100pct::SZ300206::000000,9,False,True,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,train,pit,late_chase_pit,up150pct::SZ300206::000000,1,False,True,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,late_chase_pit,up50pct::SZ300206::000000,12,True,False,3,"{""jump_repricing_winner"": 0.16666666666666666, ""smooth_trend_winner"": 0.6666666666666666, ""unclassified_mixed_path"": 0.16666666666666666}",smooth_trend_winner,0.6666666666666666,0.7896900821428474,smooth_trend_winner,smooth_trend_winner,jump_repricing_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,mid_trend_pit,up50pct::SZ300206::000000,19,True,False,2,"{""jump_repricing_winner"": 0.05263157894736842, ""smooth_trend_winner"": 0.9473684210526315}",smooth_trend_winner,0.9473684210526315,0.29747224891928964,smooth_trend_winner,jump_repricing_winner,smooth_trend_winner,True,smooth_trend_winner,smooth_trend_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SZ300206::000000,2,False,True,1,"{""jump_repricing_winner"": 1.0}",jump_repricing_winner,1.0,0.0,jump_repricing_winner,jump_repricing_winner,jump_repricing_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,breakout_pit,up50pct::SZ300206::000000,2,False,True,1,"{""jump_repricing_winner"": 1.0}",jump_repricing_winner,1.0,0.0,jump_repricing_winner,jump_repricing_winner,jump_repricing_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,robustness,pit,undetermined_pit,up150pct::SZ300207::000000,36,True,False,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up150pct,robustness,pit,early_base_pit,up150pct::SZ300207::000000,7,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,robustness,pit,breakout_pit,up150pct::SZ300207::000000,3,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up150pct,robustness,pit,late_chase_pit,up150pct::SZ300207::000000,4,False,True,1,"{""stair_step_winner"": 1.0}",stair_step_winner,1.0,0.0,stair_step_winner,stair_step_winner,stair_step_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,late_chase_pit,up100pct::SZ300209::000000,6,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,late_chase_pit,up50pct::SZ300209::000000,6,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,undetermined_pit,up100pct::SZ300215::000000,1,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,mid_trend_pit,up100pct::SZ300215::000000,4,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,undetermined_pit,up50pct::SZ300215::000000,1,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,mid_trend_pit,up50pct::SZ300215::000000,27,True,False,2,"{""choppy_reversal_winner"": 0.037037037037037035, ""unclassified_mixed_path"": 0.9629629629629629}",unclassified_mixed_path,0.9629629629629629,0.22853814395352803,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,late_chase_pit,up50pct::SZ300215::000000,7,False,True,2,"{""late_rescue_winner"": 0.2857142857142857, ""unclassified_mixed_path"": 0.7142857142857143}",unclassified_mixed_path,0.7142857142857143,0.8631205685666311,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,breakout_pit,up50pct::SZ300215::000000,1,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,undetermined_pit,up100pct::SZ300219::000000,20,True,False,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up100pct,train,pit,breakout_pit,up100pct::SZ300219::000000,2,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,mid_trend_pit,up100pct::SZ300219::000000,18,True,False,3,"{""late_rescue_winner"": 0.6666666666666666, ""slow_grind_winner"": 0.2222222222222222, ""stair_step_winner"": 0.1111111111111111}",late_rescue_winner,0.6666666666666666,0.7725068857142601,late_rescue_winner,stair_step_winner,late_rescue_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up150pct,train,pit,mid_trend_pit,up150pct::SZ300219::000000,2,False,True,1,"{""slow_grind_winner"": 1.0}",slow_grind_winner,1.0,0.0,slow_grind_winner,slow_grind_winner,slow_grind_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,undetermined_pit,up50pct::SZ300219::000000,21,True,False,3,"{""choppy_reversal_winner"": 0.14285714285714285, ""stair_step_winner"": 0.047619047619047616, ""unclassified_mixed_path"": 0.8095238095238095}",unclassified_mixed_path,0.8095238095238095,0.5407040970774403,choppy_reversal_winner,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up50pct,train,pit,breakout_pit,up50pct::SZ300219::000000,2,False,True,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,mid_trend_pit,up50pct::SZ300219::000000,19,True,False,2,"{""stair_step_winner"": 0.42105263157894735, ""unclassified_mixed_path"": 0.5789473684210527}",unclassified_mixed_path,0.5789473684210527,0.9819407868640977,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,late_chase_pit,up50pct::SZ300219::000000,5,False,True,2,"{""choppy_reversal_winner"": 0.2, ""unclassified_mixed_path"": 0.8}",unclassified_mixed_path,0.8,0.7219280948873623,unclassified_mixed_path,choppy_reversal_winner,unclassified_mixed_path,True,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,undetermined_pit,up100pct::SZ300222::000000,1,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,early_base_pit,up100pct::SZ300222::000000,1,False,True,1,"{""late_rescue_winner"": 1.0}",late_rescue_winner,1.0,0.0,late_rescue_winner,late_rescue_winner,late_rescue_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,early_base_pit,up50pct::SZ300222::000000,15,True,False,1,"{""unclassified_mixed_path"": 1.0}",unclassified_mixed_path,1.0,0.0,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,False,mixed_episode_winner,mixed_episode_winner,pass
up50pct,train,pit,undetermined_pit,up50pct::SZ300222::000000,37,True,False,4,"{""jump_repricing_winner"": 0.10810810810810811, ""late_rescue_winner"": 0.02702702702702703, ""smooth_trend_winner"": 0.08108108108108109, ""unclassified_mixed_path"": 0.7837837837837838}",unclassified_mixed_path,0.7837837837837838,0.5285599752352443,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up100pct,train,pit,undetermined_pit,up100pct::SZ300223::000000,58,True,False,3,"{""jump_repricing_winner"": 0.3448275862068966, ""smooth_trend_winner"": 0.10344827586206896, ""unclassified_mixed_path"": 0.5517241379310345}",unclassified_mixed_path,0.5517241379310345,0.8464745117152445,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up100pct,train,pit,early_base_pit,up100pct::SZ300223::000000,19,True,False,3,"{""jump_repricing_winner"": 0.631578947368421, ""smooth_trend_winner"": 0.10526315789473684, ""unclassified_mixed_path"": 0.2631578947368421}",jump_repricing_winner,0.631578947368421,0.7996680068017685,unclassified_mixed_path,smooth_trend_winner,jump_repricing_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,mid_trend_pit,up100pct::SZ300223::000000,19,True,False,3,"{""jump_repricing_winner"": 0.5263157894736842, ""smooth_trend_winner"": 0.15789473684210525, ""unclassified_mixed_path"": 0.3157894736842105}",jump_repricing_winner,0.5263157894736842,0.9041116874399231,unclassified_mixed_path,smooth_trend_winner,jump_repricing_winner,True,mixed_episode_winner,mixed_episode_winner,pass
up100pct,train,pit,breakout_pit,up100pct::SZ300223::000000,1,False,True,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up100pct,train,pit,late_chase_pit,up100pct::SZ300223::000000,17,True,False,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,smooth_trend_winner,smooth_trend_winner,pass
up150pct,train,pit,undetermined_pit,up150pct::SZ300223::000000,28,True,False,3,"{""jump_repricing_winner"": 0.42857142857142855, ""smooth_trend_winner"": 0.21428571428571427, ""unclassified_mixed_path"": 0.35714285714285715}",jump_repricing_winner,0.42857142857142855,0.9657130652315666,unclassified_mixed_path,smooth_trend_winner,jump_repricing_winner,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
up150pct,train,pit,early_base_pit,up150pct::SZ300223::000000,18,True,False,3,"{""jump_repricing_winner"": 0.8333333333333334, ""smooth_trend_winner"": 0.1111111111111111, ""unclassified_mixed_path"": 0.05555555555555555}",jump_repricing_winner,0.8333333333333334,0.5066818470208005,unclassified_mixed_path,smooth_trend_winner,jump_repricing_winner,True,jump_repricing_winner,jump_repricing_winner,pass
up150pct,train,pit,breakout_pit,up150pct::SZ300223::000000,1,False,True,1,"{""smooth_trend_winner"": 1.0}",smooth_trend_winner,1.0,0.0,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,False,sparse_phase_subgroup,sparse_phase_subgroup,pass
up50pct,train,pit,undetermined_pit,up50pct::SZ300223::000000,57,True,False,3,"{""jump_repricing_winner"": 0.24561403508771928, ""smooth_trend_winner"": 0.08771929824561403, ""unclassified_mixed_path"": 0.6666666666666666}",unclassified_mixed_path,0.6666666666666666,0.7542474745283472,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,True,mixed_episode_winner,mixed_episode_winner,pass_undetermined_pit_residual
