code,name,instrument,exchange,base_date,price_date,close,shares_date,total_shares,shares_source,market_cap,included,reason
002206,海 利 得,SZ002206,SZ,2025-12-31,2025-12-31,5.85,2025-12-31,1162207220.0,stock_zh_a_gbjg_em,6798912237.0,False,below_threshold
002208,合肥城建,SZ002208,SZ,2025-12-31,2025-12-31,12.38,2025-12-31,803291894.0,stock_zh_a_gbjg_em,9944753647.720001,False,below_threshold
002209,达 意 隆,SZ002209,SZ,2025-12-31,2025-12-31,16.12,2025-11-14,199029050.0,stock_zh_a_gbjg_em,3208348286.0,False,below_threshold
002210,飞马国际,SZ002210,SZ,2025-12-31,2025-12-31,3.6,2025-12-31,2661232774.0,stock_zh_a_gbjg_em,9580437986.4,False,below_threshold
002212,天融信,SZ002212,SZ,2025-12-31,2025-12-31,9.07,2025-12-31,1179453879.0,stock_zh_a_gbjg_em,10697646682.53,False,below_threshold
002213,大为股份,SZ002213,SZ,2025-12-31,2025-12-31,25.98,2025-12-31,237484920.0,stock_zh_a_gbjg_em,6169858221.6,False,below_threshold
002215,诺 普 信,SZ002215,SZ,2025-12-31,2025-12-31,10.59,2025-06-30,1005191310.0,stock_zh_a_gbjg_em,10644975972.9,False,below_threshold
002216,三全食品,SZ002216,SZ,2025-12-31,2025-12-31,11.29,2025-12-31,879184048.0,stock_zh_a_gbjg_em,9925987901.92,False,below_threshold
002217,合力泰,SZ002217,SZ,2025-12-31,2025-12-31,3.05,2025-12-31,7479398928.0,stock_zh_a_gbjg_em,22812166730.399998,False,below_threshold
002218,拓日新能,SZ002218,SZ,2025-12-31,2025-12-31,4.34,2023-04-12,1413020549.0,stock_zh_a_gbjg_em,6132509182.66,False,below_threshold
002219,新里程,SZ002219,SZ,2025-12-31,2025-12-31,2.13,2024-12-06,3387381753.0,stock_zh_a_gbjg_em,7215123133.889999,False,below_threshold
002221,东华能源,SZ002221,SZ,2025-12-31,2025-12-31,8.1,2025-12-31,1576127767.0,stock_zh_a_gbjg_em,12766634912.699999,False,below_threshold
002222,福晶科技,SZ002222,SZ,2025-12-31,2025-12-31,56.34,2025-06-30,470250000.0,stock_zh_a_gbjg_em,26493885000.0,False,below_threshold
002223,鱼跃医疗,SZ002223,SZ,2025-12-31,2025-12-31,38.21,2025-12-31,1002476929.0,stock_zh_a_gbjg_em,38304643457.090004,False,below_threshold
002224,三 力 士,SZ002224,SZ,2025-12-31,2025-12-31,4.39,2024-12-31,902116324.0,stock_zh_a_gbjg_em,3960290662.3599997,False,below_threshold
002225,濮耐股份,SZ002225,SZ,2025-12-31,2025-12-31,5.7,2025-12-31,1159239147.0,stock_zh_a_gbjg_em,6607663137.900001,False,below_threshold
002226,江南化工,SZ002226,SZ,2025-12-31,2025-12-31,5.81,2025-12-31,2648922855.0,stock_zh_a_gbjg_em,15390241787.55,False,below_threshold
002228,合兴包装,SZ002228,SZ,2025-12-31,2025-12-31,4.62,2025-08-15,1213385629.0,stock_zh_a_gbjg_em,5605841605.9800005,False,below_threshold
002229,鸿博股份,SZ002229,SZ,2025-12-31,2025-12-31,15.45,2025-12-31,496191488.0,stock_zh_a_gbjg_em,7666158489.599999,False,below_threshold
002230,科大讯飞,SZ002230,SZ,2025-12-31,2025-12-31,50.29,2025-12-31,2311847493.0,stock_zh_a_gbjg_em,116262810422.97,True,
002232,启明信息,SZ002232,SZ,2025-12-31,2025-12-31,18.8,2020-06-30,408548455.0,stock_zh_a_gbjg_em,7680710954.0,False,below_threshold
002233,塔牌集团,SZ002233,SZ,2025-12-31,2025-12-31,9.01,2025-12-31,1192275016.0,stock_zh_a_gbjg_em,10742397894.16,False,below_threshold
002234,民和股份,SZ002234,SZ,2025-12-31,2025-12-31,8.62,2024-06-30,348960212.0,stock_zh_a_gbjg_em,3008037027.4399996,False,below_threshold
002235,安妮股份,SZ002235,SZ,2025-12-31,2025-12-31,10.34,2024-01-23,579572284.0,stock_zh_a_gbjg_em,5992777416.559999,False,below_threshold
002236,大华股份,SZ002236,SZ,2025-12-31,2025-12-31,18.94,2025-12-31,3286755574.0,stock_zh_a_gbjg_em,62251150571.560005,True,
002237,恒邦股份,SZ002237,SZ,2025-12-31,2025-12-31,13.42,2025-11-27,1429970408.0,stock_zh_a_gbjg_em,19190202875.36,False,below_threshold
002238,天威视讯,SZ002238,SZ,2025-12-31,2025-12-31,8.13,2020-06-24,802559160.0,stock_zh_a_gbjg_em,6524805970.8,False,below_threshold
002239,奥特佳,SZ002239,SZ,2025-12-31,2025-12-31,2.98,2025-11-11,3322333344.0,stock_zh_a_gbjg_em,9900553365.12,False,below_threshold
002240,盛新锂能,SZ002240,SZ,2025-12-31,2025-12-31,34.43,2025-12-15,915293872.0,stock_zh_a_gbjg_em,31513568012.96,False,below_threshold
002241,歌尔股份,SZ002241,SZ,2025-12-31,2025-12-31,28.73,2025-12-31,3547433388.0,stock_zh_a_gbjg_em,101917761237.24,True,
002242,九阳股份,SZ002242,SZ,2025-12-31,2025-12-31,10.44,2025-12-31,763017000.0,stock_zh_a_gbjg_em,7965897480.0,False,below_threshold
002243,力合科创,SZ002243,SZ,2025-12-31,2025-12-31,9.95,2024-06-30,1210604219.0,stock_zh_a_gbjg_em,12045511979.05,False,below_threshold
002244,滨江集团,SZ002244,SZ,2025-12-31,2025-12-31,10.05,2025-12-31,3111443890.0,stock_zh_a_gbjg_em,31270011094.500004,False,below_threshold
002245,蔚蓝锂芯,SZ002245,SZ,2025-12-31,2025-12-31,17.8,2025-12-31,1153810537.0,stock_zh_a_gbjg_em,20537827558.600002,False,below_threshold
002246,北化股份,SZ002246,SZ,2025-12-31,2025-12-31,18.02,2020-11-16,549034794.0,stock_zh_a_gbjg_em,9893606987.88,False,below_threshold
002247,聚力文化,SZ002247,SZ,2025-12-31,2025-12-31,2.81,2022-06-30,850870049.0,stock_zh_a_gbjg_em,2390944837.69,False,below_threshold
002248,华东数控,SZ002248,SZ,2025-12-31,2025-12-31,11.53,2021-12-31,307495600.0,stock_zh_a_gbjg_em,3545424268.0,False,below_threshold
002249,大洋电机,SZ002249,SZ,2025-12-31,2025-12-31,10.9,2025-12-31,2462451193.0,stock_zh_a_gbjg_em,26840718003.7,False,below_threshold
002250,联化科技,SZ002250,SZ,2025-12-31,2025-12-31,13.38,2025-11-10,899873217.0,stock_zh_a_gbjg_em,12040303643.460001,False,below_threshold
002251,步步高,SZ002251,SZ,2025-12-31,2025-12-31,5.31,2025-09-15,2688699689.0,stock_zh_a_gbjg_em,14276995348.589998,False,below_threshold
002252,上海莱士,SZ002252,SZ,2025-12-31,2025-12-31,6.34,2025-12-31,6637984837.0,stock_zh_a_gbjg_em,42084823866.58,False,below_threshold
002254,泰和新材,SZ002254,SZ,2025-12-31,2025-12-31,10.02,2025-12-12,857057183.0,stock_zh_a_gbjg_em,8587712973.66,False,below_threshold
002255,海陆重工,SZ002255,SZ,2025-12-31,2025-12-31,12.62,2024-10-15,830881055.0,stock_zh_a_gbjg_em,10485718914.099998,False,below_threshold
002256,兆新股份,SZ002256,SZ,2025-12-31,2025-12-31,3.49,2025-09-26,1993944778.0,stock_zh_a_gbjg_em,6958867275.22,False,below_threshold
002258,利尔化学,SZ002258,SZ,2025-12-31,2025-12-31,13.05,2025-12-31,800437228.0,stock_zh_a_gbjg_em,10445705825.4,False,below_threshold
002259,升达林业,SZ002259,SZ,2025-12-31,2025-12-31,3.78,2019-12-31,752328267.0,stock_zh_a_gbjg_em,2843800849.2599998,False,below_threshold
002261,拓维信息,SZ002261,SZ,2025-12-31,2025-12-31,33.1,2025-12-31,1259831474.0,stock_zh_a_gbjg_em,41700421789.4,False,below_threshold
002262,恩华药业,SZ002262,SZ,2025-12-31,2025-12-31,24.13,2025-12-31,1015786583.0,stock_zh_a_gbjg_em,24510930247.789997,False,below_threshold
002263,大东南,SZ002263,SZ,2025-12-31,2025-12-31,3.33,2022-06-30,1878360100.0,stock_zh_a_gbjg_em,6254939133.0,False,below_threshold
002264,新 华 都,SZ002264,SZ,2025-12-31,2025-12-31,8.83,2025-10-29,719811300.0,stock_zh_a_gbjg_em,6355933779.0,False,below_threshold
002265,建设工业,SZ002265,SZ,2025-12-31,2025-12-31,26.82,2025-12-31,1033040407.0,stock_zh_a_gbjg_em,27706143715.74,False,below_threshold
002266,浙富控股,SZ002266,SZ,2025-12-31,2025-12-31,4.16,2025-12-31,5219271402.0,stock_zh_a_gbjg_em,21712169032.32,False,below_threshold
002267,陕天然气,SZ002267,SZ,2025-12-31,2025-12-31,7.53,2024-06-30,1112075445.0,stock_zh_a_gbjg_em,8373928100.85,False,below_threshold
002268,电科网安,SZ002268,SZ,2025-12-31,2025-12-31,20.54,2025-12-31,845636083.0,stock_zh_a_gbjg_em,17369365144.82,False,below_threshold
002269,美邦服饰,SZ002269,SZ,2025-12-31,2025-12-31,1.89,2025-12-31,2512500000.0,stock_zh_a_gbjg_em,4748625000.0,False,below_threshold
002270,华明装备,SZ002270,SZ,2025-12-31,2025-12-31,25.04,2025-12-31,896225431.0,stock_zh_a_gbjg_em,22441484792.239998,False,below_threshold
002271,东方雨虹,SZ002271,SZ,2025-12-31,2025-12-31,13.59,2025-12-31,2388699866.0,stock_zh_a_gbjg_em,32462431178.94,False,below_threshold
002272,川润股份,SZ002272,SZ,2025-12-31,2025-12-31,16.35,2025-12-31,484877300.0,stock_zh_a_gbjg_em,7927743855.000001,False,below_threshold
002273,水晶光电,SZ002273,SZ,2025-12-31,2025-12-31,25.12,2025-12-31,1390632221.0,stock_zh_a_gbjg_em,34932681391.520004,False,below_threshold
002274,华昌化工,SZ002274,SZ,2025-12-31,2025-12-31,5.65,2024-06-30,952364646.0,stock_zh_a_gbjg_em,5380860249.900001,False,below_threshold
002275,桂林三金,SZ002275,SZ,2025-12-31,2025-12-31,14.1,2025-12-27,587568600.0,stock_zh_a_gbjg_em,8284717260.0,False,below_threshold
002276,万马股份,SZ002276,SZ,2025-12-31,2025-12-31,16.91,2025-12-31,1011075446.0,stock_zh_a_gbjg_em,17097285791.86,False,below_threshold
002277,友阿股份,SZ002277,SZ,2025-12-31,2025-12-31,6.96,2019-03-06,1394172800.0,stock_zh_a_gbjg_em,9703442688.0,False,below_threshold
002278,神开股份,SZ002278,SZ,2025-12-31,2025-12-31,12.7,2025-12-31,390037914.0,stock_zh_a_gbjg_em,4953481507.8,False,below_threshold
002279,久其软件,SZ002279,SZ,2025-12-31,2025-12-31,7.99,2025-12-31,862206871.0,stock_zh_a_gbjg_em,6889032899.29,False,below_threshold
002281,光迅科技,SZ002281,SZ,2025-12-31,2025-12-31,69.95,2025-12-31,806675752.0,stock_zh_a_gbjg_em,56426968852.4,True,
002282,博深股份,SZ002282,SZ,2025-12-31,2025-12-31,7.35,2025-12-31,526838348.0,stock_zh_a_gbjg_em,3872261857.7999997,False,below_threshold
002283,天润工业,SZ002283,SZ,2025-12-31,2025-12-31,6.24,2025-12-31,1139457178.0,stock_zh_a_gbjg_em,7110212790.72,False,below_threshold
002284,亚太股份,SZ002284,SZ,2025-12-31,2025-12-31,14.93,2025-12-31,739100348.0,stock_zh_a_gbjg_em,11034768195.64,False,below_threshold
002285,世联行,SZ002285,SZ,2025-12-31,2025-12-31,2.85,2025-12-31,1992829038.0,stock_zh_a_gbjg_em,5679562758.3,False,below_threshold
002286,保龄宝,SZ002286,SZ,2025-12-31,2025-12-31,8.94,2025-12-31,380567380.0,stock_zh_a_gbjg_em,3402272377.2,False,below_threshold
002287,奇正藏药,SZ002287,SZ,2025-12-31,2025-12-31,23.66,2025-12-31,572118203.0,stock_zh_a_gbjg_em,13536316682.98,False,below_threshold
002290,禾盛新材,SZ002290,SZ,2025-12-31,2025-12-31,45.7,2025-12-31,248112330.0,stock_zh_a_gbjg_em,11338733481.0,False,below_threshold
002291,遥望科技,SZ002291,SZ,2025-12-31,2025-12-31,6.39,2025-11-11,935545353.0,stock_zh_a_gbjg_em,5978134805.67,False,below_threshold
002292,奥飞娱乐,SZ002292,SZ,2025-12-31,2025-12-31,8.85,2025-12-31,1478699697.0,stock_zh_a_gbjg_em,13086492318.449999,False,below_threshold
002293,罗莱生活,SZ002293,SZ,2025-12-31,2025-12-31,10.27,2025-11-04,833842481.0,stock_zh_a_gbjg_em,8563562279.87,False,below_threshold
002294,信立泰,SZ002294,SZ,2025-12-31,2025-12-31,49.55,2023-12-31,1114816535.0,stock_zh_a_gbjg_em,55239159309.25,True,
002295,精艺股份,SZ002295,SZ,2025-12-31,2025-12-31,13.32,2025-12-31,250616000.0,stock_zh_a_gbjg_em,3338205120.0,False,below_threshold
002296,辉煌科技,SZ002296,SZ,2025-12-31,2025-12-31,11.2,2025-12-31,389580420.0,stock_zh_a_gbjg_em,4363300704.0,False,below_threshold
002297,博云新材,SZ002297,SZ,2025-12-31,2025-12-31,11.97,2023-02-07,573104819.0,stock_zh_a_gbjg_em,6860064683.43,False,below_threshold
002298,中电鑫龙,SZ002298,SZ,2025-12-31,2025-12-31,10.44,2025-12-31,740110901.0,stock_zh_a_gbjg_em,7726757806.44,False,below_threshold
002299,圣农发展,SZ002299,SZ,2025-12-31,2025-12-31,16.54,2025-12-31,1243111721.0,stock_zh_a_gbjg_em,20561067865.34,False,below_threshold
002300,太阳电缆,SZ002300,SZ,2025-12-31,2025-12-31,9.2,2025-12-31,722333700.0,stock_zh_a_gbjg_em,6645470039.999999,False,below_threshold
002301,齐心集团,SZ002301,SZ,2025-12-31,2025-12-31,7.68,2022-12-26,721307933.0,stock_zh_a_gbjg_em,5539644925.44,False,below_threshold
002302,西部建设,SZ002302,SZ,2025-12-31,2025-12-31,6.12,2020-12-28,1262354304.0,stock_zh_a_gbjg_em,7725608340.4800005,False,below_threshold
002303,美盈森,SZ002303,SZ,2025-12-31,2025-12-31,4.03,2025-12-15,1531323685.0,stock_zh_a_gbjg_em,6171234450.55,False,below_threshold
002304,洋河股份,SZ002304,SZ,2025-12-31,2025-12-31,60.74,2025-01-24,1506445074.0,stock_zh_a_gbjg_em,91501473794.76001,True,
002307,北新路桥,SZ002307,SZ,2025-12-31,2025-12-31,5.05,2025-12-31,1648779056.0,stock_zh_a_gbjg_em,8326334232.799999,False,below_threshold
002309,中利集团,SZ002309,SZ,2025-12-31,2025-12-31,3.39,2025-08-06,3007665385.0,stock_zh_a_gbjg_em,10195985655.15,False,below_threshold
002310,东方新能,SZ002310,SZ,2025-12-31,2025-12-31,2.25,2025-12-31,5999322117.0,stock_zh_a_gbjg_em,13498474763.25,False,below_threshold
002311,海大集团,SZ002311,SZ,2025-12-31,2025-12-31,55.38,2024-06-30,1663749970.0,stock_zh_a_gbjg_em,92138473338.6,True,
002312,川发龙蟒,SZ002312,SZ,2025-12-31,2025-12-31,10.93,2025-12-29,1887709244.0,stock_zh_a_gbjg_em,20632662036.92,False,below_threshold
002313,日海智能,SZ002313,SZ,2025-12-31,2025-12-31,10.19,2025-06-30,374400000.0,stock_zh_a_gbjg_em,3815136000.0,False,below_threshold
002314,南山控股,SZ002314,SZ,2025-12-31,2025-12-31,2.85,2025-12-31,2707782513.0,stock_zh_a_gbjg_em,7717180162.05,False,below_threshold
002315,焦点科技,SZ002315,SZ,2025-12-31,2025-12-31,45.76,2025-12-31,317235869.0,stock_zh_a_gbjg_em,14516713365.439999,False,below_threshold
002316,亚联发展,SZ002316,SZ,2025-12-31,2025-12-31,4.73,2025-12-31,393120000.0,stock_zh_a_gbjg_em,1859457600.0000002,False,below_threshold
002317,众生药业,SZ002317,SZ,2025-12-31,2025-12-31,18.98,2025-07-31,849930477.0,stock_zh_a_gbjg_em,16131680453.460001,False,below_threshold
002318,久立特材,SZ002318,SZ,2025-12-31,2025-12-31,28.95,2025-12-31,977170720.0,stock_zh_a_gbjg_em,28289092344.0,False,below_threshold
002319,乐通股份,SZ002319,SZ,2025-12-31,2025-12-31,12.04,2024-11-18,209472510.0,stock_zh_a_gbjg_em,2522049020.3999996,False,below_threshold
002320,海峡股份,SZ002320,SZ,2025-12-31,2025-12-31,12.17,2025-12-31,2235220037.0,stock_zh_a_gbjg_em,27202627850.29,False,below_threshold
002321,华英农业,SZ002321,SZ,2025-12-31,2025-12-31,2.3,2025-12-31,2132890071.0,stock_zh_a_gbjg_em,4905647163.299999,False,below_threshold
002322,理工能科,SZ002322,SZ,2025-12-31,2025-12-31,12.01,2025-12-31,379147970.0,stock_zh_a_gbjg_em,4553567119.7,False,below_threshold
002324,普利特,SZ002324,SZ,2025-12-31,2025-12-31,15.99,2025-05-27,1112336248.0,stock_zh_a_gbjg_em,17786256605.52,False,below_threshold
002326,永太科技,SZ002326,SZ,2025-12-31,2025-12-31,24.92,2025-10-31,925127636.0,stock_zh_a_gbjg_em,23054180689.120003,False,below_threshold
002327,富安娜,SZ002327,SZ,2025-12-31,2025-12-31,6.71,2025-12-31,838245539.0,stock_zh_a_gbjg_em,5624627566.69,False,below_threshold
002328,新朋股份,SZ002328,SZ,2025-12-31,2025-12-31,6.61,2025-12-31,771770000.0,stock_zh_a_gbjg_em,5101399700.0,False,below_threshold
002329,皇氏集团,SZ002329,SZ,2025-12-31,2025-12-31,3.9,2025-12-31,832403985.0,stock_zh_a_gbjg_em,3246375541.5,False,below_threshold
002330,得利斯,SZ002330,SZ,2025-12-31,2025-12-31,4.84,2025-12-31,635315290.0,stock_zh_a_gbjg_em,3074926003.6,False,below_threshold
002331,皖通科技,SZ002331,SZ,2025-12-31,2025-12-31,8.92,2025-10-16,428431749.0,stock_zh_a_gbjg_em,3821611201.08,False,below_threshold
002332,仙琚制药,SZ002332,SZ,2025-12-31,2025-12-31,9.01,2024-10-24,989204866.0,stock_zh_a_gbjg_em,8912735842.66,False,below_threshold
002333,罗普斯金,SZ002333,SZ,2025-12-31,2025-12-31,5.62,2025-12-31,674924800.0,stock_zh_a_gbjg_em,3793077376.0,False,below_threshold
002334,英威腾,SZ002334,SZ,2025-12-31,2025-12-31,9.02,2025-12-31,822740600.0,stock_zh_a_gbjg_em,7421120212.0,False,below_threshold
002335,科华数据,SZ002335,SZ,2025-12-31,2025-12-31,55.53,2025-12-31,515414041.0,stock_zh_a_gbjg_em,28620941696.73,False,below_threshold
002337,赛象科技,SZ002337,SZ,2025-12-31,2025-12-31,6.57,2022-12-31,588615750.0,stock_zh_a_gbjg_em,3867205477.5,False,below_threshold
002338,奥普光电,SZ002338,SZ,2025-12-31,2025-12-31,58.39,2024-12-31,240000000.0,stock_zh_a_gbjg_em,14013600000.0,False,below_threshold
002339,积成电子,SZ002339,SZ,2025-12-31,2025-12-31,8.82,2025-12-31,504092274.0,stock_zh_a_gbjg_em,4446093856.68,False,below_threshold
002340,格林美,SZ002340,SZ,2025-12-31,2025-12-31,8.36,2025-12-31,5115548607.0,stock_zh_a_gbjg_em,42765986354.52,False,below_threshold
002342,巨力索具,SZ002342,SZ,2025-12-31,2025-12-31,9.2,2023-06-30,960000000.0,stock_zh_a_gbjg_em,8832000000.0,False,below_threshold
002343,慈文传媒,SZ002343,SZ,2025-12-31,2025-12-31,7.16,2025-10-31,473680286.0,stock_zh_a_gbjg_em,3391550847.76,False,below_threshold
002344,海宁皮城,SZ002344,SZ,2025-12-31,2025-12-31,4.74,2025-12-31,1282616960.0,stock_zh_a_gbjg_em,6079604390.400001,False,below_threshold
002345,潮宏基,SZ002345,SZ,2025-12-31,2025-12-31,12.5,2025-12-31,888512707.0,stock_zh_a_gbjg_em,11106408837.5,False,below_threshold
002346,柘中股份,SZ002346,SZ,2025-12-31,2025-12-31,20.31,2025-12-31,441575416.0,stock_zh_a_gbjg_em,8968396698.96,False,below_threshold
002347,泰尔股份,SZ002347,SZ,2025-12-31,2025-12-31,12.38,2023-06-30,504702276.0,stock_zh_a_gbjg_em,6248214176.88,False,below_threshold
002348,高乐股份,SZ002348,SZ,2025-12-31,2025-12-31,5.75,2025-01-01,947200000.0,stock_zh_a_gbjg_em,5446400000.0,False,below_threshold
002349,精华制药,SZ002349,SZ,2025-12-31,2025-12-31,7.26,2025-05-22,829674908.0,stock_zh_a_gbjg_em,6023439832.08,False,below_threshold
002350,北京科锐,SZ002350,SZ,2025-12-31,2025-12-31,8.14,2025-12-31,542331351.0,stock_zh_a_gbjg_em,4414577197.14,False,below_threshold
002351,漫步者,SZ002351,SZ,2025-12-31,2025-12-31,12.06,2025-06-30,889107000.0,stock_zh_a_gbjg_em,10722630420.0,False,below_threshold
002352,顺丰控股,SZ002352,SZ,2025-12-31,2025-12-31,38.32,2025-12-31,5039430409.0,stock_zh_a_gbjg_em,193110973272.88,True,
002353,杰瑞股份,SZ002353,SZ,2025-12-31,2025-12-31,70.83,2025-12-31,1023855833.0,stock_zh_a_gbjg_em,72519708651.39,True,
002354,天娱数科,SZ002354,SZ,2025-12-31,2025-12-31,6.37,2025-12-31,1654585820.0,stock_zh_a_gbjg_em,10539711673.4,False,below_threshold
002355,兴民智通,SZ002355,SZ,2025-12-31,2025-12-31,6.06,2025-09-17,668481000.0,stock_zh_a_gbjg_em,4050994859.9999995,False,below_threshold
002356,赫美集团,SZ002356,SZ,2025-12-31,2025-12-31,3.96,2025-06-30,1311254521.0,stock_zh_a_gbjg_em,5192567903.16,False,below_threshold
002357,富临运业,SZ002357,SZ,2025-12-31,2025-12-31,10.72,2022-06-30,313489036.0,stock_zh_a_gbjg_em,3360602465.92,False,below_threshold
002358,森源电气,SZ002358,SZ,2025-12-31,2025-12-31,5.42,2024-12-31,929756977.0,stock_zh_a_gbjg_em,5039282815.34,False,below_threshold
002361,神剑股份,SZ002361,SZ,2025-12-31,2025-12-31,14.34,2025-12-31,951034969.0,stock_zh_a_gbjg_em,13637841455.46,False,below_threshold
002362,汉王科技,SZ002362,SZ,2025-12-31,2025-12-31,21.64,2024-10-29,244454646.0,stock_zh_a_gbjg_em,5289998539.440001,False,below_threshold
002363,隆基机械,SZ002363,SZ,2025-12-31,2025-12-31,10.1,2025-08-11,416895301.0,stock_zh_a_gbjg_em,4210642540.1,False,below_threshold
002364,中恒电气,SZ002364,SZ,2025-12-31,2025-12-31,26.44,2025-04-12,563564960.0,stock_zh_a_gbjg_em,14900657542.400002,False,below_threshold
002365,永安药业,SZ002365,SZ,2025-12-31,2025-12-31,14.92,2025-12-31,294682500.0,stock_zh_a_gbjg_em,4396662900.0,False,below_threshold
002366,融发核电,SZ002366,SZ,2025-12-31,2025-12-31,7.51,2025-12-31,2080937640.0,stock_zh_a_gbjg_em,15627841676.4,False,below_threshold
002367,康力电梯,SZ002367,SZ,2025-12-31,2025-12-31,8.06,2025-12-31,797745456.0,stock_zh_a_gbjg_em,6429828375.360001,False,below_threshold
002368,太极股份,SZ002368,SZ,2025-12-31,2025-12-31,24.49,2025-12-31,623231286.0,stock_zh_a_gbjg_em,15262934194.14,False,below_threshold
002369,卓翼科技,SZ002369,SZ,2025-12-31,2025-12-31,8.63,2025-12-31,566956280.0,stock_zh_a_gbjg_em,4892832696.400001,False,below_threshold
002370,亚太药业,SZ002370,SZ,2025-12-31,2025-12-31,7.31,2025-04-02,745667530.0,stock_zh_a_gbjg_em,5450829644.299999,False,below_threshold
002371,北方华创,SZ002371,SZ,2025-12-31,2025-12-31,459.08,2025-12-31,724608405.0,stock_zh_a_gbjg_em,332653226567.39996,True,
002372,伟星新材,SZ002372,SZ,2025-12-31,2025-12-31,10.43,2025-12-31,1592037988.0,stock_zh_a_gbjg_em,16604956214.84,False,below_threshold
002373,千方科技,SZ002373,SZ,2025-12-31,2025-12-31,11.77,2025-12-31,1580188215.0,stock_zh_a_gbjg_em,18598815290.55,False,below_threshold
002374,中锐股份,SZ002374,SZ,2025-12-31,2025-12-31,3.6,2024-11-01,1085209283.0,stock_zh_a_gbjg_em,3906753418.8,False,below_threshold
002375,亚厦股份,SZ002375,SZ,2025-12-31,2025-12-31,3.79,2025-12-31,1339996498.0,stock_zh_a_gbjg_em,5078586727.42,False,below_threshold
002376,新北洋,SZ002376,SZ,2025-12-31,2025-12-31,7.72,2025-12-31,810562541.0,stock_zh_a_gbjg_em,6257542816.5199995,False,below_threshold
002377,国创高新,SZ002377,SZ,2025-12-31,2025-12-31,2.86,2025-12-31,916325201.0,stock_zh_a_gbjg_em,2620690074.8599997,False,below_threshold
002378,章源钨业,SZ002378,SZ,2025-12-31,2025-12-31,14.18,2025-06-30,1201417666.0,stock_zh_a_gbjg_em,17036102503.88,False,below_threshold
002379,宏桥控股,SZ002379,SZ,2025-12-31,2025-12-31,23.92,2024-02-26,1136373753.0,stock_zh_a_gbjg_em,27182060171.760002,False,below_threshold
002380,科远智慧,SZ002380,SZ,2025-12-31,2025-12-31,27.2,2025-12-31,239991649.0,stock_zh_a_gbjg_em,6527772852.8,False,below_threshold
