filter_id,split_bucket,treated_n,control_n,coarsening_level,effective_control_ratio,matched_block_n,unmatched_treated_n,max_standardized_diff_after_match,control_match_quality,match_status,excluded_match_decile_ids,included_match_decile_ids,compression_severity_decile_used,liquidity_decile_used
close_vs_sma20__top_30pct__AND__distance_to_60d_low__top_30pct,train,8090,35269,level_3,4.359579728059333,24,0,2.1263862506023896,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_30pct__AND__distance_to_60d_low__top_30pct,validation,4636,16522,level_3,3.563848144952545,15,0,2.085683419217293,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
close_vs_sma20__top_30pct__AND__distance_to_60d_low__top_30pct,robustness,10606,36147,level_3,3.4081651895153686,15,0,2.196672752107435,insufficient_control,fail,max_drawdown_20d_directional_decile;ret_60d_directional_decile;distance_to_60d_low_directional_decile;max_drawdown_60d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;turnover_zscore_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__turnover_zscore_20d__top_40pct,train,7836,35523,level_3,4.533307810107198,24,0,1.31907859785439,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__turnover_zscore_20d__top_40pct,validation,4821,16349,level_3,3.3912051441609625,16,0,1.444903377862377,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__turnover_zscore_20d__top_40pct,robustness,8426,38344,level_3,4.550676477569428,16,0,1.3067898451680717,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__turnover_zscore_20d__top_30pct,train,4722,38637,level_3,8.182337992376112,24,0,1.454383519988476,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__turnover_zscore_20d__top_30pct,validation,3132,18038,level_3,5.7592592592592595,16,0,1.5819024387141996,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__turnover_zscore_20d__top_30pct,robustness,5114,41639,level_3,8.142158779820102,15,0,1.4229085107477852,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,train,8849,34510,level_3,3.8998756921686066,24,0,1.367238927150255,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,validation,5764,15406,level_3,2.672796668979875,16,0,1.5987563430599478,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__volume_up_price_not_down_5d__top_40pct,robustness,10558,36195,level_3,3.428206099640083,15,0,1.6062101558640598,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,train,5526,37833,level_3,6.846362649294245,24,0,1.4834052481815572,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,validation,3844,17314,level_3,4.504162330905307,15,0,1.6734773171318316,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__volume_up_price_not_down_5d__top_30pct,robustness,6784,39969,level_3,5.891656839622642,15,0,1.6643416763508423,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__amount_ratio_5d_20d__top_40pct,train,8411,34948,level_3,4.155035073118535,24,0,1.38127352718024,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__amount_ratio_5d_20d__top_40pct,validation,5255,15915,level_3,3.0285442435775454,16,0,1.537681106270236,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_40pct__AND__amount_ratio_5d_20d__top_40pct,robustness,8785,37968,level_3,4.32191235059761,15,0,1.3281187175922802,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__amount_ratio_5d_20d__top_30pct,train,5325,37940,level_3,7.124882629107981,23,0,1.439906666255762,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__amount_ratio_5d_20d__top_30pct,validation,3522,17648,level_3,5.010789324247587,16,0,1.5674416622222749,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
stock_vs_board_20d__top_30pct__AND__amount_ratio_5d_20d__top_30pct,robustness,5204,41549,level_3,7.9840507302075325,15,0,1.4040088863573577,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_40pct__AND__turnover_zscore_20d__top_40pct,train,9368,33991,level_3,3.6284158838599487,24,0,1.8492528198320095,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
ret_20d__top_40pct__AND__turnover_zscore_20d__top_40pct,validation,4151,17019,level_3,4.099975909419417,16,0,1.733528311878693,insufficient_control,fail,turnover_zscore_20d_directional_decile;volume_up_price_not_down_5d_directional_decile;amount_ratio_5d_20d_directional_decile;up_day_volume_share_20d_directional_decile;money_median_5d_vs_20d_directional_decile;stock_vs_board_20d_directional_decile;ret_20d_directional_decile;close_vs_sma20_directional_decile;stock_vs_board_5d_directional_decile;ret_5d_directional_decile,close_position_20d_directional_decile;max_drawdown_20d_directional_decile,volatility_20d_decile,liquidity_metric_decile
