model_id,train_target_component,threshold_id,denominator_id,split,winner_complete_n,winner_n,rejected_winner_n,any_recall_retention,retention_definition
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_8250,risk_on_r_core_horizon_complete,train,16571,2968,486,0.8362533692722371,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_8250,risk_on_r_core_horizon_complete,validation,4455,298,49,0.8355704697986577,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r6_horizon_complete,robustness,2994,622,198,0.6816720257234726,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r6_horizon_complete,train,4794,878,178,0.7972665148063781,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r6_horizon_complete,validation,1440,107,24,0.7757009345794392,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r_core_horizon_complete,robustness,9705,2024,548,0.7292490118577075,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r_core_horizon_complete,train,16571,2968,554,0.8133423180592992,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r_core_horizon_complete,validation,4455,298,56,0.8120805369127517,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7750,risk_on_r6_horizon_complete,robustness,2994,622,216,0.6527331189710611,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7750,risk_on_r6_horizon_complete,train,4794,878,197,0.775626423690205,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7750,risk_on_r6_horizon_complete,validation,1440,107,25,0.7663551401869159,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7750,risk_on_r_core_horizon_complete,robustness,9705,2024,599,0.7040513833992095,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7750,risk_on_r_core_horizon_complete,train,16571,2968,616,0.7924528301886793,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7750,risk_on_r_core_horizon_complete,validation,4455,298,62,0.7919463087248322,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7500,risk_on_r6_horizon_complete,robustness,2994,622,238,0.617363344051447,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7500,risk_on_r6_horizon_complete,train,4794,878,216,0.7539863325740319,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7500,risk_on_r6_horizon_complete,validation,1440,107,30,0.719626168224299,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7500,risk_on_r_core_horizon_complete,robustness,9705,2024,675,0.666501976284585,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7500,risk_on_r_core_horizon_complete,train,16571,2968,690,0.7675202156334232,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7500,risk_on_r_core_horizon_complete,validation,4455,298,71,0.761744966442953,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7250,risk_on_r6_horizon_complete,robustness,2994,622,255,0.590032154340836,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7250,risk_on_r6_horizon_complete,train,4794,878,239,0.7277904328018223,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7250,risk_on_r6_horizon_complete,validation,1440,107,33,0.6915887850467289,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7250,risk_on_r_core_horizon_complete,robustness,9705,2024,733,0.6378458498023716,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7250,risk_on_r_core_horizon_complete,train,16571,2968,769,0.7409029649595688,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7250,risk_on_r_core_horizon_complete,validation,4455,298,81,0.7281879194630873,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7000,risk_on_r6_horizon_complete,robustness,2994,622,269,0.567524115755627,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7000,risk_on_r6_horizon_complete,train,4794,878,271,0.6913439635535308,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7000,risk_on_r6_horizon_complete,validation,1440,107,35,0.6728971962616822,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7000,risk_on_r_core_horizon_complete,robustness,9705,2024,782,0.6136363636363636,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7000,risk_on_r_core_horizon_complete,train,16571,2968,857,0.7112533692722371,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_overlap__none,fast_fail_only_10d,keep_7000,risk_on_r_core_horizon_complete,validation,4455,298,88,0.7046979865771812,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8500,risk_on_r6_horizon_complete,robustness,2994,622,172,0.7234726688102894,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8500,risk_on_r6_horizon_complete,train,4794,878,121,0.8621867881548975,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8500,risk_on_r6_horizon_complete,validation,1440,107,22,0.794392523364486,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8500,risk_on_r_core_horizon_complete,robustness,9705,2024,492,0.7569169960474308,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8500,risk_on_r_core_horizon_complete,train,16571,2968,396,0.866576819407008,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8500,risk_on_r_core_horizon_complete,validation,4455,298,53,0.8221476510067114,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8250,risk_on_r6_horizon_complete,robustness,2994,622,196,0.684887459807074,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8250,risk_on_r6_horizon_complete,train,4794,878,139,0.8416856492027335,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8250,risk_on_r6_horizon_complete,validation,1440,107,26,0.7570093457943925,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8250,risk_on_r_core_horizon_complete,robustness,9705,2024,562,0.7223320158102767,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8250,risk_on_r_core_horizon_complete,train,16571,2968,466,0.8429919137466307,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8250,risk_on_r_core_horizon_complete,validation,4455,298,68,0.7718120805369127,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r6_horizon_complete,robustness,2994,622,220,0.6463022508038585,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r6_horizon_complete,train,4794,878,155,0.8234624145785877,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r6_horizon_complete,validation,1440,107,33,0.6915887850467289,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r_core_horizon_complete,robustness,9705,2024,627,0.6902173913043478,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r_core_horizon_complete,train,16571,2968,525,0.8231132075471698,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_8000,risk_on_r_core_horizon_complete,validation,4455,298,83,0.7214765100671141,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_7750,risk_on_r6_horizon_complete,robustness,2994,622,239,0.6157556270096463,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_7750,risk_on_r6_horizon_complete,train,4794,878,182,0.7927107061503417,event_big_winner_120d_label_complete_event_level
regularized_logistic_or_elastic_net__fast_fail_only_10d__drop_direct_related_overlap__none,fast_fail_only_10d,keep_7750,risk_on_r6_horizon_complete,validation,1440,107,34,0.6822429906542056,event_big_winner_120d_label_complete_event_level
