condition,kind,n_terms,coverage_pre60_excl_t0,covered_events_excl_t0,coverage_pre60_to_t0,covered_events_to_t0,eligible_day_density,median_closest_hit_offset,median_earliest_hit_offset
ma30_up AND money_ratio20_gt_1_0 AND near_high_60_5pct,and3,3,0.7597633136094675,642,0.770414201183432,651,0.15826306444841243,-9.0,-48.0
boll_pct_b_gt_0_7 AND ma60_up AND ret20_gt_0_05,and3,3,0.7597633136094675,642,0.7739644970414201,654,0.1708532927316597,-10.5,-48.0
boll_pct_b_gt_0_7 AND ema20_above_ema60 AND ret20_gt_0_05,and3,3,0.7597633136094675,642,0.762130177514793,644,0.171546286413783,-10.0,-49.0
above_ma60 AND ma30_up AND rps20_gt_80,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18176667863809037,-11.0,-46.0
ema20_above_ema60 AND ma20_up AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18457153262887407,-10.0,-49.0
ema20_above_ema60 AND ret20_gt_0 AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18457153262887407,-10.0,-49.0
above_boll_mid20 AND ema20_above_ema60 AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18658728432468524,-9.5,-49.0
above_ma20 AND ema20_above_ema60 AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18658728432468524,-9.5,-49.0
boll_pct_b_gt_0_5 AND ema20_above_ema60 AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18658728432468524,-9.5,-49.0
ema20_above_ema60 AND rsi14_gt_60,and2,2,0.7597633136094675,642,0.762130177514793,644,0.18661763441295343,-9.5,-49.5
above_ema20 AND ema20_above_ema60 AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18661763441295343,-9.5,-49.5
above_ema30 AND ema20_above_ema60 AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18661763441295343,-9.5,-49.5
above_ema60 AND ema20_above_ema60 AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18661763441295343,-9.5,-49.5
above_ma30 AND ema20_above_ema60 AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18661763441295343,-9.5,-49.0
ema20_above_ema60 AND ema20_up AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18661763441295343,-9.5,-49.5
ema20_above_ema60 AND ema30_up AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18661763441295343,-9.5,-49.5
ema20_above_ema60 AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.7597633136094675,642,0.762130177514793,644,0.18661763441295343,-9.5,-49.5
near_high_20_5pct AND rps120_gt_50 AND rps20_gt_70,and3,3,0.7597633136094675,642,0.7656804733727811,647,0.18677697237636132,-9.0,-49.0
above_ma60 AND ema60_up AND rps20_gt_80,and3,3,0.7597633136094675,642,0.7692307692307693,650,0.187363740749546,-11.0,-48.0
above_ema20 AND ma60_up AND rps20_gt_70,and3,3,0.7597633136094675,642,0.7727810650887574,653,0.2150303753800084,-8.0,-50.0
ema20_up AND ma60_up AND rps20_gt_70,and3,3,0.7597633136094675,642,0.7727810650887574,653,0.2150303753800084,-8.0,-50.0
above_boll_mid20 AND ema20_above_ema60 AND rps20_gt_70,and3,3,0.7597633136094675,642,0.762130177514793,644,0.2152478843459303,-8.0,-51.0
above_ma20 AND ema20_above_ema60 AND rps20_gt_70,and3,3,0.7597633136094675,642,0.762130177514793,644,0.2152478843459303,-8.0,-51.0
boll_pct_b_gt_0_5 AND ema20_above_ema60 AND rps20_gt_70,and3,3,0.7597633136094675,642,0.762130177514793,644,0.2152478843459303,-8.0,-51.0
above_ema20 AND ma_bull_20_30_60,and2,2,0.7597633136094675,642,0.7609467455621302,643,0.2510129341959503,-5.0,-50.0
ema20_up AND ma_bull_20_30_60,and2,2,0.7597633136094675,642,0.7609467455621302,643,0.2510129341959503,-5.0,-50.0
ma20_up AND ma60_up AND rps60_gt_60,and3,3,0.7597633136094675,642,0.7727810650887574,653,0.27594047336021005,-4.0,-55.0
ma60_up AND ret20_gt_0 AND rps60_gt_60,and3,3,0.7597633136094675,642,0.7727810650887574,653,0.27594047336021005,-4.0,-55.0
above_ma30 AND ma60_up AND rps60_gt_60,and3,3,0.7597633136094675,642,0.7727810650887574,653,0.27870991891468083,-5.0,-54.0
ma60_up AND rps20_gt_50 AND rps60_gt_60,and3,3,0.7597633136094675,642,0.7739644970414201,654,0.28721047280379175,-3.0,-55.0
rps60_gt_60 AND rps120_gt_50,and2,2,0.7597633136094675,642,0.7680473372781065,649,0.3558724891624893,0.0,-60.0
boll_pct_b_gt_0_7 AND money_ratio20_gt_2_0 AND near_high_20_5pct,and3,3,0.7585798816568048,641,0.7668639053254438,648,0.04213098086426935,-19.0,-40.0
boll_pct_b_gt_0_7 AND money_ratio20_gt_2_0 AND ret10_gt_0,and3,3,0.7585798816568048,641,0.7668639053254438,648,0.0434360346598008,-19.0,-40.0
above_boll_upper20 AND money_ratio20_gt_1_0 AND rps20_gt_70,and3,3,0.7585798816568048,641,0.7633136094674556,645,0.047088161948071,-17.0,-41.0
boll_pct_b_gt_1_0 AND money_ratio20_gt_1_0 AND rps20_gt_70,and3,3,0.7585798816568048,641,0.7633136094674556,645,0.047088161948071,-17.0,-41.0
above_boll_upper20 AND ema60_up AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7656804733727811,647,0.05726555821399847,-15.0,-43.0
boll_pct_b_gt_1_0 AND ema60_up AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7656804733727811,647,0.05726555821399847,-15.0,-43.0
above_boll_upper20 AND ma30_up AND rsi14_gt_60,and3,3,0.7585798816568048,641,0.762130177514793,644,0.06204822629025813,-14.0,-43.0
boll_pct_b_gt_1_0 AND ma30_up AND rsi14_gt_60,and3,3,0.7585798816568048,641,0.762130177514793,644,0.06204822629025813,-14.0,-43.0
above_boll_upper20 AND above_ema60 AND rsi14_gt_60,and3,3,0.7585798816568048,641,0.7644970414201183,646,0.06515911033774589,-14.0,-44.0
above_ema60 AND boll_pct_b_gt_1_0 AND rsi14_gt_60,and3,3,0.7585798816568048,641,0.7644970414201183,646,0.06515911033774589,-14.0,-44.0
near_high_20_5pct AND rps60_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.7585798816568048,641,0.7644970414201183,646,0.09048372982351424,-12.0,-48.0
rps20_gt_50 AND rps60_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.7585798816568048,641,0.7644970414201183,646,0.09632359264111526,-10.0,-49.0
above_ema60 AND rps60_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.7585798816568048,641,0.7644970414201183,646,0.1009519811020117,-10.0,-50.0
ema60_up AND rps60_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.7585798816568048,641,0.7644970414201183,646,0.1009519811020117,-10.0,-50.0
ema20_above_ema60 AND money_ratio20_gt_1_2 AND rps20_gt_50,and3,3,0.7585798816568048,641,0.762130177514793,644,0.11601827075313743,-9.0,-51.0
ma60_up AND near_high_20_3pct AND ret10_gt_0_05,and3,3,0.7585798816568048,641,0.7739644970414201,654,0.12864390747269758,-11.0,-47.0
near_high_60_5pct AND ret10_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.7585798816568048,641,0.7692307692307693,650,0.14387206426125357,-9.0,-49.0
ema20_above_ema60 AND ma20_up AND ret10_gt_0_05,and3,3,0.7585798816568048,641,0.762130177514793,644,0.15390276843388487,-10.0,-50.0
ema20_above_ema60 AND ret10_gt_0_05 AND ret20_gt_0,and3,3,0.7585798816568048,641,0.762130177514793,644,0.15390276843388487,-10.0,-50.0
ma20_up AND ma60_up AND ret10_gt_0_05,and3,3,0.7585798816568048,641,0.7763313609467456,656,0.1569377772607022,-10.0,-48.0
ma60_up AND ret10_gt_0_05 AND ret20_gt_0,and3,3,0.7585798816568048,641,0.7763313609467456,656,0.1569377772607022,-10.0,-48.0
above_ma60 AND ret10_gt_0 AND rps20_gt_80,and3,3,0.7585798816568048,641,0.7656804733727811,647,0.15986908995260327,-11.0,-46.0
above_ma60 AND ma60_up AND ret10_gt_0_05,and3,3,0.7585798816568048,641,0.778698224852071,658,0.163728609510706,-9.0,-49.0
boll_pct_b_gt_0_7 AND ema20_above_ema60 AND rsi14_gt_60,and3,3,0.7585798816568048,641,0.762130177514793,644,0.1755373230210478,-10.0,-49.0
ema20_above_ema60 AND ret10_gt_0 AND rsi14_gt_60,and3,3,0.7585798816568048,641,0.762130177514793,644,0.18055267510736345,-10.0,-49.5
ema_bull_20_30_60 AND boll_pct_b_gt_0_7,and2,2,0.7585798816568048,641,0.7609467455621302,643,0.20920062925849675,-8.0,-51.0
above_boll_mid20 AND near_high_60_5pct AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.21190431628838655,-9.0,-48.0
above_ma20 AND near_high_60_5pct AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.21190431628838655,-9.0,-48.0
boll_pct_b_gt_0_5 AND near_high_60_5pct AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.21190431628838655,-9.0,-48.0
above_ema20 AND near_high_60_5pct AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.21523776764984093,-9.0,-49.0
ema20_up AND near_high_60_5pct AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.21523776764984093,-9.0,-49.0
above_ma30 AND near_high_60_5pct AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.2186673276241445,-9.0,-49.0
near_high_60_5pct AND rps20_gt_60 AND rsi14_gt_50,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.21867238597218921,-9.0,-49.0
above_ema30 AND near_high_60_5pct AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.21953230513978744,-9.0,-49.0
ema30_up AND near_high_60_5pct AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.21953230513978744,-9.0,-49.0
above_ma60 AND near_high_60_5pct AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.22273171027805738,-8.0,-49.0
near_high_60_5pct AND rps20_gt_60,and2,2,0.7585798816568048,641,0.7775147928994083,657,0.227099593814652,-8.0,-49.0
near_high_20_5pct AND near_high_60_5pct AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.227099593814652,-8.0,-49.0
near_high_60_5pct AND rps20_gt_50 AND rps20_gt_60,and3,3,0.7585798816568048,641,0.7775147928994083,657,0.227099593814652,-8.0,-49.0
rps20_gt_60 AND ret60_gt_0_05,and2,2,0.7585798816568048,641,0.7751479289940828,655,0.2437946715361697,-4.0,-54.0
above_ma60 AND ma60_up AND near_high_60_5pct,and3,3,0.7585798816568048,641,0.778698224852071,658,0.2697414678314356,-5.0,-49.0
ma60_up AND near_high_60_5pct,and2,2,0.7585798816568048,641,0.778698224852071,658,0.27528541728842193,-5.0,-49.0
near_high_60_5pct AND ret60_gt_0,and2,2,0.7585798816568048,641,0.778698224852071,658,0.27528541728842193,-5.0,-49.0
ma60_up AND near_high_20_5pct AND near_high_60_5pct,and3,3,0.7585798816568048,641,0.778698224852071,658,0.27528541728842193,-5.0,-49.0
above_ma30 AND money_ratio20_gt_2_0 AND near_high_20_5pct,and3,3,0.757396449704142,640,0.7668639053254438,648,0.04344362218186785,-19.0,-41.0
above_ema30 AND money_ratio20_gt_2_0 AND near_high_20_5pct,and3,3,0.757396449704142,640,0.7668639053254438,648,0.04352961409862767,-19.0,-41.0
ema30_up AND money_ratio20_gt_2_0 AND near_high_20_5pct,and3,3,0.757396449704142,640,0.7668639053254438,648,0.04352961409862767,-19.0,-41.0
boll_pct_b_gt_0_7 AND money_ratio20_gt_2_0 AND rsi14_gt_50,and3,3,0.757396449704142,640,0.7656804733727811,647,0.04368895206203558,-19.0,-40.0
above_boll_upper20 AND ret10_gt_0_05 AND rps20_gt_60,and3,3,0.757396449704142,640,0.7609467455621302,643,0.05020663351762581,-16.0,-42.0
boll_pct_b_gt_1_0 AND ret10_gt_0_05 AND rps20_gt_60,and3,3,0.757396449704142,640,0.7609467455621302,643,0.05020663351762581,-16.0,-42.0
ma30_up AND ret10_gt_0_05 AND vol_ratio20_gt_1_5,and3,3,0.757396449704142,640,0.7609467455621302,643,0.050874335459525626,-17.0,-43.0
above_ema60 AND ret10_gt_0_05 AND vol_ratio20_gt_1_5,and3,3,0.757396449704142,640,0.7609467455621302,643,0.054278603693605744,-17.0,-44.0
ema60_up AND ret10_gt_0_05 AND vol_ratio20_gt_1_5,and3,3,0.757396449704142,640,0.7609467455621302,643,0.054278603693605744,-17.0,-44.0
above_boll_upper20 AND rps20_gt_60 AND rsi14_gt_60,and3,3,0.757396449704142,640,0.762130177514793,644,0.05496148067963964,-15.0,-42.0
boll_pct_b_gt_1_0 AND rps20_gt_60 AND rsi14_gt_60,and3,3,0.757396449704142,640,0.762130177514793,644,0.05496148067963964,-15.0,-42.0
ret10_gt_0 AND rps20_gt_80 AND vol_ratio20_gt_1_2,and3,3,0.757396449704142,640,0.762130177514793,644,0.06519451877405877,-16.0,-43.5
above_boll_upper20 AND above_ma60 AND ema60_up,and3,3,0.757396449704142,640,0.7656804733727811,647,0.06743789613188125,-14.0,-44.0
above_ma60 AND boll_pct_b_gt_1_0 AND ema60_up,and3,3,0.757396449704142,640,0.7656804733727811,647,0.06743789613188125,-14.0,-44.0
money_ratio20_gt_1_5 AND ret120_gt_0,and2,2,0.757396449704142,640,0.7609467455621302,643,0.08252947752323046,-8.0,-50.0
above_ema20 AND ma20_above_ma60 AND vol_ratio20_gt_1_2,and3,3,0.757396449704142,640,0.7609467455621302,643,0.09941930164446895,-10.0,-48.0
ema20_up AND ma20_above_ma60 AND vol_ratio20_gt_1_2,and3,3,0.757396449704142,640,0.7609467455621302,643,0.09941930164446895,-10.0,-48.0
ma20_above_ma60 AND ma60_up AND vol_ratio20_gt_1_2,and3,3,0.757396449704142,640,0.770414201183432,651,0.11155174942967126,-7.0,-50.0
ma60_up AND money_ratio20_gt_1_2 AND rps60_gt_60,and3,3,0.757396449704142,640,0.7633136094674556,645,0.11516088075956155,-9.0,-52.0
above_ma60 AND boll_pct_b_gt_0_7 AND rps20_gt_80,and3,3,0.757396449704142,640,0.762130177514793,644,0.1385962072506361,-13.0,-45.0
ma20_up AND near_high_60_5pct AND vol_ratio20_gt_1_0,and3,3,0.757396449704142,640,0.7680473372781065,649,0.14661874724952326,-10.0,-48.0
near_high_60_5pct AND ret20_gt_0 AND vol_ratio20_gt_1_0,and3,3,0.757396449704142,640,0.7680473372781065,649,0.14661874724952326,-10.0,-48.0
rps120_gt_50 AND ret10_gt_0_05,and2,2,0.757396449704142,640,0.7633136094674556,645,0.15470704577299146,-9.0,-52.0
ret10_gt_0 AND ret10_gt_0_05 AND rps120_gt_50,and3,3,0.757396449704142,640,0.7633136094674556,645,0.15470704577299146,-9.0,-52.0
ema20_above_ema60 AND near_high_20_5pct AND rsi14_gt_60,and3,3,0.757396449704142,640,0.7609467455621302,643,0.17510989261127102,-10.0,-48.0
boll_pct_b_gt_0_7 AND near_high_60_5pct AND rps20_gt_50,and3,3,0.757396449704142,640,0.7751479289940828,655,0.19093746364312342,-10.0,-48.0
boll_pct_b_gt_0_7 AND ma20_above_ma60 AND ma30_up,and3,3,0.757396449704142,640,0.7644970414201183,646,0.19504990060346092,-9.0,-50.0
above_boll_mid20 AND ma60_up AND rps20_gt_70,and3,3,0.757396449704142,640,0.770414201183432,651,0.210176890431123,-9.0,-51.0
above_ma20 AND ma60_up AND rps20_gt_70,and3,3,0.757396449704142,640,0.770414201183432,651,0.210176890431123,-9.0,-51.0
boll_pct_b_gt_0_5 AND ma60_up AND rps20_gt_70,and3,3,0.757396449704142,640,0.770414201183432,651,0.210176890431123,-9.0,-51.0
ma20_up AND rps20_gt_70 AND rps60_gt_60,and3,3,0.757396449704142,640,0.7668639053254438,648,0.21876343623699374,-8.0,-50.0
ret20_gt_0 AND rps20_gt_70 AND rps60_gt_60,and3,3,0.757396449704142,640,0.7668639053254438,648,0.21876343623699374,-8.0,-51.0
above_ema60 AND near_high_60_5pct AND rps20_gt_60,and3,3,0.757396449704142,640,0.7763313609467456,656,0.22124202677889454,-8.0,-49.0
ema60_up AND near_high_60_5pct AND rps20_gt_60,and3,3,0.757396449704142,640,0.7763313609467456,656,0.22124202677889454,-8.0,-49.0
ema_bull_20_30_60 AND near_high_20_3pct,and2,2,0.757396449704142,640,0.7597633136094675,642,0.22278735210654904,-6.5,-51.0
above_ma60 AND ma20_above_ma60 AND rps20_gt_70,and3,3,0.757396449704142,640,0.762130177514793,644,0.2270464811601827,-8.0,-50.0
ma60_up AND near_high_20_5pct AND rps60_gt_60,and3,3,0.757396449704142,640,0.770414201183432,651,0.2474999114789092,-6.0,-53.0
ma60_up AND near_high_60_5pct AND rsi14_gt_50,and3,3,0.757396449704142,640,0.7775147928994083,657,0.26016601498282693,-5.0,-49.0
above_ema30 AND ma60_up AND near_high_60_5pct,and3,3,0.757396449704142,640,0.7775147928994083,657,0.26197943275685026,-5.0,-49.0
ema30_up AND ma60_up AND near_high_60_5pct,and3,3,0.757396449704142,640,0.7775147928994083,657,0.26197943275685026,-5.0,-49.0
above_ema60 AND ma60_up AND near_high_60_5pct,and3,3,0.757396449704142,640,0.7775147928994083,657,0.2680899171948425,-5.0,-49.0
ema60_up AND ma60_up AND near_high_60_5pct,and3,3,0.757396449704142,640,0.7775147928994083,657,0.2680899171948425,-5.0,-49.0
rps20_gt_50 AND rps120_gt_60,and2,2,0.757396449704142,640,0.762130177514793,644,0.2907083204766987,-2.0,-58.0
rps120_gt_50 AND rps120_gt_60 AND rps20_gt_50,and3,3,0.757396449704142,640,0.762130177514793,644,0.2907083204766987,-2.0,-58.0
near_high_20_5pct AND rps20_gt_80 AND vol_ratio20_gt_1_2,and3,3,0.7562130177514793,639,0.7585798816568048,641,0.062422544045565596,-16.0,-42.0
money_ratio20_gt_1_5 AND near_high_20_5pct AND rps120_gt_50,and3,3,0.7562130177514793,639,0.7609467455621302,643,0.06439782895701922,-13.0,-45.0
money_ratio20_gt_1_2 AND near_high_20_3pct AND rps20_gt_80,and3,3,0.7562130177514793,639,0.7597633136094675,642,0.06585463319389154,-15.0,-43.0
ma60_up AND money_ratio20_gt_1_5 AND near_high_20_5pct,and3,3,0.7562130177514793,639,0.7644970414201183,646,0.07388223154082339,-13.0,-45.0
above_boll_mid20 AND ma60_up AND money_ratio20_gt_1_5,and3,3,0.7562130177514793,639,0.7644970414201183,646,0.07781762631959654,-12.5,-46.0
above_ma20 AND ma60_up AND money_ratio20_gt_1_5,and3,3,0.7562130177514793,639,0.7644970414201183,646,0.07781762631959654,-12.5,-46.0
boll_pct_b_gt_0_5 AND ma60_up AND money_ratio20_gt_1_5,and3,3,0.7562130177514793,639,0.7644970414201183,646,0.07781762631959654,-12.5,-46.0
above_ema20 AND ma60_up AND money_ratio20_gt_1_5,and3,3,0.7562130177514793,639,0.7644970414201183,646,0.07813630224641237,-12.5,-46.0
ema20_up AND ma60_up AND money_ratio20_gt_1_5,and3,3,0.7562130177514793,639,0.7644970414201183,646,0.07813630224641237,-12.5,-46.0
above_ma60 AND ma60_up AND new_high_20,and3,3,0.7562130177514793,639,0.7668639053254438,648,0.09414850298189617,-12.0,-46.0
above_ma30 AND rps60_gt_60 AND vol_ratio20_gt_1_2,and3,3,0.7562130177514793,639,0.7633136094674556,645,0.09524616450759511,-11.0,-48.0
ma20_above_ma60 AND money_ratio20_gt_1_2 AND near_high_20_5pct,and3,3,0.7562130177514793,639,0.7609467455621302,643,0.10616713793609284,-10.0,-48.0
ma20_above_ma60 AND money_ratio20_gt_1_2 AND ret10_gt_0,and3,3,0.7562130177514793,639,0.7597633136094675,642,0.10737102477073038,-9.0,-49.0
above_ema60 AND money_ratio20_gt_1_0 AND rps20_gt_80,and3,3,0.7562130177514793,639,0.7609467455621302,643,0.10817783128385931,-13.0,-46.0
near_high_20_3pct AND ret20_gt_0_10,and2,2,0.7562130177514793,639,0.7609467455621302,643,0.1101455286732459,-13.0,-44.0
ma20_above_ma60 AND ma20_up AND money_ratio20_gt_1_2,and3,3,0.7562130177514793,639,0.7585798816568048,641,0.1117237332631909,-8.0,-49.0
ma20_above_ma60 AND money_ratio20_gt_1_2 AND ret20_gt_0,and3,3,0.7562130177514793,639,0.7585798816568048,641,0.1117237332631909,-8.0,-49.0
boll_pct_b_gt_0_7 AND near_high_60_5pct AND vol_ratio20_gt_1_0,and3,3,0.7562130177514793,639,0.7668639053254438,648,0.13263241490594002,-11.0,-48.0
ema20_above_ema60 AND near_high_20_5pct AND ret10_gt_0_05,and3,3,0.7562130177514793,639,0.7609467455621302,643,0.1410267434861123,-10.0,-49.0
ma30_up AND near_high_60_5pct AND vol_ratio20_gt_1_0,and3,3,0.7562130177514793,639,0.7668639053254438,648,0.14703859013723297,-9.0,-48.0
ema20_above_ema60 AND near_high_20_3pct AND ret20_gt_0_05,and3,3,0.7562130177514793,639,0.7585798816568048,641,0.15785586743081445,-11.0,-47.0
above_ma60 AND ema20_above_ema60 AND ret10_gt_0_05,and3,3,0.7562130177514793,639,0.7597633136094675,642,0.16049379593612317,-9.0,-50.0
ema20_above_ema60 AND ema60_up AND ret10_gt_0_05,and3,3,0.7562130177514793,639,0.7656804733727811,647,0.16187978330036976,-9.0,-51.0
boll_pct_b_gt_0_7 AND ma20_above_ma60 AND near_high_20_3pct,and3,3,0.7562130177514793,639,0.7597633136094675,642,0.17543868523417622,-9.5,-49.0
ma60_up AND near_high_20_5pct AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.17709276504479168,-10.0,-47.0
above_ma60 AND ma60_up AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.1884209354908874,-10.0,-48.0
above_boll_mid20 AND ma60_up AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.18845634392720026,-10.0,-48.0
above_ma20 AND ma60_up AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.18845634392720026,-10.0,-48.0
boll_pct_b_gt_0_5 AND ma60_up AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.18845634392720026,-10.0,-48.0
above_ema60 AND ma60_up AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.1884841648414461,-10.0,-48.0
ema60_up AND ma60_up AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.1884841648414461,-10.0,-48.0
ma60_up AND rsi14_gt_60,and2,2,0.7562130177514793,639,0.7739644970414201,654,0.18848669401546841,-10.0,-48.0
above_ema20 AND ma60_up AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.18848669401546841,-10.0,-48.0
above_ema30 AND ma60_up AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.18848669401546841,-10.0,-48.0
above_ma30 AND ma60_up AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.18848669401546841,-10.0,-48.0
ema20_up AND ma60_up AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.18848669401546841,-10.0,-48.0
ema30_up AND ma60_up AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.18848669401546841,-10.0,-48.0
ma60_up AND rsi14_gt_50 AND rsi14_gt_60,and3,3,0.7562130177514793,639,0.7739644970414201,654,0.18848669401546841,-10.0,-48.0
ema20_above_ema60 AND ret10_gt_0 AND rps20_gt_70,and3,3,0.7562130177514793,639,0.7597633136094675,642,0.19530028883167336,-9.0,-51.0
ma20_above_ma60 AND ma30_up AND near_high_20_3pct,and3,3,0.7562130177514793,639,0.7597633136094675,642,0.2080119174679933,-7.5,-49.0
ema60_up AND ma20_above_ma60 AND near_high_20_3pct,and3,3,0.7562130177514793,639,0.7656804733727811,647,0.21734456961045662,-7.0,-50.0
above_boll_mid20 AND ma60_up AND near_high_60_5pct,and3,3,0.7562130177514793,639,0.7763313609467456,656,0.24737092360376947,-5.0,-49.0
above_ma20 AND ma60_up AND near_high_60_5pct,and3,3,0.7562130177514793,639,0.7763313609467456,656,0.24737092360376947,-5.0,-49.0
