split,seed_episode_id,instrument_id,step_signal_date,step_offset,added_family_set,added_family_count,step_status,included_in_primary_fresh_count
robustness,a92f924fd339596e,SH600362,2024-05-14,2,momentum_rps|oscillator|pullback_drawdown,3,outside_primary_fresh_window,False
robustness,a92f924fd339596e,SH600362,2024-05-20,6,momentum_rps|oscillator|volatility_band|volume_money,4,same_offset_multi_family_step,True
robustness,7cefc65c06156c9e,SH600362,2024-07-11,4,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,fe99e858514c4df2,SH600362,2024-09-19,21,momentum_rps|price_trend,2,after_observable_failure,False
robustness,fe99e858514c4df2,SH600362,2024-09-20,22,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,after_observable_failure,False
robustness,fe99e858514c4df2,SH600362,2024-09-23,23,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,fe99e858514c4df2,SH600362,2024-09-24,24,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,after_observable_failure,False
robustness,fe99e858514c4df2,SH600362,2024-09-25,25,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,after_observable_failure,False
robustness,fe99e858514c4df2,SH600362,2024-09-26,26,price_trend|pullback_drawdown|volatility_band,3,after_observable_failure,False
robustness,fe99e858514c4df2,SH600362,2024-09-27,27,price_trend|pullback_drawdown|volatility_band,3,after_observable_failure,False
robustness,fe99e858514c4df2,SH600362,2024-10-08,29,oscillator|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
robustness,3ab1964b6ed726f9,SH600362,2024-11-05,6,pullback_drawdown|volatility_band,2,after_observable_failure,False
robustness,955faf6afbfb2946,SH600362,2024-12-12,2,oscillator|range_breakout,2,outside_primary_fresh_window,False
robustness,045d719ad5e75429,SH600362,2025-08-13,2,oscillator|price_trend|pullback_drawdown|volume_money,4,outside_primary_fresh_window,False
robustness,045d719ad5e75429,SH600362,2025-08-25,10,price_trend|volume_money,2,same_offset_multi_family_step,True
robustness,cc213bb67962a922,SH600362,2025-09-26,1,momentum_rps|price_trend|range_breakout|volatility_band,4,outside_primary_fresh_window,False
robustness,cc213bb67962a922,SH600362,2025-09-29,2,momentum_rps|price_trend|range_breakout|volatility_band,4,outside_primary_fresh_window,False
robustness,cc213bb67962a922,SH600362,2025-10-09,4,momentum_rps|oscillator|price_trend|range_breakout|volatility_band,5,same_offset_multi_family_step,True
validation,3429e9e1a6717490,SH600372,2023-06-20,1,momentum_rps|price_trend|pullback_drawdown|volume_money,4,outside_primary_fresh_window,False
validation,3429e9e1a6717490,SH600372,2023-06-21,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
validation,3429e9e1a6717490,SH600372,2023-06-26,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,44ee395d82a85c34,SH600372,2024-03-18,17,oscillator|volume_money,2,same_offset_multi_family_step,True
robustness,fb3cdc34d4592e1e,SH600372,2024-04-19,1,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band|volume_money,6,outside_primary_fresh_window,False
robustness,fb3cdc34d4592e1e,SH600372,2024-04-23,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,a15c577e8e33a7db,SH600372,2024-07-29,6,oscillator|volatility_band,2,same_offset_multi_family_step,True
robustness,a15c577e8e33a7db,SH600372,2024-07-30,7,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,9e55f7eb75613537,SH600372,2024-09-25,1,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
robustness,9e55f7eb75613537,SH600372,2024-09-26,2,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
robustness,9e55f7eb75613537,SH600372,2024-09-27,3,pullback_drawdown|volatility_band,2,same_offset_multi_family_step,True
robustness,c77816d6bd7e7cc9,SH600372,2025-03-07,21,oscillator|volatility_band,2,same_offset_multi_family_step,True
robustness,069cea69fcd70b48,SH600372,2025-05-07,9,oscillator|price_trend|volume_money,3,same_offset_multi_family_step,True
robustness,069cea69fcd70b48,SH600372,2025-05-08,10,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,43c4a894f9e2c81b,SH600372,2025-06-30,15,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,43c99351f0efe568,SH600372,2025-07-30,6,momentum_rps|oscillator|pullback_drawdown|volatility_band|volume_money,5,same_offset_multi_family_step,True
robustness,5500879400f39111,SH600372,2025-09-30,1,pullback_drawdown|volatility_band|volume_money,3,outside_primary_fresh_window,False
robustness,5500879400f39111,SH600372,2025-10-09,2,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
robustness,109704796a57ca98,SH600372,2025-12-08,4,oscillator|volume_money,2,same_offset_multi_family_step,True
train,46117b74891690c8,SH600377,2019-03-25,5,volatility_band|volume_money,2,same_offset_multi_family_step,True
train,6114245253f931ea,SH600377,2019-05-21,4,range_breakout|volume_money,2,same_offset_multi_family_step,True
train,6114245253f931ea,SH600377,2019-05-29,10,oscillator|price_trend,2,same_offset_multi_family_step,True
train,6114245253f931ea,SH600377,2019-05-31,12,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
train,4561f1b245d1fcea,SH600377,2019-07-03,2,oscillator|range_breakout|volatility_band,3,outside_primary_fresh_window,False
train,1340eb596998ac5e,SH600377,2019-11-21,13,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
train,1340eb596998ac5e,SH600377,2019-12-04,22,oscillator|volume_money,2,same_offset_multi_family_step,True
train,3bdf4cff3f6454bd,SH600377,2020-04-10,27,momentum_rps|range_breakout,2,after_observable_failure,False
train,3bdf4cff3f6454bd,SH600377,2020-04-13,28,momentum_rps|oscillator|price_trend|pullback_drawdown|range_breakout,5,after_observable_failure,False
train,ddc6b2a6a41e5e41,SH600377,2020-04-30,1,momentum_rps|volatility_band,2,outside_primary_fresh_window,False
train,f122cba66211b2b3,SH600377,2020-07-06,1,oscillator|price_trend|pullback_drawdown|volatility_band,4,outside_primary_fresh_window,False
train,83981230e5949397,SH600377,2021-05-06,24,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
validation,4e3dacdde9c25b88,SH600377,2024-01-04,30,price_trend|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,c150f6725f9fae7d,SH600377,2024-04-15,12,oscillator|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
robustness,c150f6725f9fae7d,SH600377,2024-04-16,13,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,c150f6725f9fae7d,SH600377,2024-04-17,14,pullback_drawdown|volatility_band,2,after_observable_failure,False
robustness,5a486eb9952f8058,SH600377,2024-06-20,11,pullback_drawdown|volatility_band,2,same_offset_multi_family_step,True
robustness,92621bc2ec11ad5d,SH600377,2024-07-25,1,oscillator|volatility_band,2,outside_primary_fresh_window,False
robustness,92621bc2ec11ad5d,SH600377,2024-08-01,6,oscillator|price_trend|pullback_drawdown|volatility_band,4,same_offset_multi_family_step,True
robustness,fbaf964eb9743ad8,SH600377,2024-09-30,14,price_trend|range_breakout|volume_money,3,after_observable_failure,False
robustness,6c21225f0f919ad4,SH600377,2024-11-29,19,momentum_rps|price_trend,2,same_offset_multi_family_step,True
robustness,41275bb6a8507710,SH600377,2025-02-18,1,oscillator|range_breakout,2,outside_primary_fresh_window,False
robustness,41275bb6a8507710,SH600377,2025-02-27,8,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,same_offset_multi_family_step,True
robustness,aa07c254f839ab60,SH600377,2025-10-14,2,momentum_rps|oscillator|price_trend|pullback_drawdown,4,outside_primary_fresh_window,False
train,4e92950b2fa00271,SH600383,2017-10-25,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
train,4e92950b2fa00271,SH600383,2017-11-21,20,oscillator|pullback_drawdown|volatility_band,3,after_observable_failure,False
train,4e92950b2fa00271,SH600383,2017-11-22,21,oscillator|pullback_drawdown,2,after_observable_failure,False
train,4e92950b2fa00271,SH600383,2017-11-29,26,pullback_drawdown|volatility_band,2,after_observable_failure,False
train,a84f62424cc046f5,SH600383,2017-12-26,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
train,941c97417ac3df42,SH600383,2018-05-08,8,price_trend|range_breakout|volume_money,3,after_observable_failure,False
train,c096e4861857bb96,SH600383,2019-02-25,9,price_trend|volume_money,2,same_offset_multi_family_step,True
train,c096e4861857bb96,SH600383,2019-03-04,14,oscillator|volatility_band,2,same_offset_multi_family_step,True
train,7be0225e7c444a1a,SH600383,2019-04-01,1,momentum_rps|oscillator|price_trend|pullback_drawdown,4,outside_primary_fresh_window,False
train,7be0225e7c444a1a,SH600383,2019-04-03,3,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
train,1c48f98d0fdc4d16,SH600383,2019-06-11,1,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
train,1c48f98d0fdc4d16,SH600383,2019-06-12,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
train,1c48f98d0fdc4d16,SH600383,2019-07-03,17,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
train,d6ede14313a8c257,SH600383,2019-08-19,14,oscillator|volume_money,2,after_observable_failure,False
train,d6ede14313a8c257,SH600383,2019-08-20,15,oscillator|price_trend|pullback_drawdown,3,after_observable_failure,False
train,a191e30a634bb8f4,SH600383,2019-12-09,10,price_trend|volatility_band,2,same_offset_multi_family_step,True
train,1be892f55d5212eb,SH600383,2020-02-14,21,momentum_rps|oscillator|price_trend|volatility_band|volume_money,5,after_observable_failure,False
train,1be892f55d5212eb,SH600383,2020-02-17,22,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,after_observable_failure,False
train,1be892f55d5212eb,SH600383,2020-02-18,23,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,1be892f55d5212eb,SH600383,2020-02-19,24,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,1be892f55d5212eb,SH600383,2020-02-20,25,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,1be892f55d5212eb,SH600383,2020-02-26,29,price_trend|volatility_band|volume_money,3,after_observable_failure,False
train,852cf9788dc29619,SH600383,2020-03-02,1,oscillator|price_trend|range_breakout|volatility_band,4,outside_primary_fresh_window,False
train,852cf9788dc29619,SH600383,2020-03-04,3,price_trend|range_breakout|volatility_band,3,same_offset_multi_family_step,True
train,314de09e9e29d6c7,SH600383,2020-08-11,1,price_trend|pullback_drawdown,2,outside_primary_fresh_window,False
train,314de09e9e29d6c7,SH600383,2020-08-12,2,momentum_rps|oscillator|price_trend|pullback_drawdown,4,outside_primary_fresh_window,False
train,314de09e9e29d6c7,SH600383,2020-08-13,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
train,314de09e9e29d6c7,SH600383,2020-08-14,4,price_trend|volatility_band,2,same_offset_multi_family_step,True
train,98307fb6accf937f,SH600383,2020-11-09,2,price_trend|pullback_drawdown|range_breakout,3,outside_primary_fresh_window,False
train,98307fb6accf937f,SH600383,2020-11-17,8,momentum_rps|oscillator|price_trend|range_breakout|volume_money,5,same_offset_multi_family_step,True
train,b78eb7fa3f21c93b,SH600383,2021-02-19,18,pullback_drawdown|volatility_band,2,after_observable_failure,False
train,b78eb7fa3f21c93b,SH600383,2021-02-22,19,pullback_drawdown|volatility_band,2,after_observable_failure,False
train,b78eb7fa3f21c93b,SH600383,2021-02-25,22,oscillator|pullback_drawdown|volatility_band,3,after_observable_failure,False
train,efdd03a13e6c4b62,SH600383,2021-11-11,22,momentum_rps|oscillator|price_trend|range_breakout|volatility_band|volume_money,6,after_observable_failure,False
validation,7332538a43c5ecfc,SH600383,2022-03-03,26,momentum_rps|volume_money,2,after_observable_failure,False
validation,7332538a43c5ecfc,SH600383,2022-03-04,27,momentum_rps|volatility_band,2,after_observable_failure,False
validation,e042d7c2fb7dc8e0,SH600383,2022-03-22,2,momentum_rps|price_trend|pullback_drawdown|range_breakout,4,outside_primary_fresh_window,False
validation,e042d7c2fb7dc8e0,SH600383,2022-03-23,3,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
validation,e042d7c2fb7dc8e0,SH600383,2022-03-30,8,range_breakout|volume_money,2,same_offset_multi_family_step,True
validation,1042c3fec5f30897,SH600383,2022-06-20,3,momentum_rps|oscillator|price_trend|pullback_drawdown|volume_money,5,same_offset_multi_family_step,True
validation,e69cd600711de964,SH600383,2022-08-17,14,price_trend|range_breakout|volatility_band,3,after_observable_failure,False
validation,e69cd600711de964,SH600383,2022-08-19,16,price_trend|range_breakout,2,after_observable_failure,False
validation,e69cd600711de964,SH600383,2022-08-22,17,price_trend|range_breakout|volatility_band,3,after_observable_failure,False
validation,5b1b2c129d3c5d60,SH600383,2022-11-28,1,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
validation,5b1b2c129d3c5d60,SH600383,2022-11-29,2,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
train,7efa37d4a208338c,SH600398,2018-05-30,13,price_trend|volatility_band|volume_money,3,after_observable_failure,False
train,7efa37d4a208338c,SH600398,2018-05-31,14,oscillator|price_trend|volatility_band,3,after_observable_failure,False
train,6cb6e55013262091,SH600406,2018-02-27,15,pullback_drawdown|volume_money,2,after_observable_failure,False
train,6cb6e55013262091,SH600406,2018-03-12,24,oscillator|volume_money,2,after_observable_failure,False
train,634da52d361c839c,SH600406,2018-05-07,28,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
train,d5be3a10b92c5964,SH600406,2018-07-24,7,oscillator|price_trend|range_breakout|volume_money,4,after_observable_failure,False
train,ae123f2e5ed8c473,SH600406,2018-08-29,1,momentum_rps|oscillator|pullback_drawdown|volatility_band,4,outside_primary_fresh_window,False
train,ae123f2e5ed8c473,SH600406,2018-08-30,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
train,ae123f2e5ed8c473,SH600406,2018-08-31,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
train,80c3601a357d9a67,SH600406,2018-10-23,1,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
train,104fe0a8d539156a,SH600406,2018-12-05,1,pullback_drawdown|volatility_band|volume_money,3,outside_primary_fresh_window,False
train,104fe0a8d539156a,SH600406,2018-12-10,4,momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money,5,same_offset_multi_family_step,True
train,1250e626b2a39465,SH600406,2019-05-28,8,range_breakout|volume_money,2,after_observable_failure,False
train,1250e626b2a39465,SH600406,2019-06-19,23,range_breakout|volume_money,2,after_observable_failure,False
train,1250e626b2a39465,SH600406,2019-06-20,24,oscillator|pullback_drawdown|range_breakout,3,after_observable_failure,False
train,1250e626b2a39465,SH600406,2019-06-21,25,oscillator|pullback_drawdown|range_breakout|volatility_band,4,after_observable_failure,False
train,1250e626b2a39465,SH600406,2019-06-24,26,pullback_drawdown|range_breakout,2,after_observable_failure,False
train,88b7c785f4b44d88,SH600406,2019-07-24,16,price_trend|volume_money,2,after_observable_failure,False
train,88b7c785f4b44d88,SH600406,2019-07-25,17,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
train,88b7c785f4b44d88,SH600406,2019-07-26,18,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,88b7c785f4b44d88,SH600406,2019-07-29,19,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,63e7e3406669e0f1,SH600406,2019-09-03,11,momentum_rps|oscillator|price_trend|volatility_band,4,after_observable_failure,False
train,63e7e3406669e0f1,SH600406,2019-09-04,12,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,after_observable_failure,False
train,63e7e3406669e0f1,SH600406,2019-09-05,13,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,after_observable_failure,False
train,63e7e3406669e0f1,SH600406,2019-09-06,14,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
train,63e7e3406669e0f1,SH600406,2019-09-09,15,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
train,63e7e3406669e0f1,SH600406,2019-09-10,16,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,63e7e3406669e0f1,SH600406,2019-09-24,25,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,after_observable_failure,False
