winner_episode_id,instrument,winner_label_id,split,lifecycle_stage_id,retrospective_stage_date,observable_signal_date,observable_anchor_candidate,days_to_first_50pct_target,days_from_observable_start,stage_extraction_rule_id,stage_extraction_rule_hash,winner_start_anchor_status,anchor_family_id,anchor_window_measure,eligible_for_primary_gate
EP3_WINNER_5e9697bf0cfe,SZ002414,winner_50h120,train,confirmation_anchor,2020-08-05,2020-08-05,True,104.0,9,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,9.0,True
EP3_WINNER_5e9697bf0cfe,SZ002414,winner_50h120,train,failure_lookalike,2020-07-27,2020-07-27,False,113.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_d7b1a61c92bd,SZ002415,winner_50h120,train,first_acceleration,2017-10-11,2017-10-11,False,22.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_d7b1a61c92bd,SZ002415,winner_50h120,train,failure_lookalike,2017-10-13,2017-10-13,False,22.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_ae13241715e1,SZ002415,winner_50h120,train,first_acceleration,2019-02-25,2019-02-25,False,0.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_ae13241715e1,SZ002415,winner_50h120,train,failure_lookalike,2019-02-27,2019-02-27,False,0.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_f5b077c0593e,SZ002415,winner_50h120,train,first_acceleration,2020-07-01,2020-07-01,False,29.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_f5b077c0593e,SZ002415,winner_50h120,train,confirmation_anchor,2020-07-06,2020-07-06,True,26.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_f5b077c0593e,SZ002415,winner_50h120,train,failure_lookalike,2020-07-03,2020-07-03,False,29.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_c4cce2610038,SZ002415,winner_50h120,validation,first_acceleration,2023-02-20,2023-02-20,False,20.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_c4cce2610038,SZ002415,winner_50h120,validation,confirmation_anchor,2023-03-01,2023-03-01,True,13.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,7.0,True
EP3_WINNER_c4cce2610038,SZ002415,winner_50h120,validation,confirmation_anchor,2023-03-20,2023-03-20,True,0.0,20,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,20.0,True
EP3_WINNER_c4cce2610038,SZ002415,winner_50h120,validation,failure_lookalike,2023-03-01,2023-03-01,False,20.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,7.0,True
EP3_WINNER_18fb050ad27a,SZ002459,winner_50h120,train,first_acceleration,2020-12-22,2020-12-22,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_18fb050ad27a,SZ002459,winner_50h120,train,failure_lookalike,2020-12-30,2020-12-30,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,6.0,True
EP3_WINNER_e0c05c075557,SZ002459,winner_50h120,train,first_acceleration,2020-12-22,2020-12-22,False,120.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_e0c05c075557,SZ002459,winner_50h120,train,failure_lookalike,2020-12-30,2020-12-30,False,120.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,6.0,True
EP3_WINNER_7574ed1aa23f,SZ002459,winner_50h120,validation,first_acceleration,2022-06-21,2022-06-21,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_7574ed1aa23f,SZ002459,winner_50h120,validation,confirmation_anchor,2022-07-27,2022-07-27,True,-22.0,26,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,26.0,True
EP3_WINNER_7574ed1aa23f,SZ002459,winner_50h120,validation,failure_lookalike,2022-07-19,2022-07-19,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,20.0,True
EP3_WINNER_479578a3c692,SZ002459,winner_50h120,validation,first_acceleration,2022-06-21,2022-06-21,False,0.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_479578a3c692,SZ002459,winner_50h120,validation,confirmation_anchor,2022-07-27,2022-07-27,True,-26.0,26,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,26.0,True
EP3_WINNER_479578a3c692,SZ002459,winner_50h120,validation,failure_lookalike,2022-07-19,2022-07-19,False,0.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,20.0,True
EP3_WINNER_456ae6a0cd85,SZ002460,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_7e8511214ee5,SZ002460,winner_50h120,train,first_acceleration,2020-01-06,2020-01-06,False,22.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_7e8511214ee5,SZ002460,winner_50h120,train,confirmation_anchor,2020-02-13,2020-02-13,True,0.0,22,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,22.0,True
EP3_WINNER_7e8511214ee5,SZ002460,winner_50h120,train,failure_lookalike,2020-01-08,2020-01-08,False,22.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_43f3833eb3b4,SZ002460,winner_50h120,train,first_acceleration,2020-01-06,2020-01-06,False,118.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_43f3833eb3b4,SZ002460,winner_50h120,train,confirmation_anchor,2020-02-13,2020-02-13,True,96.0,22,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,22.0,True
EP3_WINNER_43f3833eb3b4,SZ002460,winner_50h120,train,failure_lookalike,2020-01-08,2020-01-08,False,118.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_3ebbdec8ae14,SZ002460,winner_50h120,validation,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_989bd6dd322d,SZ002460,winner_50h120,robustness,first_acceleration,2024-10-08,2024-10-08,False,24.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_989bd6dd322d,SZ002460,winner_50h120,robustness,confirmation_anchor,2024-11-11,2024-11-11,True,0.0,24,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,24.0,True
EP3_WINNER_989bd6dd322d,SZ002460,winner_50h120,robustness,failure_lookalike,2024-10-23,2024-10-23,False,24.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,11.0,True
EP3_WINNER_17e1e3226f38,SZ002460,winner_50h120,robustness,first_acceleration,2025-07-24,2025-07-24,False,31.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_17e1e3226f38,SZ002460,winner_50h120,robustness,confirmation_anchor,2025-09-01,2025-09-01,True,4.0,27,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,27.0,True
EP3_WINNER_17e1e3226f38,SZ002460,winner_50h120,robustness,confirmation_anchor,2025-09-05,2025-09-05,True,0.0,31,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,31.0,True
EP3_WINNER_17e1e3226f38,SZ002460,winner_50h120,robustness,failure_lookalike,2025-07-29,2025-07-29,False,31.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_5c47f1f04c8a,SZ002463,winner_50h120,train,first_acceleration,2024-06-03,2024-06-03,False,8.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_5c47f1f04c8a,SZ002463,winner_50h120,train,confirmation_anchor,2024-06-14,2024-06-14,True,0.0,8,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,8.0,True
EP3_WINNER_5c47f1f04c8a,SZ002463,winner_50h120,train,failure_lookalike,2024-06-13,2024-06-13,False,8.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,7.0,True
EP3_WINNER_8d76e794a30e,SZ002463,winner_50h120,train,first_acceleration,2024-06-03,2024-06-03,False,9.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_8d76e794a30e,SZ002463,winner_50h120,train,confirmation_anchor,2024-06-14,2024-06-14,True,1.0,8,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,8.0,True
EP3_WINNER_8d76e794a30e,SZ002463,winner_50h120,train,failure_lookalike,2024-06-13,2024-06-13,False,9.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,7.0,True
EP3_WINNER_0279b67e12c8,SZ002463,winner_50h120,robustness,first_acceleration,2024-06-03,2024-06-03,False,10.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_0279b67e12c8,SZ002463,winner_50h120,robustness,confirmation_anchor,2024-06-14,2024-06-14,True,2.0,8,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,8.0,True
EP3_WINNER_0279b67e12c8,SZ002463,winner_50h120,robustness,failure_lookalike,2024-06-13,2024-06-13,False,10.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,7.0,True
EP3_WINNER_d52c4cff1102,SZ002463,winner_50h120,robustness,first_acceleration,2024-06-03,2024-06-03,False,83.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_d52c4cff1102,SZ002463,winner_50h120,robustness,confirmation_anchor,2024-06-14,2024-06-14,True,75.0,8,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,8.0,True
EP3_WINNER_d52c4cff1102,SZ002463,winner_50h120,robustness,failure_lookalike,2024-06-13,2024-06-13,False,83.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,7.0,True
EP3_WINNER_50370d82754d,SZ002463,winner_50h120,robustness,first_acceleration,2024-06-03,2024-06-03,False,84.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_50370d82754d,SZ002463,winner_50h120,robustness,confirmation_anchor,2024-06-14,2024-06-14,True,76.0,8,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,8.0,True
EP3_WINNER_50370d82754d,SZ002463,winner_50h120,robustness,failure_lookalike,2024-06-13,2024-06-13,False,84.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,7.0,True
EP3_WINNER_ac32ce349193,SZ002463,winner_50h120,robustness,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_313aad1e20a8,SZ002466,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_e3fda94c0922,SZ002466,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_4af32222d5dc,SZ002466,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_a59f8a701d3c,SZ002466,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_41dce5852e07,SZ002466,winner_50h120,validation,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_563929a2d505,SZ002466,winner_50h120,robustness,first_acceleration,2025-07-14,2025-07-14,False,21.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_563929a2d505,SZ002466,winner_50h120,robustness,confirmation_anchor,2025-07-24,2025-07-24,True,13.0,8,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,8.0,True
EP3_WINNER_563929a2d505,SZ002466,winner_50h120,robustness,failure_lookalike,2025-07-18,2025-07-18,False,21.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_a7fbe050efd6,SZ002466,winner_50h120,robustness,first_acceleration,2025-07-14,2025-07-14,False,21.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_a7fbe050efd6,SZ002466,winner_50h120,robustness,confirmation_anchor,2025-07-24,2025-07-24,True,13.0,8,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,8.0,True
EP3_WINNER_a7fbe050efd6,SZ002466,winner_50h120,robustness,failure_lookalike,2025-07-18,2025-07-18,False,21.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_f7616499e52d,SZ002475,winner_50h120,train,first_acceleration,2019-02-11,2019-02-11,False,8.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_f7616499e52d,SZ002475,winner_50h120,train,confirmation_anchor,2019-02-20,2019-02-20,True,1.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_f7616499e52d,SZ002475,winner_50h120,train,failure_lookalike,2019-02-18,2019-02-18,False,8.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_44e837f66fed,SZ002475,winner_50h120,train,first_acceleration,2021-06-25,2021-06-25,False,0.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_44e837f66fed,SZ002475,winner_50h120,train,confirmation_anchor,2021-07-08,2021-07-08,True,-9.0,9,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,9.0,True
EP3_WINNER_44e837f66fed,SZ002475,winner_50h120,train,failure_lookalike,2021-07-06,2021-07-06,False,0.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,7.0,True
EP3_WINNER_2b839864661b,SZ002475,winner_50h120,validation,first_acceleration,2022-08-11,2022-08-11,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_2b839864661b,SZ002475,winner_50h120,validation,failure_lookalike,2022-08-17,2022-08-17,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_fd6aed64fbcc,SZ002475,winner_50h120,robustness,first_acceleration,2023-12-29,2023-12-29,False,109.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_fd6aed64fbcc,SZ002475,winner_50h120,robustness,failure_lookalike,2024-03-22,2024-03-22,False,109.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,53.0,True
EP3_WINNER_08682e7e2ded,SZ002475,winner_50h120,robustness,first_acceleration,2025-08-21,2025-08-21,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_08682e7e2ded,SZ002475,winner_50h120,robustness,confirmation_anchor,2025-08-26,2025-08-26,True,-2.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_08682e7e2ded,SZ002475,winner_50h120,robustness,failure_lookalike,2025-08-25,2025-08-25,False,1.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_c28deceb71a3,SZ002493,winner_50h120,train,first_acceleration,2019-03-18,2019-03-18,False,11.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_c28deceb71a3,SZ002493,winner_50h120,train,confirmation_anchor,2019-04-01,2019-04-01,True,1.0,10,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,10.0,True
EP3_WINNER_c28deceb71a3,SZ002493,winner_50h120,train,failure_lookalike,2019-03-29,2019-03-29,False,11.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,9.0,True
EP3_WINNER_b5fe603efcda,SZ002493,winner_50h120,train,first_acceleration,2019-03-18,2019-03-18,False,14.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_b5fe603efcda,SZ002493,winner_50h120,train,confirmation_anchor,2019-04-01,2019-04-01,True,4.0,10,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,10.0,True
EP3_WINNER_b5fe603efcda,SZ002493,winner_50h120,train,failure_lookalike,2019-03-29,2019-03-29,False,14.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,9.0,True
EP3_WINNER_7b111f6aace7,SZ002493,winner_50h120,train,first_acceleration,2020-06-08,2020-06-08,False,20.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_7b111f6aace7,SZ002493,winner_50h120,train,confirmation_anchor,2020-07-06,2020-07-06,True,2.0,18,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,18.0,True
EP3_WINNER_7b111f6aace7,SZ002493,winner_50h120,train,failure_lookalike,2020-06-15,2020-06-15,False,20.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_d5bcedc68640,SZ002532,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_a9e3eb84237f,SZ002555,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_c2c47244cffd,SZ002555,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_bdf24581c6dd,SZ002555,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_760ed9bb5b98,SZ002555,winner_50h120,train,first_acceleration,2020-06-11,2020-06-11,False,18.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_760ed9bb5b98,SZ002555,winner_50h120,train,failure_lookalike,2020-06-17,2020-06-17,False,18.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_2d0cf70df978,SZ002555,winner_50h120,validation,first_acceleration,2023-02-20,2023-02-20,False,31.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_2d0cf70df978,SZ002555,winner_50h120,validation,confirmation_anchor,2023-03-22,2023-03-22,True,9.0,22,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,22.0,True
EP3_WINNER_2d0cf70df978,SZ002555,winner_50h120,validation,failure_lookalike,2023-02-22,2023-02-22,False,31.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_9f6d809980b3,SZ002555,winner_50h120,validation,first_acceleration,2023-02-20,2023-02-20,False,50.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_9f6d809980b3,SZ002555,winner_50h120,validation,confirmation_anchor,2023-03-22,2023-03-22,True,28.0,22,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,22.0,True
EP3_WINNER_9f6d809980b3,SZ002555,winner_50h120,validation,failure_lookalike,2023-02-22,2023-02-22,False,50.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_e4f2ed5f2eef,SZ002558,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_46527de96fb4,SZ002568,winner_50h120,train,first_acceleration,2021-01-19,2021-01-19,False,17.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_46527de96fb4,SZ002568,winner_50h120,train,confirmation_anchor,2021-01-25,2021-01-25,True,13.0,4,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,4.0,True
EP3_WINNER_46527de96fb4,SZ002568,winner_50h120,train,failure_lookalike,2021-01-21,2021-01-21,False,17.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_e2b2bfec7a22,SZ002594,winner_50h120,train,first_acceleration,2017-09-18,2017-09-18,False,10.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_e2b2bfec7a22,SZ002594,winner_50h120,train,confirmation_anchor,2017-09-26,2017-09-26,True,4.0,6,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,6.0,True
EP3_WINNER_e2b2bfec7a22,SZ002594,winner_50h120,train,failure_lookalike,2017-09-20,2017-09-20,False,10.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
