datetime,cash,position_value,account_value,prev_account_value,return,cost,turnover,positions
2026-01-08,52548.94497097707,1422872.9948043823,1475421.9397753594,1497132.938405883,-0.014501717298158634,0.0,0.0,20
2026-01-09,52548.94497097707,1465599.0225315094,1518147.9675024864,1475421.9397753594,0.028958514561354898,0.0,0.0,20
2026-01-12,52548.94497097707,1484890.0053024292,1537438.9502734062,1518147.9675024864,0.012706918682409807,0.0,0.0,20
2026-01-13,52548.94497097707,1516726.0006427765,1569274.9456137535,1537438.9502734062,0.02070716065485767,0.0,0.0,20
2026-01-14,52548.94497097707,1524974.9930381775,1577523.9380091545,1569274.9456137535,0.005256562859464298,0.0,0.0,20
2026-01-15,52548.94497097707,1537715.9884929657,1590264.9334639427,1577523.9380091545,0.00807657820449137,0.0,0.0,20
2026-01-16,52548.94497097707,1526878.0119895935,1579426.9569605705,1590264.9334639427,-0.006815201841723795,0.0,0.0,20
2026-01-19,52548.94497097707,1553789.0097141266,1606337.9546851036,1579426.9569605705,0.017038456641464528,0.0,0.0,20
2026-01-20,52548.94497097707,1555362.01004982,1607910.955020797,1606337.9546851036,0.0009792461985385081,0.0,0.0,20
2026-01-21,52548.94497097707,1585024.9999523163,1637573.9449232933,1607910.955020797,0.018448154613209145,0.0,0.0,20
2026-01-22,52548.94497097707,1572355.989742279,1624904.934713256,1637573.9449232933,-0.007736450771772985,0.0,0.0,20
2026-01-23,52548.94497097707,1616797.00217247,1669345.9471434471,1624904.934713256,0.027349915358607424,0.0,0.0,20
2026-01-26,52548.94497097707,1680810.9912872314,1733359.9362582085,1669345.9471434471,0.03834674845217134,0.0,0.0,20
2026-01-27,52548.94497097707,1661268.9903736115,1713817.9353445885,1733359.9362582085,-0.011274058263862519,0.0,0.0,20
2026-01-28,52548.94497097707,1740346.010351181,1792894.955322158,1713817.9353445885,0.04614085215631136,0.0,0.0,20
2026-01-29,52548.94497097707,1748799.0050315857,1801347.9500025627,1792894.955322158,0.004714718313703958,0.0,0.0,20
2026-01-30,52548.94497097707,1622250.0094413757,1674798.9544123528,1801347.9500025627,-0.07025238826847968,0.0,0.0,20
2026-02-02,94236.31997097707,1482870.9931850433,1577107.3131560204,1674798.9544123528,-0.0583303691460747,62.625,0.02492836521661735,19
