policy_id,cost_scenario_id,mean_target_one_way_turnover,mean_attempted_one_way_turnover,mean_realized_one_way_turnover,total_commission_cny,total_stamp_tax_cny,total_transfer_fee_cny,total_slippage_cny,total_cost_return,maximum_shadow_cash_deficit_cny,shadow_self_financing,live_nav_break_even_slippage_bps,live_nav_break_even_status,liquidation_adjusted_break_even_slippage_bps,liquidation_adjusted_break_even_status,raw_qfq_mapping_warning_n,max_relative_ratio_spread,source_table_content_hash,historical_support_claim_allowed,deployment_authorized,run_id,contract_version
S0_SELECTED_FULL__D10__L100__STOP05,GROSS,0.414658728086,0.585099577392,0.580046508718,0,0,0,0,0,0,True,35.2141339208,root_found,34.4657184723,root_found,39,0.0059550709901,3c0672f31281195ab3d67da14c690013cdf4e1f0c167faa709ddda23e84c57bc,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,SLIP000,0.414658728086,0.585099577392,0.580046508718,64183.4968301,62435.0506603,2532.24608321,0,0.0123670622631,0,True,35.2141339208,root_found,34.4657184723,root_found,39,0.0059550709901,b7933fe1f00d7e44dea63869fd53cc9cc8ae1afd665db427b5be8470ae7473e6,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,SLIP005,0.414658728086,0.585099577392,0.580046508718,64183.4968301,62435.0506603,2532.24608321,126612.30416,0.0246575006821,0,True,35.2141339208,root_found,34.4657184723,root_found,39,0.0059550709901,9d939c0111d8c19f551df1511f9077e6ebe8efed47f8d5f607b7aac4757c0692,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,SLIP010,0.414658728086,0.585099577392,0.580046508718,64183.4968301,62435.0506603,2532.24608321,253224.608321,0.0370870040953,62148.9499485,False,35.2141339208,root_found,34.4657184723,root_found,39,0.0059550709901,892101ce63d123a3d8c1dc9cf370093567149ffebad4511449ace7652f7f99e2,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,SLIP020,0.414658728086,0.585099577392,0.580046508718,64183.4968301,62435.0506603,2532.24608321,506449.216641,0.062376243327,251300.003285,False,35.2141339208,root_found,34.4657184723,root_found,39,0.0059550709901,45b65c0a8f6ccf751694784438b5b89111c2edc6315b8fdb041285a69500e4e7,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,SLIP040,0.414658728086,0.585099577392,0.580046508718,64183.4968301,62435.0506603,2532.24608321,1012898.43328,0.114773523401,655648.212219,False,35.2141339208,root_found,34.4657184723,root_found,39,0.0059550709901,5f5bd8b85eceb2dfcc59e2265c8d7d016a71a18b08d501117f26f70819edf53d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,GROSS,0.414658728086,0.4836063587,0.479405236502,0,0,0,0,0,0,True,66.9586162439,root_found,63.9533510148,root_found,31,0.00544493120339,7f45e56bd2805bda48c6922d867f3ab0bcd97134cfcb029c80354bfd07958b89,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,SLIP000,0.414658728086,0.4836063587,0.479405236502,55931.8731508,52999.5278017,2196.41305603,0,0.0101681508649,0,True,66.9586162439,root_found,63.9533510148,root_found,31,0.00544493120339,5fdb3fe73a329831712fca4b0776205dddf6d94c44127ab570c29437f79761b1,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,SLIP005,0.414658728086,0.4836063587,0.479405236502,55931.8731508,52999.5278017,2196.41305603,109820.652802,0.0203427472244,0,True,66.9586162439,root_found,63.9533510148,root_found,31,0.00544493120339,f4c811b4ec42d265f8a8e43c746255179cc18e8f5128041360c3905e482f9c40,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,SLIP010,0.414658728086,0.4836063587,0.479405236502,55931.8731508,52999.5278017,2196.41305603,219641.305603,0.0306119636132,92474.8523442,False,66.9586162439,root_found,63.9533510148,root_found,31,0.00544493120339,44b299f4fd953aa6122b9ef5690f8511969bd313a131705a8d5c719cf0538e49,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,SLIP020,0.414658728086,0.4836063587,0.479405236502,55931.8731508,52999.5278017,2196.41305603,439282.611207,0.0514415667878,279519.779459,False,66.9586162439,root_found,63.9533510148,root_found,31,0.00544493120339,39d03b5f58e13eca568ff8c5a96feb0980fdb72a79b89402c283ab1f45792dca,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP10,SLIP040,0.414658728086,0.4836063587,0.479405236502,55931.8731508,52999.5278017,2196.41305603,878565.222413,0.094319667384,653609.63369,False,66.9586162439,root_found,63.9533510148,root_found,31,0.00544493120339,f7dd59d67f4063886c1373fc68ab4cabe9c39355afb4b320324c9e357369c23b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,GROSS,0.414658728086,0.447005178132,0.443312866285,0,0,0,0,0,0,True,96.1128265153,root_found,90.8685796785,root_found,29,0.00544493120339,1117726666583baf149971e1497e0876ecae61296f2456f63e9e3a2acea475c9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,SLIP000,0.414658728086,0.447005178132,0.443312866285,53562.5511274,50227.9257549,2099.7034451,0,0.0093847571369,0,True,96.1128265153,root_found,90.8685796785,root_found,29,0.00544493120339,b1e11216941760cdb1ca4731d7b66fa63cd92ac0ea46ca504380809ff7262323,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,SLIP005,0.414658728086,0.447005178132,0.443312866285,53562.5511274,50227.9257549,2099.7034451,104985.172255,0.0188051421261,0,True,96.1128265153,root_found,90.8685796785,root_found,29,0.00544493120339,073123ceba71ed72efbefa8d334817ccd7a2fc2541ce4194f1940324409729a7,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,SLIP010,0.414658728086,0.447005178132,0.443312866285,53562.5511274,50227.9257549,2099.7034451,209970.34451,0.0283059170522,88390.7018308,False,96.1128265153,root_found,90.8685796785,root_found,29,0.00544493120339,fb91bc7351c9266b3f3bc57753a0e1458e6d59ac41cf08231ece67f0a5152d9b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,SLIP020,0.414658728086,0.447005178132,0.443312866285,53562.5511274,50227.9257549,2099.7034451,419940.68902,0.0475543267416,266624.248924,False,96.1128265153,root_found,90.8685796785,root_found,29,0.00544493120339,1edfcc01bbfff72aaf9a38bda378fb6934a032400f7512a3971244dfeaf936d4,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP15,SLIP040,0.414658728086,0.447005178132,0.443312866285,53562.5511274,50227.9257549,2099.7034451,839881.378039,0.0870805764408,679400.373668,False,96.1128265153,root_found,90.8685796785,root_found,29,0.00544493120339,9fe433c8f34f70135bd3d61b66c3c6e43ba657c61a240275ea2282aee630de9d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,GROSS,0.414658728086,0.432219501809,0.428523236326,0,0,0,0,0,0,True,106.921313843,root_found,100.705584908,root_found,29,0.00544493120339,321915514c4fada738d77bd9d5fdc3b8d8fff521706a65c35463c98a72c5c5e0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,SLIP000,0.414658728086,0.432219501809,0.428523236326,52690.8479067,49224.1823134,2064.32860627,0,0.00905766833654,0,True,106.921313843,root_found,100.705584908,root_found,29,0.00544493120339,295e269053be3c2b9ba7f02dacea7e0110ef7e2d2580a39d4aba4cc64e5491cb,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,SLIP005,0.414658728086,0.432219501809,0.428523236326,52690.8479067,49224.1823134,2064.32860627,103216.430313,0.0181589740135,0,True,106.921313843,root_found,100.705584908,root_found,29,0.00544493120339,3e6a79e80ca208b38e2902ca0f1a2d8ab1c7f49307c637beef75347a54ebe1c9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,SLIP010,0.414658728086,0.432219501809,0.428523236326,52690.8479067,49224.1823134,2064.32860627,206432.860627,0.0273347419955,85870.0235854,False,106.921313843,root_found,100.705584908,root_found,29,0.00544493120339,c60cbf5d0a0eaf395b0591eaa0d777bd43ccd2a94f5aed0da771c61b098288b8,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,SLIP020,0.414658728086,0.432219501809,0.428523236326,52690.8479067,49224.1823134,2064.32860627,412865.721254,0.0459147124671,262346.991325,False,106.921313843,root_found,100.705584908,root_found,29,0.00544493120339,52f017b961d2c2875136137be4d2b5f73dbcae527bbbe46c3a672da181f9f21d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP20,SLIP040,0.414658728086,0.432219501809,0.428523236326,52690.8479067,49224.1823134,2064.32860627,825731.442507,0.0840255607362,674792.812579,False,106.921313843,root_found,100.705584908,root_found,29,0.00544493120339,c25a7fcdded7436f55e7531a60ecfc6e0e07dcd9754b273cb585df5c2b9a135f,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,GROSS,0.414658728086,0.424951134376,0.421218661446,0,0,0,0,0,0,True,114.038452939,root_found,107.164077683,root_found,30,0.00544493120339,97e27b9a75dea369b8f10d30a6c8120c16f41307b23fe866b8ba308ce34defca,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,SLIP000,0.414658728086,0.424951134376,0.421218661446,51936.8605,48409.4695,2033.99609,0,0.00890124527185,0,True,114.038452939,root_found,107.164077683,root_found,30,0.00544493120339,86f5a1e109dae5176958b89b839d7420adc0c22c987e52df4855e409608b2676,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,SLIP005,0.414658728086,0.424951134376,0.421218661446,51936.8605,48409.4695,2033.99609,101699.8045,0.0178472470516,0,True,114.038452939,root_found,107.164077683,root_found,30,0.00544493120339,912eb63f382c0a6240dc15996686cd94e3720ef565398e695c6d8c4cd89dd5d0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,SLIP010,0.414658728086,0.424951134376,0.421218661446,51936.8605,48409.4695,2033.99609,203399.609,0.0268651255707,85659.51559,False,114.038452939,root_found,107.164077683,root_found,30,0.00544493120339,8f9a5b5b7b3699b90060a963391ab3dcf95082324be175aef31efb966dba76e0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,SLIP020,0.414658728086,0.424951134376,0.421218661446,51936.8605,48409.4695,2033.99609,406799.218,0.0451212965094,270910.54409,False,114.038452939,root_found,107.164077683,root_found,30,0.00544493120339,baf43c08c1ffe1276ef30aa79ed4c298cacacc88974c86f2ceade2a4309d6d94,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOPNONE,SLIP040,0.414658728086,0.424951134376,0.421218661446,51936.8605,48409.4695,2033.99609,813598.436,0.0825504883398,677709.76209,False,114.038452939,root_found,107.164077683,root_found,30,0.00544493120339,67e25ba51f6170fbc7685f5180efef4c909972197b28c339d8251143cdaff8f6,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,GROSS,0.789225589226,0.872079524484,0.856817503312,0,0,0,0,0,0,True,42.4948030304,root_found,41.8678669921,root_found,12,0.00332203762766,a02ded3504ff53df57301f20159edd2fe19fa7d9ab1eb07590a0eb5f5ad473b2,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,SLIP000,0.789225589226,0.872079524484,0.856817503312,97349.3022883,96364.0465767,3885.31625153,0,0.0181517310541,0,True,42.4948030304,root_found,41.8678669921,root_found,12,0.00332203762766,1dd50df03bf90a5b2dccfc508b52d301a9c1254684436ee7c17bfcf488965ed9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,SLIP005,0.789225589226,0.872079524484,0.856817503312,97349.3022883,96364.0465767,3885.31625153,194265.812577,0.0363209214257,0,True,42.4948030304,root_found,41.8678669921,root_found,12,0.00332203762766,d088a90d07119e9e46ab80a6592b8c3330240afc585d01a219dfd6cc434c3b1a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,SLIP010,0.789225589226,0.872079524484,0.856817503312,97349.3022883,96364.0465767,3885.31625153,388531.625153,0.054787044042,148198.211379,False,42.4948030304,root_found,41.8678669921,root_found,12,0.00332203762766,8244109539e8c5fd61637f1ff50daaaabadaec3ec60ce6f36cc18efc93a821ba,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,SLIP020,0.789225589226,0.872079524484,0.856817503312,97349.3022883,96364.0465767,3885.31625153,777063.250307,0.0926500390956,530231.770862,False,42.4948030304,root_found,41.8678669921,root_found,12,0.00332203762766,46b17b3349276308927db0c786507d8db638feecf997c9e54fa7943b4fc20754,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP05,SLIP040,0.789225589226,0.872079524484,0.856817503312,97349.3022883,96364.0465767,3885.31625153,1554126.50061,0.172408293209,1294298.88983,False,42.4948030304,root_found,41.8678669921,root_found,12,0.00332203762766,74e5a18250a28c37b09962d9726c95f2bab99739848d1789e492f46b5c0c4a75,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,GROSS,0.789225589226,0.812932983972,0.799573104216,0,0,0,0,0,0,True,101.045517087,root_found,97.6982336979,root_found,11,0.00735269458928,9d045471bd0a46b6d144da75d55cbe47893209e02cc7ec01f1b1d28ebbaea036,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,SLIP000,0.789225589226,0.812932983972,0.799573104216,100324.839941,97918.2343815,4001.47510763,0,0.016886719087,0,True,101.045517087,root_found,97.6982336979,root_found,11,0.00735269458928,542d06e4d3e2df80b7f480d33612872b2e1b5de2365667baaa496c922d26911e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,SLIP005,0.789225589226,0.812932983972,0.799573104216,100324.839941,97918.2343815,4001.47510763,200073.755382,0.0338771860159,0,True,101.045517087,root_found,97.6982336979,root_found,11,0.00735269458928,75771f9d87512f211af2eaf6c8a72d209fd5b695372a79d8e9b8552d0081384c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,SLIP010,0.789225589226,0.812932983972,0.799573104216,100324.839941,97918.2343815,4001.47510763,400147.510763,0.0511158823648,171539.760781,False,101.045517087,root_found,97.6982336979,root_found,11,0.00735269458928,05cef15723b2c8400cac2a8f0ba7941859de1b9564efee4abf44b66c4cd50ff6,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,SLIP020,0.789225589226,0.812932983972,0.799573104216,100324.839941,97918.2343815,4001.47510763,800295.021526,0.0863674631828,552690.996108,False,101.045517087,root_found,97.6982336979,root_found,11,0.00735269458928,ac21509b79394376fd2d834c46ab101c6892cfede5b3160f69193bb30652de1f,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP10,SLIP040,0.789225589226,0.812932983972,0.799573104216,100324.839941,97918.2343815,4001.47510763,1600590.04305,0.160192902409,1350828.90763,False,101.045517087,root_found,97.6982336979,root_found,11,0.00735269458928,944c132313f4435c810a32e25d07719df821e8dd79d96c39729ec0681d1dda5a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,GROSS,0.789225589226,0.792558064966,0.77962583811,0,0,0,0,0,0,True,115.958134204,root_found,111.806723133,root_found,13,0.00735269458928,dcd9b8be542e00f9b74a31034a4c6a5aaacaca5f8f7ccb67536c11f2b2320542,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,SLIP000,0.789225589226,0.792558064966,0.77962583811,102573.979873,99927.9742453,4089.81892491,0,0.01646774154,0,True,115.958134204,root_found,111.806723133,root_found,13,0.00735269458928,b0a3ca747ac794ba0041d1d7e1a176ca16cecbdbc007fe46eb5880e1677458ae,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,SLIP005,0.789225589226,0.792558064966,0.77962583811,102573.979873,99927.9742453,4089.81892491,204490.946245,0.0330444872514,0,True,115.958134204,root_found,111.806723133,root_found,13,0.00735269458928,27812564ce173f22cd1f24ac07aff66046f46886ef082b5c105cc01c62296423,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,SLIP010,0.789225589226,0.792558064966,0.77962583811,102573.979873,99927.9742453,4089.81892491,408981.892491,0.0498540779754,175586.806697,False,115.958134204,root_found,111.806723133,root_found,13,0.00735269458928,3ef8414974753e9f3721733e84e04695826c2126a4bb6e81d308badcb36067f0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,SLIP020,0.789225589226,0.792558064966,0.77962583811,102573.979873,99927.9742453,4089.81892491,817963.784981,0.0841983863349,563515.670516,False,115.958134204,root_found,111.806723133,root_found,13,0.00735269458928,e0ca21022a5c1670a6a068c078d9de18cd9be0f38b9465bbfefc02bf45de8f4a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP15,SLIP040,0.789225589226,0.792558064966,0.77962583811,102573.979873,99927.9742453,4089.81892491,1635927.56996,0.155990143798,1380940.0375,False,115.958134204,root_found,111.806723133,root_found,13,0.00735269458928,883b167fba925f2f1521240090b288169c2d02bc73f9d77f46d40cc13828bfc1,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,GROSS,0.789225589226,0.787595828882,0.774333922312,0,0,0,0,0,0,True,123.927316334,root_found,119.518423384,root_found,13,0.00735269458928,6cc6377c14a33e136b7ab64b5929126b17b3424305228708db104a63bde3185f,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,SLIP000,0.789225589226,0.787595828882,0.774333922312,103905.389349,101310.755698,4142.67953395,0,0.0163583476895,0,True,123.927316334,root_found,119.518423384,root_found,13,0.00735269458928,b6f1335beefad60cf936717cd4581ff0fcc7211988815bdffbc7b8c7ae13ca14,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,SLIP005,0.789225589226,0.787595828882,0.774333922312,103905.389349,101310.755698,4142.67953395,207133.976698,0.0328197572317,0,True,123.927316334,root_found,119.518423384,root_found,13,0.00735269458928,72c3bbbd58cb3b1e7fd57915a4bf284cf73c7a73016b65c031f8fd240d396403,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,SLIP010,0.789225589226,0.787595828882,0.774333922312,103905.389349,101310.755698,4142.67953395,414267.953395,0.0495093393536,200061.025012,False,123.927316334,root_found,119.518423384,root_found,13,0.00735269458928,24cb969e44da4418a566f4d5604cfacf7a0de7dec0418958fec390d314e61279,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,SLIP020,0.789225589226,0.787595828882,0.774333922312,103905.389349,101310.755698,4142.67953395,828535.90679,0.0835986922337,613776.502407,False,123.927316334,root_found,119.518423384,root_found,13,0.00735269458928,e962f1da038d0a851f096875ee755d98efbd5c9a15009e5600c6a29474c83086,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOP20,SLIP040,0.789225589226,0.787595828882,0.774333922312,103905.389349,101310.755698,4142.67953395,1657071.81358,0.154813518105,1441207.4572,False,123.927316334,root_found,119.518423384,root_found,13,0.00735269458928,e58b4872b721a3943abf2adac6e1b78a61617a0efc7ca829c763ed2b740a54ca,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L000__STOPNONE,GROSS,0.789225589226,0.784207394906,0.771446470722,0,0,0,0,0,0,True,130.454629998,root_found,125.692639409,root_found,13,0.00735269458928,687c43bc721b8e7ca2d6fa61bbc124d9d2874ddfa5396726a2e361664b4bed6d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
