record_source,record_unit,selection_rule,source_relative_path,instrument,episode_id,episode_low_date,episode_high_date,qfq_low_at_low_date,qfq_high_at_high_date,mfe_120,low_to_high_sessions,low_to_high_calendar_days,low_detection_window,forward_horizon_days,dedup_cluster_id,cluster_policy,primary_low_selection_policy,earliest_qualifying_low_date,earliest_qualifying_high_date,max_mfe_low_date,max_mfe_high_date,max_mfe_120,structural_low_date,structural_low_to_cluster_high_mfe,high_at_horizon_boundary,profile_start_date,profile_end_date,profile_pre_low_complete,profile_post_high_complete,lookback_60_complete,lookback_120_complete,lookback_250_complete,first_ema60_reclaim_date,first_ema60_reclaim_missing_reason,split,duration_bucket,board_bucket,total_market_cap_cny,liquidity_money_20d,prior_return_20d,prior_return_60d,prior_drawdown,volatility_20d,market_regime_bucket,benchmark_alias,cluster_member_count,cluster_union_start_date,cluster_union_end_date,market_cap_bucket,liquidity_bucket,prior_return_20d_bucket,prior_return_60d_bucket,prior_drawdown_bucket,volatility_bucket,low_matched_control_count,ema60_matched_control_count
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002153,SZ002153_20210831_0005,2021-08-31,2022-01-25,9.14,18.31,1.0032822757111597,97,147,20,120,SZ002153_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-08-31,2022-01-25,2021-08-31,2022-01-25,1.0032822757111597,2021-08-31,1.0032822757111597,False,2020-08-21,2022-03-15,True,True,True,True,True,2021-09-22,not_missing,train,long,main_board,26362213044.48,122989309.85,-0.1719858156028368,-0.3697705802968961,-0.3883431565160445,0.0374732334047109,risk_on,csi300,3,2021-08-31,2022-01-25,q2,q2,q1,q1,q1,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002179,SZ002179_20240415_0000,2024-04-15,2024-10-08,29.64,46.28,0.5614035087719298,115,176,20,120,SZ002179_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-15,2024-10-08,2024-04-15,2024-10-08,0.5614035087719298,2024-04-15,0.5614035087719298,False,2023-03-31,2024-11-19,True,True,True,True,True,2024-04-22,not_missing,robustness,long,main_board,66536171220.44,631301974.65,-0.0713224368499256,-0.0206831714196177,-0.1360243295548797,0.0337119999999999,risk_on,csi300,1,2024-04-15,2024-10-08,q4,q4,q4,q4,q5,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002192,SZ002192_20210827_0000,2021-08-27,2021-09-13,122.33,188.47,0.5406686830703833,11,17,20,120,SZ002192_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-08-27,2021-09-13,2021-08-27,2021-09-13,0.5406686830703833,2021-08-27,0.5406686830703833,False,2020-08-18,2021-11-03,True,True,True,True,True,,missing_event_absent,train,fast,main_board,34251117827.73,2203399717.9,-0.1264083360468904,1.0420155274775458,-0.1962852007189934,0.1085507678544804,risk_on,csi300,1,2021-08-27,2021-09-13,q3,q5,q2,q5,q3,q5,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002195,SZ002195_20250623_0000,2025-06-23,2025-09-01,5.16,9.38,0.8178294573643412,50,70,20,120,SZ002195_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-06-23,2025-09-01,2025-06-23,2025-09-01,0.8178294573643412,2025-06-23,0.8178294573643412,False,2024-06-11,2025-10-21,True,True,True,True,True,2025-06-24,not_missing,robustness,medium,main_board,29941740020.92,1289713072.6,-0.0111317254174396,-0.1526232114467408,-0.1485623003194888,0.0363977485928705,risk_on,csi300,1,2025-06-23,2025-09-01,q3,q5,q5,q2,q4,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002195,SZ002195_20251017_0001,2025-10-17,2026-01-14,6.99,13.19,0.886981402002861,61,89,20,120,SZ002195_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-17,2026-01-14,2025-10-17,2026-01-14,0.886981402002861,2025-12-16,1.041795665634675,False,2024-10-08,2026-03-05,True,True,True,True,True,2025-10-20,not_missing,robustness,medium,main_board,41508460374.72,4163249542.2,-0.1442542787286063,0.2411347517730497,-0.2537313432835821,0.0582857142857142,risk_on,csi300,1,2025-10-17,2026-01-14,q4,q5,q2,q5,q2,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002202,SZ002202_20210514_0003,2021-05-14,2021-11-05,10.5,19.83,0.8885714285714283,117,175,20,120,SZ002202_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-05-14,2021-11-05,2021-05-14,2021-11-05,0.8885714285714283,2021-05-14,0.8885714285714283,False,2020-04-30,2021-12-17,True,True,True,True,True,2021-07-08,not_missing,train,long,main_board,47996768469.92,562182305.2,-0.1071723000824402,-0.1844879518072288,-0.2930809399477807,0.0301477377654663,risk_on,csi300,2,2021-05-14,2021-11-05,q4,q4,q3,q2,q2,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002202,SZ002202_20240424_0005,2024-04-24,2024-10-23,7.02,11.26,0.603988603988604,119,182,20,120,SZ002202_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-24,2024-10-23,2024-07-09,2024-11-06,0.8632750397456281,2024-07-09,0.8632750397456281,False,2023-04-12,2024-12-04,True,True,True,True,True,2024-04-29,not_missing,robustness,long,main_board,30673991117.22,155990430.65,-0.0259917920656633,-0.00697350069735,-0.1144278606965173,0.0264747191011235,risk_on,csi300,2,2024-04-24,2024-11-06,q3,q2,q5,q4,q5,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002216,SZ002216_20200612_0000,2020-06-12,2020-08-24,16.43,30.78,0.8734023128423616,49,73,20,120,SZ002216_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-06-12,2020-08-24,2020-06-12,2020-08-24,0.8734023128423616,2020-06-12,0.8734023128423616,False,2019-06-04,2020-10-13,True,True,True,True,True,,missing_event_absent,train,medium,main_board,17639629047.82,184773409.4,-0.0512676056338028,0.2400589101620029,-0.1099365750528542,0.0413301662707838,risk_on,csi300,1,2020-06-12,2020-08-24,q1,q2,q4,q5,q5,q4,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002223,SZ002223_20210208_0003,2021-02-08,2021-07-08,22.66,37.59,0.6588702559576347,98,150,20,120,SZ002223_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-02-08,2021-07-08,2021-02-08,2021-07-08,0.6588702559576347,2021-02-08,0.6588702559576347,False,2020-02-05,2021-08-19,True,True,True,True,True,2021-02-24,not_missing,train,long,main_board,26395217540.57,497080627.75,-0.1294608959757023,-0.0947493091196209,-0.1661818181818182,0.0380287832533798,risk_on,csi300,2,2021-02-08,2021-07-08,q2,q4,q2,q3,q4,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002242,SZ002242_20191024_0000,2019-10-24,2020-02-18,16.54,25.63,0.5495767835550183,76,117,20,120,SZ002242_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-10-24,2020-02-18,2019-10-24,2020-02-18,0.5495767835550183,2019-10-24,0.5495767835550183,False,2018-10-15,2020-03-31,True,True,True,True,True,2019-10-28,not_missing,train,medium,main_board,16328399360.0,106892056.65,-0.0806363137685133,0.0661577608142494,-0.1479410269445856,0.0357696897374701,risk_on,csi300,1,2019-10-24,2020-02-18,q1,q1,q4,q5,q4,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002244,SZ002244_20220809_0001,2022-08-09,2022-09-09,7.89,12.42,0.5741444866920153,23,31,20,120,SZ002244_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2022-08-09,2022-09-09,2022-08-09,2022-09-09,0.5741444866920153,2022-08-09,0.5741444866920153,False,2021-07-28,2022-10-31,True,True,True,True,True,,missing_event_absent,validation,fast,main_board,26136128676.0,306153691.6,-0.0685714285714285,0.0277427490542245,-0.1571871768355739,0.0628834355828221,risk_on,csi300,1,2022-08-09,2022-09-09,q2,q3,q4,q4,q4,q5,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002266,SZ002266_20200702_0000,2020-07-02,2020-08-03,3.55,5.4,0.5211267605633805,22,32,20,120,SZ002266_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-07-02,2020-08-03,2020-07-02,2020-08-03,0.5211267605633805,2020-07-02,0.5211267605633805,False,2019-06-20,2020-09-14,True,True,True,True,True,,missing_event_absent,train,fast,main_board,20673714453.7,60979505.85,0.0110192837465565,0.0794117647058822,-0.061381074168798,0.0260217983651226,risk_on,csi300,1,2020-07-02,2020-08-03,q2,q1,q5,q5,q5,q2,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002266,SZ002266_20210609_0001,2021-06-09,2021-09-23,4.55,7.77,0.7076923076923076,73,106,20,120,SZ002266_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-06-09,2021-09-23,2021-07-09,2021-09-23,0.7228381374722839,2021-07-09,0.7228381374722839,False,2020-05-29,2021-11-11,True,True,True,True,True,2021-07-16,not_missing,train,medium,main_board,26526792052.280003,109319874.7,-0.079207920792079,0.0264900662251654,-0.1955017301038062,0.0238709677419354,risk_on,csi300,2,2021-06-09,2021-09-23,q2,q2,q4,q4,q3,q1,4,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002311,SZ002311_20200612_0000,2020-06-12,2020-09-03,42.1,72.05,0.7114014251781471,57,83,20,120,SZ002311_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-06-12,2020-09-03,2020-06-12,2020-09-03,0.7114014251781471,2020-06-12,0.7114014251781471,False,2019-06-04,2020-10-23,True,True,True,True,True,,missing_event_absent,train,medium,main_board,70673587131.68,331441632.3,0.0266142096736865,0.3967254408060452,-0.0486811065837444,0.0346821460775473,risk_on,csi300,1,2020-06-12,2020-09-03,q4,q3,q5,q5,q5,q3,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002371,SZ002371_20240514_0000,2024-05-14,2024-11-08,209.22,345.83,0.6529490488481025,120,178,20,120,SZ002371_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-05-14,2024-11-08,2024-09-24,2024-11-12,0.7618723238614247,2024-09-24,0.7618723238614247,True,2023-04-27,2024-12-20,True,True,True,True,True,2024-05-27,not_missing,robustness,long,main_board,154822290332.40002,1687755378.85,0.0018195390501072,0.2089972411463316,-0.1078195113844109,0.0344385973082475,risk_on,csi300,3,2024-05-14,2024-11-12,q5,q5,q5,q5,q5,q3,3,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002371,SZ002371_20250613_0001,2025-06-13,2025-10-09,296.38,473.66,0.5981510223361901,78,118,20,120,SZ002371_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-06-13,2025-10-09,2025-06-13,2025-10-09,0.5981510223361901,2025-06-13,0.5981510223361901,False,2024-05-31,2025-11-20,True,True,True,True,True,2025-06-23,not_missing,robustness,medium,main_board,215924341382.88,1499953467.6,-0.0427539204240684,-0.0650271203155818,-0.1294441734339579,0.0206358362449732,risk_on,csi300,1,2025-06-13,2025-10-09,q5,q5,q5,q3,q5,q1,3,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002372,SZ002372_20210125_0001,2021-01-25,2021-04-12,13.86,21.53,0.5533910533910535,49,77,20,120,SZ002372_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-01-25,2021-04-12,2021-01-25,2021-04-12,0.5533910533910535,2021-01-25,0.5533910533910535,False,2020-01-14,2021-05-27,True,True,True,True,True,2021-01-26,not_missing,train,medium,main_board,28164478757.72,204568871.6,-0.0033967391304348,-0.0233022636484686,-0.1247016706443915,0.0464212678936605,risk_on,csi300,1,2021-01-25,2021-04-12,q2,q2,q5,q4,q5,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002384,SZ002384_20251017_0009,2025-10-17,2026-04-15,59.0,151.0,1.559322033898305,119,180,20,120,SZ002384_cluster_0009,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-17,2026-04-15,2025-11-24,2026-05-27,2.7919299951385512,2025-10-17,2.9661016949152543,False,2024-10-08,2026-05-29,True,False,True,True,True,2025-10-20,not_missing,robustness,long,main_board,114805160105.76,5374819929.2,-0.2506294058408862,0.0762972337732779,-0.3104366963975442,0.079413740970939,risk_on,csi300,2,2025-10-17,2026-05-27,q5,q5,q1,q5,q1,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002385,SZ002385_20210827_0000,2021-08-27,2021-11-15,6.96,10.92,0.5689655172413792,49,80,20,120,SZ002385_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-08-27,2021-11-15,2021-08-27,2021-11-15,0.5689655172413792,2021-08-27,0.5689655172413792,False,2020-08-19,2021-12-27,True,True,True,True,True,2021-09-03,not_missing,train,medium,main_board,30148531889.84,1117356649.75,-0.077124183006536,-0.1141781681304893,-0.1922196796338673,0.0504249291784702,risk_on,csi300,1,2021-08-27,2021-11-15,q3,q5,q4,q3,q3,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002414,SZ002414_20201117_0002,2020-11-17,2021-01-11,12.22,19.17,0.5687397708674304,38,55,20,120,SZ002414_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-11-17,2021-01-11,2020-11-17,2021-01-11,0.5687397708674304,2020-11-17,0.5687397708674304,False,2019-11-06,2021-03-01,True,True,True,True,True,2020-11-30,not_missing,train,fast,main_board,55953628661.7,385386071.7,-0.0777860882572923,-0.1566347469220246,-0.2327317983820784,0.0413219789132197,risk_on,csi300,2,2020-11-17,2021-01-11,q4,q4,q4,q2,q3,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002414,SZ002414_20250904_0007,2025-09-04,2026-01-26,10.58,18.62,0.7599243856332705,94,144,20,120,SZ002414_cluster_0007,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-04,2026-01-26,2025-09-04,2026-01-26,0.7599243856332705,2025-09-04,0.7599243856332705,False,2024-08-23,2026-03-17,True,True,True,True,True,2025-09-11,not_missing,robustness,long,main_board,48259318020.4,1370561919.85,-0.1934032983508246,0.2213393870601587,-0.2134502923976607,0.04567843866171,risk_on,csi300,1,2025-09-04,2026-01-26,q4,q5,q1,q5,q3,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002463,SZ002463_20250304_0002,2025-03-04,2025-08-26,30.74,59.22,0.9264801561483408,120,175,20,120,SZ002463_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-03-04,2025-08-26,2025-04-09,2025-09-23,2.638961038961039,2025-04-09,2.638961038961039,True,2024-02-20,2025-10-15,True,True,True,True,True,2025-05-29,not_missing,robustness,long,main_board,63121917628.0,2859808156.95,-0.1919489445262641,-0.099316005471956,-0.2716814159292036,0.0571688942891858,risk_on,csi300,2,2025-03-04,2025-09-23,q4,q5,q1,q3,q2,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002465,SZ002465_20191025_0001,2019-10-25,2020-02-25,8.49,12.82,0.5100117785630154,80,123,20,120,SZ002465_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-10-25,2020-02-25,2020-02-04,2020-07-14,0.5242825607064017,2019-10-25,0.6266195524146054,False,2018-10-16,2020-04-08,True,True,True,True,True,2019-11-07,not_missing,train,medium,main_board,21416467763.6,169549833.45,-0.079702444208289,-0.003452243958573,-0.1451135241855874,0.0266743648960738,risk_on,csi300,2,2019-10-25,2020-07-14,q2,q2,q4,q4,q4,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002481,SZ002481_20200528_0000,2020-05-28,2020-07-09,12.4,19.65,0.5846774193548385,28,42,20,120,SZ002481_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-05-28,2020-07-09,2020-05-28,2020-07-09,0.5846774193548385,2020-05-28,0.5846774193548385,False,2019-05-20,2020-08-20,True,True,True,True,True,,missing_event_absent,train,fast,main_board,16586822600.0,706870701.45,-0.0442610652663165,0.0241157556270097,-0.1822849807445442,0.0637362637362637,risk_on,csi300,1,2020-05-28,2020-07-09,q1,q4,q5,q4,q4,q5,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002493,SZ002493_20250923_0004,2025-09-23,2026-03-03,9.09,16.24,0.7865786578657865,101,161,20,120,SZ002493_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-09-23,2026-03-03,2025-09-23,2026-03-03,0.7865786578657865,2025-09-23,0.7865786578657865,False,2024-09-11,2026-04-15,True,True,True,True,True,2025-09-25,not_missing,robustness,long,main_board,93501179497.44,276009350.7,-0.0774577954319762,0.1260606060606059,-0.0918866080156404,0.0264800861141011,risk_on,csi300,1,2025-09-23,2026-03-03,q5,q3,q4,q5,q5,q2,5,4
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002517,SZ002517_20250801_0001,2025-08-01,2025-09-18,17.83,30.5,0.7106001121704992,34,48,20,120,SZ002517_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-08-01,2025-09-18,2025-08-01,2025-09-18,0.7106001121704992,2025-08-01,0.7106001121704992,False,2024-07-22,2025-11-07,True,True,True,True,True,,missing_event_absent,robustness,fast,main_board,39225097776.24,1061952289.7,-0.0662217659137576,0.0750591016548463,-0.1370967741935482,0.038125343595382,risk_on,csi300,1,2025-08-01,2025-09-18,q3,q5,q4,q5,q5,q3,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002532,SZ002532_20210625_0002,2021-06-25,2021-09-13,6.7,10.78,0.6089552238805969,56,80,20,120,SZ002532_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-06-25,2021-09-13,2021-07-28,2021-09-13,0.6508422664624807,2021-07-28,0.6508422664624807,False,2020-06-15,2021-11-03,True,True,True,True,True,2021-08-10,not_missing,train,medium,main_board,40331846548.05,285740499.55,-0.2417815482502651,-0.0350877192982456,-0.3482224247948952,0.0607692307692307,risk_on,csi300,2,2021-06-25,2021-09-13,q3,q3,q1,q4,q1,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002555,SZ002555_20210831_0002,2021-08-31,2022-01-19,12.61,24.16,0.91593973037272,93,141,20,120,SZ002555_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-08-31,2022-01-19,2021-08-31,2022-01-19,0.91593973037272,2021-08-31,0.91593973037272,False,2020-08-21,2022-03-09,True,True,True,True,True,2021-09-06,not_missing,train,long,main_board,36018115923.439995,517592356.15,-0.0845165652467884,-0.3236763236763237,-0.3558515699333968,0.0456056129985228,risk_on,csi300,1,2021-08-31,2022-01-19,q3,q4,q3,q1,q1,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002555,SZ002555_20251017_0006,2025-10-17,2026-01-13,18.59,30.09,0.6186121570736955,60,88,20,120,SZ002555_cluster_0006,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-17,2026-01-13,2025-10-17,2026-01-13,0.6186121570736955,2025-10-17,0.6186121570736955,False,2024-10-08,2026-03-04,True,True,True,True,True,2025-11-25,not_missing,robustness,medium,main_board,44443855011.29,2008162120.7,-0.1302521008403362,0.1702261306532662,-0.1945525291828793,0.0530327428878153,risk_on,csi300,1,2025-10-17,2026-01-13,q4,q5,q2,q5,q3,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002558,SZ002558_20250801_0001,2025-08-01,2026-01-20,22.91,52.96,1.3116542994325622,114,172,20,120,SZ002558_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-08-01,2026-01-20,2025-08-01,2026-01-20,1.3116542994325622,2025-08-01,1.3116542994325622,False,2024-07-22,2026-03-11,True,True,True,True,True,2025-11-25,not_missing,robustness,long,main_board,45930979505.14,1304510179.75,-0.0405948553054661,0.6703988803358993,-0.1063272182703107,0.0488898198575618,risk_on,csi300,2,2025-08-01,2026-01-20,q4,q5,q5,q5,q5,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002563,SZ002563_20201106_0002,2020-11-06,2021-05-07,5.59,9.29,0.661896243291592,120,182,20,120,SZ002563_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-11-06,2021-05-07,2020-11-06,2021-05-07,0.661896243291592,2020-11-06,0.6887298747763864,True,2019-10-28,2021-06-21,True,True,True,True,True,2020-11-09,not_missing,train,long,main_board,21580742240.0,142335633.75,-0.0446280991735537,0.0864661654135339,-0.1437037037037036,0.047318339100346,risk_on,csi300,2,2020-11-06,2021-05-17,q2,q2,q5,q5,q4,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ002572,SZ002572_20201228_0002,2020-12-28,2021-02-18,18.25,29.02,0.5901369863013699,32,52,20,120,SZ002572_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-12-28,2021-02-18,2020-12-28,2021-02-18,0.5901369863013699,2020-12-28,0.5901369863013699,False,2019-12-17,2021-04-01,True,True,True,True,True,2021-01-19,not_missing,train,fast,main_board,22781879848.86,207057337.95,-0.1095492001938922,-0.10302734375,-0.2242398648648648,0.0367991290146978,risk_on,csi300,1,2020-12-28,2021-02-18,q2,q2,q3,q3,q3,q3,5,5
